#{"t_start": 1787334549.554027, "env_id": "None"}
r,l,t
5.93,7,35.66688
1.97,3,35.667981
1.97,3,35.669006
3.93,7,35.671217
3.95,5,35.672812
5.91,9,35.675752
1.96,4,35.677336
3.95,5,35.67896
5.91,9,35.68173
1.97,3,35.682714
3.95,5,35.6843
3.94,6,35.68616
3.95,5,35.687721
13.88,12,35.691329
1.97,3,35.6923
-0.04,4,35.693558
3.95,5,35.695413
13.91,9,35.698202
1.97,3,35.69919
5.93,7,35.701348
3.95,5,35.702904
3.93,7,35.705407
3.95,5,35.707043
3.95,5,35.784241
1.95,5,35.785928
1.95,5,35.787526
3.94,6,35.789408
1.95,5,35.790992
5.92,8,35.793883
1.97,3,35.794996
1.97,3,35.795986
3.95,5,35.797574
5.93,7,35.799732
3.94,6,35.801603
1.96,4,35.803022
1.97,3,35.804088
1.97,3,35.805102
5.91,9,35.807913
-0.01,1,35.808314
3.95,5,35.810128
3.95,5,35.81173
3.94,6,35.813609
5.92,8,35.816061
5.9,10,35.819796
3.93,7,35.822053
1.95,5,35.82364
1.94,6,35.825505
1.97,3,35.892946
3.93,7,35.895237
3.95,5,35.896825
1.97,3,35.897823
1.97,3,35.898797
13.91,9,35.901845
1.96,4,35.903277
1.97,3,35.904281
1.97,3,35.905267
1.97,3,35.906248
1.96,4,35.907751
1.97,3,35.908887
-0.02,2,35.909714
-0.01,1,35.910133
1.97,3,35.911159
1.97,3,35.912169
-0.04,4,35.91347
3.94,6,35.915364
3.92,8,35.917935
1.94,6,35.919906
1.95,5,35.921512
5.9,10,35.924603
1.97,3,35.925591
5.93,7,35.92778
1.97,3,35.928787
3.95,5,35.930378
1.95,5,35.931953
1.95,5,35.933533
13.91,9,36.004203
1.97,3,36.005245
3.95,5,36.006813
1.97,3,36.007785
3.95,5,36.009424
13.91,9,36.012779
3.95,5,36.014368
1.94,6,36.016246
3.95,5,36.018041
1.95,5,36.019691
1.95,5,36.021296
1.97,3,36.022294
13.91,9,36.025162
1.97,3,36.026418
1.97,3,36.027475
1.97,3,36.029166
3.95,5,36.032044
1.94,6,36.033948
3.95,5,36.035704
1.97,3,36.036852
3.92,8,36.039335
1.94,6,36.041198
3.95,5,36.042841
3.94,6,36.044709
1.97,3,36.045911
3.95,5,36.111066
1.97,3,36.112161
1.97,3,36.113161
5.9,10,36.116229
3.91,9,36.118959
3.91,9,36.122244
1.97,3,36.123273
3.95,5,36.124841
5.93,7,36.127003
1.96,4,36.128276
3.95,5,36.130166
1.97,3,36.131247
1.97,3,36.132264
1.96,4,36.133548
1.97,3,36.134525
1.97,3,36.135512
3.95,5,36.13708
5.9,10,36.140389
1.97,3,36.141435
3.95,5,36.143018
1.93,7,36.145175
1.97,3,36.146146
3.94,6,36.147976
3.93,7,36.150117
1.97,3,36.151081
3.94,6,36.221692
1.97,3,36.222786
1.95,5,36.224383
3.95,5,36.225966
1.97,3,36.226942
1.97,3,36.227916
1.97,3,36.228879
1.94,6,36.23073
1.97,3,36.231708
3.95,5,36.233257
1.97,3,36.234226
1.97,3,36.235187
1.97,3,36.236142
5.93,7,36.238268
1.97,3,36.23926
1.97,3,36.240552
1.97,3,36.241591
1.97,3,36.24258
3.95,5,36.244152
3.95,5,36.24571
3.93,7,36.247863
1.96,4,36.249117
3.92,8,36.252138
5.89,11,36.255511
1.96,4,36.256791
1.94,6,36.258666
5.93,7,36.260937
1.97,3,36.261935
1.97,3,36.335836
1.93,7,36.338102
1.97,3,36.339095
1.97,3,36.340064
13.9,10,36.34308
1.96,4,36.344696
3.95,5,36.346487
1.93,7,36.348722
3.95,5,36.350352
1.97,3,36.351364
3.93,7,36.353521
3.92,8,36.356029
1.95,5,36.357607
1.96,4,36.358956
1.95,5,36.360551
3.95,5,36.362134
1.97,3,36.363132
3.95,5,36.364733
1.95,5,36.36632
1.97,3,36.367479
1.97,3,36.368488
3.95,5,36.370038
1.96,4,36.371304
13.91,9,36.374065
1.95,5,36.375617
1.97,3,36.440917
3.94,6,36.442977
3.95,5,36.444559
1.97,3,36.445539
3.94,6,36.447402
3.95,5,36.448988
3.95,5,36.450981
3.92,8,36.4536
1.95,5,36.455192
3.95,5,36.456786
5.93,7,36.459173
3.93,7,36.461463
3.95,5,36.46309
3.94,6,36.465004
1.96,4,36.46643
1.94,6,36.46848
1.97,3,36.469488
1.97,3,36.470464
3.94,6,36.472321
1.93,7,36.474464
3.93,7,36.476623
1.97,3,36.477601
3.92,8,36.480033
3.95,5,36.48159
1.97,3,36.539304
1.95,5,36.541056
1.97,3,36.542062
5.93,7,36.544285
3.93,7,36.546458
3.94,6,36.548468
1.97,3,36.549764
1.97,3,36.550788
1.97,3,36.55178
3.93,7,36.553953
1.97,3,36.554936
1.95,5,36.556505
3.95,5,36.558067
3.93,7,36.560206
3.91,9,36.562911
1.97,3,36.563887
1.97,3,36.564856
5.93,7,36.567178
1.97,3,36.5684
5.92,8,36.570991
1.97,3,36.571999
1.95,5,36.5736
13.91,9,36.576402
1.97,3,36.577741
3.95,5,36.579489
1.93,7,36.644335
5.93,7,36.646617
3.94,6,36.648477
3.95,5,36.650041
3.95,5,36.651578
1.91,9,36.654642
3.93,7,36.657156
1.97,3,36.658254
3.95,5,36.660061
1.97,3,36.66112
13.91,9,36.663915
1.97,3,36.664902
5.93,7,36.667102
1.93,7,36.669306
-0.04,4,36.67067
1.97,3,36.671691
5.93,7,36.673884
3.94,6,36.675742
3.92,8,36.678196
1.97,3,36.679181
5.93,7,36.681332
3.9,10,36.684335
3.92,8,36.75111
3.94,6,36.753091
3.91,9,36.755833
5.89,11,36.759128
3.95,5,36.760728
1.97,3,36.761697
1.97,3,36.762691
3.94,6,36.764527
1.94,6,36.766358
3.93,7,36.768485
3.93,7,36.770609
3.95,5,36.772152
1.95,5,36.773692
1.97,3,36.774656
5.93,7,36.777499
1.97,3,36.778521
1.97,3,36.779489
3.95,5,36.781051
3.95,5,36.782625
13.88,12,36.786521
1.97,3,36.787493
1.94,6,36.789331
1.97,3,36.86471
1.97,3,36.865884
1.93,7,36.868088
1.93,7,36.870248
5.89,11,36.873761
1.94,6,36.87616
1.97,3,36.877226
5.93,7,36.879437
1.94,6,36.881364
3.95,5,36.882933
3.94,6,36.884798
1.97,3,36.885763
1.97,3,36.886737
1.97,3,36.88771
1.97,3,36.88868
5.93,7,36.890829
1.95,5,36.89237
3.95,5,36.893943
5.9,10,36.896969
1.97,3,36.89794
3.95,5,36.899504
1.95,5,36.901036
3.91,9,36.903764
1.95,5,36.90533
13.88,12,36.979893
1.97,3,36.980945
1.96,4,36.982214
1.97,3,36.983184
1.97,3,36.984625
1.93,7,36.987213
5.92,8,36.989845
-0.07,7,36.992103
1.93,7,36.994304
1.97,3,36.995281
3.95,5,36.996845
1.93,7,36.998968
1.97,3,36.999937
3.95,5,37.001752
1.96,4,37.003094
13.9,10,37.006215
5.93,7,37.008438
1.92,8,37.011081
1.93,7,37.013237
1.97,3,37.014205
1.93,7,37.016338
1.97,3,37.017382
1.92,8,37.097033
1.97,3,37.098101
1.97,3,37.09909
3.95,5,37.100793
1.94,6,37.102753
13.87,13,37.106687
3.91,9,37.10943
1.96,4,37.110688
3.95,5,37.112509
1.97,3,37.1137
1.97,3,37.114747
1.97,3,37.11575
3.94,6,37.117635
3.92,8,37.120072
5.9,10,37.123455
1.97,3,37.124518
3.95,5,37.126302
3.91,9,37.12917
3.94,6,37.131106
3.95,5,37.13272
3.95,5,37.134366
1.93,7,37.136594
3.95,5,37.231308
1.97,3,37.232387
1.94,6,37.23468
3.92,8,37.23735
1.93,7,37.24
1.97,3,37.241074
13.9,10,37.244246
1.97,3,37.245235
3.94,6,37.247096
5.88,12,37.250847
1.97,3,37.251879
1.97,3,37.252885
3.95,5,37.254467
1.97,3,37.255452
1.97,3,37.25643
1.97,3,37.257435
3.94,6,37.259318
1.97,3,37.260402
3.9,10,37.263584
1.95,5,37.265155
1.95,5,37.266727
3.94,6,37.268607
1.96,4,37.269869
1.95,5,37.271424
3.95,5,37.350833
3.91,9,37.353655
1.94,6,37.355495
1.95,5,37.357036
3.95,5,37.358618
3.95,5,37.360626
3.95,5,37.362259
3.92,8,37.364712
1.94,6,37.366561
1.96,4,37.367835
1.97,3,37.368806
1.95,5,37.370848
3.9,10,37.374022
5.93,7,37.376248
1.97,3,37.377256
1.97,3,37.378248
1.92,8,37.381157
1.97,3,37.382224
1.92,8,37.384739
5.93,7,37.386916
1.92,8,37.389479
1.97,3,37.390501
1.94,6,37.456288
5.93,7,37.458734
1.97,3,37.460127
5.93,7,37.462359
1.97,3,37.463354
1.96,4,37.464644
1.94,6,37.466672
1.94,6,37.468561
1.97,3,37.469539
3.9,10,37.472566
1.96,4,37.47393
1.97,3,37.47504
1.96,4,37.4766
5.92,8,37.479173
1.94,6,37.481194
3.9,10,37.484486
1.96,4,37.486155
1.97,3,37.487212
13.88,12,37.49086
5.92,8,37.493295
3.92,8,37.495718
3.93,7,37.497927
5.93,7,37.572798
1.93,7,37.575023
5.9,10,37.578104
1.97,3,37.579147
1.96,4,37.580843
1.93,7,37.583162
3.94,6,37.585326
1.97,3,37.58637
3.91,9,37.589399
1.97,3,37.59054
1.97,3,37.591587
1.97,3,37.592602
3.95,5,37.594195
1.96,4,37.59551
3.91,9,37.598267
13.86,14,37.602472
1.97,3,37.603471
1.93,7,37.605613
3.93,7,37.607745
3.95,5,37.609297
1.96,4,37.610561
1.97,3,37.611531
1.96,4,37.69891
3.91,9,37.702197
1.94,6,37.704559
1.97,3,37.705612
5.93,7,37.708172
1.97,3,37.709408
5.93,7,37.711758
1.94,6,37.713665
3.94,6,37.715638
1.97,3,37.716643
1.97,3,37.717795
3.92,8,37.720539
5.92,8,37.72304
1.97,3,37.724023
1.96,4,37.725361
3.95,5,37.727124
5.9,10,37.730488
1.93,7,37.732734
5.89,11,37.736761
1.97,3,37.737797
1.97,3,37.738978
5.92,8,37.741565
3.95,5,37.813396
3.92,8,37.815956
3.95,5,37.817513
1.95,5,37.819047
1.97,3,37.820006
1.94,6,37.821822
5.91,9,37.824773
1.97,3,37.825786
13.9,10,37.828845
1.93,7,37.831014
1.96,4,37.832712
3.95,5,37.834648
1.97,3,37.835691
1.95,5,37.837342
1.93,7,37.839616
1.97,3,37.840716
1.92,8,37.843333
1.93,7,37.845544
5.91,9,37.84832
3.95,5,37.849931
3.95,5,37.85157
1.97,3,37.85255
1.93,7,37.92125
1.95,5,37.923055
3.95,5,37.924713
13.9,10,37.92817
1.97,3,37.92922
3.95,5,37.931066
1.97,3,37.93211
1.95,5,37.933825
1.97,3,37.934907
1.95,5,37.936503
3.95,5,37.938242
3.91,9,37.941533
1.92,8,37.945136
5.89,11,37.948608
1.95,5,37.950781
1.95,5,37.952429
3.93,7,37.954611
1.96,4,37.955882
-0.05,5,37.957438
3.95,5,37.959015
5.91,9,37.962193
1.97,3,37.963278
1.97,3,37.964277
3.95,5,38.037966
1.96,4,38.039431
13.9,10,38.04256
3.94,6,38.044483
1.97,3,38.04548
3.93,7,38.048178
-0.07,7,38.050953
3.95,5,38.05278
1.93,7,38.055101
1.97,3,38.056115
1.97,3,38.057172
3.95,5,38.058925
3.95,5,38.060585
1.94,6,38.06253
1.95,5,38.064234
3.92,8,38.06669
1.93,7,38.069744
1.97,3,38.070802
1.97,3,38.071794
1.97,3,38.072766
3.94,6,38.074631
1.96,4,38.076024
1.96,4,38.077292
1.96,4,38.07886
13.91,9,38.081999
1.93,7,38.153867
3.92,8,38.156585
1.93,7,38.159282
3.95,5,38.161199
3.94,6,38.163326
1.97,3,38.164373
1.97,3,38.16551
5.88,12,38.169348
1.94,6,38.171287
3.91,9,38.174187
3.95,5,38.176069
1.95,5,38.177821
3.93,7,38.18002
3.91,9,38.182972
1.95,5,38.184594
1.95,5,38.186173
13.87,13,38.190107
3.94,6,38.191962
3.95,5,38.193508
3.95,5,38.272626
3.95,5,38.274302
1.94,6,38.276181
1.96,4,38.277465
3.95,5,38.279036
1.97,3,38.28003
1.93,7,38.282343
3.95,5,38.284128
1.96,4,38.285676
1.95,5,38.287318
5.88,12,38.291109
5.93,7,38.293355
1.97,3,38.294455
3.95,5,38.296132
1.94,6,38.298106
3.93,7,38.300412
1.97,3,38.301461
3.95,5,38.303061
1.94,6,38.304908
-0.05,5,38.306869
3.91,9,38.309714
1.96,4,38.311027
1.97,3,38.312139
5.93,7,38.426476
1.94,6,38.428532
1.96,4,38.429824
1.97,3,38.430799
3.93,7,38.43296
1.94,6,38.435034
1.96,4,38.436374
1.97,3,38.437374
3.93,7,38.439688
1.97,3,38.440937
3.95,5,38.442543
1.95,5,38.444151
5.93,7,38.446335
3.93,7,38.448494
1.96,4,38.450142
1.94,6,38.45218
13.87,13,38.456115
1.97,3,38.457094
3.93,7,38.459211
1.97,3,38.460569
3.9,10,38.463759
1.94,6,38.465631
1.95,5,38.467304
1.95,5,38.54715
1.94,6,38.54915
1.92,8,38.551719
1.95,5,38.55329
1.95,5,38.554851
5.87,13,38.558814
1.97,3,38.559799
1.96,4,38.561069
3.95,5,38.562649
1.97,3,38.563617
3.91,9,38.566331
1.96,4,38.56799
5.9,10,38.571414
3.93,7,38.57362
13.88,12,38.577374
5.93,7,38.579925
3.94,6,38.581862
3.94,6,38.583986
3.94,6,38.585992
1.96,4,38.587316
3.9,10,38.667654
3.95,5,38.669305
1.97,3,38.67046
1.92,8,38.673067
1.97,3,38.674123
1.97,3,38.675906
5.89,11,38.679349
5.92,8,38.681832
1.95,5,38.683428
1.94,6,38.68568
1.95,5,38.687435
3.94,6,38.689496
3.95,5,38.691415
1.97,3,38.692441
3.9,10,38.696153
1.96,4,38.697487
1.96,4,38.698751
3.95,5,38.700583
-0.02,2,38.701368
3.95,5,38.702978
3.95,5,38.704538
3.92,8,38.707258
1.97,3,38.708283
1.94,6,38.780809
5.89,11,38.784526
1.93,7,38.786691
1.95,5,38.78823
1.93,7,38.790814
1.94,6,38.792813
1.92,8,38.795243
1.97,3,38.796219
1.96,4,38.797484
5.93,7,38.799753
3.9,10,38.802916
1.92,8,38.805337
1.92,8,38.807696
5.93,7,38.809994
1.97,3,38.811137
3.95,5,38.812785
5.93,7,38.815023
1.96,4,38.816426
5.93,7,38.81878
3.95,5,38.820783
1.97,3,38.821852
1.93,7,38.892341
1.97,3,38.893406
1.94,6,38.895271
1.93,7,38.897414
1.96,4,38.898681
1.97,3,38.89976
1.97,3,38.901218
1.96,4,38.902554
5.91,9,38.905325
1.9,10,38.908433
3.95,5,38.910375
13.87,13,38.914458
1.95,5,38.91603
1.95,5,38.917729
1.97,3,38.918712
1.95,5,38.920269
1.94,6,38.922117
3.95,5,38.923673
1.97,3,38.924642
3.95,5,38.92644
3.95,5,38.928069
1.95,5,38.929653
1.97,3,38.930629
1.92,8,39.012279
1.92,8,39.014796
3.92,8,39.017212
5.93,7,39.019319
1.97,3,39.020282
1.94,6,39.022563
3.94,6,39.024531
1.92,8,39.027322
3.91,9,39.03078
1.96,4,39.032151
3.92,8,39.034879
1.97,3,39.035876
1.97,3,39.036846
1.92,8,39.039303
1.92,8,39.041833
1.93,7,39.044062
1.97,3,39.045047
5.9,10,39.048045
3.93,7,39.050181
3.92,8,39.052733
3.9,10,39.119224
1.94,6,39.121235
1.97,3,39.122232
13.9,10,39.125347
1.97,3,39.126444
1.91,9,39.129223
5.89,11,39.132541
5.89,11,39.13584
1.96,4,39.137107
5.9,10,39.140113
1.95,5,39.141664
3.92,8,39.144077
1.92,8,39.146496
1.97,3,39.147452
1.92,8,39.149858
1.97,3,39.150823
1.97,3,39.151787
3.91,9,39.154486
5.89,11,39.225053
1.94,6,39.226989
5.87,13,39.230895
3.95,5,39.232702
1.91,9,39.236251
1.93,7,39.238879
1.92,8,39.241909
1.97,3,39.243086
1.97,3,39.244285
5.92,8,39.247049
1.93,7,39.249569
1.96,4,39.250911
3.95,5,39.252494
3.93,7,39.255145
1.97,3,39.256293
1.96,4,39.257752
1.93,7,39.260386
1.95,5,39.261971
1.96,4,39.26339
3.9,10,39.267199
3.95,5,39.346148
1.92,8,39.348802
1.91,9,39.351542
3.93,7,39.353696
1.94,6,39.355529
3.95,5,39.357072
1.94,6,39.35907
13.85,15,39.364257
1.96,4,39.36559
3.93,7,39.367734
1.92,8,39.370494
3.92,8,39.372972
1.91,9,39.375684
3.95,5,39.377272
5.9,10,39.380277
1.93,7,39.382388
5.91,9,39.3851
5.93,7,39.470985
1.93,7,39.473226
1.97,3,39.47419
5.91,9,39.476866
3.9,10,39.480169
1.97,3,39.481282
1.96,4,39.482576
1.96,4,39.483879
1.93,7,39.486035
1.94,6,39.487881
3.93,7,39.490079
1.96,4,39.491536
3.89,11,39.495078
5.92,8,39.497534
1.93,7,39.49974
3.95,5,39.50143
1.97,3,39.502417
1.93,7,39.504553
-0.06,6,39.506397
3.95,5,39.507949
1.93,7,39.510107
1.97,3,39.578221
5.91,9,39.58114
5.91,9,39.584398
5.93,7,39.586658
1.95,5,39.588516
3.95,5,39.590388
13.91,9,39.593291
3.95,5,39.594876
1.93,7,39.597013
3.94,6,39.59887
1.94,6,39.600773
1.97,3,39.601816
1.96,4,39.603099
1.92,8,39.605512
1.96,4,39.606773
1.92,8,39.609182
1.92,8,39.611769
3.95,5,39.613625
3.9,10,39.616792
3.95,5,39.618401
1.97,3,39.619382
3.95,5,39.684658
5.9,10,39.687868
3.95,5,39.689479
1.97,3,39.690472
1.97,3,39.69146
5.88,12,39.69512
1.92,8,39.697954
3.94,6,39.699892
1.91,9,39.702665
5.9,10,39.705737
3.91,9,39.709263
5.91,9,39.71213
3.91,9,39.714923
1.95,5,39.716509
1.96,4,39.717902
1.97,3,39.718922
1.96,4,39.720263
3.95,5,39.72185
5.89,11,39.796359
5.89,11,39.799887
13.91,9,39.802664
1.97,3,39.803652
1.95,5,39.805264
1.95,5,39.80733
1.97,3,39.808351
-0.04,4,39.809695
5.9,10,39.81283
1.94,6,39.814703
1.96,4,39.816186
13.89,11,39.819758
3.95,5,39.82136
5.91,9,39.824174
13.89,11,39.82755
1.96,4,39.828819
1.92,8,39.831233
3.95,5,39.832788
1.94,6,39.834638
3.9,10,39.904959
5.93,7,39.907188
5.89,11,39.910492
1.9,10,39.913461
1.91,9,39.916853
1.97,3,39.917977
1.94,6,39.919927
1.93,7,39.92213
1.91,9,39.924924
1.94,6,39.92682
3.95,5,39.92841
3.94,6,39.930321
3.93,7,39.932491
1.92,8,39.93497
-0.02,2,39.935669
1.97,3,39.936649
3.94,6,39.938529
13.87,13,39.94248
3.95,5,39.944056
3.92,8,40.023346
1.97,3,40.024422
13.85,15,40.028933
3.89,11,40.032727
1.95,5,40.034405
5.89,11,40.037794
1.9,10,40.040856
1.95,5,40.043148
3.9,10,40.04634
1.91,9,40.049092
13.9,10,40.05248
3.94,6,40.05436
1.93,7,40.056512
3.89,11,40.059996
1.93,7,40.062273
5.93,7,40.142739
5.89,11,40.146103
5.93,7,40.148209
1.97,3,40.14916
1.97,3,40.150113
3.94,6,40.152333
5.89,11,40.155883
5.89,11,40.159526
3.91,9,40.162525
3.94,6,40.164434
5.89,11,40.167852
1.97,3,40.168829
1.95,5,40.170642
3.95,5,40.172309
3.9,10,40.175542
1.95,5,40.177453
5.93,7,40.179759
13.87,13,40.251121
1.96,4,40.252557
3.95,5,40.254164
1.96,4,40.255441
13.91,9,40.258199
3.91,9,40.261044
1.97,3,40.262096
1.92,8,40.264559
13.88,12,40.268192
1.95,5,40.269756
1.95,5,40.271305
3.95,5,40.272851
1.97,3,40.273817
1.97,3,40.274783
3.91,9,40.277486
1.97,3,40.278799
3.91,9,40.281713
3.88,12,40.285787
1.97,3,40.286816
1.97,3,40.287783
3.93,7,40.290442
1.96,4,40.291797
1.96,4,40.371051
3.93,7,40.373295
1.97,3,40.374279
1.97,3,40.375245
1.92,8,40.377645
1.97,3,40.378602
1.97,3,40.379849
3.91,9,40.382792
3.9,10,40.385889
3.95,5,40.387469
1.95,5,40.389027
3.89,11,40.392338
1.94,6,40.394174
5.93,7,40.396337
1.97,3,40.397299
5.93,7,40.399429
1.97,3,40.400394
5.93,7,40.402532
5.92,8,40.40522
1.93,7,40.407443
1.97,3,40.408435
3.93,7,40.410633
1.97,3,40.479058
1.94,6,40.480978
5.93,7,40.483082
3.9,10,40.486037
3.95,5,40.487809
1.96,4,40.489249
5.92,8,40.491961
13.89,11,40.495324
5.88,12,40.499333
3.93,7,40.501689
3.9,10,40.504754
13.89,11,40.508235
1.97,3,40.509385
3.9,10,40.512455
3.91,9,40.515192
1.97,3,40.516177
5.87,13,40.591515
3.92,8,40.594081
1.94,6,40.595948
3.95,5,40.597521
5.89,11,40.601457
1.97,3,40.602539
5.9,10,40.605602
1.96,4,40.606881
1.97,3,40.607861
5.92,8,40.610296
3.94,6,40.612566
1.92,8,40.615058
3.95,5,40.616623
1.93,7,40.618764
3.95,5,40.620331
1.96,4,40.621912
3.95,5,40.623712
5.91,9,40.626713
1.95,5,40.628322
3.94,6,40.630206
3.9,10,40.70196
1.92,8,40.704583
1.94,6,40.706472
5.93,7,40.708809
3.94,6,40.710761
1.93,7,40.712935
3.94,6,40.714797
1.96,4,40.716071
3.94,6,40.718033
3.94,6,40.719985
1.92,8,40.722473
13.9,10,40.725621
1.92,8,40.728082
1.92,8,40.730536
1.96,4,40.731795
3.92,8,40.734945
-0.06,6,40.736854
3.93,7,40.739003
3.94,6,40.741001
1.94,6,40.807383
1.97,3,40.808576
1.97,3,40.809812
1.94,6,40.811908
1.95,5,40.813511
5.88,12,40.817982
1.91,9,40.820868
1.93,7,40.823035
1.94,6,40.824871
13.89,11,40.82867
1.97,3,40.829855
5.9,10,40.833028
3.91,9,40.835843
3.94,6,40.837735
3.95,5,40.839313
1.93,7,40.841489
1.93,7,40.843674
1.93,7,40.845853
3.91,9,40.84861
1.97,3,40.922041
1.94,6,40.924062
3.89,11,40.927564
5.88,12,40.931626
1.92,8,40.934125
1.94,6,40.935983
1.92,8,40.938403
3.89,11,40.942171
1.92,8,40.945269
13.85,15,40.949942
1.97,3,40.95126
3.92,8,40.95375
1.96,4,40.955038
3.95,5,40.956606
3.93,7,40.958728
1.92,8,40.961627
3.94,6,41.0468
3.91,9,41.049818
1.92,8,41.052655
3.91,9,41.055464
-0.07,7,41.058039
1.92,8,41.060709
1.93,7,41.062907
3.94,6,41.064769
1.93,7,41.06692
13.9,10,41.069946
1.96,4,41.071213
1.97,3,41.072187
3.9,10,41.076143
1.97,3,41.077451
1.91,9,41.080559
1.92,8,41.083736
3.93,7,41.086101
1.97,3,41.087148
3.95,5,41.088765
13.89,11,41.15675
3.92,8,41.159778
3.92,8,41.162374
1.96,4,41.163731
3.92,8,41.166436
3.94,6,41.168514
3.95,5,41.170212
3.94,6,41.172098
1.92,8,41.174539
3.9,10,41.177572
3.89,11,41.180889
1.91,9,41.183606
1.95,5,41.185383
3.93,7,41.187625
1.96,4,41.188926
1.91,9,41.191709
5.89,11,41.195091
1.93,7,41.265146
3.93,7,41.267358
5.89,11,41.270622
-0.09,9,41.273581
1.92,8,41.276181
1.97,3,41.277177
1.91,9,41.279923
3.88,12,41.28355
1.94,6,41.285559
3.9,10,41.288623
1.96,4,41.289988
3.91,9,41.293474
3.91,9,41.296606
3.95,5,41.298215
13.84,16,41.303381
5.85,15,41.397488
1.93,7,41.399754
1.94,6,41.40163
1.93,7,41.404076
1.91,9,41.407039
1.89,11,41.410373
3.95,5,41.411928
3.91,9,41.415044
1.91,9,41.418214
1.92,8,41.420887
3.87,13,41.425175
13.87,13,41.429186
1.97,3,41.430169
5.9,10,41.433199
3.91,9,41.49588
3.88,12,41.499744
3.88,12,41.503819
1.9,10,41.507115
1.97,3,41.508122
3.92,8,41.510585
5.93,7,41.512752
-0.04,4,41.514002
-0.08,8,41.516428
1.91,9,41.519122
13.91,9,41.521832
1.97,3,41.522799
1.96,4,41.524051
1.97,3,41.525025
-0.07,7,41.527138
1.97,3,41.528111
3.9,10,41.531559
5.93,7,41.533884
1.94,6,41.535769
1.91,9,41.61338
1.9,10,41.61654
1.94,6,41.618724
1.97,3,41.619864
5.93,7,41.622137
1.97,3,41.623115
1.97,3,41.624093
1.93,7,41.626237
3.91,9,41.628984
1.95,5,41.630537
1.95,5,41.632087
3.92,8,41.634509
13.86,14,41.638672
1.96,4,41.639927
1.94,6,41.641762
1.94,6,41.643594
5.91,9,41.646302
3.9,10,41.649283
1.95,5,41.650826
1.93,7,41.734942
1.97,3,41.736184
5.9,10,41.739269
1.94,6,41.741099
13.91,9,41.744316
5.87,13,41.748288
5.87,13,41.752588
1.93,7,41.754927
5.91,9,41.757677
3.94,6,41.759539
1.96,4,41.760814
5.91,9,41.763536
1.92,8,41.765948
-0.07,7,41.76807
3.89,11,41.771355
3.94,6,41.77319
5.92,8,41.852758
3.94,6,41.85471
1.91,9,41.857453
1.95,5,41.85901
1.93,7,41.861555
1.94,6,41.863636
5.88,12,41.867478
1.97,3,41.868501
1.94,6,41.870843
1.96,4,41.872212
3.92,8,41.87469
1.93,7,41.876854
1.93,7,41.878996
3.93,7,41.88142
1.96,4,41.882793
3.95,5,41.884567
1.97,3,41.885621
1.94,6,41.887507
1.96,4,41.888793
1.96,4,41.890065
1.95,5,41.891612
1.97,3,41.892575
5.89,11,41.967722
3.94,6,41.969621
5.91,9,41.972358
1.94,6,41.974553
3.92,8,41.977359
3.95,5,41.979004
1.97,3,41.980003
3.94,6,41.981881
3.9,10,41.985205
1.97,3,41.986255
-0.05,5,41.987823
1.97,3,41.988821
1.92,8,41.991288
1.94,6,41.993313
1.9,10,41.996329
1.91,9,41.999035
1.95,5,42.000788
3.91,9,42.003535
5.93,7,42.073536
1.92,8,42.076108
5.89,11,42.079375
1.96,4,42.080632
1.96,4,42.081873
1.93,7,42.084673
3.89,11,42.088129
1.97,3,42.08912
1.97,3,42.090282
13.91,9,42.093212
3.93,7,42.095434
3.92,8,42.097954
1.95,5,42.099549
1.97,3,42.100545
1.95,5,42.102136
3.92,8,42.104617
3.92,8,42.107098
1.95,5,42.108693
1.93,7,42.110861
3.95,5,42.11244
1.92,8,42.183074
5.93,7,42.1854
3.92,8,42.187869
3.95,5,42.189423
3.94,6,42.191269
3.95,5,42.192829
3.9,10,42.196235
1.96,4,42.197643
1.93,7,42.199821
3.93,7,42.202002
3.89,11,42.205734
3.9,10,42.208988
1.96,4,42.21047
1.97,3,42.211498
1.95,5,42.213081
1.93,7,42.21541
1.95,5,42.217045
5.91,9,42.219822
1.95,5,42.221377
1.97,3,42.222335
1.9,10,42.29521
5.93,7,42.297477
3.93,7,42.299729
5.93,7,42.302068
5.93,7,42.304246
3.94,6,42.306108
1.97,3,42.307079
1.93,7,42.309515
1.91,9,42.31237
1.97,3,42.313367
3.95,5,42.314942
5.91,9,42.317679
1.97,3,42.318949
1.97,3,42.320127
1.96,4,42.321453
3.95,5,42.323052
3.95,5,42.324651
1.92,8,42.327095
3.89,11,42.330802
3.95,5,42.332445
1.97,3,42.33343
1.95,5,42.334998
5.93,7,42.407435
3.95,5,42.409115
1.94,6,42.411012
1.96,4,42.412309
13.88,12,42.416364
1.96,4,42.418067
5.9,10,42.421184
1.97,3,42.422166
1.91,9,42.42505
1.97,3,42.426111
13.87,13,42.430418
3.92,8,42.432946
1.95,5,42.434585
1.96,4,42.435863
1.95,5,42.437427
1.92,8,42.439862
5.91,9,42.442826
1.93,7,42.445049
3.95,5,42.446635
3.9,10,42.524347
1.94,6,42.52647
1.94,6,42.528414
1.97,3,42.52942
1.94,6,42.531685
13.87,13,42.535945
1.94,6,42.537858
1.94,6,42.539745
3.89,11,42.543207
1.93,7,42.545418
13.85,15,42.55
3.91,9,42.552786
3.92,8,42.555265
1.97,3,42.55626
3.92,8,42.558739
3.9,10,42.561784
