#{"t_start": 1787335567.338359, "env_id": "None"}
r,l,t
3.95,5,63.608175
5.93,7,63.61023
3.95,5,63.61173
3.91,9,63.614327
5.9,10,63.691696
1.94,6,63.693574
1.97,3,63.694513
1.97,3,63.695446
5.93,7,63.697493
1.97,3,63.69842
1.94,6,63.700177
1.93,7,63.702202
5.92,8,63.704507
1.93,7,63.706541
1.96,4,63.707746
5.93,7,63.709791
3.92,8,63.71211
1.96,4,63.713321
1.97,3,63.714245
3.95,5,63.715708
5.91,9,63.718356
1.93,7,63.72054
5.9,10,63.723445
1.93,7,63.725473
1.97,3,63.72639
3.94,6,63.728173
1.97,3,63.80495
1.95,5,63.806565
1.97,3,63.807512
1.97,3,63.808451
3.95,5,63.809948
5.92,8,63.81229
5.93,7,63.814325
3.91,9,63.816887
3.95,5,63.818363
13.87,13,63.822057
1.97,3,63.822981
1.96,4,63.824183
1.96,4,63.825378
1.93,7,63.827399
3.95,5,63.82887
5.93,7,63.830887
1.95,5,63.832368
5.93,7,63.834395
3.95,5,63.835866
1.97,3,63.836788
3.95,5,63.838264
3.95,5,63.839732
3.93,7,63.84175
5.93,7,63.92952
3.95,5,63.931121
13.88,12,63.934619
5.9,10,63.93751
5.93,7,63.939565
1.97,3,63.940496
1.96,4,63.941716
3.95,5,63.943239
1.97,3,63.944188
1.97,3,63.945117
1.93,7,63.947164
1.97,3,63.948101
3.94,6,63.949859
1.95,5,63.951329
3.93,7,63.953364
1.96,4,63.954578
1.97,3,63.955497
3.95,5,63.956968
1.97,3,63.957883
1.97,3,63.9588
5.93,7,63.960843
1.97,3,63.961784
5.93,7,63.963817
1.97,3,63.964908
5.93,7,64.053044
3.95,5,64.054636
5.93,7,64.056695
1.94,6,64.058455
1.95,5,64.059927
3.95,5,64.061413
1.97,3,64.062344
1.94,6,64.064083
1.92,8,64.066362
3.93,7,64.068367
3.92,8,64.070642
1.97,3,64.071591
3.95,5,64.073104
3.94,6,64.074934
3.95,5,64.076454
3.93,7,64.078576
3.95,5,64.080063
1.97,3,64.080973
1.95,5,64.082453
1.97,3,64.083369
1.97,3,64.084311
1.95,5,64.085787
1.93,7,64.087814
5.93,7,64.089831
3.95,5,64.160789
3.91,9,64.163447
3.94,6,64.165177
1.93,7,64.167152
1.97,3,64.168096
3.93,7,64.170507
1.97,3,64.171527
3.94,6,64.173369
13.9,10,64.176281
3.95,5,64.177791
3.95,5,64.179293
1.95,5,64.18077
3.91,9,64.183367
1.96,4,64.184578
1.93,7,64.186614
13.91,9,64.189208
1.94,6,64.19097
3.91,9,64.193556
1.93,7,64.195601
1.97,3,64.196526
1.94,6,64.272655
1.97,3,64.273704
1.96,4,64.274938
1.97,3,64.275908
13.91,9,64.278586
1.95,5,64.280067
3.95,5,64.281546
1.94,6,64.283302
5.93,7,64.285332
1.96,4,64.28653
3.93,7,64.288563
1.96,4,64.289744
5.91,9,64.292321
3.95,5,64.293799
3.95,5,64.295265
1.97,3,64.296186
1.94,6,64.297927
1.97,3,64.298851
3.93,7,64.300889
5.93,7,64.302939
1.95,5,64.304398
1.97,3,64.305331
1.96,4,64.30652
5.91,9,64.30908
3.95,5,64.385482
1.96,4,64.386805
1.97,3,64.387748
1.97,3,64.388901
3.95,5,64.390474
1.97,3,64.391419
1.97,3,64.392331
1.96,4,64.393503
5.93,7,64.395927
13.91,9,64.398955
1.97,3,64.40008
3.95,5,64.401665
3.91,9,64.404448
3.95,5,64.406057
1.97,3,64.407025
3.92,8,64.409446
1.97,3,64.410401
3.95,5,64.411897
1.97,3,64.412815
1.94,6,64.414549
3.95,5,64.416023
1.97,3,64.416945
3.95,5,64.418414
1.96,4,64.419605
5.92,8,64.421893
5.93,7,64.42392
5.93,7,64.502091
3.91,9,64.504835
3.93,7,64.506905
1.96,4,64.508122
3.94,6,64.509941
3.95,5,64.511456
1.97,3,64.512375
1.94,6,64.514109
1.97,3,64.515037
1.96,4,64.51623
3.93,7,64.51825
5.9,10,64.521074
13.89,11,64.524197
1.97,3,64.525113
1.97,3,64.52602
3.93,7,64.528025
1.97,3,64.528941
1.97,3,64.529865
3.91,9,64.532433
3.95,5,64.533898
1.95,5,64.535354
1.95,5,64.536809
3.93,7,64.619762
3.95,5,64.62152
5.93,7,64.623746
1.95,5,64.625438
3.95,5,64.627022
5.93,7,64.629129
3.93,7,64.631243
1.97,3,64.6322
1.97,3,64.633128
1.97,3,64.63406
1.94,6,64.635813
3.95,5,64.637297
1.97,3,64.638229
1.97,3,64.639212
1.95,5,64.640706
1.95,5,64.642181
1.96,4,64.643376
5.93,7,64.645412
1.95,5,64.646872
3.94,6,64.64868
1.94,6,64.650431
3.95,5,64.651888
1.97,3,64.652808
1.96,4,64.653997
1.93,7,64.656014
3.95,5,64.657486
1.97,3,64.723642
5.93,7,64.72592
3.95,5,64.727453
5.93,7,64.729501
1.97,3,64.730429
1.95,5,64.731915
3.95,5,64.733415
1.97,3,64.734351
1.97,3,64.735278
1.97,3,64.736202
1.95,5,64.737673
1.97,3,64.738592
1.94,6,64.740523
13.91,9,64.743169
3.95,5,64.744667
3.93,7,64.746692
13.91,9,64.749275
5.92,8,64.751566
3.95,5,64.753046
5.91,9,64.755589
3.95,5,64.757069
1.95,5,64.758533
1.93,7,64.76055
1.96,4,64.835774
1.97,3,64.836873
5.93,7,64.838975
5.9,10,64.841871
1.95,5,64.843365
1.97,3,64.844301
3.95,5,64.845784
1.97,3,64.846708
3.93,7,64.848734
3.92,8,64.851045
1.97,3,64.851973
3.95,5,64.853452
5.93,7,64.85548
3.95,5,64.85695
1.95,5,64.858417
1.97,3,64.859365
5.93,7,64.861447
3.95,5,64.862921
5.93,7,64.864951
3.95,5,64.866443
1.95,5,64.867905
3.95,5,64.86937
1.95,5,64.870838
1.97,3,64.871755
1.97,3,64.872669
1.97,3,64.873585
3.95,5,64.952223
3.95,5,64.953816
5.89,11,64.956973
1.97,3,64.957909
1.97,3,64.958838
1.97,3,64.959768
3.92,8,64.9621
1.95,5,64.963575
5.91,9,64.966155
1.97,3,64.967087
1.93,7,64.969191
3.91,9,64.971769
3.95,5,64.973245
1.97,3,64.974167
1.97,3,64.975082
1.97,3,64.975997
1.97,3,64.976908
1.97,3,64.977823
3.93,7,64.97984
5.93,7,64.981868
5.93,7,64.983884
13.89,11,64.986985
1.95,5,64.988444
3.92,8,65.071358
3.93,7,65.073444
1.97,3,65.074363
1.97,3,65.075284
3.95,5,65.076763
3.95,5,65.078347
1.97,3,65.079569
5.92,8,65.081969
3.93,7,65.084039
1.97,3,65.085014
5.93,7,65.087108
3.91,9,65.089685
1.95,5,65.091171
5.93,7,65.093216
3.92,8,65.09551
5.93,7,65.097535
1.97,3,65.098458
1.97,3,65.099387
1.97,3,65.100307
3.93,7,65.10231
1.97,3,65.103225
3.95,5,65.104694
1.97,3,65.105604
3.95,5,65.107066
5.92,8,65.183043
3.93,7,65.185111
1.97,3,65.186029
1.97,3,65.186944
3.94,6,65.188661
1.97,3,65.189588
3.95,5,65.191519
1.97,3,65.192598
1.97,3,65.19365
1.97,3,65.194601
1.95,5,65.196118
5.93,7,65.198193
1.97,3,65.199123
1.97,3,65.200051
1.97,3,65.200985
1.96,4,65.202193
1.97,3,65.203131
1.97,3,65.204068
13.88,12,65.207518
1.96,4,65.208739
1.97,3,65.209658
1.95,5,65.211161
5.93,7,65.213207
1.96,4,65.214406
13.91,9,65.217008
3.93,7,65.219036
1.97,3,65.219969
1.97,3,65.308445
1.97,3,65.309523
1.97,3,65.31049
3.91,9,65.313147
3.94,6,65.314947
1.94,6,65.316744
1.97,3,65.317693
1.97,3,65.318632
3.95,5,65.320134
3.93,7,65.322194
1.94,6,65.32398
3.95,5,65.325482
1.95,5,65.326988
1.97,3,65.327941
3.93,7,65.329985
3.91,9,65.332596
1.97,3,65.333532
3.95,5,65.335027
3.95,5,65.336521
3.95,5,65.338029
5.91,9,65.340657
3.95,5,65.342156
5.91,9,65.344766
1.96,4,65.345988
1.97,3,65.420298
1.97,3,65.421372
1.97,3,65.42237
1.97,3,65.423468
3.94,6,65.425307
5.93,7,65.427479
5.9,10,65.430373
5.9,10,65.433332
13.88,12,65.43678
1.94,6,65.438549
5.93,7,65.440649
1.96,4,65.441869
1.97,3,65.4428
1.94,6,65.444562
1.96,4,65.445764
3.95,5,65.447244
1.95,5,65.448724
13.9,10,65.451607
1.96,4,65.452822
3.93,7,65.454848
5.93,7,65.456883
1.97,3,65.457809
1.97,3,65.542879
3.95,5,65.544523
1.95,5,65.546067
1.96,4,65.547307
1.97,3,65.54826
3.95,5,65.549778
1.94,6,65.551572
1.97,3,65.552513
1.97,3,65.553451
1.97,3,65.554386
1.95,5,65.555882
3.95,5,65.557379
1.97,3,65.558313
3.95,5,65.559818
1.94,6,65.561606
1.95,5,65.5631
3.95,5,65.564605
1.97,3,65.56554
3.95,5,65.567038
5.93,7,65.569111
3.94,6,65.570892
5.91,9,65.573521
5.92,8,65.575882
1.97,3,65.576829
1.96,4,65.578037
5.93,7,65.580093
1.94,6,65.656589
1.96,4,65.657902
1.93,7,65.659988
3.95,5,65.661477
1.97,3,65.662403
5.92,8,65.665182
1.97,3,65.666525
1.94,6,65.668455
3.93,7,65.670561
3.95,5,65.67208
1.97,3,65.673014
1.93,7,65.67506
1.97,3,65.676005
5.93,7,65.678064
3.95,5,65.679546
1.97,3,65.680484
-0.01,1,65.680853
3.94,6,65.682622
1.96,4,65.683815
3.93,7,65.685867
3.94,6,65.687618
3.92,8,65.689913
5.93,7,65.691935
5.93,7,65.693963
3.95,5,65.764839
1.97,3,65.765878
3.95,5,65.767415
1.97,3,65.768353
1.97,3,65.769286
1.96,4,65.770494
1.94,6,65.772255
5.93,7,65.774315
3.92,8,65.776642
1.96,4,65.777835
1.97,3,65.778771
3.95,5,65.780253
3.95,5,65.781736
5.93,7,65.783772
1.97,3,65.784694
-0.04,4,65.785893
3.91,9,65.78848
1.97,3,65.789407
1.97,3,65.790333
3.95,5,65.791835
1.97,3,65.792775
1.97,3,65.793769
1.96,4,65.794969
1.97,3,65.795883
1.97,3,65.79681
1.97,3,65.797736
1.97,3,65.798656
1.97,3,65.799577
1.94,6,65.801314
3.95,5,65.878425
1.97,3,65.879511
1.97,3,65.880477
1.97,3,65.881417
5.9,10,65.884298
1.95,5,65.885776
3.95,5,65.887245
5.91,9,65.889825
3.95,5,65.891295
3.95,5,65.892758
1.97,3,65.893674
1.93,7,65.895667
1.97,3,65.896579
5.93,7,65.89858
1.97,3,65.899494
1.97,3,65.900411
1.96,4,65.901634
1.95,5,65.903099
1.96,4,65.904292
3.93,7,65.906302
5.9,10,65.909157
1.95,5,65.910622
1.97,3,65.91154
13.91,9,65.914101
1.97,3,65.915014
5.9,10,65.993954
3.95,5,65.99554
1.94,6,65.997339
3.95,5,65.998845
3.95,5,66.000334
5.93,7,66.00237
1.97,3,66.003304
1.96,4,66.004511
3.95,5,66.005985
5.92,8,66.008316
5.93,7,66.010357
5.91,9,66.012939
1.94,6,66.014692
3.95,5,66.016168
13.91,9,66.018756
5.9,10,66.021713
3.95,5,66.023516
1.97,3,66.024502
3.95,5,66.02603
3.95,5,66.027545
1.93,7,66.029644
13.88,12,66.109954
3.95,5,66.111532
13.91,9,66.114143
1.97,3,66.115081
5.93,7,66.117149
1.97,3,66.118107
1.97,3,66.119032
1.94,6,66.120785
3.95,5,66.122277
5.93,7,66.124311
1.97,3,66.125235
1.97,3,66.126195
1.97,3,66.127171
1.94,6,66.128909
1.97,3,66.12983
5.93,7,66.131846
1.97,3,66.132766
1.97,3,66.133693
3.92,8,66.135981
5.92,8,66.13829
1.97,3,66.139205
5.9,10,66.142053
3.95,5,66.143527
1.97,3,66.144452
3.95,5,66.224219
3.95,5,66.225835
1.95,5,66.227368
1.97,3,66.228294
1.94,6,66.230023
1.97,3,66.230929
1.97,3,66.231837
3.94,6,66.233882
1.97,3,66.234932
1.97,3,66.235927
1.97,3,66.236896
3.92,8,66.239538
3.95,5,66.245751
3.95,5,66.252513
3.95,5,66.264052
1.97,3,66.265868
3.94,6,66.268118
13.91,9,66.270989
1.97,3,66.271971
3.95,5,66.273439
1.95,5,66.274901
3.95,5,66.276744
1.96,4,66.278836
1.97,3,66.281567
5.93,7,66.294306
1.97,3,66.296122
5.93,7,66.301568
1.97,3,66.398242
3.95,5,66.399894
13.91,9,66.402474
3.95,5,66.403934
3.95,5,66.405377
1.93,7,66.407652
13.89,11,66.411177
1.97,3,66.412532
1.95,5,66.414286
1.94,6,66.416069
5.93,7,66.418363
1.96,4,66.419669
1.97,3,66.420621
3.93,7,66.422786
1.97,3,66.423813
1.94,6,66.425725
1.97,3,66.426696
3.95,5,66.428249
1.97,3,66.429227
1.97,3,66.4302
5.93,7,66.432393
1.97,3,66.433347
1.94,6,66.435152
1.97,3,66.436102
5.93,7,66.438179
3.95,5,66.524164
13.89,11,66.5275
1.97,3,66.528459
1.97,3,66.5294
1.95,5,66.530977
1.97,3,66.531919
1.97,3,66.532855
3.94,6,66.534653
5.91,9,66.537304
5.93,7,66.539423
1.97,3,66.540362
1.97,3,66.541291
3.95,5,66.542776
1.97,3,66.543705
1.97,3,66.544635
1.97,3,66.545567
5.93,7,66.547656
1.97,3,66.548586
3.95,5,66.550083
1.97,3,66.551009
13.91,9,66.553629
1.94,6,66.555447
3.95,5,66.557596
1.95,5,66.559193
5.93,7,66.561263
3.95,5,66.647128
1.97,3,66.64826
3.95,5,66.64981
1.97,3,66.650765
5.93,7,66.652841
-0.01,1,66.653221
1.96,4,66.654433
5.93,7,66.656493
3.95,5,66.65799
-0.01,1,66.658367
3.95,5,66.659848
1.97,3,66.660768
1.97,3,66.66169
1.97,3,66.662612
1.97,3,66.663541
1.97,3,66.664465
3.93,7,66.666501
-0.01,1,66.666878
5.92,8,66.669196
5.92,8,66.671487
3.95,5,66.672959
-0.01,1,66.673328
1.97,3,66.674264
1.97,3,66.675188
1.96,4,66.676379
1.97,3,66.677292
-0.01,1,66.677662
3.94,6,66.679416
1.97,3,66.68034
5.93,7,66.682367
3.95,5,66.683831
1.97,3,66.68476
3.95,5,66.775471
3.95,5,66.777165
13.91,9,66.779844
1.97,3,66.780798
5.93,7,66.782859
1.97,3,66.783798
3.95,5,66.7853
1.97,3,66.786233
1.97,3,66.787156
13.91,9,66.78975
1.97,3,66.790674
-0.01,1,66.791051
5.92,8,66.793361
3.94,6,66.795123
1.94,6,66.796881
1.97,3,66.797815
1.95,5,66.799302
1.94,6,66.801056
3.95,5,66.802535
5.93,7,66.80459
1.97,3,66.805518
3.95,5,66.807021
3.95,5,66.808501
3.95,5,66.809993
3.92,8,66.812306
1.97,3,66.81323
13.9,10,66.89131
1.96,4,66.892579
5.93,7,66.894601
1.95,5,66.896073
3.94,6,66.89792
1.95,5,66.899694
1.96,4,66.901168
1.93,7,66.903557
3.95,5,66.90512
1.97,3,66.906082
1.97,3,66.907037
3.95,5,66.908544
5.93,7,66.91058
1.94,6,66.912358
1.94,6,66.914118
1.97,3,66.915052
1.97,3,66.915974
1.97,3,66.916902
5.92,8,66.919219
1.97,3,66.920174
1.96,4,66.921385
1.96,4,66.922583
1.97,3,66.923502
13.91,9,66.926061
3.95,5,66.927541
13.91,9,67.005679
3.95,5,67.007204
5.93,7,67.009213
1.97,3,67.01012
1.97,3,67.011042
1.97,3,67.011945
3.95,5,67.013755
1.97,3,67.014798
5.93,7,67.016872
3.92,8,67.019204
3.95,5,67.020694
3.95,5,67.022181
1.95,5,67.02365
5.93,7,67.025677
13.91,9,67.02835
3.95,5,67.029825
1.95,5,67.031291
1.97,3,67.032213
3.93,7,67.034235
1.97,3,67.035158
1.97,3,67.036079
1.97,3,67.036996
3.94,6,67.038726
3.95,5,67.040202
1.94,6,67.114498
13.91,9,67.11734
1.97,3,67.118313
3.94,6,67.120133
5.93,7,67.122214
13.91,9,67.124896
3.95,5,67.126461
1.94,6,67.128289
3.95,5,67.129801
1.97,3,67.130738
3.93,7,67.132803
5.93,7,67.134878
5.93,7,67.136929
3.95,5,67.138452
1.97,3,67.139395
1.96,4,67.140609
1.95,5,67.142117
5.93,7,67.144177
5.91,9,67.146792
1.97,3,67.147744
1.97,3,67.148676
1.97,3,67.149609
1.97,3,67.150564
1.95,5,67.152058
1.97,3,67.226616
1.97,3,67.227717
3.95,5,67.229233
5.93,7,67.231299
3.95,5,67.23281
5.92,8,67.2352
1.97,3,67.23629
1.97,3,67.237321
1.97,3,67.238286
1.96,4,67.239509
1.96,4,67.240727
3.93,7,67.242769
1.95,5,67.244264
5.91,9,67.246853
3.92,8,67.24915
1.97,3,67.250076
1.97,3,67.250996
3.93,7,67.253043
1.97,3,67.253977
1.95,5,67.255444
13.91,9,67.258013
1.96,4,67.259207
3.95,5,67.260684
1.97,3,67.261597
3.95,5,67.263074
3.95,5,67.264547
1.95,5,67.341448
1.94,6,67.343433
1.97,3,67.344431
3.95,5,67.345962
3.95,5,67.3476
1.97,3,67.348625
1.95,5,67.350154
1.97,3,67.351102
1.97,3,67.35204
5.92,8,67.354382
1.97,3,67.35531
3.94,6,67.357066
5.91,9,67.359666
3.95,5,67.361147
3.95,5,67.362636
3.93,7,67.364667
1.97,3,67.365591
1.95,5,67.367069
1.97,3,67.367998
1.97,3,67.368919
3.95,5,67.370394
3.95,5,67.37189
1.97,3,67.372817
1.97,3,67.373731
5.93,7,67.375749
5.91,9,67.378329
-0.01,1,67.378705
1.97,3,67.457293
3.95,5,67.458953
1.97,3,67.459925
1.97,3,67.460885
3.95,5,67.462414
1.94,6,67.464203
3.95,5,67.465711
1.97,3,67.46668
1.96,4,67.467912
1.96,4,67.469135
5.93,7,67.471455
5.92,8,67.474067
3.95,5,67.475767
3.95,5,67.47743
5.9,10,67.480346
5.89,11,67.483527
1.97,3,67.484456
5.93,7,67.486505
1.97,3,67.487437
1.97,3,67.488365
13.9,10,67.49123
13.9,10,67.494098
1.95,5,67.495571
13.89,11,67.578825
5.93,7,67.580989
5.9,10,67.583893
1.93,7,67.585947
1.97,3,67.586882
1.94,6,67.588661
3.95,5,67.590162
5.92,8,67.5925
3.95,5,67.594005
1.96,4,67.595213
5.92,8,67.597529
3.95,5,67.599014
1.97,3,67.599937
1.97,3,67.600861
3.95,5,67.602346
1.95,5,67.603829
5.93,7,67.605885
3.93,7,67.607921
3.95,5,67.609399
1.97,3,67.61033
1.97,3,67.611252
1.96,4,67.612592
3.94,6,67.690609
1.96,4,67.692018
13.91,9,67.694691
1.95,5,67.696187
1.97,3,67.697126
1.95,5,67.698615
1.97,3,67.699547
3.95,5,67.70104
3.95,5,67.702523
3.95,5,67.704006
1.93,7,67.706044
5.93,7,67.708079
3.95,5,67.709587
1.97,3,67.710555
1.97,3,67.71148
1.93,7,67.713515
1.97,3,67.714438
1.97,3,67.715356
3.95,5,67.716842
1.94,6,67.718602
13.91,9,67.72121
3.92,8,67.723519
3.95,5,67.725004
1.96,4,67.726211
1.97,3,67.727133
3.93,7,67.80141
1.97,3,67.802495
1.97,3,67.803492
1.96,4,67.804748
5.92,8,67.807123
3.92,8,67.809487
1.93,7,67.81156
3.95,5,67.813065
5.93,7,67.815136
1.94,6,67.816913
3.93,7,67.818985
1.94,6,67.820783
1.97,3,67.821735
13.88,12,67.82546
3.95,5,67.826998
1.94,6,67.828798
1.97,3,67.829742
1.97,3,67.830839
1.95,5,67.832443
1.95,5,67.833952
3.95,5,67.835467
1.97,3,67.836426
1.96,4,67.837654
3.95,5,67.839262
3.95,5,67.925752
1.97,3,67.926855
3.95,5,67.928414
3.93,7,67.93051
3.95,5,67.932122
3.92,8,67.934484
1.97,3,67.935422
1.97,3,67.93638
1.94,6,67.938157
1.97,3,67.939236
5.93,7,67.941426
3.95,5,67.942974
5.93,7,67.945093
5.92,8,67.947524
1.97,3,67.948615
3.92,8,67.950964
1.94,6,67.952734
3.93,7,67.95478
3.94,6,67.956697
3.92,8,67.959108
1.96,4,67.960354
1.94,6,67.962155
1.97,3,67.963103
3.95,5,67.964631
1.95,5,68.035011
1.97,3,68.036062
5.9,10,68.039045
1.97,3,68.040155
5.93,7,68.042256
1.95,5,68.043989
1.97,3,68.045015
1.94,6,68.046837
1.97,3,68.047885
1.97,3,68.048909
5.93,7,68.050984
5.91,9,68.053602
3.95,5,68.055117
3.95,5,68.056766
1.97,3,68.057735
13.91,9,68.06035
5.93,7,68.062397
13.88,12,68.06589
1.97,3,68.066817
1.96,4,68.068019
1.97,3,68.06895
5.91,9,68.071543
1.95,5,68.159553
1.97,3,68.160678
1.97,3,68.161662
1.94,6,68.163496
3.95,5,68.165066
1.97,3,68.166064
3.95,5,68.16766
3.95,5,68.169312
1.97,3,68.170408
1.97,3,68.171436
1.95,5,68.173017
13.9,10,68.176045
1.97,3,68.177023
3.95,5,68.17858
3.95,5,68.180135
3.95,5,68.181681
1.97,3,68.182664
1.97,3,68.183622
3.95,5,68.18516
1.97,3,68.186136
13.91,9,68.18916
5.93,7,68.191335
3.94,6,68.193125
1.97,3,68.194058
1.97,3,68.194982
5.93,7,68.197031
1.94,6,68.198791
3.95,5,68.281346
1.97,3,68.282407
1.95,5,68.283925
1.93,7,68.285962
3.92,8,68.28824
1.97,3,68.289153
1.97,3,68.290197
1.97,3,68.291384
1.97,3,68.292389
1.95,5,68.293932
3.95,5,68.29546
3.95,5,68.296972
1.95,5,68.298472
1.96,4,68.299695
1.96,4,68.300939
3.95,5,68.30249
5.91,9,68.305093
3.95,5,68.306592
3.95,5,68.30809
3.95,5,68.309576
3.93,7,68.311605
3.95,5,68.313086
5.93,7,68.315149
1.97,3,68.316081
5.93,7,68.318123
13.9,10,68.39656
1.97,3,68.397582
3.94,6,68.399347
5.93,7,68.401372
5.92,8,68.403654
3.91,9,68.406584
3.95,5,68.408186
5.93,7,68.410253
5.93,7,68.412322
13.91,9,68.414939
1.97,3,68.415887
1.97,3,68.416837
1.97,3,68.417778
3.95,5,68.419303
5.91,9,68.421899
1.95,5,68.423471
1.97,3,68.424412
3.95,5,68.425892
1.96,4,68.427104
3.95,5,68.42859
5.93,7,68.430733
3.95,5,68.432421
1.95,5,68.433944
5.93,7,68.509429
3.95,5,68.511028
3.93,7,68.513101
1.97,3,68.514042
1.97,3,68.51498
1.97,3,68.515912
1.97,3,68.516845
1.97,3,68.517764
1.96,4,68.518974
1.97,3,68.519899
3.91,9,68.522511
1.94,6,68.524274
1.97,3,68.525203
3.95,5,68.526684
3.95,5,68.528169
1.97,3,68.529095
13.91,9,68.531687
13.88,12,68.535231
5.93,7,68.537389
1.96,4,68.538611
3.95,5,68.540105
5.93,7,68.542181
1.97,3,68.543215
3.93,7,68.545269
3.95,5,68.630063
3.95,5,68.631676
5.93,7,68.633747
3.93,7,68.6358
5.91,9,68.6384
1.95,5,68.639907
1.97,3,68.640986
3.93,7,68.643534
1.97,3,68.644538
5.93,7,68.646557
3.95,5,68.648019
3.95,5,68.649478
3.95,5,68.650945
1.97,3,68.651855
13.91,9,68.654935
13.91,9,68.657643
3.95,5,68.659149
3.95,5,68.660676
5.91,9,68.663286
1.97,3,68.664223
1.96,4,68.665422
1.97,3,68.666347
1.96,4,68.667557
3.95,5,68.742029
1.97,3,68.743128
1.94,6,68.745
1.97,3,68.745966
-0.01,1,68.746355
-0.01,1,68.746741
1.97,3,68.747689
3.93,7,68.749776
1.94,6,68.751626
1.97,3,68.752591
1.96,4,68.753933
13.88,12,68.757486
3.95,5,68.758987
1.96,4,68.7602
1.97,3,68.761136
1.97,3,68.762063
5.93,7,68.764102
5.93,7,68.76614
5.9,10,68.769031
5.92,8,68.77133
3.95,5,68.772816
1.96,4,68.774024
13.91,9,68.776611
1.95,5,68.778102
-0.01,1,68.778472
3.94,6,68.780252
5.9,10,68.871128
1.93,7,68.87328
1.97,3,68.874221
1.96,4,68.875441
3.93,7,68.87749
3.95,5,68.878994
13.91,9,68.881607
13.91,9,68.884214
3.93,7,68.886257
3.95,5,68.887736
3.95,5,68.889227
3.95,5,68.89071
1.97,3,68.891641
1.95,5,68.893116
3.95,5,68.894592
3.94,6,68.896343
5.92,8,68.898644
1.97,3,68.899571
1.97,3,68.900488
1.97,3,68.901406
3.95,5,68.902871
1.97,3,68.903782
3.92,8,68.906088
1.97,3,68.98211
1.97,3,68.983161
1.97,3,68.984109
1.97,3,68.985122
3.95,5,68.986634
3.93,7,68.988681
1.95,5,68.990175
1.97,3,68.991113
3.92,8,68.993419
1.97,3,68.994341
1.95,5,68.995807
1.97,3,68.996731
1.97,3,68.997654
13.91,9,69.000232
1.97,3,69.001172
1.97,3,69.002102
3.95,5,69.003585
3.95,5,69.00506
13.91,9,69.00765
5.92,8,69.00995
5.93,7,69.011997
3.95,5,69.013481
5.93,7,69.01549
1.97,3,69.016409
1.97,3,69.017319
3.95,5,69.018785
1.97,3,69.093678
1.97,3,69.094806
1.97,3,69.095792
3.95,5,69.097323
1.97,3,69.098276
1.97,3,69.099226
1.97,3,69.100184
3.95,5,69.101709
3.95,5,69.103224
1.97,3,69.104176
13.91,9,69.106809
3.92,8,69.109149
3.95,5,69.110643
1.94,6,69.112419
3.93,7,69.114483
3.95,5,69.11599
1.97,3,69.116929
1.97,3,69.1179
1.94,6,69.119713
3.95,5,69.121206
5.91,9,69.123831
1.97,3,69.124764
1.97,3,69.125694
1.97,3,69.126631
3.94,6,69.128399
5.93,7,69.130446
1.97,3,69.13138
1.97,3,69.132318
3.95,5,69.209663
3.95,5,69.211299
3.93,7,69.213373
3.95,5,69.214881
3.95,5,69.216367
3.95,5,69.217871
3.95,5,69.219357
1.96,4,69.220561
13.91,9,69.223217
3.95,5,69.224712
1.97,3,69.225641
5.93,7,69.227658
3.93,7,69.229707
5.92,8,69.232006
1.97,3,69.232927
1.97,3,69.233841
3.94,6,69.2356
1.97,3,69.236514
3.95,5,69.237989
5.93,7,69.240247
1.96,4,69.241514
5.93,7,69.243596
1.95,5,69.245093
1.97,3,69.246021
3.93,7,69.321122
5.93,7,69.323287
5.93,7,69.325359
5.93,7,69.327417
3.95,5,69.328906
3.93,7,69.330945
5.93,7,69.332984
1.97,3,69.333906
1.97,3,69.334833
1.97,3,69.335756
3.95,5,69.337224
1.97,3,69.338139
1.97,3,69.339061
1.96,4,69.340259
1.97,3,69.341172
1.95,5,69.342632
1.97,3,69.343551
3.92,8,69.345846
1.97,3,69.346762
5.93,7,69.348777
1.97,3,69.349694
3.92,8,69.351985
1.97,3,69.352893
1.95,5,69.354349
1.97,3,69.355279
3.95,5,69.356757
5.9,10,69.428832
3.95,5,69.430443
5.93,7,69.432531
3.92,8,69.434884
1.97,3,69.435824
1.97,3,69.436769
3.93,7,69.438818
5.93,7,69.440879
1.94,6,69.442652
-0.01,1,69.443025
-0.01,1,69.443402
1.97,3,69.44433
1.97,3,69.445266
1.95,5,69.446751
3.93,7,69.448796
1.97,3,69.449723
1.97,3,69.450648
3.95,5,69.452131
1.97,3,69.453064
1.97,3,69.454063
1.97,3,69.455166
-0.01,1,69.4556
3.95,5,69.457291
13.91,9,69.460083
1.97,3,69.461027
13.91,9,69.463632
1.97,3,69.464557
1.97,3,69.465488
1.95,5,69.542877
1.97,3,69.543942
1.97,3,69.54491
3.95,5,69.546454
1.95,5,69.547978
1.97,3,69.548926
1.97,3,69.54988
13.91,9,69.552532
1.97,3,69.553472
1.97,3,69.554406
3.94,6,69.556198
5.9,10,69.55911
3.92,8,69.561461
1.95,5,69.562978
13.9,10,69.566196
1.95,5,69.567941
1.97,3,69.569056
-0.01,1,69.569459
3.95,5,69.571002
1.97,3,69.571944
3.93,7,69.573997
1.95,5,69.575479
3.94,6,69.577249
1.96,4,69.578491
1.95,5,69.579981
5.93,7,69.659084
1.97,3,69.660192
1.97,3,69.661161
1.97,3,69.66212
1.97,3,69.663061
5.92,8,69.665404
