#{"t_start": 1787199074.591129, "env_id": "None"}
r,l,t,success,collision,max_y
-0.09,9,0.474983,False,True,1
-0.04,4,0.475228,False,True,1
-0.02,2,0.475336,False,True,1
-0.11,11,0.475897,False,True,1
-0.04,4,0.48014,False,True,1
-0.05,5,0.48081,False,True,1
-0.03,3,0.480969,False,True,1
-0.02,2,0.481063,False,True,1
-0.16,16,0.482029,False,True,1
-0.04,4,0.482216,False,True,1
-0.04,4,0.482389,False,True,1
-0.05,5,0.482609,False,True,1
-0.11,11,0.483084,False,True,1
-0.05,5,0.483305,False,True,1
-0.03,3,0.483424,False,True,1
-0.01,1,0.483502,False,True,1
-0.2,20,0.484292,False,True,1
-0.04,4,0.484464,False,True,1
-0.06,6,0.484694,False,True,1
-0.03,3,0.484842,False,True,1
-0.12,12,0.485393,False,True,1
-0.11,11,0.485818,False,True,1
1.76,24,0.486827,False,True,3
-0.02,2,0.486961,False,True,1
-0.07,7,0.487498,False,True,1
-0.03,3,0.487672,False,True,1
-0.09,9,0.488218,False,True,1
-0.05,5,0.488596,False,True,1
-0.04,4,0.489214,False,True,1
-0.1,10,0.489643,False,True,1
-0.02,2,0.489746,False,True,1
-0.01,1,0.489807,False,True,1
-0.09,9,0.49036,False,True,1
1.92,8,0.490699,False,True,3
-0.06,6,0.490934,False,True,1
-0.13,13,0.491412,False,True,1
-0.01,1,0.49157,False,True,1
-0.03,3,0.491873,False,True,1
-0.06,6,0.492313,False,True,1
-0.02,2,0.49243,False,True,1
-0.18,18,0.493477,False,True,1
-0.01,1,0.493555,False,True,1
-0.07,7,0.493838,False,True,1
-0.01,1,0.493896,False,True,1
-0.04,4,0.494148,False,True,1
-0.06,6,0.49442,False,True,1
-0.09,9,0.49477,False,True,1
-0.1,10,0.495161,False,True,1
-0.02,2,0.495342,False,True,1
-0.04,4,0.495526,False,True,1
-0.1,10,0.495888,False,True,1
-0.02,2,0.495996,False,True,1
-0.04,4,0.496235,False,True,1
-0.09,9,0.496583,False,True,1
-0.01,1,0.496643,False,True,1
0.96,4,0.496824,False,True,2
-0.08,8,0.497416,False,True,1
-0.09,9,0.49798,False,True,1
-0.03,3,0.498131,False,True,1
-0.03,3,0.498286,False,True,1
-0.01,1,0.49846,False,True,1
-0.01,1,0.498554,False,True,1
-0.02,2,0.498652,False,True,1
-0.02,2,0.498764,False,True,1
-0.05,5,0.499044,False,True,1
-0.03,3,0.499196,False,True,1
-0.05,5,0.499396,False,True,1
-0.05,5,0.499594,False,True,1
-0.01,1,0.499719,False,True,1
-0.04,4,0.499896,False,True,1
-0.05,5,0.500122,False,True,1
-0.06,6,0.500348,False,True,1
1.87,13,0.500911,False,True,3
-0.09,9,0.501459,False,True,1
-0.17,17,0.502139,False,True,1
-0.11,11,0.50257,False,True,1
-0.04,4,0.502843,False,True,1
-0.02,2,0.502946,False,True,1
-0.02,2,0.50306,False,True,1
-0.04,4,0.503232,False,True,1
-0.08,8,0.503648,False,True,1
-0.05,5,0.503859,False,True,1
-0.03,3,0.504004,False,True,1
-0.01,1,0.504067,False,True,1
-0.17,17,0.504795,False,True,1
-0.02,2,0.504928,False,True,1
-0.02,2,0.505024,False,True,1
0.95,5,0.505232,False,True,2
-0.06,6,0.505578,False,True,1
-0.07,7,0.505874,False,True,1
-0.07,7,0.506133,False,True,1
-0.47,47,0.508038,False,True,1
-0.15,15,0.508778,False,True,1
-0.07,7,0.509156,False,True,1
-0.13,13,0.509639,False,True,1
-0.06,6,0.509878,False,True,1
-0.04,4,0.510201,False,True,1
