environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,trpo,2,200000,100,1000,27,0.27,73,0.73,63,0.63,10,0.1,0,0.0,7.111299999999997,9.87,6.59,11.703703703703704,9.191780821917808,0.21681864235055726,0.668693009118541,0.03546099290780142,0.0,0.0790273556231003,0,6,results/runs/v9/trpo_seed2/checkpoints/trpo_seed2_200000_steps
v9,trpo,2,400000,100,1000,39,0.39,61,0.61,50,0.5,11,0.11,0,0.0,8.489000000000003,15.1,7.3,17.487179487179485,13.573770491803279,0.3655629139072848,0.4960264900662252,0.08675496688741721,0.0,0.051655629139072845,0,5,results/runs/v9/trpo_seed2/checkpoints/trpo_seed2_400000_steps
v9,trpo,2,600000,100,1000,57,0.57,40,0.4,32,0.32,8,0.08,3,0.03,9.864000000000003,22.6,7.79,21.49122807017544,24.069767441860463,0.5752212389380531,0.3588495575221239,0.033185840707964605,0.0,0.03274336283185841,0,1,results/runs/v9/trpo_seed2/checkpoints/trpo_seed2_600000_steps
v9,trpo,2,800000,100,1000,44,0.44,55,0.55,48,0.48,7,0.07,1,0.01,8.924100000000001,19.59,7.52,21.227272727272727,18.303571428571427,0.55895865237366,0.39203675344563554,0.012761613067891782,0.0,0.03624298111281266,0,2,results/runs/v9/trpo_seed2/checkpoints/trpo_seed2_800000_steps
v9,trpo,2,1000000,100,1000,49,0.49,46,0.46,39,0.39,7,0.07,5,0.05,9.024300000000002,26.57,7.55,22.836734693877553,30.15686274509804,0.693263078660143,0.2860368837034249,0.0026345502446368085,0.0,0.018065487391795258,0,3,results/runs/v9/trpo_seed2/final_model
