environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,trpo,0,200000,100,1000,34,0.34,66,0.66,24,0.24,42,0.42,0,0.0,7.505999999999997,8.4,6.55,10.735294117647058,7.196969696969697,0.11547619047619048,0.7857142857142857,0.034523809523809526,0.016666666666666666,0.047619047619047616,0,10,results/runs/v9/trpo_seed0/checkpoints/trpo_seed0_200000_steps
v9,trpo,0,400000,100,1000,42,0.42,58,0.58,15,0.15,43,0.43,0,0.0,8.322399999999995,10.76,6.91,13.928571428571429,8.46551724137931,0.21933085501858737,0.6552044609665427,0.05762081784386617,0.01486988847583643,0.05297397769516728,0,7,results/runs/v9/trpo_seed0/checkpoints/trpo_seed0_400000_steps
v9,trpo,0,600000,100,1000,62,0.62,38,0.38,9,0.09,29,0.29,0,0.0,10.417499999999997,13.25,7.83,15.080645161290322,10.263157894736842,0.2958490566037736,0.6037735849056604,0.04452830188679245,0.017358490566037735,0.038490566037735846,0,3,results/runs/v9/trpo_seed0/checkpoints/trpo_seed0_600000_steps
v9,trpo,0,800000,100,1000,64,0.64,36,0.36,10,0.1,26,0.26,0,0.0,10.494800000000003,14.52,7.8,16.515625,10.972222222222221,0.41391184573002754,0.540633608815427,0.007575757575757576,0.009641873278236915,0.028236914600550965,0,5,results/runs/v9/trpo_seed0/checkpoints/trpo_seed0_800000_steps
v9,trpo,0,1000000,100,1000,66,0.66,33,0.33,8,0.08,25,0.25,1,0.01,10.582799999999999,17.72,7.84,19.515151515151516,14.235294117647058,0.49435665914221216,0.4497742663656885,0.035553047404063204,0.0039503386004514675,0.01636568848758465,0,2,results/runs/v9/trpo_seed0/final_model
