environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,dqn,2,200000,100,1000,2,0.02,75,0.75,13,0.13,62,0.62,23,0.23,2.150400000000006,37.96,4.33,16.0,38.40816326530612,0.25737618545837726,0.26475237091675446,0.22181243414120128,0.13645943097997892,0.11959957850368809,13,14,results/runs/v9/dqn_seed2/checkpoints/dqn_seed2_200000_steps
v9,dqn,2,400000,100,1000,27,0.27,68,0.68,15,0.15,53,0.53,5,0.05,5.983800000000002,25.62,5.82,11.962962962962964,30.671232876712327,0.2646370023419204,0.336455893832943,0.19320843091334894,0.14012490241998438,0.06557377049180328,10,6,results/runs/v9/dqn_seed2/checkpoints/dqn_seed2_400000_steps
v9,dqn,2,600000,100,1000,46,0.46,51,0.51,18,0.18,33,0.33,3,0.03,8.164499999999999,13.55,6.66,14.391304347826088,12.833333333333334,0.10848708487084871,0.5675276752767527,0.08265682656826569,0.13726937269372694,0.10405904059040591,9,5,results/runs/v9/dqn_seed2/checkpoints/dqn_seed2_600000_steps
v9,dqn,2,800000,100,1000,56,0.56,42,0.42,14,0.14,28,0.28,2,0.02,9.314299999999998,12.57,7.16,10.732142857142858,14.909090909090908,0.09705648369132856,0.6062052505966588,0.046141607000795545,0.1614956245027844,0.08910103420843278,5,7,results/runs/v9/dqn_seed2/checkpoints/dqn_seed2_800000_steps
v9,dqn,2,1000000,100,1000,58,0.58,41,0.41,15,0.15,26,0.26,1,0.01,9.813299999999996,10.67,7.48,11.0,10.214285714285714,0.09278350515463918,0.7272727272727273,0.03748828491096532,0.09653233364573571,0.04592314901593252,1,8,results/runs/v9/dqn_seed2/final_model
