#{"t_start": 1787371467.4257128, "env_id": "None"}
r,l,t,success,collision,max_y
-0.02,2,0.437146,False,True,1
-0.02,2,0.437633,False,True,1
-0.01,1,0.437866,False,True,1
1.97,3,0.438452,False,True,3
-0.02,2,0.438844,False,True,1
-0.04,4,0.439575,False,True,1
-0.03,3,0.440117,False,True,1
1.88,12,0.442234,False,True,3
1.82,18,0.445601,False,True,3
-0.03,3,0.446187,False,True,1
-0.02,2,0.446577,False,True,1
-0.07,7,0.447794,False,True,1
-0.02,2,0.448188,False,True,1
-0.09,9,0.449787,False,True,1
0.72,28,0.454597,False,True,2
1.84,16,0.457361,False,True,3
1.81,19,0.460595,False,True,3
-0.03,3,0.461152,False,True,1
-0.05,5,0.462033,False,True,1
3.82,18,0.465101,False,True,5
-0.02,2,0.465487,False,True,1
-0.09,9,0.467024,False,True,1
-0.09,9,0.468557,False,True,1
2.65,35,0.47566,False,True,4
-0.1,10,0.477562,False,True,1
-0.08,8,0.478908,False,True,1
-0.15,15,0.481725,False,True,1
-0.01,1,0.482001,False,True,1
-0.03,3,0.482551,False,True,1
1.91,9,0.484131,False,True,3
-0.01,1,0.484342,False,True,1
-0.03,3,0.48491,False,True,1
-0.08,8,0.486476,False,True,1
-0.09,9,0.488042,False,True,1
-0.21,21,0.491494,False,True,1
-0.12,12,0.493484,False,True,1
-0.02,2,0.493856,False,True,1
1.88,12,0.495826,False,True,3
-0.06,6,0.49686,False,True,1
-0.1,10,0.498538,False,True,1
1.85,15,0.50103,False,True,3
-0.02,2,0.501409,False,True,1
-0.03,3,0.501951,False,True,1
-0.13,13,0.504115,False,True,1
1.85,15,0.506613,False,True,3
-0.09,9,0.50818,False,True,1
0.84,16,0.510949,False,True,2
-0.02,2,0.511335,False,True,1
-0.06,6,0.512355,False,True,1
-0.01,1,0.512559,False,True,1
-0.06,6,0.513585,False,True,1
-0.01,1,0.513791,False,True,1
-0.11,11,0.515634,False,True,1
-0.11,11,0.517499,False,True,1
-0.01,1,0.517704,False,True,1
-0.02,2,0.518089,False,True,1
-0.04,4,0.518795,False,True,1
-0.04,4,0.51951,False,True,1
0.94,6,0.520535,False,True,2
-0.08,8,0.521889,False,True,1
0.9,10,0.523577,False,True,2
-0.05,5,0.524441,False,True,1
-0.02,2,0.524809,False,True,1
-0.18,18,0.527801,False,True,1
-0.15,15,0.53029,False,True,1
-0.02,2,0.530663,False,True,1
-0.03,3,0.531211,False,True,1
-0.13,13,0.533365,False,True,1
-0.1,10,0.535038,False,True,1
-0.08,8,0.53638,False,True,1
-0.03,3,0.536912,False,True,1
-0.2,20,0.540234,False,True,1
1.86,14,0.54256,False,True,3
-0.1,10,0.54423,False,True,1
1.75,25,0.548354,False,True,3
1.91,9,0.549868,False,True,3
-0.08,8,0.551253,False,True,1
0.9,10,0.552941,False,True,2
-0.1,10,0.554614,False,True,1
-0.18,18,0.557564,False,True,1
-0.22,22,0.561166,False,True,1
-0.22,22,0.56474,False,True,1
-0.03,3,0.565276,False,True,1
1.94,6,0.566296,False,True,3
1.93,7,0.567491,False,True,3
-0.12,12,0.569487,False,True,1
