#{"t_start": 1787299937.182646, "env_id": "None"}
r,l,t,success,collision,max_y
-0.17,17,0.454534,False,True,1
-0.06,6,0.454863,False,True,1
-0.11,11,0.455344,False,True,1
-0.01,1,0.455422,False,True,1
1.86,14,0.45996,False,True,3
-0.04,4,0.460813,False,True,1
-0.07,7,0.461122,False,True,1
-0.02,2,0.461255,False,True,1
-0.02,2,0.461839,False,True,1
-0.06,6,0.462129,False,True,1
-0.03,3,0.462283,False,True,1
-0.06,6,0.46254,False,True,1
1.92,8,0.462961,False,True,3
0.9,10,0.463393,False,True,2
1.89,11,0.463835,False,True,3
-0.04,4,0.464025,False,True,1
1.81,19,0.464876,False,True,3
0.83,17,0.465557,False,True,2
-0.04,4,0.46586,False,True,1
0.91,9,0.466362,False,True,2
-0.03,3,0.466656,False,True,1
-0.03,3,0.46683,False,True,1
-0.14,14,0.467522,False,True,1
-0.27,27,0.468563,False,True,1
-0.06,6,0.468965,False,True,1
1.92,8,0.469314,False,True,3
-0.03,3,0.469481,False,True,1
-0.01,1,0.469556,False,True,1
-0.02,2,0.469753,False,True,1
-0.05,5,0.470012,False,True,1
-0.25,25,0.470988,False,True,1
-0.04,4,0.471188,False,True,1
1.83,17,0.472607,False,True,3
-0.16,16,0.473349,False,True,1
-0.01,1,0.473436,False,True,1
-0.01,1,0.473539,False,True,1
1.89,11,0.474116,False,True,3
-0.25,25,0.475092,False,True,1
-0.02,2,0.475206,False,True,1
-0.1,10,0.475639,False,True,1
-0.04,4,0.475914,False,True,1
0.93,7,0.476215,False,True,2
1.77,23,0.477278,False,True,3
-0.23,23,0.47826,False,True,1
-0.11,11,0.478876,False,True,1
-0.03,3,0.479023,False,True,1
-0.02,2,0.479156,False,True,1
-0.08,8,0.479502,False,True,1
1.86,14,0.480147,False,True,3
-0.3,30,0.481316,False,True,1
-0.11,11,0.481781,False,True,1
-0.1,10,0.482188,False,True,1
0.89,11,0.482742,False,True,2
-0.01,1,0.482824,False,True,1
-0.05,5,0.483046,False,True,1
-0.03,3,0.483204,False,True,1
-0.04,4,0.483461,False,True,1
2.88,12,0.483973,False,True,4
-0.1,10,0.484409,False,True,1
-0.09,9,0.484793,False,True,1
-0.11,11,0.485338,False,True,1
-0.06,6,0.485601,False,True,1
-0.05,5,0.48583,False,True,1
-0.1,10,0.486245,False,True,1
0.86,14,0.486865,False,True,2
-0.05,5,0.487122,False,True,1
-0.08,8,0.487457,False,True,1
-0.12,12,0.487947,False,True,1
0.92,8,0.488434,False,True,2
