#{"t_start": 1787258264.1270459, "env_id": "None"}
r,l,t,success,collision,max_y
-0.06,6,0.418719,False,True,1
-0.07,7,0.419988,False,True,1
-0.16,16,0.422634,False,True,1
-0.18,18,0.425546,False,True,1
0.95,5,0.4264,False,True,2
0.73,27,0.430738,False,True,2
1.74,26,0.434888,False,True,3
-0.29,29,0.439474,False,True,1
-0.09,9,0.440939,False,True,1
-0.07,7,0.4421,False,True,1
-0.07,7,0.44325,False,True,1
-0.01,1,0.443454,False,True,1
-0.1,10,0.445064,False,True,1
-0.07,7,0.446217,False,True,1
-0.05,5,0.447062,False,True,1
0.95,5,0.447903,False,True,2
-0.21,21,0.451233,False,True,1
-0.04,4,0.451916,False,True,1
-0.04,4,0.45259,False,True,1
-0.02,2,0.452954,False,True,1
-0.03,3,0.453476,False,True,1
-0.16,16,0.456027,False,True,1
-0.08,8,0.457318,False,True,1
1.84,16,0.45987,False,True,3
-0.04,4,0.460553,False,True,1
0.83,17,0.463315,False,True,2
-0.04,4,0.46401,False,True,1
0.83,17,0.466746,False,True,2
0.85,15,0.469145,False,True,2
-0.25,25,0.473088,False,True,1
1.68,32,0.47811,False,True,3
-0.08,8,0.479422,False,True,1
-0.07,7,0.480558,False,True,1
-0.01,1,0.480764,False,True,1
1.89,11,0.482546,False,True,3
-0.18,18,0.485445,False,True,1
1.81,19,0.488449,False,True,3
0.74,26,0.492538,False,True,2
-0.04,4,0.493213,False,True,1
-0.3,30,0.497914,False,True,1
-0.1,10,0.499534,False,True,1
0.89,11,0.501319,False,True,2
-0.06,6,0.50232,False,True,1
1.88,12,0.504246,False,True,3
-0.02,2,0.504606,False,True,1
-0.01,1,0.504802,False,True,1
-0.01,1,0.505005,False,True,1
-0.04,4,0.505686,False,True,1
-0.06,6,0.506683,False,True,1
-0.39,39,0.512781,False,True,1
0.89,11,0.514539,False,True,2
-0.06,6,0.515525,False,True,1
1.87,13,0.517603,False,True,3
-0.1,10,0.519216,False,True,1
0.88,12,0.52115,False,True,2
-0.12,12,0.523059,False,True,1
0.93,7,0.524216,False,True,2
-0.16,16,0.526749,False,True,1
1.83,17,0.529431,False,True,3
-0.05,5,0.530251,False,True,1
-0.02,2,0.530607,False,True,1
-0.05,5,0.531437,False,True,1
1.82,18,0.534287,False,True,3
0.94,6,0.535277,False,True,2
2.86,14,0.537512,False,True,4
0.91,9,0.53896,False,True,2
-0.1,10,0.540564,False,True,1
1.76,24,0.54433,False,True,3
-0.1,10,0.545929,False,True,1
-0.18,18,0.548758,False,True,1
-0.08,8,0.550046,False,True,1
-0.03,3,0.550567,False,True,1
-0.1,10,0.552198,False,True,1
