algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
ppo,1,200000,100,1000,37,0.37,63,0.63,0,0.0,4.798699999999998,8.13,3.66,9.486486486486486,7.333333333333333,0.13653136531365315,0.45018450184501846,0.33087330873308735,0.0,0.08241082410824108,4,59,results/runs/ppo_seed1/checkpoints/ppo_seed1_200000_steps
ppo,1,400000,100,1000,53,0.53,46,0.46,1,0.01,5.9815000000000005,12.85,3.97,13.90566037735849,11.659574468085106,0.13618677042801555,0.30894941634241246,0.30894941634241246,0.09571984435797666,0.15019455252918287,3,43,results/runs/ppo_seed1/checkpoints/ppo_seed1_400000_steps
ppo,1,600000,100,1000,67,0.67,31,0.31,2,0.02,6.929000000000005,17.1,4.16,15.313432835820896,20.727272727272727,0.09649122807017543,0.2432748538011696,0.19824561403508772,0.22105263157894736,0.2409356725146199,6,25,results/runs/ppo_seed1/checkpoints/ppo_seed1_600000_steps
ppo,1,800000,100,1000,75,0.75,25,0.25,0,0.0,7.806899999999996,13.31,4.44,12.426666666666666,15.96,0.08039068369646882,0.3335837716003005,0.14274981217129978,0.21487603305785125,0.22839969947407965,3,22,results/runs/ppo_seed1/checkpoints/ppo_seed1_800000_steps
ppo,1,1000000,100,1000,78,0.78,21,0.21,1,0.01,7.9831,13.69,4.48,12.461538461538462,18.045454545454547,0.08911614317019723,0.32724616508400295,0.09422936449963477,0.2483564645726808,0.2410518626734843,3,18,results/runs/ppo_seed1/final_model
