#{"t_start": 1787190801.373853, "env_id": "None"}
r,l,t,success,collision,max_y
-0.08,8,0.644764,False,True,1
-0.04,4,0.645511,False,True,1
-0.19,19,0.648586,False,True,1
-0.11,11,0.650367,False,True,1
-0.05,5,0.651199,False,True,1
-0.04,4,0.651866,False,True,1
-0.01,1,0.652056,False,True,1
-0.05,5,0.652877,False,True,1
-0.03,3,0.653391,False,True,1
0.8,20,0.656563,False,True,2
-0.02,2,0.656915,False,True,1
0.96,4,0.657582,False,True,2
-0.03,3,0.658085,False,True,1
-0.04,4,0.658744,False,True,1
-0.04,4,0.659414,False,True,1
-0.12,12,0.661307,False,True,1
-0.17,17,0.664,False,True,1
-0.01,1,0.664192,False,True,1
-0.02,2,0.664533,False,True,1
-0.03,3,0.665036,False,True,1
-0.1,10,0.666628,False,True,1
-0.01,1,0.666817,False,True,1
-0.08,8,0.668119,False,True,1
0.91,9,0.669575,False,True,2
-0.02,2,0.669934,False,True,1
-0.06,6,0.670897,False,True,1
-0.01,1,0.671085,False,True,1
-0.03,3,0.671584,False,True,1
-0.03,3,0.67208,False,True,1
1.9,10,0.673675,False,True,3
-0.05,5,0.674494,False,True,1
-0.06,6,0.675465,False,True,1
-0.03,3,0.675971,False,True,1
-0.11,11,0.677701,False,True,1
-0.03,3,0.678201,False,True,1
-0.12,12,0.68008,False,True,1
-0.15,15,0.682429,False,True,1
-0.13,13,0.68449,False,True,1
-0.09,9,0.685925,False,True,1
-0.11,11,0.687664,False,True,1
0.96,4,0.688333,False,True,2
-0.1,10,0.689916,False,True,1
0.89,11,0.691659,False,True,2
-0.05,5,0.692462,False,True,1
-0.05,5,0.693277,False,True,1
-0.02,2,0.693624,False,True,1
-0.08,8,0.694906,False,True,1
1.97,3,0.695412,False,True,3
-0.03,3,0.695914,False,True,1
-0.01,1,0.696099,False,True,1
-0.11,11,0.697849,False,True,1
-0.02,2,0.698196,False,True,1
-0.02,2,0.698541,False,True,1
-0.05,5,0.699355,False,True,1
-0.08,8,0.700632,False,True,1
-0.03,3,0.701131,False,True,1
-0.11,11,0.702883,False,True,1
-0.12,12,0.704781,False,True,1
-0.2,20,0.707905,False,True,1
-0.08,8,0.709194,False,True,1
-0.04,4,0.70985,False,True,1
-0.01,1,0.710037,False,True,1
-0.01,1,0.710222,False,True,1
0.95,5,0.711041,False,True,2
-0.1,10,0.712625,False,True,1
-0.05,5,0.713449,False,True,1
-0.08,8,0.714722,False,True,1
-0.05,5,0.715531,False,True,1
