environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v3,ppo,0,200000,100,1000,34,0.34,66,0.66,0,0.0,4.5242999999999975,7.57,3.56,9.352941176470589,6.651515151515151,0.15059445178335534,0.4715984147952444,0.2892998678996037,0.0,0.08850726552179657,6,60,results/runs/ppo_seed0/checkpoints/ppo_seed0_200000_steps
v3,ppo,0,400000,100,1000,44,0.44,56,0.56,0,0.0,5.303599999999999,13.64,3.8,14.909090909090908,12.642857142857142,0.17008797653958943,0.2793255131964809,0.32331378299120234,0.09164222873900293,0.13563049853372433,4,52,results/runs/ppo_seed0/checkpoints/ppo_seed0_400000_steps
v3,ppo,0,600000,100,1000,49,0.49,51,0.51,0,0.0,5.653900000000002,12.61,3.84,12.653061224489797,12.568627450980392,0.13322759714512292,0.3053132434575734,0.2616970658207772,0.12926249008723237,0.17049960348929422,7,44,results/runs/ppo_seed0/checkpoints/ppo_seed0_600000_steps
v3,ppo,0,800000,100,1000,60,0.6,40,0.4,0,0.0,6.566999999999999,13.3,4.1,12.966666666666667,13.8,0.16466165413533834,0.3082706766917293,0.24812030075187969,0.11954887218045113,0.1593984962406015,5,35,results/runs/ppo_seed0/checkpoints/ppo_seed0_800000_steps
v3,ppo,0,1000000,100,1000,73,0.73,26,0.26,1,0.01,7.613199999999997,13.68,4.41,12.63013698630137,16.51851851851852,0.13157894736842105,0.3223684210526316,0.22807017543859648,0.14692982456140352,0.17105263157894737,3,23,results/runs/ppo_seed0/final_model
