#{"t_start": 1787303058.016959, "env_id": "None"}
r,l,t,success,collision,max_y
0.95,5,0.409393,False,True,2
-0.02,2,0.409903,False,True,1
-0.05,5,0.410889,False,True,1
1.81,19,0.414471,False,True,3
1.86,14,0.417202,False,True,3
-0.19,19,0.420638,False,True,1
-0.01,1,0.420884,False,True,1
-0.09,9,0.422407,False,True,1
-0.12,12,0.424434,False,True,1
1.92,8,0.425845,False,True,3
3.86,14,0.428275,False,True,5
-0.04,4,0.429011,False,True,1
0.76,24,0.433061,False,True,2
1.91,9,0.434621,False,True,3
-0.07,7,0.435829,False,True,1
-0.02,2,0.436198,False,True,1
0.79,21,0.439495,False,True,2
3.92,8,0.440789,False,True,5
-0.16,16,0.443366,False,True,1
-0.08,8,0.444659,False,True,1
-0.02,2,0.445016,False,True,1
-0.1,10,0.446636,False,True,1
-0.02,2,0.44703,False,True,1
2.82,18,0.449913,False,True,4
-0.02,2,0.450276,False,True,1
-0.07,7,0.451434,False,True,1
1.97,3,0.451971,False,True,3
-0.08,8,0.453305,False,True,1
-0.08,8,0.454634,False,True,1
-0.03,3,0.455199,False,True,1
-0.04,4,0.455915,False,True,1
0.66,34,0.46132,False,True,2
-0.04,4,0.462011,False,True,1
-0.05,5,0.462854,False,True,1
-0.17,17,0.465585,False,True,1
-0.04,4,0.466273,False,True,1
-0.13,13,0.46838,False,True,1
0.71,29,0.473017,False,True,2
-0.14,14,0.47528,False,True,1
-0.14,14,0.47753,False,True,1
-0.01,1,0.477741,False,True,1
0.97,3,0.478273,False,True,2
1.83,17,0.481003,False,True,3
-0.12,12,0.482958,False,True,1
-0.03,3,0.483486,False,True,1
-0.21,21,0.486832,False,True,1
-0.01,1,0.487038,False,True,1
-0.02,2,0.487399,False,True,1
1.96,4,0.488088,False,True,3
1.95,5,0.48893,False,True,3
-0.18,18,0.491825,False,True,1
-0.01,1,0.492032,False,True,1
-0.15,15,0.494437,False,True,1
-0.04,4,0.495119,False,True,1
-0.08,8,0.496436,False,True,1
-0.02,2,0.4968,False,True,1
-0.11,11,0.498602,False,True,1
0.94,6,0.499599,False,True,2
1.67,33,0.504824,False,True,3
3.77,23,0.508476,False,True,5
-0.07,7,0.50963,False,True,1
-0.07,7,0.510789,False,True,1
-0.08,8,0.512103,False,True,1
0.82,18,0.514978,False,True,2
2.81,19,0.518021,False,True,4
-0.07,7,0.519173,False,True,1
-0.07,7,0.520317,False,True,1
-0.07,7,0.521475,False,True,1
2.91,9,0.522946,False,True,4
-0.05,5,0.523783,False,True,1
0.95,5,0.524624,False,True,2
1.88,12,0.52656,False,True,3
0.78,22,0.530083,False,True,2
0.85,15,0.532498,False,True,2
-0.07,7,0.533649,False,True,1
0.96,4,0.534331,False,True,2
0.89,11,0.536129,False,True,2
-0.04,4,0.536814,False,True,1
-0.05,5,0.537637,False,True,1
0.9,10,0.53927,False,True,2
-0.03,3,0.539799,False,True,1
0.88,12,0.541733,False,True,2
-0.14,14,0.543959,False,True,1
-0.11,11,0.545749,False,True,1
-0.05,5,0.546586,False,True,1
0.91,9,0.548171,False,True,2
-0.03,3,0.548761,False,True,1
0.89,11,0.55067,False,True,2
-0.03,3,0.551227,False,True,1
0.86,14,0.553631,False,True,2
-0.07,7,0.554858,False,True,1
-0.07,7,0.556073,False,True,1
2.74,26,0.560461,False,True,4
-0.03,3,0.561019,False,True,1
1.84,16,0.563705,False,True,3
0.85,15,0.566242,False,True,2
1.83,17,0.569103,False,True,3
0.81,19,0.572281,False,True,2
-0.03,3,0.572827,False,True,1
-0.03,3,0.573377,False,True,1
0.8,20,0.576743,False,True,2
-0.03,3,0.577301,False,True,1
-0.16,16,0.580051,False,True,1
1.93,7,0.581289,False,True,3
0.95,5,0.58219,False,True,2
-0.05,5,0.583082,False,True,1
-0.02,2,0.58347,False,True,1
-0.07,7,0.584697,False,True,1
-0.12,12,0.586775,False,True,1
-0.08,8,0.58818,False,True,1
-0.18,18,0.591247,False,True,1
-0.07,7,0.592487,False,True,1
-0.03,3,0.593045,False,True,1
-0.07,7,0.59427,False,True,1
0.92,8,0.595659,False,True,2
-0.06,6,0.596718,False,True,1
-0.01,1,0.596934,False,True,1
-0.01,1,0.59715,False,True,1
-0.07,7,0.598386,False,True,1
-0.11,11,0.600292,False,True,1
-0.22,22,0.604022,False,True,1
1.91,9,0.605585,False,True,3
-0.04,4,0.606307,False,True,1
-0.2,20,0.609704,False,True,1
0.92,8,0.611123,False,True,2
3.78,22,0.614861,False,True,5
-0.03,3,0.615421,False,True,1
-0.01,1,0.61564,False,True,1
0.74,26,0.620061,False,True,2
-0.2,20,0.623439,False,True,1
-0.04,4,0.624168,False,True,1
-0.02,2,0.624567,False,True,1
1.87,13,0.62681,False,True,3
0.84,16,0.62955,False,True,2
1.94,6,0.630604,False,True,3
-0.11,11,0.632488,False,True,1
-0.02,2,0.632882,False,True,1
-0.06,6,0.633946,False,True,1
0.89,11,0.635839,False,True,2
0.8,20,0.63922,False,True,2
1.92,8,0.64061,False,True,3
0.81,19,0.643822,False,True,2
0.85,15,0.646399,False,True,2
-0.05,5,0.64728,False,True,1
1.94,6,0.648341,False,True,3
-0.01,1,0.648555,False,True,1
-0.05,5,0.649435,False,True,1
0.75,25,0.653646,False,True,2
-0.06,6,0.654698,False,True,1
-0.04,4,0.655409,False,True,1
-0.06,6,0.656452,False,True,1
0.88,12,0.658511,False,True,2
1.84,16,0.661214,False,True,3
0.88,12,0.663266,False,True,2
-0.11,11,0.66515,False,True,1
0.65,35,0.671011,False,True,2
-0.17,17,0.673895,False,True,1
1.94,6,0.67495,False,True,3
-0.02,2,0.675335,False,True,1
-0.05,5,0.67622,False,True,1
-0.17,17,0.67911,False,True,1
2.76,24,0.683128,False,True,4
-0.05,5,0.684021,False,True,1
-0.3,30,0.689021,False,True,1
-0.08,8,0.690403,False,True,1
-0.06,6,0.691471,False,True,1
1.95,5,0.692363,False,True,3
-0.02,2,0.692747,False,True,1
1.94,6,0.693805,False,True,3
1.94,6,0.694867,False,True,3
-0.05,5,0.695744,False,True,1
-0.06,6,0.696792,False,True,1
3.83,17,0.699685,False,True,5
-0.04,4,0.700395,False,True,1
-0.02,2,0.700785,False,True,1
-0.05,5,0.70166,False,True,1
-0.05,5,0.702537,False,True,1
1.96,4,0.703255,False,True,3
-0.03,3,0.703806,False,True,1
-0.2,20,0.707185,False,True,1
-0.24,24,0.711209,False,True,1
-0.18,18,0.714249,False,True,1
-0.03,3,0.714804,False,True,1
-0.08,8,0.716176,False,True,1
-0.02,2,0.716556,False,True,1
-0.01,1,0.716772,False,True,1
-0.14,14,0.719131,False,True,1
1.81,19,0.722364,False,True,3
-0.06,6,0.723445,False,True,1
-0.06,6,0.724524,False,True,1
-0.17,17,0.727427,False,True,1
-0.04,4,0.728182,False,True,1
0.87,13,0.730707,False,True,2
