#{"t_start": 1787346252.911741, "env_id": "None"}
r,l,t,success,collision,max_y
-0.04,4,0.647178,False,True,1
0.88,12,0.649371,False,True,2
1.9,10,0.651106,False,True,3
0.93,7,0.652333,False,True,2
-0.08,8,0.653708,False,True,1
-0.03,3,0.654309,False,True,1
2.53,47,0.661935,False,True,4
1.93,7,0.663154,False,True,3
-0.03,3,0.663719,False,True,1
1.83,17,0.666515,False,True,3
-0.31,31,0.671505,False,True,1
-0.12,12,0.673483,False,True,1
1.85,15,0.675945,False,True,3
5.72,28,0.681154,False,True,7
2.79,21,0.700962,False,True,4
0.89,11,0.705662,False,True,2
-0.25,25,0.710925,False,True,1
4.75,25,0.717278,False,True,6
2.89,11,0.720082,False,True,4
-0.02,2,0.721227,False,True,1
0.94,6,0.723774,False,True,2
0.91,9,0.730486,False,True,2
0.93,7,0.742445,False,True,2
-0.15,15,0.755626,False,True,1
1.67,33,0.762775,False,True,3
2.49,51,0.772048,False,True,4
0.74,26,0.777419,False,True,2
0.53,47,0.790342,False,True,2
0.92,8,0.792189,False,True,2
0.94,6,0.793363,False,True,2
-0.03,3,0.793981,False,True,1
0.79,21,0.798193,False,True,2
-0.08,8,0.801041,False,True,1
0.88,12,0.803698,False,True,2
-0.01,1,0.804035,False,True,1
0.9,10,0.806347,False,True,2
-0.07,7,0.808295,False,True,1
-0.04,4,0.809258,False,True,1
-0.08,8,0.810881,False,True,1
-0.06,6,0.812021,False,True,1
-0.04,4,0.812856,False,True,1
2.37,63,0.825623,False,True,4
0.91,9,0.827414,False,True,2
2.34,66,0.841459,False,True,4
2.35,65,0.852829,False,True,4
-0.11,11,0.854876,False,True,1
1.85,15,0.857566,False,True,3
0.98,2,0.858021,False,True,2
0.74,26,0.863282,False,True,2
-0.15,15,0.866142,False,True,1
2.83,17,0.869008,False,True,4
1.82,18,0.872284,False,True,3
0.81,19,0.87608,False,True,2
1.82,18,0.883174,False,True,3
1.56,44,0.908028,False,True,3
-0.03,3,0.908811,False,True,1
-0.11,11,0.911063,False,True,1
1.43,57,0.926064,False,True,3
0.59,41,0.935809,False,True,2
-0.09,9,0.937486,False,True,1
-0.04,4,0.938334,False,True,1
-0.2,20,0.945183,False,True,1
-0.11,11,0.947639,False,True,1
-0.04,4,0.948715,False,True,1
-0.01,1,0.949041,False,True,1
0.75,25,0.95315,False,True,2
-0.17,17,0.956146,False,True,1
-0.08,8,0.957922,False,True,1
1.94,6,0.959102,False,True,3
-0.05,5,0.960033,False,True,1
-0.19,19,0.963406,False,True,1
-0.08,8,0.964853,False,True,1
0.83,17,0.968011,False,True,2
0.95,5,0.969004,False,True,2
0.63,37,0.975095,False,True,2
1.44,56,0.984064,False,True,3
2.53,47,0.991693,False,True,4
-0.14,14,0.994121,False,True,1
3.81,19,0.997247,False,True,5
2.77,23,1.00103,False,True,4
-0.14,14,1.003361,False,True,1
-0.01,1,1.003631,False,True,1
0.83,17,1.006447,False,True,2
0.96,4,1.007328,False,True,2
0.83,17,1.010312,False,True,2
3.76,24,1.014298,False,True,5
0.85,15,1.016851,False,True,2
-0.01,1,1.017111,False,True,1
0.73,27,1.022082,False,True,2
-0.06,6,1.023203,False,True,1
0.95,5,1.024133,False,True,2
-0.08,8,1.025517,False,True,1
0.92,8,1.026881,False,True,2
0.8,20,1.030591,False,True,2
0.94,6,1.031839,False,True,2
0.94,6,1.033021,False,True,2
-0.05,5,1.033945,False,True,1
1.68,32,1.039436,False,True,3
-0.07,7,1.040846,False,True,1
1.83,17,1.043805,False,True,3
2.6,40,1.050326,False,True,4
-0.46,46,1.057772,False,True,1
-0.01,1,1.058027,False,True,1
-0.03,3,1.058596,False,True,1
0.98,2,1.059007,False,True,2
1.92,8,1.060375,False,True,3
0.81,19,1.063481,False,True,2
-0.07,7,1.06469,False,True,1
0.98,2,1.065099,False,True,2
-0.05,5,1.066036,False,True,1
-0.08,8,1.067387,False,True,1
0.94,6,1.068435,False,True,2
-0.04,4,1.069169,False,True,1
1.82,18,1.072141,False,True,3
-0.14,14,1.074516,False,True,1
0.98,2,1.074956,False,True,2
0.91,9,1.076468,False,True,2
-0.1,10,1.078161,False,True,1
-0.02,2,1.078584,False,True,1
0.87,13,1.080738,False,True,2
-0.03,3,1.08131,False,True,1
