environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v7,ppo,1,200000,100,10000,14,0.14,86,0.86,0,0.0,6.018699999999999,10.13,6.28,15.285714285714286,9.290697674418604,0.034550839091806514,0.6633761105626851,0.09772951628825272,0.09970384995064166,0.10463968410661402,2,6,results/runs/v7/ppo_seed1/checkpoints/ppo_seed1_200000_steps
v7,ppo,1,400000,100,10000,16,0.16,84,0.84,0,0.0,6.2555,11.45,6.41,17.3125,10.333333333333334,0.03755458515283843,0.6270742358078603,0.11528384279475982,0.11266375545851529,0.10742358078602621,0,6,results/runs/v7/ppo_seed1/checkpoints/ppo_seed1_400000_steps
v7,ppo,1,600000,100,10000,12,0.12,88,0.88,0,0.0,5.933199999999999,11.68,6.33,13.416666666666666,11.443181818181818,0.0839041095890411,0.6267123287671232,0.12071917808219178,0.07363013698630137,0.09503424657534247,0,6,results/runs/v7/ppo_seed1/checkpoints/ppo_seed1_600000_steps
v7,ppo,1,800000,100,10000,21,0.21,79,0.79,0,0.0,6.5889,13.11,6.46,18.761904761904763,11.60759493670886,0.09382151029748284,0.6041189931350115,0.14721586575133486,0.07170099160945843,0.08314263920671243,2,7,results/runs/v7/ppo_seed1/checkpoints/ppo_seed1_800000_steps
v7,ppo,1,1000000,100,10000,22,0.22,78,0.78,0,0.0,7.013499999999998,17.65,6.87,18.454545454545453,17.423076923076923,0.141643059490085,0.5082152974504249,0.18980169971671387,0.07252124645892351,0.08781869688385269,0,3,results/runs/v7/ppo_seed1/final_model
