#{"t_start": 1787190279.5229728, "env_id": "None"}
r,l,t,success,collision,max_y
1.92,8,0.599221,False,True,3
-0.1,10,0.600956,False,True,1
-0.01,1,0.601185,False,True,1
-0.01,1,0.6014,False,True,1
-0.06,6,0.602406,False,True,1
-0.03,3,0.602953,False,True,1
-0.01,1,0.603161,False,True,1
-0.05,5,0.604013,False,True,1
-0.01,1,0.604202,False,True,1
-0.07,7,0.605618,False,True,1
-0.01,1,0.60585,False,True,1
-0.03,3,0.606402,False,True,1
-0.04,4,0.607092,False,True,1
-0.08,8,0.608419,False,True,1
-0.02,2,0.608764,False,True,1
-0.21,21,0.612147,False,True,1
-0.03,3,0.613157,False,True,1
-0.08,8,0.61455,False,True,1
-0.07,7,0.615725,False,True,1
-0.08,8,0.617112,False,True,1
-0.07,7,0.618273,False,True,1
-0.05,5,0.619092,False,True,1
-0.13,13,0.621157,False,True,1
-0.01,1,0.621346,False,True,1
-0.05,5,0.622155,False,True,1
-0.02,2,0.622786,False,True,1
-0.08,8,0.624272,False,True,1
-0.02,2,0.624642,False,True,1
-0.05,5,0.625508,False,True,1
-0.02,2,0.625867,False,True,1
9.92,8,0.62728,True,False,5
-0.03,3,0.627806,False,True,1
-0.01,1,0.627998,False,True,1
-0.03,3,0.628524,False,True,1
1.83,17,0.631307,False,True,3
-0.05,5,0.632142,False,True,1
-0.01,1,0.632342,False,True,1
-0.05,5,0.633159,False,True,1
-0.18,18,0.636388,False,True,1
-0.05,5,0.637269,False,True,1
-0.01,1,0.637464,False,True,1
-0.02,2,0.637819,False,True,1
-0.12,12,0.639726,False,True,1
-0.04,4,0.640384,False,True,1
-0.08,8,0.641673,False,True,1
-0.02,2,0.642019,False,True,1
-0.04,4,0.64267,False,True,1
-0.02,2,0.643027,False,True,1
-0.04,4,0.643679,False,True,1
-0.18,18,0.646747,False,True,1
-0.08,8,0.648244,False,True,1
1.94,6,0.649317,False,True,3
-0.01,1,0.649535,False,True,1
0.79,21,0.652928,False,True,2
-0.1,10,0.654517,False,True,1
-0.14,14,0.656699,False,True,1
0.9,10,0.658488,False,True,2
-0.03,3,0.659024,False,True,1
-0.01,1,0.659213,False,True,1
-0.02,2,0.659559,False,True,1
1.79,21,0.662845,False,True,3
-0.03,3,0.663361,False,True,1
-0.07,7,0.664472,False,True,1
-0.02,2,0.664832,False,True,1
-0.02,2,0.665201,False,True,1
-0.03,3,0.665712,False,True,1
-0.02,2,0.66605,False,True,1
-0.05,5,0.666858,False,True,1
-0.02,2,0.667198,False,True,1
-0.11,11,0.6689,False,True,1
-0.02,2,0.669238,False,True,1
-0.03,3,0.669727,False,True,1
-0.27,27,0.673896,False,True,1
-0.22,22,0.677256,False,True,1
-0.03,3,0.677752,False,True,1
-0.01,1,0.677937,False,True,1
-0.13,13,0.679931,False,True,1
-0.29,29,0.68439,False,True,1
-0.06,6,0.685337,False,True,1
-0.06,6,0.686295,False,True,1
-0.01,1,0.686478,False,True,1
1.89,11,0.688176,False,True,3
-0.09,9,0.689634,False,True,1
-0.04,4,0.690269,False,True,1
-0.11,11,0.691948,False,True,1
-0.03,3,0.692432,False,True,1
-0.1,10,0.693965,False,True,1
-0.16,16,0.69639,False,True,1
-0.07,7,0.697552,False,True,1
-0.07,7,0.698641,False,True,1
-0.07,7,0.699725,False,True,1
-0.03,3,0.70021,False,True,1
-0.02,2,0.700543,False,True,1
-0.08,8,0.701787,False,True,1
-0.01,1,0.701971,False,True,1
-0.07,7,0.703056,False,True,1
-0.05,5,0.703839,False,True,1
-0.04,4,0.70448,False,True,1
-0.11,11,0.706167,False,True,1
-0.04,4,0.706808,False,True,1
-0.02,2,0.707152,False,True,1
-0.07,7,0.708252,False,True,1
-0.01,1,0.708436,False,True,1
-0.03,3,0.708921,False,True,1
-0.06,6,0.709861,False,True,1
-0.04,4,0.710504,False,True,1
-0.01,1,0.710685,False,True,1
-0.02,2,0.711018,False,True,1
-0.01,1,0.711198,False,True,1
-0.27,27,0.715278,False,True,1
-0.08,8,0.716528,False,True,1
-0.06,6,0.717473,False,True,1
-0.02,2,0.717813,False,True,1
-0.06,6,0.718748,False,True,1
-0.02,2,0.719085,False,True,1
-0.09,9,0.72048,False,True,1
-0.08,8,0.721726,False,True,1
-0.09,9,0.72312,False,True,1
-0.14,14,0.725252,False,True,1
-0.04,4,0.725888,False,True,1
-0.17,17,0.728481,False,True,1
0.92,8,0.729728,False,True,2
-0.01,1,0.729909,False,True,1
-0.09,9,0.731317,False,True,1
-0.05,5,0.7321,False,True,1
-0.01,1,0.732283,False,True,1
-0.08,8,0.733516,False,True,1
-0.02,2,0.733856,False,True,1
-0.17,17,0.736437,False,True,1
-0.06,6,0.737383,False,True,1
-0.21,21,0.740597,False,True,1
-0.28,28,0.744853,False,True,1
-0.04,4,0.745497,False,True,1
-0.09,9,0.746883,False,True,1
-0.03,3,0.74737,False,True,1
0.85,15,0.749649,False,True,2
-0.02,2,0.749981,False,True,1
-0.1,10,0.751515,False,True,1
-0.03,3,0.752003,False,True,1
-0.18,18,0.754739,False,True,1
-0.1,10,0.756276,False,True,1
-0.04,4,0.756916,False,True,1
-0.01,1,0.757097,False,True,1
-0.08,8,0.758329,False,True,1
-0.01,1,0.758505,False,True,1
-0.02,2,0.758839,False,True,1
-0.03,3,0.759329,False,True,1
-0.11,11,0.761017,False,True,1
-0.09,9,0.762416,False,True,1
-0.15,15,0.764706,False,True,1
