#{"t_start": 1787387729.207576, "env_id": "None"}
r,l,t,success,collision,max_y
0.9,10,0.510385,False,True,2
1.85,15,0.511202,False,True,3
2.84,16,0.511922,False,True,4
0.31,69,0.515051,False,True,2
2.19,81,0.523409,False,True,4
1.83,17,0.525198,False,True,3
0.91,9,0.525702,False,True,2
-0.17,17,0.526454,False,True,1
-0.03,3,0.527129,False,True,1
0.74,26,0.528273,False,True,2
1.36,64,0.53102,False,True,3
2.86,14,0.531755,False,True,4
-0.05,5,0.532704,False,True,1
2.58,42,0.534731,False,True,4
0.67,33,0.536513,False,True,2
0.91,9,0.537055,False,True,2
0.89,11,0.537875,False,True,2
0.83,17,0.538721,False,True,2
0.94,6,0.539121,False,True,2
-0.12,12,0.540012,False,True,1
2.82,18,0.541069,False,True,4
-0.05,5,0.541377,False,True,1
0.9,10,0.541914,False,True,2
5.73,27,0.543285,False,True,7
-0.04,4,0.543648,False,True,1
1.93,7,0.544374,False,True,3
-0.08,8,0.545179,False,True,1
-0.03,3,0.545516,False,True,1
1.54,46,0.548049,False,True,3
-0.12,12,0.548952,False,True,1
-0.05,5,0.549349,False,True,1
-0.13,13,0.55008,False,True,1
-0.03,3,0.55044,False,True,1
-0.02,2,0.550593,False,True,1
-0.05,5,0.55086,False,True,1
-0.05,5,0.551178,False,True,1
-0.06,6,0.551566,False,True,1
1.76,24,0.552619,False,True,3
0.69,31,0.553957,False,True,2
3.51,49,0.556541,False,True,5
0.62,38,0.55887,False,True,2
0.86,14,0.559561,False,True,2
-0.02,2,0.559719,False,True,1
-0.16,16,0.560452,False,True,1
0.75,25,0.561566,False,True,2
0.9,10,0.562029,False,True,2
1.59,41,0.56376,False,True,3
-0.02,2,0.563906,False,True,1
2.91,9,0.564445,False,True,4
-0.1,10,0.565166,False,True,1
1.87,13,0.565771,False,True,3
3.34,66,0.569068,False,True,5
0.92,8,0.56957,False,True,2
-0.04,4,0.569814,False,True,1
1.37,63,0.573278,False,True,3
1.89,11,0.573907,False,True,3
0.88,12,0.574646,False,True,2
1.88,12,0.575248,False,True,3
0.93,7,0.575617,False,True,2
0.92,8,0.576022,False,True,2
-0.27,27,0.577286,False,True,1
0.74,26,0.578362,False,True,2
1.84,16,0.579111,False,True,3
-0.32,32,0.580476,False,True,1
1.7,30,0.582109,False,True,3
-0.09,9,0.582617,False,True,1
0.68,32,0.583965,False,True,2
1.8,20,0.584855,False,True,3
-0.08,8,0.585369,False,True,1
1.84,16,0.5861,False,True,3
0.95,5,0.586378,False,True,2
-0.15,15,0.587049,False,True,1
-0.07,7,0.58749,False,True,1
-0.11,11,0.588015,False,True,1
0.86,14,0.588646,False,True,2
3.72,28,0.590654,False,True,5
1.93,7,0.59139,False,True,3
-0.16,16,0.592133,False,True,1
0.94,6,0.592458,False,True,2
3.57,43,0.594235,False,True,5
2.92,8,0.594757,False,True,4
1.22,78,0.597953,False,True,3
-0.07,7,0.598325,False,True,1
1.94,6,0.598661,False,True,3
0.97,3,0.598914,False,True,2
4.74,26,0.600541,False,True,6
0.58,42,0.602332,False,True,2
1.76,24,0.603356,False,True,3
-0.12,12,0.604046,False,True,1
1.68,32,0.605419,False,True,3
2.83,17,0.607075,False,True,4
-0.16,16,0.607862,False,True,1
-0.12,12,0.608527,False,True,1
-0.13,13,0.609126,False,True,1
0.92,8,0.609513,False,True,2
-0.06,6,0.609807,False,True,1
-0.01,1,0.609994,False,True,1
0.75,25,0.611095,False,True,2
-0.03,3,0.611296,False,True,1
0.94,6,0.611751,False,True,2
0.81,19,0.612858,False,True,2
-0.02,2,0.613027,False,True,1
-0.02,2,0.613225,False,True,1
-0.05,5,0.613577,False,True,1
1.94,6,0.614082,False,True,3
2.87,13,0.614936,False,True,4
0.96,4,0.615253,False,True,2
0.85,15,0.615979,False,True,2
-0.09,9,0.616568,False,True,1
1.92,8,0.616999,False,True,3
3.71,29,0.618224,False,True,5
0.97,3,0.618431,False,True,2
3.57,43,0.620496,False,True,5
1.26,74,0.624084,False,True,3
-0.07,7,0.62457,False,True,1
-0.02,2,0.624751,False,True,1
0.95,5,0.625215,False,True,2
1.74,26,0.626322,False,True,3
1.78,22,0.627242,False,True,3
-0.25,25,0.628323,False,True,1
-0.13,13,0.628978,False,True,1
0.97,3,0.629202,False,True,2
1.69,31,0.630547,False,True,3
-0.03,3,0.630736,False,True,1
-0.01,1,0.630967,False,True,1
-0.01,1,0.631297,False,True,1
0.94,6,0.632054,False,True,2
1.85,15,0.633006,False,True,3
1.84,16,0.63392,False,True,3
0.83,17,0.634757,False,True,2
3.61,39,0.636417,False,True,5
0.54,46,0.638489,False,True,2
-0.02,2,0.638952,False,True,1
1.9,10,0.640134,False,True,3
-0.04,4,0.640521,False,True,1
1.89,11,0.64103,False,True,3
1.89,11,0.641761,False,True,3
-0.09,9,0.64232,False,True,1
-0.11,11,0.642936,False,True,1
1.92,8,0.643347,False,True,3
-0.09,9,0.643935,False,True,1
-0.07,7,0.644311,False,True,1
0.89,11,0.644845,False,True,2
-0.1,10,0.645333,False,True,1
-0.02,2,0.6456,False,True,1
0.89,11,0.646243,False,True,2
0.66,34,0.648223,False,True,2
1.65,35,0.649768,False,True,3
-3.0,100,0.654367,False,False,3
-3.0,100,0.659372,False,False,3
-0.15,15,0.660126,False,True,1
2.75,25,0.661174,False,True,4
1.51,49,0.663501,False,True,3
0.97,3,0.663917,False,True,2
2.8,20,0.665051,False,True,4
