#{"t_start": 1787339294.803288, "env_id": "None"}
r,l,t
-0.08,8,2.406865
1.96,4,2.408784
0.95,5,2.41064
-0.04,4,2.412427
-0.04,4,2.4139
0.96,4,2.415622
3.94,6,2.417873
1.92,8,2.42118
1.94,6,2.423253
1.97,3,2.424295
1.87,13,2.428945
0.9,10,2.432403
1.95,5,2.434173
-0.01,1,2.434579
-0.02,2,2.548516
3.92,8,2.551351
1.97,3,2.552458
1.95,5,2.554174
-0.02,2,2.554917
3.92,8,2.557866
3.94,6,2.560436
1.96,4,2.562067
1.97,3,2.563157
1.92,8,2.565838
1.94,6,2.568182
1.97,3,2.569601
3.91,9,2.572587
-0.02,2,2.573315
3.92,8,2.575878
3.92,8,2.578946
-0.01,1,2.579574
1.97,3,2.581069
1.96,4,2.582454
-0.04,4,2.583791
-0.01,1,2.584199
1.95,5,2.585844
-0.01,1,2.586294
1.93,7,2.588797
1.94,6,2.590904
1.97,3,2.592015
1.95,5,2.593761
1.95,5,2.694798
5.92,8,2.697845
-0.03,3,2.698919
1.94,6,2.700963
3.9,10,2.704989
1.96,4,2.706707
5.85,15,2.711977
-0.05,5,2.713731
1.97,3,2.715145
0.94,6,2.717234
-0.01,1,2.717652
-0.03,3,2.718715
1.96,4,2.720174
1.96,4,2.721675
0.95,5,2.723422
-0.01,1,2.723852
3.91,9,2.727583
1.97,3,2.72869
1.93,7,2.731002
3.92,8,2.733684
1.95,5,2.735937
1.93,7,2.738302
-0.02,2,2.739124
1.94,6,2.741193
1.93,7,2.868515
1.92,8,2.872048
1.96,4,2.873467
5.85,15,2.878969
3.93,7,2.881389
-0.02,2,2.882135
3.95,5,2.883999
-0.09,9,2.8876
-0.03,3,2.888712
-0.01,1,2.889136
1.96,4,2.89054
1.94,6,2.89258
5.86,14,2.89769
-0.03,3,2.898803
3.95,5,2.900727
-0.05,5,2.903583
3.92,8,2.906732
-0.01,1,2.907451
-0.1,10,2.911507
3.93,7,2.914124
0.96,4,2.9156
1.97,3,3.041321
1.97,3,3.042648
1.95,5,3.044999
1.96,4,3.046454
-0.03,3,3.04757
1.96,4,3.04898
-0.02,2,3.049719
1.95,5,3.052104
1.97,3,3.053372
3.93,7,3.055957
-0.08,8,3.058687
-0.03,3,3.059761
-0.01,1,3.060332
-0.02,2,3.061488
3.89,11,3.065323
1.96,4,3.06673
0.97,3,3.06782
-0.01,1,3.068243
5.85,15,3.073995
-0.01,1,3.074449
-0.06,6,3.076479
5.92,8,3.079227
-0.04,4,3.081034
1.96,4,3.082642
3.93,7,3.085013
4.92,8,3.087967
-0.06,6,3.211436
1.88,12,3.215761
5.89,11,3.219517
2.95,5,3.221442
-0.02,2,3.222209
1.92,8,3.224833
1.93,7,3.227152
-0.01,1,3.22759
1.93,7,3.229979
-0.01,1,3.230716
5.92,8,3.233464
-0.01,1,3.233882
1.97,3,3.234944
-0.03,3,3.236036
5.92,8,3.238817
1.94,6,3.241313
1.97,3,3.242636
-0.04,4,3.244259
1.93,7,3.246685
3.95,5,3.248379
-0.01,1,3.248799
3.93,7,3.251542
3.91,9,3.254709
-0.04,4,3.256071
1.92,8,3.366136
1.97,3,3.367362
-0.02,2,3.368115
1.97,3,3.369655
1.96,4,3.3712
1.96,4,3.37258
1.97,3,3.373619
3.95,5,3.375593
-0.01,1,3.376061
1.96,4,3.377697
-0.02,2,3.378461
-0.01,1,3.378869
-0.03,3,3.379904
-0.04,4,3.381239
5.9,10,3.384637
3.94,6,3.3869
1.93,7,3.389205
-0.02,2,3.389936
1.97,3,3.391001
-0.02,2,3.39176
5.91,9,3.394827
-0.05,5,3.396559
1.97,3,3.397626
1.94,6,3.399605
-0.01,1,3.400014
1.96,4,3.401372
3.93,7,3.403883
-0.01,1,3.404662
-0.04,4,3.40637
-0.01,1,3.406825
-0.02,2,3.407624
5.88,12,3.412243
-0.02,2,3.545493
1.97,3,3.54663
3.91,9,3.549568
5.88,12,3.553441
1.94,6,3.555901
1.96,4,3.557433
3.93,7,3.559765
5.9,10,3.563146
3.93,7,3.565723
1.96,4,3.567153
-0.02,2,3.567942
5.9,10,3.571524
1.97,3,3.57263
1.96,4,3.573983
5.92,8,3.576871
3.91,9,3.579861
1.96,4,3.58125
3.94,6,3.583265
5.93,7,3.585631
1.92,8,3.58829
-0.07,7,3.688615
1.97,3,3.689736
1.93,7,3.692019
3.92,8,3.694579
1.94,6,3.696565
3.94,6,3.698543
13.9,10,3.701787
3.94,6,3.703744
3.95,5,3.7054
1.96,4,3.706741
13.86,14,3.711426
1.94,6,3.713534
-0.03,3,3.71457
1.94,6,3.716522
-0.08,8,3.719142
1.96,4,3.720623
1.96,4,3.722494
1.95,5,3.724251
1.97,3,3.725298
3.94,6,3.727516
1.97,3,3.728645
1.94,6,3.730651
13.9,10,3.849099
-0.03,3,3.850236
1.96,4,3.851609
1.97,3,3.852664
1.9,10,3.856664
3.94,6,3.858796
-0.03,3,3.859863
1.97,3,3.861259
3.91,9,3.864332
3.94,6,3.866835
1.93,7,3.869479
3.95,5,3.871196
-0.02,2,3.871918
-0.01,1,3.872327
3.92,8,3.874919
-0.01,1,3.875322
1.92,8,3.878323
3.95,5,3.880019
3.95,5,3.881687
3.92,8,3.884272
-0.03,3,3.885293
1.97,3,3.886622
5.92,8,3.889358
1.96,4,3.89073
1.94,6,3.985701
-0.03,3,3.986842
-0.04,4,3.988224
3.91,9,3.991102
-0.01,1,3.991515
1.97,3,3.99253
-0.04,4,3.993867
1.97,3,3.994909
3.94,6,3.996868
1.94,6,3.998825
1.91,9,4.001736
3.93,7,4.003997
3.92,8,4.006598
1.92,8,4.009281
3.95,5,4.0113
3.95,5,4.013055
-0.03,3,4.014106
1.97,3,4.015141
-0.05,5,4.017049
3.92,8,4.020153
1.89,11,4.024117
13.89,11,4.028071
3.94,6,4.126498
1.96,4,4.12848
1.97,3,4.129592
1.97,3,4.130645
3.9,10,4.13384
1.94,6,4.136169
-0.02,2,4.13703
-0.02,2,4.137838
3.94,6,4.139888
1.97,3,4.140932
-0.03,3,4.141958
2.9,10,4.145662
3.92,8,4.148528
1.94,6,4.150545
5.9,10,4.153921
1.94,6,4.155961
1.91,9,4.15932
5.89,11,4.163203
1.94,6,4.1652
3.86,14,4.170208
3.91,9,4.280839
-0.06,6,4.282897
1.96,4,4.2843
1.94,6,4.286372
-0.06,6,4.288534
3.93,7,4.29123
5.9,10,4.294821
1.9,10,4.298144
3.94,6,4.300366
1.94,6,4.302664
3.94,6,4.304808
1.95,5,4.306487
-0.04,4,4.307842
1.92,8,4.310454
1.97,3,4.311473
-0.08,8,4.314038
3.95,5,4.315701
1.95,5,4.317416
5.93,7,4.319728
1.97,3,4.320764
1.97,3,4.321805
3.92,8,4.417551
3.88,12,4.421617
5.91,9,4.424585
1.97,3,4.425644
1.97,3,4.426698
1.93,7,4.428958
3.95,5,4.430607
-0.06,6,4.432568
3.95,5,4.434216
1.97,3,4.435328
3.94,6,4.43771
13.88,12,4.441613
-0.02,2,4.44233
1.94,6,4.444309
5.93,7,4.44756
1.95,5,4.449958
-0.02,2,4.450781
1.95,5,4.452937
3.95,5,4.454939
3.95,5,4.456645
-0.06,6,4.4587
1.91,9,4.46221
1.96,4,4.565987
5.92,8,4.568741
3.94,6,4.571436
1.97,3,4.572592
-0.03,3,4.573648
3.95,5,4.575368
13.91,9,4.578661
-0.01,1,4.579107
13.89,11,4.58277
1.97,3,4.583811
-0.01,1,4.584219
-0.01,1,4.584627
3.93,7,4.58726
13.9,10,4.590491
-0.02,2,4.591206
3.94,6,4.593156
5.93,7,4.59575
1.97,3,4.596989
-0.02,2,4.597742
-0.04,4,4.599116
1.96,4,4.600503
3.95,5,4.602185
-0.01,1,4.602592
3.94,6,4.604551
3.92,8,4.607138
3.95,5,4.608792
1.95,5,4.610443
-0.02,2,4.711618
5.93,7,4.714053
-0.01,1,4.714468
1.97,3,4.715502
-0.01,1,4.715908
3.95,5,4.717584
1.95,5,4.719229
1.96,4,4.720914
1.94,6,4.723106
1.97,3,4.724189
3.92,8,4.726819
-0.02,2,4.727556
5.92,8,4.730172
-0.02,2,4.730911
-0.01,1,4.731319
-0.04,4,4.732687
1.97,3,4.733726
3.94,6,4.735713
3.95,5,4.737426
1.97,3,4.73848
13.91,9,4.7417
-0.02,2,4.742448
3.95,5,4.744167
1.97,3,4.745292
1.97,3,4.746516
-0.02,2,4.747547
-0.02,2,4.748277
3.95,5,4.749938
1.97,3,4.750961
3.94,6,4.752924
1.97,3,4.753951
-0.02,2,4.754659
1.97,3,4.755681
3.94,6,4.873867
-0.03,3,4.875008
1.97,3,4.876089
3.93,7,4.878404
-0.04,4,4.879771
-0.04,4,4.881125
-0.02,2,4.881847
1.96,4,4.883211
3.93,7,4.885526
-0.01,1,4.885937
1.97,3,4.886982
-0.03,3,4.888035
-0.02,2,4.888767
5.92,8,4.891393
3.9,10,4.894654
1.95,5,4.896344
-0.02,2,4.897088
-0.02,2,4.897825
1.97,3,4.898871
13.9,10,4.902159
5.9,10,4.905432
1.97,3,4.906473
-0.03,3,4.907516
3.9,10,4.910775
1.96,4,4.912503
1.96,4,4.913999
-0.03,3,4.91506
1.96,4,5.011943
5.9,10,5.015374
1.95,5,5.017057
1.97,3,5.018092
3.94,6,5.020045
-0.02,2,5.020752
1.96,4,5.0221
1.96,4,5.023462
-0.04,4,5.024808
-0.04,4,5.026156
3.93,7,5.02845
3.94,6,5.030435
5.92,8,5.033034
-0.04,4,5.03439
-0.02,2,5.035103
1.96,4,5.036456
1.97,3,5.037483
1.96,4,5.038823
1.96,4,5.040388
3.95,5,5.042187
1.97,3,5.043595
1.97,3,5.044721
3.95,5,5.04643
1.97,3,5.047486
-0.01,1,5.047903
1.97,3,5.048936
4.93,7,5.051895
13.91,9,5.05511
1.96,4,5.056481
13.91,9,5.152285
1.96,4,5.153705
3.94,6,5.155693
3.93,7,5.157982
3.95,5,5.160067
3.95,5,5.162054
3.94,6,5.164079
1.97,3,5.165137
3.95,5,5.166843
5.93,7,5.169157
-0.03,3,5.170219
3.94,6,5.172225
3.95,5,5.173883
3.95,5,5.175555
1.97,3,5.176612
5.91,9,5.180027
1.97,3,5.18125
5.92,8,5.183937
-0.02,2,5.184655
-0.03,3,5.185839
3.95,5,5.187777
3.94,6,5.190013
5.93,7,5.192409
1.94,6,5.194561
1.97,3,5.281804
1.97,3,5.282905
1.96,4,5.284258
-0.02,2,5.284981
5.93,7,5.287768
1.97,3,5.288881
1.97,3,5.289943
3.92,8,5.292966
1.97,3,5.294577
-0.01,1,5.295065
3.95,5,5.296804
-0.02,2,5.297563
5.93,7,5.299938
-0.02,2,5.300999
1.97,3,5.302297
3.95,5,5.304049
3.95,5,5.305717
1.96,4,5.307073
3.95,5,5.308753
-0.01,1,5.309163
1.97,3,5.310198
3.94,6,5.312549
-0.04,4,5.31402
1.96,4,5.315377
1.97,3,5.316414
-0.01,1,5.316835
-0.03,3,5.317892
1.96,4,5.319238
3.92,8,5.321814
3.93,7,5.324064
1.95,5,5.325713
-0.01,1,5.32612
3.95,5,5.434155
-0.02,2,5.435032
5.93,7,5.437533
-0.01,1,5.437999
1.97,3,5.439086
1.95,5,5.440771
1.97,3,5.441803
1.97,3,5.442881
1.95,5,5.444665
-0.02,2,5.445398
1.96,4,5.446744
5.93,7,5.449017
5.92,8,5.451667
-0.01,1,5.452088
1.97,3,5.453132
3.95,5,5.454917
1.97,3,5.456154
-0.02,2,5.456904
3.95,5,5.458592
5.93,7,5.46125
1.97,3,5.462453
0.93,7,5.465015
1.95,5,5.466945
1.97,3,5.468066
3.95,5,5.470111
3.94,6,5.472198
5.93,7,5.474513
1.97,3,5.475883
5.93,7,5.478681
1.95,5,5.565999
1.96,4,5.567746
3.95,5,5.57014
3.95,5,5.571941
3.95,5,5.573646
5.91,9,5.577399
5.92,8,5.580688
1.96,4,5.582192
1.95,5,5.584082
-0.01,1,5.584531
-0.02,2,5.585524
1.95,5,5.58756
5.93,7,5.58988
13.91,9,5.592776
-0.01,1,5.593182
-0.02,2,5.593913
-0.03,3,5.594956
5.93,7,5.5976
1.96,4,5.599106
3.95,5,5.600879
-0.03,3,5.602117
-0.01,1,5.602649
1.94,6,5.604636
-0.01,1,5.605044
1.97,3,5.606345
1.97,3,5.607466
1.96,4,5.608855
3.94,6,5.61128
-0.02,2,5.612022
13.87,13,5.706416
2.95,5,5.708207
3.95,5,5.709917
3.93,7,5.712706
1.97,3,5.71383
3.95,5,5.715537
-0.03,3,5.716595
1.97,3,5.717663
3.95,5,5.719376
13.91,9,5.723678
-0.02,2,5.724508
13.9,10,5.728205
3.95,5,5.729957
5.93,7,5.732727
1.97,3,5.733986
3.94,6,5.736576
3.94,6,5.738677
5.93,7,5.741021
-0.01,1,5.741673
1.97,3,5.743238
1.97,3,5.744417
1.96,4,5.745811
1.94,6,5.747822
5.93,7,5.75013
-0.02,2,5.750856
-0.01,1,5.75127
-0.01,1,5.751966
1.96,4,5.859095
3.94,6,5.861731
3.95,5,5.863504
-0.04,4,5.86489
-0.01,1,5.865327
1.97,3,5.866392
1.96,4,5.867753
3.95,5,5.869509
1.97,3,5.87057
1.96,4,5.871935
2.95,5,5.873599
3.95,5,5.875256
1.95,5,5.876913
1.95,5,5.878805
-0.01,1,5.879309
1.96,4,5.88126
1.96,4,5.882955
-0.01,1,5.883564
3.95,5,5.886061
-0.01,1,5.887435
3.93,7,5.890269
5.92,8,5.893352
-0.02,2,5.894401
3.95,5,5.896112
3.94,6,5.898152
5.92,8,5.901167
3.95,5,5.903405
1.97,3,5.904626
1.97,3,5.905715
1.94,6,5.907741
3.94,6,6.005373
5.9,10,6.0088
-0.02,2,6.009551
5.92,8,6.012229
-0.01,1,6.012646
3.93,7,6.01545
-0.01,1,6.015955
3.93,7,6.018328
3.93,7,6.020939
5.91,9,6.024093
1.97,3,6.025284
-0.03,3,6.026368
5.92,8,6.02916
-0.01,1,6.029599
1.97,3,6.030651
5.91,9,6.033535
1.97,3,6.034825
-0.03,3,6.036117
5.93,7,6.038555
3.94,6,6.040604
1.97,3,6.041674
1.97,3,6.042747
5.93,7,6.045539
5.93,7,6.048153
3.93,7,6.050526
1.95,5,6.148117
-0.02,2,6.1489
3.94,6,6.150883
3.89,11,6.154637
3.95,5,6.15688
5.93,7,6.159424
3.94,6,6.161465
1.97,3,6.162513
5.93,7,6.164775
1.97,3,6.16597
3.95,5,6.167858
3.94,6,6.170065
3.95,5,6.172096
1.97,3,6.173174
5.92,8,6.176015
1.97,3,6.177502
5.93,7,6.179838
-0.03,3,6.180901
1.97,3,6.181964
1.97,3,6.18302
1.97,3,6.184069
3.95,5,6.186224
3.95,5,6.188078
-0.03,3,6.189134
1.97,3,6.190194
1.97,3,6.191242
1.97,3,6.192289
-0.01,1,6.192707
3.95,5,6.307292
-0.03,3,6.308499
-0.02,2,6.309392
3.91,9,6.312721
3.94,6,6.314743
5.87,13,6.319874
3.95,5,6.321706
1.97,3,6.32279
3.95,5,6.324478
-0.02,2,6.325436
-0.04,4,6.327192
5.93,7,6.329694
1.96,4,6.331089
3.94,6,6.333086
1.97,3,6.334169
-0.03,3,6.335396
1.95,5,6.337407
1.96,4,6.338815
5.93,7,6.341149
3.92,8,6.344074
3.95,5,6.345929
1.97,3,6.347075
-0.03,3,6.348215
1.95,5,6.349895
-0.02,2,6.350758
3.94,6,6.353302
-0.01,1,6.353752
1.95,5,6.466262
3.95,5,6.468027
3.95,5,6.469995
3.95,5,6.471753
1.97,3,6.472806
3.91,9,6.476201
5.93,7,6.478751
13.9,10,6.482036
1.95,5,6.483735
3.94,6,6.485999
13.91,9,6.488924
1.96,4,6.490259
5.93,7,6.492536
3.93,7,6.495366
5.93,7,6.497946
1.95,5,6.499636
3.95,5,6.501315
-0.01,1,6.501731
1.96,4,6.503718
1.95,5,6.50553
1.97,3,6.506573
5.93,7,6.508841
3.94,6,6.604756
1.97,3,6.60592
3.95,5,6.607676
1.97,3,6.608713
1.97,3,6.60975
-0.05,5,6.611559
1.97,3,6.612689
1.97,3,6.613987
1.97,3,6.615053
5.93,7,6.617344
1.95,5,6.619002
1.94,6,6.621101
1.97,3,6.62213
3.93,7,6.625095
5.93,7,6.627541
-0.02,2,6.628385
3.94,6,6.630665
1.97,3,6.631799
3.94,6,6.633849
1.92,8,6.636493
3.94,6,6.638567
3.95,5,6.640533
-0.02,2,6.64127
1.95,5,6.642931
3.91,9,6.645855
-0.01,1,6.646265
1.95,5,6.647951
1.97,3,6.649344
1.96,4,6.744897
1.97,3,6.746054
1.97,3,6.747117
1.97,3,6.748161
3.95,5,6.749833
1.97,3,6.750895
3.95,5,6.752717
3.95,5,6.755125
3.91,9,6.758128
1.97,3,6.759175
3.95,5,6.761212
3.94,6,6.763731
5.93,7,6.766099
1.96,4,6.767807
1.97,3,6.768935
3.95,5,6.770783
1.97,3,6.77186
-0.01,1,6.772288
1.97,3,6.773368
5.93,7,6.776226
1.97,3,6.777639
3.94,6,6.779708
1.97,3,6.780782
1.96,4,6.782213
3.95,5,6.783996
-0.03,3,6.785487
3.95,5,6.787325
1.97,3,6.788404
3.93,7,6.79076
3.9,10,6.889831
1.97,3,6.891102
1.97,3,6.892199
3.95,5,6.894297
1.97,3,6.895527
-0.02,2,6.896267
-0.02,2,6.897142
3.93,7,6.899885
-0.01,1,6.900372
5.91,9,6.903972
-0.02,2,6.904764
-0.04,4,6.906129
5.93,7,6.908931
1.94,6,6.911956
-0.01,1,6.912512
3.92,8,6.915334
1.97,3,6.916394
13.88,12,6.9208
5.93,7,6.923125
13.91,9,6.926105
3.95,5,6.928312
1.93,7,6.930854
1.96,4,6.932414
5.93,7,6.934797
1.97,3,6.935978
3.95,5,7.044641
5.91,9,7.047746
1.97,3,7.048802
1.96,4,7.050164
1.96,4,7.051528
5.93,7,7.054275
1.95,5,7.056027
5.93,7,7.058395
5.93,7,7.060695
1.96,4,7.062026
1.97,3,7.063362
1.97,3,7.064574
1.96,4,7.066015
5.93,7,7.068564
3.94,6,7.070646
3.92,8,7.075056
3.95,5,7.077421
1.96,4,7.078973
1.97,3,7.080074
1.97,3,7.081147
3.95,5,7.082865
1.97,3,7.08392
1.97,3,7.085324
3.95,5,7.087259
3.91,9,7.090786
1.97,3,7.092175
1.97,3,7.201375
5.92,8,7.208478
3.91,9,7.21279
1.91,9,7.21788
3.95,5,7.220295
-0.03,3,7.222625
13.89,11,7.22663
3.95,5,7.229923
1.96,4,7.231845
-0.04,4,7.233846
-0.03,3,7.235313
3.95,5,7.237309
1.96,4,7.238817
3.91,9,7.24181
-0.02,2,7.242566
1.97,3,7.24423
1.97,3,7.245325
1.97,3,7.246772
-0.02,2,7.247535
1.97,3,7.248619
3.95,5,7.25036
3.95,5,7.25204
1.97,3,7.253262
3.91,9,7.256604
3.95,5,7.258326
1.97,3,7.259372
13.85,15,7.379447
1.95,5,7.381248
1.93,7,7.383595
1.97,3,7.385213
-0.05,5,7.38746
5.93,7,7.389941
1.96,4,7.39135
5.93,7,7.393755
-0.01,1,7.394216
1.96,4,7.395621
5.92,8,7.398282
1.97,3,7.399344
1.97,3,7.400388
1.97,3,7.401435
1.95,5,7.404696
1.97,3,7.405946
1.97,3,7.407075
3.95,5,7.408787
1.97,3,7.40984
1.97,3,7.411112
1.96,4,7.412879
5.93,7,7.41557
13.91,9,7.418558
-0.02,2,7.419473
3.94,6,7.422349
1.97,3,7.423696
3.95,5,7.558352
1.95,5,7.561109
1.97,3,7.562431
1.97,3,7.56357
1.97,3,7.564872
3.95,5,7.571544
13.9,10,7.57584
1.96,4,7.57743
1.97,3,7.578882
3.95,5,7.5807
1.97,3,7.582021
1.95,5,7.584475
1.96,4,7.586153
3.9,10,7.590811
1.95,5,7.592591
1.97,3,7.594279
3.95,5,7.596103
1.97,3,7.597179
3.95,5,7.598918
1.97,3,7.599998
1.93,7,7.60233
1.96,4,7.603898
3.95,5,7.605691
1.97,3,7.606814
13.91,9,7.611085
3.95,5,7.613137
-0.05,5,7.75162
3.95,5,7.754865
1.97,3,7.757097
3.95,5,7.75909
5.92,8,7.762546
1.97,3,7.76379
1.97,3,7.764901
1.94,6,7.76773
1.94,6,7.773088
3.94,6,7.775517
3.95,5,7.77845
1.97,3,7.780198
5.91,9,7.783508
3.91,9,7.787666
1.94,6,7.790416
5.91,9,7.793473
3.95,5,7.795806
5.93,7,7.798225
3.95,5,7.800412
5.92,8,7.805274
4.93,7,7.807741
5.93,7,7.810142
3.95,5,7.98134
5.93,7,7.983928
1.92,8,7.987596
1.94,6,7.989939
1.94,6,7.992151
-0.01,1,7.992623
3.94,6,7.995533
1.96,4,7.99724
13.9,10,8.000927
-0.06,6,8.003658
3.95,5,8.005647
1.95,5,8.008198
1.94,6,8.011811
1.94,6,8.015263
3.92,8,8.022276
5.89,11,8.026216
5.9,10,8.030805
-0.03,3,8.032008
3.95,5,8.033779
1.97,3,8.03487
1.97,3,8.036538
1.97,3,8.038246
13.91,9,8.191676
1.95,5,8.193456
1.94,6,8.196634
1.97,3,8.197852
5.9,10,8.202177
1.97,3,8.203359
3.95,5,8.20512
5.93,7,8.207467
3.92,8,8.210845
1.96,4,8.212261
1.96,4,8.213709
3.94,6,8.215854
3.95,5,8.217604
13.91,9,8.221758
3.95,5,8.223757
1.97,3,8.225759
1.94,6,8.23086
1.96,4,8.233022
3.94,6,8.237374
3.91,9,8.241008
1.97,3,8.242102
1.95,5,8.244265
3.91,9,8.354117
5.9,10,8.357652
-0.02,2,8.358423
5.93,7,8.361725
1.93,7,8.364346
1.97,3,8.365435
1.94,6,8.367971
3.95,5,8.370667
3.95,5,8.372564
1.97,3,8.37365
1.97,3,8.374766
3.95,5,8.37659
1.97,3,8.37833
1.97,3,8.37951
5.9,10,8.382931
3.94,6,8.38509
1.96,4,8.387424
1.92,8,8.390312
3.92,8,8.393973
1.97,3,8.395194
5.92,8,8.405968
3.94,6,8.408117
-0.04,4,8.409508
5.93,7,8.524642
3.95,5,8.527657
1.97,3,8.528875
3.95,5,8.530646
1.95,5,8.532356
1.97,3,8.533676
5.92,8,8.537745
3.95,5,8.539991
1.96,4,8.54146
1.96,4,8.54288
13.9,10,8.546657
1.97,3,8.548006
1.93,7,8.550534
5.9,10,8.555508
1.97,3,8.556933
1.97,3,8.558064
1.97,3,8.559134
3.95,5,8.561192
1.95,5,8.562982
1.97,3,8.564078
3.95,5,8.566052
1.96,4,8.567456
1.95,5,8.570016
5.91,9,8.573281
5.92,8,8.576418
1.97,3,8.687479
1.94,6,8.689787
5.93,7,8.69233
1.97,3,8.693801
1.97,3,8.695063
1.94,6,8.69759
3.95,5,8.699484
1.97,3,8.700635
1.94,6,8.70314
1.97,3,8.704255
1.96,4,8.705646
5.91,9,8.709086
1.97,3,8.710369
1.97,3,8.711516
3.94,6,8.713548
1.95,5,8.715262
1.96,4,8.716878
1.97,3,8.718294
1.96,4,8.720048
1.95,5,8.721861
-0.03,3,8.722949
3.92,8,8.72562
-0.05,5,8.727352
1.97,3,8.728437
3.94,6,8.730508
5.92,8,8.733228
1.96,4,8.734632
1.97,3,8.845911
3.95,5,8.847951
1.93,7,8.850405
1.97,3,8.852847
1.97,3,8.854042
3.91,9,8.857757
1.96,4,8.859426
1.93,7,8.862724
1.96,4,8.864278
1.97,3,8.86573
3.95,5,8.868161
1.97,3,8.869981
1.97,3,8.871164
1.96,4,8.872599
-0.05,5,8.874369
3.91,9,8.878375
1.97,3,8.879572
1.97,3,8.881096
3.93,7,8.88424
3.93,7,8.887855
1.97,3,8.889038
1.95,5,8.891247
3.95,5,8.893379
1.97,3,8.895043
3.95,5,8.897897
3.94,6,8.905009
1.97,3,8.906349
3.95,5,9.017851
13.9,10,9.021409
1.97,3,9.022762
1.96,4,9.024221
1.97,3,9.025305
-0.08,8,9.028853
1.95,5,9.031434
5.92,8,9.034196
1.96,4,9.035588
