#{"t_start": 1787340841.9319758, "env_id": "None"}
r,l,t
-0.02,2,1.74114
-0.06,6,1.742853
-0.07,7,1.744827
-0.01,1,1.745182
-0.06,6,1.746892
-0.09,9,1.749408
-0.01,1,1.74977
-0.04,4,1.750945
-0.02,2,1.751573
1.96,4,1.844697
1.93,7,1.846867
-0.01,1,1.847253
1.95,5,1.848747
3.82,18,1.853773
-0.03,3,1.854691
-0.02,2,1.855332
1.94,6,1.857092
-0.04,4,1.858295
-0.01,1,1.858669
1.93,7,1.860715
3.95,5,1.862201
-0.02,2,1.862856
-0.05,5,1.864343
1.97,3,1.86528
-0.01,1,1.865647
3.9,10,1.868511
-0.04,4,1.869719
3.84,16,1.874202
-0.01,1,1.874576
1.94,6,1.876326
-0.05,5,1.877819
-0.02,2,1.878457
1.96,4,1.879658
1.97,3,1.880581
1.92,8,1.995493
2.94,6,1.997377
1.97,3,1.998309
3.94,6,2.000069
1.94,6,2.001817
-0.05,5,2.003281
3.92,8,2.005568
-0.05,5,2.007018
-0.01,1,2.00738
-0.04,4,2.008568
-0.02,2,2.009208
1.96,4,2.010389
1.96,4,2.011567
5.91,9,2.01412
-0.02,2,2.014762
-0.02,2,2.015397
-0.04,4,2.016581
-0.02,2,2.017239
1.92,8,2.019505
5.85,15,2.023693
1.93,7,2.025686
1.97,3,2.026596
3.93,7,2.028595
3.93,7,2.030595
-0.01,1,2.030957
1.93,7,2.127938
-0.03,3,2.129
-0.01,1,2.129386
-0.01,1,2.129774
-0.04,4,2.131014
1.94,6,2.132818
-0.04,4,2.134047
2.94,6,2.135898
3.94,6,2.138052
-0.03,3,2.139009
-0.03,3,2.139943
1.96,4,2.141135
2.91,9,2.143718
1.9,10,2.146537
-0.01,1,2.146902
-0.01,1,2.147261
-0.02,2,2.147902
-0.02,2,2.148548
13.88,12,2.151933
-0.02,2,2.152561
3.92,8,2.154818
1.97,3,2.155726
1.94,6,2.157453
-0.08,8,2.159721
-0.02,2,2.160352
1.92,8,2.162617
3.91,9,2.165142
-0.07,7,2.25669
1.93,7,2.258868
5.87,13,2.262584
-0.01,1,2.262969
-0.03,3,2.263894
-0.04,4,2.265124
1.96,4,2.26632
3.94,6,2.268057
-0.06,6,2.269784
1.92,8,2.272068
3.88,12,2.275421
1.94,6,2.277155
1.95,5,2.278627
-0.03,3,2.279532
-0.03,3,2.280435
-0.02,2,2.281069
-0.04,4,2.282249
3.95,5,2.283705
-0.03,3,2.28482
1.95,5,2.286424
-0.01,1,2.286801
3.88,12,2.29016
-0.02,2,2.290799
3.9,10,2.385574
-0.06,6,2.387684
1.94,6,2.389644
-0.02,2,2.390328
-0.04,4,2.391623
-0.03,3,2.392675
1.97,3,2.393769
-0.01,1,2.394201
3.92,8,2.396893
1.94,6,2.39882
3.93,7,2.40191
3.93,7,2.404935
-0.02,2,2.405698
1.97,3,2.406821
5.87,13,2.410981
-0.01,1,2.41141
1.91,9,2.414111
1.93,7,2.416243
1.97,3,2.41769
-0.01,1,2.418176
1.92,8,2.420675
-0.03,3,2.421799
-0.04,4,2.423093
-0.02,2,2.423807
1.96,4,2.425076
3.91,9,2.428048
-0.05,5,2.524985
2.9,10,2.527985
-0.04,4,2.529191
1.97,3,2.530123
5.86,14,2.53408
1.92,8,2.536332
1.95,5,2.537829
3.94,6,2.539692
-0.05,5,2.541187
1.96,4,2.542389
13.9,10,2.545208
3.92,8,2.547533
1.95,5,2.549215
1.96,4,2.551803
1.96,4,2.553877
1.94,6,2.555781
3.94,6,2.558294
-0.04,4,2.559981
1.96,4,2.561642
3.93,7,2.564131
1.92,8,2.567215
5.91,9,2.674009
4.92,8,2.676484
1.96,4,2.677692
3.95,5,2.679174
1.96,4,2.68037
3.93,7,2.682411
5.93,7,2.684445
3.91,9,2.687067
0.97,3,2.688009
3.9,10,2.690901
-0.04,4,2.692095
3.91,9,2.694698
-0.03,3,2.695639
1.97,3,2.696575
-0.02,2,2.697235
1.95,5,2.698717
1.95,5,2.700184
3.94,6,2.701941
1.96,4,2.703149
5.92,8,2.705471
1.95,5,2.706951
1.96,4,2.708159
1.95,5,2.784702
3.94,6,2.786725
1.97,3,2.78768
2.93,7,2.789741
1.95,5,2.791221
-0.04,4,2.792415
-0.01,1,2.79278
1.96,4,2.794203
5.93,7,2.796438
-0.01,1,2.796815
-0.02,2,2.797506
-0.03,3,2.798455
-0.02,2,2.799106
3.95,5,2.800679
-0.04,4,2.801883
-0.01,1,2.802245
3.93,7,2.804279
1.97,3,2.805203
1.97,3,2.806121
5.91,9,2.808887
-0.01,1,2.809288
1.96,4,2.810514
1.94,6,2.812274
1.94,6,2.814016
-0.02,2,2.814655
5.89,11,2.817775
-0.01,1,2.81815
1.95,5,2.819602
1.95,5,2.821067
5.91,9,2.823636
5.92,8,2.914264
1.97,3,2.915259
-0.05,5,2.916733
1.94,6,2.91845
-0.01,1,2.918817
3.94,6,2.920539
3.94,6,2.922264
3.94,6,2.923989
-0.02,2,2.924624
1.96,4,2.9258
3.95,5,2.927244
3.94,6,2.928942
-0.01,1,2.929295
-0.01,1,2.929651
1.93,7,2.93165
1.97,3,2.932559
5.92,8,2.93483
1.95,5,2.936276
5.91,9,2.938798
1.96,4,2.939977
1.94,6,2.941713
1.96,4,2.942906
1.97,3,2.943817
3.95,5,2.94528
1.96,4,2.946468
-0.03,3,2.947377
1.97,3,2.94834
-0.03,3,2.949259
-0.01,1,2.94962
13.88,12,3.028205
1.94,6,3.030005
1.95,5,3.031467
3.94,6,3.033211
1.95,5,3.034668
1.95,5,3.036114
1.93,7,3.038099
3.94,6,3.039816
1.95,5,3.041265
-0.04,4,3.042436
-0.03,3,3.043332
1.95,5,3.044771
5.9,10,3.047569
-0.02,2,3.048195
13.88,12,3.051604
1.96,4,3.052801
1.95,5,3.054271
5.92,8,3.056552
-0.01,1,3.056918
-0.02,2,3.057569
1.95,5,3.059037
1.97,3,3.059955
-0.01,1,3.060317
1.94,6,3.062058
1.94,6,3.151757
-0.02,2,3.152494
-0.02,2,3.153162
-0.01,1,3.153533
1.95,5,3.155185
-0.02,2,3.155874
3.95,5,3.157506
1.95,5,3.158997
5.92,8,3.161283
-0.03,3,3.162193
3.94,6,3.16392
1.96,4,3.165105
3.93,7,3.167414
3.94,6,3.169214
1.97,3,3.170151
1.97,3,3.171087
4.92,8,3.173416
-0.03,3,3.174344
3.93,7,3.176365
3.92,8,3.178656
-0.02,2,3.179326
3.94,6,3.181067
3.94,6,3.182795
1.95,5,3.18426
1.95,5,3.185703
3.93,7,3.187683
-0.01,1,3.188043
5.92,8,3.261247
-0.02,2,3.261958
1.96,4,3.26316
-0.03,3,3.26407
3.93,7,3.266098
3.94,6,3.268064
1.96,4,3.269284
-0.03,3,3.270194
-0.01,1,3.270558
3.95,5,3.27202
-0.02,2,3.27266
1.96,4,3.273835
-0.02,2,3.274462
-0.02,2,3.275088
1.97,3,3.275994
1.95,5,3.277433
1.96,4,3.278602
1.97,3,3.279506
-0.03,3,3.280401
1.95,5,3.281841
1.96,4,3.283012
13.91,9,3.285802
-0.02,2,3.28649
-0.02,2,3.287138
-0.02,2,3.287785
1.95,5,3.289237
-0.03,3,3.290146
13.9,10,3.292962
3.92,8,3.295242
3.93,7,3.297231
1.94,6,3.380278
-0.04,4,3.381597
1.94,6,3.383389
1.96,4,3.384604
1.96,4,3.385797
3.95,5,3.38726
1.95,5,3.388716
-0.01,1,3.389084
3.95,5,3.390546
-0.01,1,3.390906
3.94,6,3.392637
3.93,7,3.394652
1.97,3,3.395571
-0.02,2,3.3962
1.96,4,3.397388
1.95,5,3.398869
1.97,3,3.399805
-0.01,1,3.40016
1.95,5,3.40162
3.93,7,3.403617
1.97,3,3.404529
-0.02,2,3.405165
1.96,4,3.406334
-0.02,2,3.406968
1.97,3,3.407874
3.95,5,3.409355
5.93,7,3.411389
1.95,5,3.412865
-0.02,2,3.413505
1.96,4,3.414698
5.9,10,3.495873
-0.02,2,3.496702
1.96,4,3.497982
13.9,10,3.500974
1.96,4,3.502188
-0.02,2,3.502839
-0.02,2,3.503485
1.95,5,3.505011
1.95,5,3.506783
3.95,5,3.50831
5.93,7,3.510372
-0.02,2,3.511017
1.97,3,3.511936
1.93,7,3.513939
3.95,5,3.515415
2.93,7,3.517448
1.97,3,3.518369
1.97,3,3.519279
1.96,4,3.520464
3.94,6,3.52219
3.95,5,3.523648
3.94,6,3.525365
-0.02,2,3.525997
13.91,9,3.528559
-0.03,3,3.529463
3.94,6,3.531183
3.94,6,3.53292
-0.01,1,3.533278
1.97,3,3.534188
5.92,8,3.62146
1.95,5,3.623209
1.96,4,3.62451
5.92,8,3.62698
-0.01,1,3.627378
1.97,3,3.628349
1.96,4,3.629655
1.96,4,3.631028
5.93,7,3.633162
3.93,7,3.635261
-0.01,1,3.63563
1.95,5,3.637111
3.95,5,3.638766
-0.02,2,3.639435
13.9,10,3.64256
1.97,3,3.643583
1.96,4,3.644843
3.94,6,3.646818
1.96,4,3.648117
1.97,3,3.649075
1.97,3,3.650028
3.91,9,3.652686
1.95,5,3.654212
3.95,5,3.65602
3.95,5,3.657539
-0.03,3,3.658485
5.92,8,3.740184
1.95,5,3.741752
3.94,6,3.743514
1.96,4,3.74471
1.97,3,3.745623
1.95,5,3.747069
1.97,3,3.74798
1.97,3,3.748909
1.96,4,3.750097
-0.02,2,3.750724
-0.02,2,3.75135
13.91,9,3.753884
1.95,5,3.755337
1.96,4,3.7565
-0.02,2,3.757126
-0.02,2,3.757755
3.93,7,3.759746
-0.02,2,3.760375
-0.01,1,3.760728
5.92,8,3.76298
5.93,7,3.764964
3.94,6,3.766676
3.95,5,3.768125
-0.03,3,3.769024
1.96,4,3.770188
5.91,9,3.772734
3.93,7,3.774755
1.96,4,3.775953
3.94,6,3.853346
-0.02,2,3.854081
1.97,3,3.855044
1.96,4,3.856288
3.95,5,3.857798
1.97,3,3.858735
1.96,4,3.859944
-0.02,2,3.8606
1.97,3,3.861692
1.96,4,3.863172
1.95,5,3.864726
1.96,4,3.866024
5.92,8,3.868686
3.95,5,3.870634
1.95,5,3.872474
5.93,7,3.876186
1.97,3,3.877282
3.94,6,3.879213
1.96,4,3.880485
5.92,8,3.883096
-0.02,2,3.883791
1.96,4,3.885502
-0.02,2,3.886501
1.96,4,3.887882
1.96,4,3.890356
1.96,4,3.892015
-0.03,3,3.89304
-0.01,1,3.893453
3.94,6,3.895707
5.93,7,3.899487
1.97,3,3.979445
-0.02,2,3.980331
1.96,4,3.981609
1.97,3,3.982566
3.93,7,3.984748
-0.03,3,3.98572
1.97,3,3.986686
-0.02,2,3.987359
5.92,8,3.989755
-0.02,2,3.990411
1.97,3,3.991366
-0.01,1,3.991757
-0.02,2,3.992439
1.97,3,3.993392
3.95,5,3.994974
-0.02,2,3.995625
1.97,3,3.996535
1.96,4,3.997766
1.97,3,3.998731
1.97,3,3.999943
-0.02,2,4.000762
1.97,3,4.001789
1.96,4,4.003114
-0.02,2,4.003805
-0.04,4,4.005064
1.97,3,4.00604
1.97,3,4.006992
1.95,5,4.008534
1.97,3,4.009643
-0.03,3,4.010719
3.94,6,4.012534
-0.02,2,4.013179
1.96,4,4.014418
-0.01,1,4.014784
3.95,5,4.016278
5.93,7,4.018363
-0.03,3,4.019326
-0.01,1,4.019696
1.97,3,4.020617
1.97,3,4.115872
1.97,3,4.116907
3.94,6,4.118723
1.96,4,4.119937
3.94,6,4.121696
1.97,3,4.122631
5.92,8,4.124969
-0.02,2,4.125611
5.93,7,4.127657
-0.02,2,4.128297
1.94,6,4.130035
3.95,5,4.131513
-0.03,3,4.132425
-0.02,2,4.133056
-0.03,3,4.133962
3.92,8,4.136269
1.97,3,4.137198
5.92,8,4.139517
3.93,7,4.141558
5.92,8,4.143897
3.94,6,4.145793
-0.02,2,4.146491
1.96,4,4.147801
5.93,7,4.149935
-0.02,2,4.150591
1.95,5,4.152071
-0.03,3,4.153001
3.94,6,4.228099
-0.02,2,4.228853
1.96,4,4.230087
3.94,6,4.231895
1.97,3,4.232824
1.97,3,4.233754
1.97,3,4.234674
3.94,6,4.236719
5.92,8,4.239337
-0.02,2,4.240011
1.95,5,4.241512
13.88,12,4.244944
-0.01,1,4.24531
-0.01,1,4.245669
1.93,7,4.247699
3.95,5,4.249157
5.92,8,4.251445
-0.03,3,4.252356
1.97,3,4.253277
3.95,5,4.254745
-0.02,2,4.255387
3.94,6,4.25713
-0.02,2,4.25776
1.97,3,4.258678
-0.02,2,4.259315
1.97,3,4.260231
1.97,3,4.261143
3.94,6,4.262877
3.94,6,4.264636
3.94,6,4.360635
-0.01,1,4.361098
3.95,5,4.362644
1.97,3,4.363624
5.93,7,4.365994
-0.03,3,4.366957
3.94,6,4.368771
1.97,3,4.369894
13.91,9,4.372591
-0.02,2,4.373253
-0.03,3,4.374201
3.94,6,4.376139
-0.02,2,4.376812
1.97,3,4.377752
3.94,6,4.37974
3.95,5,4.381357
1.96,4,4.382578
3.95,5,4.384136
-0.02,2,4.384899
-0.02,2,4.385604
1.96,4,4.386838
-0.02,2,4.387495
5.92,8,4.389817
3.93,7,4.391884
13.88,12,4.395649
1.96,4,4.396862
-0.02,2,4.397496
1.97,3,4.398405
1.97,3,4.399321
1.96,4,4.400504
5.92,8,4.487759
-0.01,1,4.488192
3.93,7,4.490282
1.95,5,4.491789
5.9,10,4.494767
1.96,4,4.49628
1.97,3,4.49723
-0.01,1,4.49761
1.97,3,4.498546
-0.02,2,4.499185
-0.03,3,4.500093
1.97,3,4.501012
1.96,4,4.502206
1.96,4,4.503398
1.97,3,4.504302
1.97,3,4.505217
1.95,5,4.506659
1.95,5,4.508108
1.97,3,4.509008
1.97,3,4.509923
-0.02,2,4.510564
1.95,5,4.512035
3.95,5,4.51348
1.96,4,4.514646
1.96,4,4.515817
3.93,7,4.51781
-0.03,3,4.518703
1.95,5,4.52014
13.91,9,4.52269
3.95,5,4.605892
1.96,4,4.607295
1.97,3,4.608277
13.9,10,4.611168
1.95,5,4.61263
3.94,6,4.614352
3.95,5,4.615818
1.97,3,4.616734
1.96,4,4.617918
5.91,9,4.620482
3.93,7,4.622471
3.94,6,4.624178
3.94,6,4.62597
1.97,3,4.626943
5.93,7,4.62922
1.95,5,4.630761
1.96,4,4.63196
1.96,4,4.633151
3.93,7,4.635154
5.93,7,4.63716
3.91,9,4.639702
5.93,7,4.641694
3.95,5,4.64315
5.92,8,4.723382
3.94,6,4.725201
-0.01,1,4.725576
1.93,7,4.727586
3.95,5,4.729031
5.91,9,4.731574
5.91,9,4.734123
1.97,3,4.735027
-0.03,3,4.735928
1.96,4,4.737098
3.95,5,4.738541
1.96,4,4.739718
5.92,8,4.74198
3.94,6,4.743697
3.94,6,4.745443
3.95,5,4.746919
5.93,7,4.748942
1.94,6,4.750677
-0.02,2,4.751324
1.95,5,4.752783
3.94,6,4.75453
1.96,4,4.755728
1.96,4,4.75692
-0.02,2,4.757576
1.96,4,4.758764
3.93,7,4.834325
1.94,6,4.836232
5.92,8,4.838634
5.92,8,4.840977
-0.03,3,4.842254
-0.03,3,4.843304
5.9,10,4.846219
1.96,4,4.847423
3.95,5,4.848901
1.96,4,4.850095
3.95,5,4.851566
1.97,3,4.852479
5.92,8,4.854772
-0.03,3,4.855683
3.94,6,4.857401
3.94,6,4.859156
-0.02,2,4.859793
1.96,4,4.860967
3.94,6,4.8627
1.96,4,4.863873
3.94,6,4.865599
3.94,6,4.86735
-0.03,3,4.868247
1.96,4,4.86941
-0.02,2,4.870039
1.95,5,4.949667
3.92,8,4.952188
1.96,4,4.953405
-0.02,2,4.954053
3.95,5,4.955522
-0.03,3,4.956458
1.95,5,4.957926
3.94,6,4.959669
1.97,3,4.960597
1.96,4,4.961789
3.93,7,4.963799
3.92,8,4.966079
1.97,3,4.966992
1.97,3,4.967902
1.97,3,4.968826
1.96,4,4.970008
-0.03,3,4.970917
1.97,3,4.971823
1.95,5,4.97328
5.93,7,4.975276
1.97,3,4.976189
1.94,6,4.977918
1.97,3,4.978827
5.92,8,4.98109
3.92,8,4.983358
3.92,8,4.985624
1.96,4,5.05768
3.93,7,5.059954
13.9,10,5.062838
-0.03,3,5.063758
3.92,8,5.06606
3.94,6,5.067799
1.96,4,5.068978
-0.03,3,5.06988
-0.04,4,5.071058
3.92,8,5.07331
1.95,5,5.074759
3.94,6,5.07647
1.95,5,5.077904
1.94,6,5.079604
-0.02,2,5.08024
3.95,5,5.081676
1.97,3,5.082568
3.94,6,5.084287
-0.03,3,5.085197
3.95,5,5.086659
3.95,5,5.088124
3.93,7,5.090137
3.94,6,5.091872
3.92,8,5.094152
3.93,7,5.172007
1.94,6,5.173901
1.97,3,5.174844
1.97,3,5.175775
5.92,8,5.178105
1.94,6,5.180002
1.96,4,5.181452
3.94,6,5.18325
3.92,8,5.185562
1.97,3,5.186483
5.9,10,5.189303
-0.03,3,5.190217
-0.02,2,5.190844
1.95,5,5.192302
3.95,5,5.193766
3.94,6,5.195515
3.94,6,5.19726
3.94,6,5.198973
1.96,4,5.200168
5.93,7,5.202577
3.95,5,5.204341
1.97,3,5.205264
-0.02,2,5.205902
1.94,6,5.207612
3.93,7,5.289173
-0.02,2,5.289991
5.9,10,5.293184
1.96,4,5.294464
-0.03,3,5.295394
1.94,6,5.297134
1.92,8,5.299408
-0.03,3,5.300322
3.95,5,5.301792
1.97,3,5.302702
3.93,7,5.304686
1.97,3,5.305582
1.97,3,5.306482
1.94,6,5.308223
1.97,3,5.30912
-0.02,2,5.30976
3.94,6,5.311577
13.89,11,5.314703
1.96,4,5.315905
5.91,9,5.318501
3.94,6,5.320297
1.94,6,5.322037
3.93,7,5.324049
1.95,5,5.325511
3.95,5,5.326991
1.97,3,5.411971
1.96,4,5.413658
3.95,5,5.415281
1.97,3,5.416234
1.97,3,5.417189
3.94,6,5.418992
1.97,3,5.41993
3.94,6,5.422083
1.96,4,5.423355
1.95,5,5.424979
1.97,3,5.425924
1.97,3,5.426913
3.95,5,5.428416
5.92,8,5.430755
3.93,7,5.432807
1.97,3,5.433749
5.92,8,5.436066
13.9,10,5.438954
3.95,5,5.440793
3.9,10,5.443925
3.91,9,5.446532
5.92,8,5.448865
5.93,7,5.45114
5.93,7,5.531153
3.94,6,5.533012
1.96,4,5.53429
-0.02,2,5.534932
3.94,6,5.536664
1.94,6,5.538393
-0.01,1,5.538762
3.95,5,5.540211
1.94,6,5.541929
1.97,3,5.542833
-0.02,2,5.543461
13.91,9,5.545987
-0.03,3,5.546888
5.91,9,5.549421
-0.02,2,5.550059
1.97,3,5.550957
3.93,7,5.552937
1.97,3,5.553839
13.9,10,5.556636
5.92,8,5.558886
1.96,4,5.560074
1.97,3,5.560973
1.96,4,5.562163
3.95,5,5.563623
3.95,5,5.565107
3.95,5,5.566602
5.91,9,5.647334
3.94,6,5.649207
3.93,7,5.651259
5.91,9,5.653859
1.96,4,5.655438
1.97,3,5.656425
1.96,4,5.657909
-0.01,1,5.658292
-0.05,5,5.659826
3.93,7,5.661868
3.94,6,5.663621
1.94,6,5.665356
1.95,5,5.666812
-0.04,4,5.66799
3.93,7,5.669994
1.96,4,5.671166
0.94,6,5.672885
1.97,3,5.67379
1.95,5,5.67524
3.95,5,5.67669
1.97,3,5.677595
-0.01,1,5.677948
3.93,7,5.679935
1.97,3,5.680846
-0.02,2,5.681479
3.94,6,5.683199
3.9,10,5.761419
1.97,3,5.762434
1.96,4,5.763651
1.96,4,5.764859
-0.03,3,5.765789
-0.02,2,5.766473
5.92,8,5.768865
1.93,7,5.770915
3.95,5,5.772401
3.92,8,5.77472
3.94,6,5.776474
3.95,5,5.777964
1.96,4,5.77916
5.93,7,5.781201
3.95,5,5.782673
1.97,3,5.783594
1.96,4,5.784782
1.96,4,5.785976
1.95,5,5.787447
1.91,9,5.790036
-0.02,2,5.790688
3.95,5,5.792163
1.97,3,5.793078
5.93,7,5.795125
1.96,4,5.796345
3.94,6,5.873299
1.97,3,5.874338
1.96,4,5.875645
13.9,10,5.878551
1.96,4,5.879758
-0.03,3,5.880678
1.97,3,5.881612
3.94,6,5.883376
3.94,6,5.885135
-0.05,5,5.886608
5.92,8,5.888929
1.93,7,5.890954
3.94,6,5.892703
1.95,5,5.894187
1.96,4,5.895399
-0.02,2,5.896052
3.92,8,5.898375
5.91,9,5.901
1.97,3,5.901942
1.94,6,5.90373
1.96,4,5.904948
-0.02,2,5.905606
1.97,3,5.906531
3.95,5,5.908021
-0.03,3,5.908949
1.97,3,5.909879
1.96,4,5.991394
3.92,8,5.993912
-0.03,3,5.994858
1.95,5,5.996344
1.94,6,5.998101
-0.03,3,5.99902
3.95,5,6.000765
3.93,7,6.002935
1.97,3,6.003872
3.92,8,6.006263
1.97,3,6.007196
5.9,10,6.010071
-0.02,2,6.011298
5.93,7,6.013559
5.91,9,6.016203
5.91,9,6.018792
3.94,6,6.020541
3.95,5,6.022012
1.97,3,6.022919
1.95,5,6.024365
1.97,3,6.025296
-0.02,2,6.025934
1.97,3,6.026841
3.95,5,6.028288
-0.05,5,6.029723
3.95,5,6.107221
-0.04,4,6.108551
-0.03,3,6.109518
1.95,5,6.111057
1.95,5,6.112597
1.94,6,6.114399
1.95,5,6.116306
1.95,5,6.118091
3.95,5,6.119627
1.96,4,6.120856
5.93,7,6.122923
1.93,7,6.124976
1.97,3,6.126155
3.93,7,6.128261
13.9,10,6.131131
1.96,4,6.132327
1.95,5,6.133822
5.91,9,6.136428
-0.04,4,6.137621
3.92,8,6.139898
-0.02,2,6.140537
1.96,4,6.141711
5.93,7,6.143712
-0.03,3,6.144621
1.95,5,6.232506
1.97,3,6.233562
3.93,7,6.235649
-0.05,5,6.237122
-0.02,2,6.23776
1.94,6,6.239481
1.96,4,6.240649
-0.03,3,6.241558
-0.04,4,6.242729
3.95,5,6.244177
3.94,6,6.245902
1.96,4,6.247099
1.97,3,6.248021
3.94,6,6.249778
3.93,7,6.251828
5.91,9,6.254419
3.89,11,6.25753
3.95,5,6.259014
1.96,4,6.260205
1.97,3,6.261123
3.93,7,6.26314
13.87,13,6.266799
3.92,8,6.357524
1.94,6,6.359755
-0.04,4,6.36101
3.91,9,6.363666
-0.05,5,6.365137
3.93,7,6.367153
3.94,6,6.368902
5.93,7,6.370922
1.96,4,6.372109
1.95,5,6.373563
5.92,8,6.375835
-0.05,5,6.37729
3.93,7,6.379302
-0.02,2,6.379938
1.96,4,6.381113
1.96,4,6.382297
-0.02,2,6.382941
5.93,7,6.384967
3.94,6,6.386687
1.97,3,6.387596
13.87,13,6.391216
1.97,3,6.392151
3.95,5,6.393618
3.94,6,6.484532
1.94,6,6.486522
3.9,10,6.489425
1.95,5,6.490905
-0.03,3,6.491824
3.92,8,6.494381
5.93,7,6.496563
3.95,5,6.498067
3.92,8,6.500379
1.97,3,6.501304
1.95,5,6.502777
3.94,6,6.504535
-0.04,4,6.505714
1.96,4,6.506909
3.94,6,6.508643
1.94,6,6.510392
5.91,9,6.512949
-0.02,2,6.513595
3.95,5,6.515059
1.96,4,6.516248
3.92,8,6.518525
-0.07,7,6.520516
-0.03,3,6.521418
1.95,5,6.629166
3.93,7,6.631345
1.95,5,6.632844
3.94,6,6.634615
13.91,9,6.637223
1.93,7,6.63924
1.97,3,6.640166
-0.03,3,6.641087
3.93,7,6.643094
-0.05,5,6.644547
1.96,4,6.645736
-0.02,2,6.646389
1.97,3,6.647314
3.94,6,6.649071
1.97,3,6.650004
5.93,7,6.652038
13.91,9,6.654637
1.95,5,6.656123
3.95,5,6.657615
1.96,4,6.658857
1.94,6,6.660656
1.96,4,6.661887
1.94,6,6.663739
-0.05,5,6.665348
3.95,5,6.666911
5.92,8,6.744826
1.97,3,6.745845
1.96,4,6.747057
1.96,4,6.748271
1.97,3,6.749198
1.97,3,6.750136
3.95,5,6.751617
3.94,6,6.754113
5.93,7,6.756407
-0.02,2,6.757138
1.95,5,6.758697
3.93,7,6.760861
3.95,5,6.762476
5.93,7,6.764642
-0.03,3,6.765647
1.95,5,6.767201
1.97,3,6.768142
1.94,6,6.769927
-0.04,4,6.771153
13.9,10,6.774095
5.93,7,6.776149
-0.04,4,6.777354
-0.01,1,6.777748
3.93,7,6.779787
1.95,5,6.784325
1.95,5,6.863556
3.95,5,6.865275
3.94,6,6.867068
3.94,6,6.868831
1.94,6,6.870573
3.92,8,6.872869
3.94,6,6.87463
5.92,8,6.876969
3.95,5,6.878434
5.92,8,6.880712
1.96,4,6.881883
13.9,10,6.884702
3.95,5,6.88615
1.95,5,6.88762
3.94,6,6.889367
