#{"t_start": 1787327255.048471, "env_id": "None"}
r,l,t
-0.02,2,3.785996
5.88,12,3.790667
1.96,4,3.792388
13.88,12,3.797337
1.96,4,3.799254
1.96,4,3.800813
1.96,4,3.802291
1.94,6,3.804443
-0.01,1,3.805189
3.95,5,3.807558
-0.04,4,3.809118
1.97,3,3.810283
3.95,5,3.812103
1.94,6,3.814257
-0.03,3,3.815981
-0.01,1,3.816474
3.9,10,3.820012
-0.01,1,3.820458
3.93,7,4.088905
1.95,5,4.091175
3.93,7,4.093813
1.95,5,4.095648
1.93,7,4.099202
3.9,10,4.103105
3.91,9,4.106672
-0.02,2,4.107569
-0.02,2,4.10838
1.97,3,4.1097
-0.01,1,4.110224
-0.02,2,4.11132
1.96,4,4.11288
-0.01,1,4.113336
1.97,3,4.114478
1.96,4,4.116023
-0.01,1,4.116632
1.94,6,4.119207
1.97,3,4.120468
-0.03,3,4.121633
-0.02,2,4.122425
3.95,5,4.124234
1.95,5,4.126047
-0.01,1,4.126821
-0.01,1,4.127386
-0.01,1,4.12786
5.87,13,4.132387
1.96,4,4.134085
1.96,4,4.13572
1.95,5,4.137931
-0.03,3,4.139149
1.91,9,4.542028
-0.04,4,4.543663
-0.02,2,4.544482
-0.01,1,4.544929
-0.03,3,4.546074
-0.01,1,4.546521
3.93,7,4.550123
3.94,6,4.552466
1.95,5,4.554288
3.95,5,4.556136
-0.02,2,4.557333
3.95,5,4.559443
-0.01,1,4.55991
-0.02,2,4.560688
13.9,10,4.564235
1.96,4,4.566207
3.94,6,4.569045
-0.01,1,4.569587
1.96,4,4.571125
-0.01,1,4.571633
1.97,3,4.572817
-0.01,1,4.573922
3.93,7,4.576701
5.9,10,4.581093
1.94,6,4.584179
1.97,3,4.585396
5.93,7,4.587949
-0.01,1,4.588425
3.95,5,4.591164
1.91,9,4.837879
1.96,4,4.83954
0.96,4,4.841583
5.92,8,4.844515
3.92,8,4.848113
3.91,9,4.852167
1.96,4,4.853695
1.95,5,4.8555
2.93,7,4.858618
-0.01,1,4.859129
0.96,4,4.860591
-0.03,3,4.861731
-0.02,2,4.862547
-0.02,2,4.863314
5.92,8,4.867486
-0.01,1,4.86805
3.95,5,4.869959
1.92,8,4.872877
-0.04,4,4.875256
1.97,3,4.876605
3.95,5,4.878901
-0.03,3,4.880121
-0.03,3,4.881498
-0.05,5,4.883918
3.93,7,4.88656
3.93,7,4.889557
1.97,3,4.891336
5.9,10,5.126999
1.97,3,5.128237
1.97,3,5.12939
-0.01,1,5.129843
1.96,4,5.131334
3.95,5,5.134126
1.96,4,5.136376
5.88,12,5.140748
1.97,3,5.142254
-0.04,4,5.144484
-0.01,1,5.145112
-0.01,1,5.145625
1.95,5,5.14815
1.96,4,5.149869
1.96,4,5.151366
1.97,3,5.152499
5.93,7,5.155489
3.91,9,5.159889
-0.01,1,5.160463
3.95,5,5.162409
-0.01,1,5.162876
5.91,9,5.166637
-0.02,2,5.167493
-0.01,1,5.167944
-0.01,1,5.16839
1.96,4,5.169895
3.95,5,5.17175
1.94,6,5.174613
-0.01,1,5.175197
3.95,5,5.177051
1.96,4,5.178527
1.95,5,5.53159
-0.03,3,5.53383
1.96,4,5.535458
1.97,3,5.536784
-0.02,2,5.537673
-0.02,2,5.538474
1.95,5,5.540703
3.94,6,5.543619
-0.03,3,5.544994
1.97,3,5.546145
-0.01,1,5.546587
-0.02,2,5.547376
1.95,5,5.550079
-0.01,1,5.550627
5.92,8,5.554067
1.96,4,5.5556
3.94,6,5.558514
-0.01,1,5.559353
1.97,3,5.56077
1.96,4,5.562525
1.93,7,5.565257
5.92,8,5.568768
3.95,5,5.570836
-0.01,1,5.571304
5.93,7,5.573934
1.97,3,5.575356
-0.02,2,5.57642
1.97,3,5.577657
3.94,6,5.579898
13.88,12,5.58675
5.93,7,5.879478
-0.01,1,5.880105
-0.01,1,5.880652
3.95,5,5.883279
1.97,3,5.88458
3.95,5,5.886448
-0.02,2,5.887248
-0.01,1,5.887692
-0.01,1,5.888537
-0.01,1,5.889163
-0.02,2,5.890399
3.94,6,5.89304
1.97,3,5.89424
-0.02,2,5.895034
1.96,4,5.896511
-0.01,1,5.896945
-0.01,1,5.897389
1.97,3,5.89895
5.93,7,5.901564
-0.03,3,5.902719
3.93,7,5.905271
2.95,5,5.907355
5.93,7,5.910827
-0.01,1,5.911311
-0.01,1,5.91177
1.97,3,5.912954
3.94,6,5.915257
5.91,9,5.919066
-0.01,1,5.91963
1.94,6,5.921902
-0.01,1,5.922365
5.93,7,5.925537
-0.02,2,5.926395
1.97,3,5.927544
5.91,9,5.931461
1.96,4,5.933442
5.89,11,6.230753
1.96,4,6.233039
1.97,3,6.234333
1.97,3,6.235499
1.97,3,6.236636
2.95,5,6.238905
3.95,5,6.241377
-0.02,2,6.242243
-0.05,5,6.244075
5.93,7,6.246587
1.96,4,6.248778
-0.02,2,6.249777
-0.02,2,6.250575
1.96,4,6.252049
3.94,6,6.254198
3.94,6,6.256374
-0.01,1,6.25684
1.95,5,6.259025
-0.01,1,6.259504
3.95,5,6.261369
-0.01,1,6.261821
-0.02,2,6.262614
1.97,3,6.263764
1.96,4,6.265496
3.95,5,6.267756
-0.01,1,6.268353
3.93,7,6.270962
-0.02,2,6.27178
5.92,8,6.27516
5.93,7,6.278009
3.94,6,6.280297
3.94,6,6.531925
-0.02,2,6.533429
-0.01,1,6.534006
1.95,5,6.535972
-0.01,1,6.536463
1.97,3,6.537636
13.9,10,6.54132
3.94,6,6.544144
-0.01,1,6.544698
-0.03,3,6.545894
-0.02,2,6.546718
3.95,5,6.549034
1.97,3,6.550377
-0.02,2,6.551177
-0.01,1,6.551624
1.97,3,6.553016
-0.02,2,6.55391
-0.01,1,6.554368
-0.02,2,6.555175
-0.01,1,6.555628
-0.03,3,6.557189
5.93,7,6.560029
1.97,3,6.561213
1.97,3,6.562346
-0.01,1,6.563078
1.96,4,6.565416
1.96,4,6.566984
3.93,7,6.569505
3.94,6,6.571693
3.94,6,6.574854
-0.01,1,6.575434
5.92,8,6.578429
-0.01,1,6.57888
1.95,5,6.580745
-0.02,2,6.582053
1.97,3,6.5835
-0.02,2,6.584326
1.97,3,6.585628
-0.02,2,6.887438
13.9,10,6.891633
1.94,6,6.894638
1.96,4,6.896379
1.97,3,6.897639
-0.01,1,6.898119
1.97,3,6.899984
-0.02,2,6.900948
-0.01,1,6.901426
-0.02,2,6.902448
-0.02,2,6.90357
-0.01,1,6.904071
1.96,4,6.905581
-0.01,1,6.906126
3.95,5,6.908653
3.95,5,6.910566
1.97,3,6.911697
1.97,3,6.912818
1.96,4,6.914469
3.95,5,6.916889
-0.02,2,6.917813
-0.01,1,6.918276
1.96,4,6.920061
5.93,7,6.922643
-0.01,1,6.923161
5.93,7,6.927146
1.96,4,6.928803
1.95,5,6.930651
3.94,6,6.933378
-0.02,2,6.93425
1.97,3,6.935384
1.97,3,6.936656
3.95,5,6.939009
1.97,3,6.940471
-0.01,1,6.940977
1.97,3,6.942128
-0.01,1,6.942572
1.97,3,6.943701
-0.01,1,7.240411
1.97,3,7.241745
-0.01,1,7.242199
5.93,7,7.244747
-0.01,1,7.245186
1.96,4,7.246673
-0.01,1,7.247111
1.96,4,7.248584
1.97,3,7.250173
1.95,5,7.252342
1.97,3,7.253491
1.97,3,7.254615
1.97,3,7.25574
3.95,5,7.258478
1.96,4,7.26048
1.97,3,7.261772
1.97,3,7.262926
1.97,3,7.264234
1.97,3,7.265909
1.97,3,7.267161
1.97,3,7.268323
-0.01,1,7.268756
3.95,5,7.270867
-0.01,1,7.271398
3.95,5,7.273356
5.92,8,7.2766
-0.01,1,7.277097
1.97,3,7.27823
-0.01,1,7.278677
13.91,9,7.282226
-0.01,1,7.282738
1.97,3,7.284256
1.96,4,7.286074
1.97,3,7.287376
1.97,3,7.288521
5.93,7,7.291042
-0.01,1,7.29148
3.95,5,7.293275
1.96,4,7.619624
-0.01,1,7.620173
13.89,11,7.624402
-0.01,1,7.624922
-0.01,1,7.625379
-0.01,1,7.625826
3.94,6,7.628526
3.95,5,7.630499
-0.01,1,7.630961
1.97,3,7.632486
1.96,4,7.634116
1.97,3,7.635281
3.94,6,7.637635
1.97,3,7.638975
-0.01,1,7.639432
1.97,3,7.641011
1.97,3,7.642212
1.97,3,7.643348
-0.01,1,7.643784
-0.01,1,7.644226
-0.01,1,7.644662
3.94,6,7.646814
-0.01,1,7.647251
5.93,7,7.65042
1.97,3,7.651615
1.97,3,7.652765
1.97,3,7.65396
3.95,5,7.655757
1.96,4,7.657455
-0.05,5,7.659553
-0.01,1,7.660042
3.94,6,7.662202
1.97,3,7.663327
1.97,3,7.664453
1.97,3,7.665709
3.95,5,7.667865
1.97,3,7.66938
-0.01,1,7.669856
1.97,3,7.671013
5.93,7,8.012661
1.96,4,8.014215
1.95,5,8.016024
13.9,10,8.020328
-0.01,1,8.020892
3.95,5,8.022805
1.97,3,8.023969
5.93,7,8.026774
-0.01,1,8.027323
1.96,4,8.028871
5.93,7,8.031411
-0.02,2,8.032574
-0.01,1,8.033376
3.95,5,8.035423
13.89,11,8.039339
-0.01,1,8.039874
3.94,6,8.042491
1.97,3,8.043659
-0.02,2,8.044441
-0.01,1,8.044883
-0.02,2,8.045659
1.94,6,8.047815
13.9,10,8.052435
-0.01,1,8.05295
3.94,6,8.055215
1.97,3,8.05642
13.91,9,8.060229
-0.01,1,8.060952
1.97,3,8.062316
-0.02,2,8.063202
1.97,3,8.323656
13.9,10,8.328018
-0.02,2,8.328875
1.96,4,8.330364
1.97,3,8.332085
13.91,9,8.33553
3.95,5,8.337359
-0.01,1,8.337795
3.95,5,8.339617
1.97,3,8.341189
-0.01,1,8.34202
3.94,6,8.344353
-0.02,2,8.345151
3.95,5,8.346981
1.97,3,8.348108
3.94,6,8.350247
-0.02,2,8.351025
5.92,8,8.353825
1.96,4,8.355515
1.97,3,8.356739
1.96,4,8.358273
1.96,4,8.360147
5.9,10,8.363752
1.97,3,8.365183
1.96,4,8.366905
3.95,5,8.368769
1.97,3,8.369924
1.96,4,8.371402
1.97,3,8.372535
3.95,5,8.617593
1.97,3,8.618933
1.96,4,8.620453
5.93,7,8.622979
1.97,3,8.62412
1.97,3,8.625766
-0.03,3,8.62978
1.97,3,8.631274
-0.03,3,8.633528
5.93,7,8.636148
-0.01,1,8.636593
-0.03,3,8.638062
3.95,5,8.640246
-0.01,1,8.640823
-0.01,1,8.64131
-0.01,1,8.641761
-0.03,3,8.642912
-0.02,2,8.643702
-0.01,1,8.644136
3.94,6,8.646292
5.93,7,8.64977
-0.01,1,8.650272
3.95,5,8.652121
3.94,6,8.65428
-0.02,2,8.655078
-0.01,1,8.655529
5.92,8,8.65907
1.95,5,8.661012
5.93,7,8.663532
-0.01,1,8.663977
-0.01,1,8.664418
1.97,3,8.665875
1.97,3,8.667061
-0.03,3,8.668655
-0.02,2,8.669542
-0.03,3,8.670703
-0.01,1,8.671149
-0.01,1,8.67159
3.95,5,8.673782
1.96,4,8.935206
3.95,5,8.937144
3.95,5,8.938985
-0.02,2,8.939781
-0.01,1,8.940257
3.95,5,8.94217
-0.01,1,8.942632
1.97,3,8.944281
1.96,4,8.945907
3.95,5,8.947761
-0.02,2,8.948557
3.94,6,8.950834
3.95,5,8.953139
5.92,8,8.956373
-0.02,2,8.957194
1.97,3,8.958327
1.97,3,8.959901
1.97,3,8.961134
3.95,5,8.962994
1.96,4,8.964852
-0.01,1,8.965335
1.97,3,8.966484
1.96,4,8.967968
-0.02,2,8.968935
5.93,7,8.971586
-0.02,2,8.972386
3.95,5,8.974577
3.94,6,8.976856
1.95,5,8.978704
1.96,4,8.980182
-0.02,2,8.98097
-0.02,2,8.98192
1.97,3,8.983164
-0.02,2,8.984415
3.94,6,9.238569
3.95,5,9.241278
3.95,5,9.243251
1.97,3,9.244399
2.95,5,9.246206
1.97,3,9.247336
1.97,3,9.248846
1.97,3,9.250038
3.95,5,9.251896
1.94,6,9.254061
1.97,3,9.25534
-0.01,1,9.255897
3.95,5,9.25824
1.97,3,9.259423
1.97,3,9.260538
-0.01,1,9.260975
-0.02,2,9.261748
5.93,7,9.264255
1.95,5,9.266154
1.97,3,9.267296
3.95,5,9.269585
3.95,5,9.271514
1.96,4,9.273014
5.93,7,9.276096
1.97,3,9.27729
2.95,5,9.279415
-0.01,1,9.279927
1.97,3,9.2816
1.97,3,9.282924
3.94,6,9.285139
-0.01,1,9.285585
1.96,4,9.28706
3.95,5,9.289219
3.95,5,9.524694
1.97,3,9.526059
-0.02,2,9.526896
5.93,7,9.529906
5.92,8,9.533021
3.94,6,9.535824
1.95,5,9.537799
-0.02,2,9.538626
1.96,4,9.540503
-0.01,1,9.541208
1.97,3,9.542512
5.93,7,9.54535
1.97,3,9.546562
3.95,5,9.548719
1.97,3,9.550068
1.97,3,9.551272
1.97,3,9.552406
-0.01,1,9.552847
-0.02,2,9.553695
3.94,6,9.556235
1.96,4,9.558161
3.94,6,9.561045
-0.02,2,9.561935
1.97,3,9.563065
-0.01,1,9.563521
-0.01,1,9.564212
1.97,3,9.566077
3.94,6,9.568341
1.97,3,9.56948
1.97,3,9.570609
1.97,3,9.571722
1.96,4,9.573175
1.97,3,9.575003
1.96,4,9.576602
-0.02,2,9.577408
5.92,8,10.051552
1.96,4,10.05315
1.97,3,10.054308
1.96,4,10.055787
1.96,4,10.057787
-0.02,2,10.058722
-0.01,1,10.059194
-0.02,2,10.060337
-0.02,2,10.061247
1.97,3,10.062449
3.94,6,10.064687
1.96,4,10.066721
1.97,3,10.067935
1.96,4,10.069448
13.91,9,10.073784
-0.02,2,10.074815
1.97,3,10.076035
1.96,4,10.07755
1.97,3,10.07869
1.96,4,10.080668
-0.01,1,10.081525
1.97,3,10.083046
5.93,7,10.085631
-0.02,2,10.086429
1.97,3,10.087572
3.95,5,10.089401
3.95,5,10.092342
1.96,4,10.093925
-0.01,1,10.094377
1.96,4,10.095882
1.96,4,10.097371
1.96,4,10.099336
-0.01,1,10.100037
1.97,3,10.101635
3.95,5,10.103652
1.97,3,10.104823
13.9,10,10.388469
3.95,5,10.390491
-0.03,3,10.391725
5.93,7,10.394265
1.97,3,10.395841
-0.01,1,10.39643
3.95,5,10.398857
3.95,5,10.400856
3.94,6,10.403017
5.92,8,10.40618
-0.02,2,10.407359
3.93,7,10.409908
1.97,3,10.411187
5.93,7,10.413868
-0.01,1,10.414337
3.94,6,10.416864
3.95,5,10.418777
3.94,6,10.420941
3.95,5,10.422788
5.93,7,10.426145
-0.02,2,10.427077
1.97,3,10.428259
-0.01,1,10.428715
-0.03,3,10.429869
1.96,4,10.431397
-0.02,2,10.432551
3.95,5,10.434569
1.97,3,10.436089
-0.01,1,10.436679
-0.01,1,10.437273
1.96,4,10.438905
-0.04,4,10.661773
3.95,5,10.663742
-0.01,1,10.6642
3.94,6,10.666772
13.91,9,10.670538
1.97,3,10.671803
1.97,3,10.67297
1.97,3,10.674634
3.94,6,10.676928
3.95,5,10.678766
1.97,3,10.68029
-0.01,1,10.68085
3.95,5,10.683226
1.96,4,10.684806
1.97,3,10.685953
5.92,8,10.688821
1.97,3,10.690502
-0.03,3,10.69174
-0.01,1,10.692184
5.92,8,10.695031
1.97,3,10.696137
1.96,4,10.697582
-0.04,4,10.699342
-0.01,1,10.700021
1.96,4,10.701832
1.97,3,10.703001
3.94,6,10.705197
1.97,3,10.706362
1.97,3,10.707498
-0.01,1,10.707939
-0.03,3,10.709062
5.93,7,10.711558
-0.02,2,10.712512
3.95,5,10.995903
3.95,5,10.997872
13.9,10,11.002296
13.87,13,11.006916
1.96,4,11.008385
3.94,6,11.010524
1.96,4,11.012383
3.95,5,11.014226
3.94,6,11.017159
1.97,3,11.018445
5.93,7,11.021036
1.97,3,11.022227
-0.02,2,11.023047
-0.01,1,11.023821
-0.02,2,11.024844
5.93,7,11.027469
3.94,6,11.029606
1.96,4,11.031076
-0.02,2,11.031945
1.96,4,11.034028
-0.01,1,11.03455
-0.01,1,11.035106
1.97,3,11.036612
1.97,3,11.037909
1.97,3,11.039114
3.94,6,11.041788
5.9,10,11.045507
1.97,3,11.330295
5.92,8,11.333426
3.95,5,11.335298
3.95,5,11.337544
3.95,5,11.341176
1.95,5,11.344014
1.97,3,11.345238
1.96,4,11.346742
3.95,5,11.348995
1.97,3,11.350489
1.96,4,11.352063
-0.03,3,11.353207
1.96,4,11.35468
-0.01,1,11.355122
1.97,3,11.356245
3.95,5,11.359054
5.93,7,11.36234
-0.03,3,11.363763
1.97,3,11.365379
0.97,3,11.367004
1.97,3,11.368201
1.97,3,11.369371
1.97,3,11.370516
-0.02,2,11.371313
-0.02,2,11.372101
1.96,4,11.374497
-0.02,2,11.375514
1.96,4,11.377114
1.95,5,11.379
1.97,3,11.380174
-0.02,2,11.380975
1.97,3,11.382762
-0.02,2,11.383656
3.95,5,11.385501
1.97,3,11.386635
1.97,3,11.658224
5.93,7,11.661167
1.96,4,11.66268
1.97,3,11.663816
3.95,5,11.666128
1.97,3,11.667427
1.97,3,11.669359
1.95,5,11.671678
3.95,5,11.67404
1.97,3,11.675439
5.91,9,11.679261
1.96,4,11.680907
5.92,8,11.684462
1.97,3,11.685628
3.95,5,11.687438
3.94,6,11.690377
-0.02,2,11.69135
-0.02,2,11.692167
3.95,5,11.693996
3.95,5,11.695817
1.97,3,11.696942
-0.01,1,11.697384
5.93,7,11.700357
1.95,5,11.702472
1.96,4,11.704443
3.94,6,11.706808
3.93,7,11.709406
1.97,3,11.710543
3.95,5,11.932086
-0.02,2,11.933195
3.95,5,11.935167
3.94,6,11.937334
-0.01,1,11.937786
-0.04,4,11.939279
3.94,6,11.942271
1.95,5,11.944245
5.91,9,11.947817
-0.02,2,11.948807
13.91,9,11.952661
3.93,7,11.955571
1.97,3,11.95756
3.95,5,11.959781
-0.02,2,11.9606
-0.02,2,11.961736
1.97,3,11.963234
1.97,3,11.964571
1.96,4,11.966386
3.94,6,11.968659
1.97,3,11.969792
3.92,8,11.973203
3.95,5,11.976122
1.97,3,11.977485
5.93,7,11.980378
1.96,4,11.982307
5.93,7,11.984978
1.97,3,11.986123
1.97,3,11.987246
3.95,5,12.25562
3.95,5,12.258704
-0.02,2,12.259596
3.95,5,12.261431
3.95,5,12.263525
3.95,5,12.266231
1.97,3,12.267494
5.92,8,12.27049
-0.03,3,12.271659
5.91,9,12.275549
3.94,6,12.277754
1.97,3,12.278951
3.93,7,12.281813
-0.01,1,12.282312
-0.01,1,12.282744
1.97,3,12.284324
1.97,3,12.285892
1.96,4,12.287787
1.97,3,12.289242
1.97,3,12.290987
3.93,7,12.293957
-0.03,3,12.295254
1.97,3,12.296506
1.96,4,12.298008
1.97,3,12.299554
3.93,7,12.302119
5.93,7,12.305143
1.97,3,12.306308
1.97,3,12.307765
1.96,4,12.309368
3.93,7,12.542138
1.97,3,12.543355
3.94,6,12.545518
3.94,6,12.54766
5.92,8,12.550956
1.96,4,12.552514
1.97,3,12.553671
-0.02,2,12.554467
1.97,3,12.555595
3.95,5,12.557696
13.91,9,12.561586
1.96,4,12.56326
1.97,3,12.564614
1.97,3,12.566361
5.93,7,12.569073
3.93,7,12.57161
3.93,7,12.574566
5.91,9,12.577843
3.94,6,12.580501
1.97,3,12.582129
-0.01,1,12.582664
1.97,3,12.583849
5.92,8,12.586723
1.97,3,12.587851
1.97,3,12.589271
1.96,4,12.591586
3.93,7,12.813988
1.97,3,12.815727
1.96,4,12.817302
1.96,4,12.818788
1.97,3,12.819917
-0.01,1,12.820356
5.92,8,12.823971
1.97,3,12.825617
3.95,5,12.827543
3.94,6,12.829701
3.95,5,12.832197
-0.02,2,12.833206
3.95,5,12.835169
3.95,5,12.836993
-0.02,2,12.83777
3.95,5,12.83958
3.95,5,12.841692
13.91,9,12.845004
-0.03,3,12.846136
1.97,3,12.847255
-0.02,2,12.848348
5.93,7,12.850874
1.97,3,12.852501
-0.02,2,12.853359
1.96,4,12.854875
1.97,3,12.856025
1.96,4,12.857512
1.94,6,12.859667
3.95,5,12.861581
-0.02,2,12.862486
1.97,3,12.863636
1.97,3,13.104711
1.97,3,13.106671
1.97,3,13.10789
3.95,5,13.10997
1.96,4,13.111782
3.93,7,13.114366
5.9,10,13.118576
1.95,5,13.120456
1.96,4,13.121948
3.94,6,13.12457
3.93,7,13.127791
-0.03,3,13.129182
1.96,4,13.130934
5.89,11,13.135677
1.96,4,13.137297
3.95,5,13.139133
3.93,7,13.142541
3.95,5,13.144725
1.97,3,13.145961
1.97,3,13.14721
1.97,3,13.149364
13.91,9,13.153341
5.93,7,13.156199
1.95,5,13.158869
3.95,5,13.41799
1.95,5,13.419938
3.95,5,13.421771
1.96,4,13.42326
-0.02,2,13.424471
1.97,3,13.42572
1.96,4,13.428035
1.96,4,13.429639
3.92,8,13.432843
1.97,3,13.434358
1.97,3,13.435859
3.95,5,13.438152
-0.03,3,13.439354
1.97,3,13.440894
1.94,6,13.443207
1.97,3,13.44435
1.97,3,13.445493
1.97,3,13.447038
1.96,4,13.449336
-0.02,2,13.450329
5.92,8,13.453283
1.97,3,13.454432
-0.03,3,13.455557
1.94,6,13.458604
5.9,10,13.462203
3.94,6,13.46436
3.94,6,13.467148
5.93,7,13.46997
-0.03,3,13.471148
1.97,3,13.719958
1.97,3,13.721197
3.93,7,13.724423
3.93,7,13.72721
5.91,9,13.731158
1.96,4,13.733689
1.97,3,13.735027
1.97,3,13.736182
3.95,5,13.738058
3.95,5,13.740523
5.91,9,13.743906
-0.02,2,13.744703
3.95,5,13.7465
1.94,6,13.749112
1.95,5,13.750983
5.93,7,13.753504
3.92,8,13.756358
1.96,4,13.758521
1.97,3,13.760058
13.91,9,13.763342
1.97,3,13.765033
1.95,5,13.766941
1.95,5,13.769369
1.95,5,13.771749
5.93,7,13.999095
3.93,7,14.001833
1.96,4,14.003337
13.9,10,14.007275
1.94,6,14.009575
1.96,4,14.01109
5.93,7,14.013599
1.97,3,14.014735
3.95,5,14.016987
13.91,9,14.020694
3.92,8,14.024144
1.97,3,14.025374
5.9,10,14.029259
3.95,5,14.031594
-0.01,1,14.032134
1.96,4,14.033662
3.95,5,14.035486
1.97,3,14.036611
1.97,3,14.038034
3.95,5,14.040249
3.95,5,14.042226
1.95,5,14.044051
1.97,3,14.04518
1.97,3,14.046303
-0.03,3,14.047826
3.94,6,14.283042
3.94,6,14.285464
1.97,3,14.286684
13.9,10,14.290342
13.91,9,14.293902
1.97,3,14.295074
3.92,8,14.297947
3.95,5,14.300311
5.93,7,14.303443
1.97,3,14.304599
1.97,3,14.305727
1.97,3,14.307153
3.92,8,14.310234
1.95,5,14.312623
1.96,4,14.31425
3.95,5,14.316603
1.97,3,14.31777
1.97,3,14.318901
3.95,5,14.320709
5.92,8,14.324627
3.92,8,14.327511
1.97,3,14.328634
5.9,10,14.332456
5.91,9,14.569882
3.95,5,14.571887
1.97,3,14.573151
1.96,4,14.575295
5.93,7,14.578371
3.95,5,14.580355
1.97,3,14.581841
-0.03,3,14.583416
3.95,5,14.58536
1.97,3,14.586512
3.95,5,14.588359
1.97,3,14.589616
1.97,3,14.591992
1.97,3,14.593253
1.96,4,14.594833
1.94,6,14.597008
3.95,5,14.598837
5.93,7,14.601638
1.97,3,14.602894
3.95,5,14.605134
1.95,5,14.607407
-0.03,3,14.608615
3.94,6,14.611127
3.95,5,14.613081
3.94,6,14.615624
1.97,3,14.616895
1.95,5,14.618739
1.97,3,14.619874
3.95,5,14.809769
3.95,5,14.811846
1.97,3,14.813019
1.97,3,14.814178
5.93,7,14.817757
1.97,3,14.819009
-0.01,1,14.819466
3.95,5,14.821289
1.97,3,14.822416
3.95,5,14.825007
3.95,5,14.826912
1.97,3,14.828034
1.94,6,14.830178
1.94,6,14.832857
3.95,5,14.835123
3.91,9,14.838474
3.94,6,14.841157
-0.01,1,14.841678
1.97,3,14.842842
3.92,8,14.846103
3.95,5,14.848368
3.95,5,14.850489
1.97,3,14.851693
3.95,5,14.853681
-0.03,3,14.854998
-0.02,2,14.855809
3.93,7,14.858651
