#{"t_start": 1787205720.539389, "env_id": "None"}
r,l,t,success,collision,max_y
-0.04,4,0.475183,False,True,1
-0.11,11,0.4757,False,True,1
-0.07,7,0.476005,False,True,1
1.82,18,0.476656,False,True,3
-0.07,7,0.481374,False,True,1
-0.01,1,0.481988,False,True,1
-0.11,11,0.482486,False,True,1
-0.03,3,0.482639,False,True,1
-0.02,2,0.483235,False,True,1
-0.06,6,0.483521,False,True,1
-0.03,3,0.483676,False,True,1
-0.04,4,0.483853,False,True,1
-0.03,3,0.484051,False,True,1
-0.03,3,0.484206,False,True,1
-0.04,4,0.484382,False,True,1
-0.06,6,0.484633,False,True,1
-0.02,2,0.484802,False,True,1
-0.05,5,0.48502,False,True,1
-0.03,3,0.485171,False,True,1
-0.02,2,0.485289,False,True,1
-0.03,3,0.485481,False,True,1
-0.04,4,0.485656,False,True,1
-0.03,3,0.485799,False,True,1
-0.01,1,0.486007,False,True,1
-0.11,11,0.486811,False,True,1
-0.05,5,0.487092,False,True,1
-0.16,16,0.488081,False,True,1
-0.05,5,0.488342,False,True,1
-0.02,2,0.488605,False,True,1
-0.03,3,0.488768,False,True,1
-0.06,6,0.489012,False,True,1
-0.1,10,0.489422,False,True,1
-0.07,7,0.489782,False,True,1
-0.03,3,0.489909,False,True,1
-0.24,24,0.49078,False,True,1
-0.06,6,0.491042,False,True,1
-0.04,4,0.491303,False,True,1
1.94,6,0.49154,False,True,3
-0.02,2,0.491652,False,True,1
-0.07,7,0.491933,False,True,1
-0.19,19,0.492712,False,True,1
-0.04,4,0.492895,False,True,1
-0.02,2,0.493012,False,True,1
-0.04,4,0.493319,False,True,1
-0.1,10,0.494414,False,True,1
-0.01,1,0.494596,False,True,1
-0.06,6,0.496201,False,True,1
-0.08,8,0.496596,False,True,1
-0.05,5,0.496976,False,True,1
-0.04,4,0.497164,False,True,1
-0.01,1,0.497253,False,True,1
-0.01,1,0.497314,False,True,1
-0.01,1,0.497441,False,True,1
-0.02,2,0.49757,False,True,1
-0.2,20,0.498327,False,True,1
-0.1,10,0.498716,False,True,1
-0.02,2,0.498904,False,True,1
-0.02,2,0.499,False,True,1
-0.07,7,0.4993,False,True,1
-0.06,6,0.499553,False,True,1
-0.04,4,0.499898,False,True,1
-0.02,2,0.500042,False,True,1
-0.07,7,0.500341,False,True,1
-0.08,8,0.500668,False,True,1
-0.06,6,0.501296,False,True,1
-0.01,1,0.501392,False,True,1
-0.02,2,0.501525,False,True,1
-0.18,18,0.502279,False,True,1
-0.05,5,0.502719,False,True,1
-0.06,6,0.502974,False,True,1
-0.07,7,0.503334,False,True,1
-0.02,2,0.503444,False,True,1
-0.02,2,0.503707,False,True,1
-0.08,8,0.504062,False,True,1
-0.12,12,0.504535,False,True,1
1.95,5,0.504749,False,True,3
-0.12,12,0.505274,False,True,1
-0.07,7,0.505566,False,True,1
-0.04,4,0.505735,False,True,1
-0.03,3,0.505873,False,True,1
-0.12,12,0.506398,False,True,1
-0.03,3,0.506519,False,True,1
-0.07,7,0.506795,False,True,1
-0.05,5,0.507,False,True,1
-0.02,2,0.507181,False,True,1
-0.05,5,0.507392,False,True,1
-0.1,10,0.507794,False,True,1
-0.02,2,0.507888,False,True,1
-0.04,4,0.508134,False,True,1
-0.02,2,0.508246,False,True,1
-0.04,4,0.508422,False,True,1
-0.11,11,0.508821,False,True,1
-0.1,10,0.509306,False,True,1
-0.13,13,0.509807,False,True,1
-0.04,4,0.50998,False,True,1
-0.03,3,0.510129,False,True,1
-0.12,12,0.511265,False,True,1
-0.1,10,0.511713,False,True,1
-0.01,1,0.511797,False,True,1
-0.08,8,0.512115,False,True,1
-0.04,4,0.512381,False,True,1
-0.03,3,0.512511,False,True,1
-0.12,12,0.512972,False,True,1
-0.04,4,0.513146,False,True,1
-0.03,3,0.513356,False,True,1
-0.15,15,0.513919,False,True,1
-0.07,7,0.514201,False,True,1
-0.04,4,0.514374,False,True,1
-0.02,2,0.514535,False,True,1
9.79,21,0.515361,True,False,5
-0.01,1,0.515452,False,True,1
-0.01,1,0.515515,False,True,1
-0.01,1,0.515642,False,True,1
-0.01,1,0.515709,False,True,1
-0.01,1,0.515794,False,True,1
-0.09,9,0.516141,False,True,1
-0.02,2,0.516294,False,True,1
-0.01,1,0.516373,False,True,1
-0.03,3,0.516494,False,True,1
1.92,8,0.516811,False,True,3
-0.3,30,0.51795,False,True,1
-0.04,4,0.518121,False,True,1
-0.01,1,0.518176,False,True,1
-0.08,8,0.518491,False,True,1
-0.09,9,0.519346,False,True,1
-0.02,2,0.519501,False,True,1
-0.01,1,0.519567,False,True,1
-0.08,8,0.519898,False,True,1
-0.07,7,0.520395,False,True,1
-0.28,28,0.52162,False,True,1
0.97,3,0.521831,False,True,2
-0.03,3,0.521961,False,True,1
-0.02,2,0.522225,False,True,1
-0.02,2,0.522326,False,True,1
-0.03,3,0.52247,False,True,1
-0.02,2,0.522584,False,True,1
-0.01,1,0.522716,False,True,1
-0.03,3,0.522876,False,True,1
-0.01,1,0.522937,False,True,1
1.92,8,0.523276,False,True,3
-0.01,1,0.52341,False,True,1
-0.02,2,0.523527,False,True,1
-0.06,6,0.523792,False,True,1
0.86,14,0.524358,False,True,2
-0.07,7,0.524884,False,True,1
-0.03,3,0.525044,False,True,1
-0.04,4,0.525228,False,True,1
-0.07,7,0.525514,False,True,1
-0.04,4,0.525871,False,True,1
-0.06,6,0.526285,False,True,1
-0.18,18,0.527148,False,True,1
-0.02,2,0.527251,False,True,1
-0.02,2,0.527488,False,True,1
-0.14,14,0.528012,False,True,1
-0.17,17,0.52864,False,True,1
-0.05,5,0.528839,False,True,1
-0.05,5,0.529127,False,True,1
-0.05,5,0.52933,False,True,1
-0.01,1,0.529412,False,True,1
-0.02,2,0.529498,False,True,1
-0.09,9,0.529905,False,True,1
-0.03,3,0.530061,False,True,1
-0.05,5,0.530259,False,True,1
-0.03,3,0.530395,False,True,1
1.9,10,0.530994,False,True,3
-0.02,2,0.531187,False,True,1
-0.14,14,0.531777,False,True,1
-0.07,7,0.532898,False,True,1
-0.02,2,0.533165,False,True,1
-0.01,1,0.533233,False,True,1
-0.08,8,0.53363,False,True,1
-0.01,1,0.533707,False,True,1
-0.04,4,0.533986,False,True,1
-0.04,4,0.534196,False,True,1
-0.01,1,0.534274,False,True,1
-0.08,8,0.534589,False,True,1
-0.04,4,0.534901,False,True,1
-0.1,10,0.535403,False,True,1
0.94,6,0.535683,False,True,2
-0.09,9,0.536029,False,True,1
-0.09,9,0.536506,False,True,1
-0.04,4,0.536719,False,True,1
-0.08,8,0.537043,False,True,1
-0.21,21,0.537811,False,True,1
-0.15,15,0.538473,False,True,1
-0.12,12,0.538928,False,True,1
-0.03,3,0.539071,False,True,1
-0.02,2,0.539161,False,True,1
-0.1,10,0.53963,False,True,1
-0.15,15,0.540179,False,True,1
-0.11,11,0.540572,False,True,1
-0.06,6,0.540817,False,True,1
-0.02,2,0.541074,False,True,1
-0.01,1,0.541236,False,True,1
-0.09,9,0.541654,False,True,1
