#{"t_start": 1787203278.818302, "env_id": "None"}
r,l,t,success,collision,max_y
0.87,13,0.591949,False,True,2
-0.11,11,0.592414,False,True,1
-0.25,25,0.593335,False,True,1
-0.03,3,0.593454,False,True,1
-0.11,11,0.597933,False,True,1
-0.01,1,0.598639,False,True,1
-0.07,7,0.598974,False,True,1
-0.01,1,0.599034,False,True,1
-0.09,9,0.599894,False,True,1
-0.02,2,0.599988,False,True,1
-0.01,1,0.600047,False,True,1
-0.04,4,0.600212,False,True,1
-0.02,2,0.600384,False,True,1
-0.01,1,0.600439,False,True,1
1.92,8,0.600741,False,True,3
1.89,11,0.601154,False,True,3
-0.08,8,0.601526,False,True,1
-0.14,14,0.602019,False,True,1
-0.06,6,0.602266,False,True,1
-0.17,17,0.602873,False,True,1
-0.12,12,0.603405,False,True,1
-0.04,4,0.603582,False,True,1
-0.22,22,0.604376,False,True,1
-0.05,5,0.604581,False,True,1
0.96,4,0.604819,False,True,2
1.9,10,0.605188,False,True,3
-0.15,15,0.605735,False,True,1
-0.09,9,0.606093,False,True,1
-0.06,6,0.60657,False,True,1
9.87,13,0.607098,True,False,5
-0.01,1,0.607165,False,True,1
-0.04,4,0.60734,False,True,1
-0.1,10,0.60787,False,True,1
-0.1,10,0.608364,False,True,1
-0.03,3,0.608515,False,True,1
-0.22,22,0.609312,False,True,1
-0.03,3,0.609513,False,True,1
-0.03,3,0.609658,False,True,1
-0.14,14,0.610174,False,True,1
-0.07,7,0.610429,False,True,1
-0.14,14,0.611039,False,True,1
-0.03,3,0.611188,False,True,1
-0.02,2,0.611279,False,True,1
-0.03,3,0.611423,False,True,1
-0.2,20,0.612216,False,True,1
-0.13,13,0.612706,False,True,1
-0.15,15,0.613257,False,True,1
-0.03,3,0.613403,False,True,1
-0.17,17,0.614107,False,True,1
-0.04,4,0.614285,False,True,1
-0.04,4,0.614459,False,True,1
-0.01,1,0.614516,False,True,1
0.95,5,0.614785,False,True,2
-0.07,7,0.615059,False,True,1
-0.06,6,0.615311,False,True,1
-0.08,8,0.61562,False,True,1
0.93,7,0.615961,False,True,2
-0.05,5,0.616187,False,True,1
-0.05,5,0.616496,False,True,1
-0.09,9,0.616857,False,True,1
-0.19,19,0.61766,False,True,1
-0.03,3,0.617808,False,True,1
-0.02,2,0.617899,False,True,1
-0.12,12,0.618337,False,True,1
-0.05,5,0.618626,False,True,1
-0.04,4,0.618798,False,True,1
-0.02,2,0.618904,False,True,1
-0.13,13,0.619361,False,True,1
-0.04,4,0.619606,False,True,1
-0.02,2,0.619721,False,True,1
-0.08,8,0.620022,False,True,1
-0.12,12,0.620459,False,True,1
0.92,8,0.620838,False,True,2
-0.04,4,0.621003,False,True,1
-0.01,1,0.621059,False,True,1
-0.09,9,0.621386,False,True,1
1.92,8,0.621759,False,True,3
-0.16,16,0.622331,False,True,1
-0.04,4,0.622497,False,True,1
-0.03,3,0.622636,False,True,1
-0.01,1,0.622752,False,True,1
-0.03,3,0.622907,False,True,1
-0.07,7,0.623181,False,True,1
-0.02,2,0.623265,False,True,1
-0.01,1,0.623383,False,True,1
0.83,17,0.624028,False,True,2
-0.04,4,0.624196,False,True,1
-0.01,1,0.624256,False,True,1
-0.02,2,0.624407,False,True,1
-0.03,3,0.624558,False,True,1
-0.02,2,0.624668,False,True,1
-0.13,13,0.625151,False,True,1
-0.13,13,0.62569,False,True,1
-0.03,3,0.625824,False,True,1
-0.04,4,0.625988,False,True,1
-0.14,14,0.626682,False,True,1
-0.05,5,0.627151,False,True,1
1.97,3,0.627294,False,True,3
-0.08,8,0.627609,False,True,1
-0.01,1,0.627687,False,True,1
-0.15,15,0.628332,False,True,1
-0.02,2,0.628446,False,True,1
-0.07,7,0.628714,False,True,1
0.9,10,0.629077,False,True,2
-0.02,2,0.629252,False,True,1
-0.09,9,0.629592,False,True,1
-0.13,13,0.630057,False,True,1
-0.13,13,0.630518,False,True,1
-0.02,2,0.630698,False,True,1
-0.04,4,0.630987,False,True,1
-0.04,4,0.631153,False,True,1
-0.04,4,0.631324,False,True,1
-0.01,1,0.631441,False,True,1
-0.18,18,0.632113,False,True,1
-0.04,4,0.632279,False,True,1
-0.03,3,0.632399,False,True,1
1.89,11,0.632909,False,True,3
