#{"t_start": 1787257083.651982, "env_id": "None"}
r,l,t,success,collision,max_y
1.87,13,0.423337,False,True,3
0.86,14,0.425795,False,True,2
-0.03,3,0.426509,False,True,1
3.87,13,0.428744,False,True,5
1.86,14,0.431075,False,True,3
-0.01,1,0.431299,False,True,1
-0.09,9,0.432839,False,True,1
-0.12,12,0.434867,False,True,1
1.95,5,0.435738,False,True,3
-0.01,1,0.435958,False,True,1
-0.32,32,0.441438,False,True,1
-0.08,8,0.442896,False,True,1
1.93,7,0.444127,False,True,3
-0.06,6,0.445178,False,True,1
-0.11,11,0.447022,False,True,1
-0.03,3,0.447578,False,True,1
-0.33,33,0.452861,False,True,1
1.81,19,0.455945,False,True,3
1.87,13,0.458114,False,True,3
0.89,11,0.459962,False,True,2
-0.13,13,0.462115,False,True,1
1.73,27,0.466969,False,True,3
-0.02,2,0.467407,False,True,1
-0.17,17,0.470381,False,True,1
-0.05,5,0.471296,False,True,1
1.95,5,0.472252,False,True,3
-0.18,18,0.475499,False,True,1
-0.06,6,0.476596,False,True,1
-0.05,5,0.477517,False,True,1
-0.04,4,0.478241,False,True,1
-0.06,6,0.479364,False,True,1
1.87,13,0.482006,False,True,3
-0.08,8,0.483366,False,True,1
1.81,19,0.486467,False,True,3
-0.06,6,0.487483,False,True,1
-0.08,8,0.488819,False,True,1
-0.03,3,0.489359,False,True,1
-0.05,5,0.490198,False,True,1
-0.09,9,0.491972,False,True,1
-0.08,8,0.49343,False,True,1
2.9,10,0.495286,False,True,4
-0.08,8,0.496698,False,True,1
0.64,36,0.502467,False,True,2
-0.01,1,0.502679,False,True,1
-0.14,14,0.505222,False,True,1
-0.09,9,0.506833,False,True,1
-0.05,5,0.50775,False,True,1
-0.06,6,0.50886,False,True,1
-0.12,12,0.511088,False,True,1
1.76,24,0.515276,False,True,3
0.92,8,0.51666,False,True,2
-0.01,1,0.516882,False,True,1
1.75,25,0.520939,False,True,3
-0.04,4,0.521646,False,True,1
-0.02,2,0.522022,False,True,1
1.81,19,0.525185,False,True,3
-0.1,10,0.52699,False,True,1
1.77,23,0.531033,False,True,3
-0.14,14,0.533499,False,True,1
0.79,21,0.537079,False,True,2
-0.11,11,0.53913,False,True,1
-0.04,4,0.53992,False,True,1
-0.09,9,0.54153,False,True,1
-0.04,4,0.542256,False,True,1
-0.13,13,0.544489,False,True,1
-0.08,8,0.545858,False,True,1
-0.06,6,0.547085,False,True,1
1.88,12,0.549154,False,True,3
-0.17,17,0.551918,False,True,1
1.9,10,0.553678,False,True,3
-0.02,2,0.554097,False,True,1
0.85,15,0.556651,False,True,2
-0.2,20,0.560049,False,True,1
0.88,12,0.562086,False,True,2
-0.06,6,0.563263,False,True,1
-0.04,4,0.564012,False,True,1
1.9,10,0.565673,False,True,3
1.9,10,0.567618,False,True,3
0.9,10,0.569373,False,True,2
-0.04,4,0.570216,False,True,1
1.86,14,0.572701,False,True,3
0.93,7,0.573935,False,True,2
-0.16,16,0.576677,False,True,1
-0.03,3,0.577231,False,True,1
-0.1,10,0.579127,False,True,1
-0.09,9,0.580736,False,True,1
-0.01,1,0.58097,False,True,1
1.91,9,0.582516,False,True,3
-0.03,3,0.583079,False,True,1
-0.07,7,0.584283,False,True,1
1.9,10,0.585975,False,True,3
-0.05,5,0.586867,False,True,1
-0.03,3,0.587428,False,True,1
0.57,43,0.594669,False,True,2
-0.03,3,0.595292,False,True,1
0.92,8,0.596769,False,True,2
-0.07,7,0.598085,False,True,1
-0.01,1,0.598306,False,True,1
-0.06,6,0.599341,False,True,1
-0.14,14,0.601634,False,True,1
-0.15,15,0.604075,False,True,1
-0.1,10,0.605918,False,True,1
