#{"t_start": 1787331164.389289, "env_id": "None"}
r,l,t
13.74,26,609.420527
1.96,4,609.422406
13.76,24,609.431664
3.87,13,609.437523
13.67,33,609.821376
3.86,14,609.826146
5.73,27,609.834702
5.66,34,609.845284
3.83,17,609.850609
13.67,33,610.272733
3.88,12,610.277997
13.65,35,610.292469
1.96,4,610.294648
13.65,35,610.307727
5.7,30,610.704003
13.75,25,610.712971
5.73,27,610.722689
3.84,16,610.728067
5.75,25,610.737039
5.69,31,611.028209
3.85,15,611.03353
5.72,28,611.043023
13.77,23,611.05055
1.96,4,611.051997
13.8,20,611.058826
3.89,11,611.062787
3.77,23,611.412094
3.86,14,611.416773
5.66,34,611.427592
5.76,24,611.435279
3.87,13,611.439642
3.84,16,611.444993
13.75,25,611.940858
5.82,18,611.946819
13.77,23,611.95524
5.82,18,611.962299
3.85,15,611.967507
13.68,32,611.978737
-0.03,3,611.980162
3.86,14,611.985238
13.78,22,612.428316
13.74,26,612.4375
13.65,35,612.449306
1.96,4,612.450742
3.86,14,612.455213
3.85,15,612.459962
5.7,30,612.846813
13.66,34,612.858125
5.82,18,612.863959
5.68,32,612.87405
5.63,37,613.231789
13.73,27,613.242198
3.86,14,613.247284
13.68,32,613.259735
13.7,30,613.270876
3.86,14,613.276102
5.78,22,613.644158
13.68,32,613.654878
3.83,17,613.66061
5.8,20,613.667216
1.96,4,613.668725
3.92,8,613.671376
5.74,26,613.680505
-0.04,4,614.085971
3.87,13,614.091107
5.83,17,614.097303
3.86,14,614.102278
3.84,16,614.107816
-0.05,5,614.109519
3.88,12,614.113374
13.64,36,614.124879
13.69,31,614.62239
3.86,14,614.626924
13.75,25,614.634745
3.86,14,614.639905
13.64,36,614.652215
13.72,28,615.040987
3.91,9,615.044035
13.64,36,615.056287
5.8,20,615.063309
5.83,17,615.069137
13.74,26,615.077347
13.68,32,615.455713
13.72,28,615.465179
13.68,32,615.475786
13.7,30,615.485865
13.75,25,615.832199
3.86,14,615.836816
3.83,17,615.842239
13.64,36,615.854821
1.96,4,615.856436
3.79,21,615.863167
5.8,20,615.869474
5.81,19,616.357484
13.68,32,616.367609
5.84,16,616.372649
13.72,28,616.381375
13.68,32,616.392112
1.96,4,616.393566
3.84,16,616.748818
13.66,34,616.760277
5.8,20,616.767093
3.88,12,616.770948
3.84,16,616.776241
3.86,14,616.780767
3.92,8,616.783374
13.62,38,617.225009
5.79,21,617.232468
13.76,24,617.240144
1.96,4,617.241493
5.81,19,617.247439
-0.05,5,617.2491
3.85,15,617.25385
5.83,17,617.259182
3.83,17,617.614514
5.75,25,617.623011
5.85,15,617.627896
1.91,9,617.630802
3.85,15,617.635868
13.64,36,617.647689
13.62,38,618.025641
13.7,30,618.035346
5.77,23,618.042791
3.8,20,618.049127
5.76,24,618.05721
13.69,31,618.376638
13.54,46,618.391748
5.74,26,618.400303
3.79,21,618.407034
5.69,31,618.811276
5.73,27,618.820226
13.74,26,618.828454
1.93,7,618.83075
1.96,4,618.832104
5.73,27,618.840621
1.96,4,618.84197
3.8,20,619.177742
3.73,27,619.187266
5.74,26,619.195858
13.76,24,619.203615
5.82,18,619.209875
13.74,26,619.524465
13.76,24,619.532249
3.84,16,619.537291
13.8,20,619.543559
5.76,24,619.550996
1.96,4,619.552343
5.74,26,619.561322
5.79,21,619.925003
5.75,25,619.933926
3.86,14,619.93896
5.81,19,619.94508
5.76,24,619.952683
1.96,4,619.954032
5.76,24,619.961753
5.79,21,620.336303
5.83,17,620.342866
3.8,20,620.349802
3.88,12,620.354409
3.83,17,620.360428
5.74,26,620.369474
13.77,23,620.377452
13.77,23,620.753149
13.71,29,620.762904
13.77,23,620.77079
3.87,13,620.775406
1.96,4,620.776813
5.67,33,620.787281
13.7,30,621.14102
1.9,10,621.144336
13.73,27,621.1531
13.68,32,621.163061
13.72,28,621.171778
5.75,25,621.50333
5.79,21,621.511007
3.86,14,621.515815
13.73,27,621.524361
3.87,13,621.528467
5.76,24,621.535924
13.8,20,621.822797
3.87,13,621.827005
13.72,28,621.835703
5.69,31,621.845849
13.67,33,621.856894
5.75,25,622.192705
5.78,22,622.199979
5.74,26,622.208276
5.76,24,622.216672
13.76,24,622.22457
3.84,16,622.229722
3.87,13,622.50877
3.89,11,622.512662
5.75,25,622.520931
3.89,11,622.524504
13.76,24,622.531954
3.8,20,622.538171
1.96,4,622.539489
3.87,13,622.543575
5.83,17,622.858845
5.72,28,622.868058
3.85,15,622.872879
5.77,23,622.880149
5.76,24,622.887666
5.81,19,622.8939
3.87,13,623.215845
1.93,7,623.218366
13.79,21,623.225622
3.91,9,623.228765
5.79,21,623.235623
6.71,29,623.244919
1.96,4,623.246363
13.72,28,623.255131
13.74,26,623.672025
13.56,44,623.687294
1.96,4,623.688939
1.96,4,623.690604
5.76,24,623.698625
1.93,7,623.700957
1.96,4,623.702293
3.87,13,623.706396
5.63,37,624.257878
13.76,24,624.266541
13.64,36,624.278223
3.76,24,624.28584
3.8,20,624.672209
3.86,14,624.677221
13.68,32,624.688313
3.87,13,624.692555
3.78,22,624.699483
3.82,18,624.705217
5.74,26,624.713387
13.72,28,625.053199
1.93,7,625.056356
1.96,4,625.057791
13.78,22,625.065174
1.96,4,625.066626
5.67,33,625.076923
5.74,26,625.085033
13.79,21,625.511249
-0.03,3,625.512364
13.68,32,625.523193
13.79,21,625.529907
3.86,14,625.53488
13.62,38,625.547024
1.96,4,626.001186
13.67,33,626.012899
5.75,25,626.021406
-0.02,2,626.022284
5.8,20,626.029048
13.82,18,626.035904
-0.02,2,626.037015
13.82,18,626.043613
3.85,15,626.521505
3.86,14,626.526714
3.79,21,626.5347
13.62,38,626.547614
13.74,26,626.556134
3.79,21,626.562881
1.96,4,626.947318
13.73,27,626.956468
-0.02,2,626.957312
5.75,25,626.965581
3.91,9,626.968564
13.79,21,626.975645
13.74,26,626.983933
3.87,13,626.988087
-0.02,2,626.989128
3.9,10,627.381086
3.84,16,627.386211
3.9,10,627.390008
3.88,12,627.394013
1.92,8,627.396667
13.8,20,627.403071
5.85,15,627.407863
5.76,24,627.416029
13.65,35,627.777253
13.73,27,627.785881
3.85,15,627.791205
5.81,19,627.797396
5.7,30,627.807275
13.77,23,628.31716
13.72,28,628.329958
5.71,29,628.347369
13.78,22,628.355082
13.78,22,628.362714
3.85,15,628.368397
1.96,4,628.369866
13.65,35,628.813709
3.85,15,628.818923
3.78,22,628.827332
3.84,16,628.83291
3.88,12,628.837011
1.96,4,628.838568
3.91,9,628.841677
3.85,15,628.846449
13.76,24,629.462581
1.96,4,629.46446
13.81,19,629.471151
3.87,13,629.47571
5.8,20,629.482879
1.96,4,629.484259
3.84,16,629.490262
13.69,31,629.918191
3.85,15,629.923735
13.78,22,629.931361
3.75,25,629.939752
5.76,24,629.948322
5.83,17,629.954545
1.94,6,629.956902
2.81,19,630.321269
1.96,4,630.322797
3.87,13,630.327757
3.75,25,630.336357
3.87,13,630.340839
5.8,20,630.347264
1.92,8,630.349848
3.84,16,630.354883
13.66,34,630.77412
5.8,20,630.781049
5.74,26,630.790743
13.71,29,630.800819
13.75,25,630.809402
5.79,21,630.816963
13.69,31,631.138829
13.75,25,631.146931
13.69,31,631.157797
13.73,27,631.16655
5.73,27,631.483392
3.92,8,631.486281
5.6,40,631.499636
3.86,14,631.504161
3.83,17,631.509503
1.96,4,631.51085
3.92,8,631.513417
5.68,32,631.957632
13.81,19,631.96439
5.81,19,631.970819
3.87,13,631.974961
1.96,4,631.976309
3.92,8,631.978881
13.8,20,631.985138
13.67,33,631.995379
13.73,27,632.411638
3.85,15,632.416427
13.73,27,632.425519
3.87,13,632.430324
3.9,10,632.433801
1.94,6,632.4359
5.66,34,632.44652
3.84,16,632.799562
3.85,15,632.804469
5.83,17,632.80986
5.68,32,632.819878
13.67,33,632.830188
3.87,13,632.834318
13.8,20,633.167206
5.74,26,633.175581
13.79,21,633.182136
13.81,19,633.188094
13.74,26,633.196125
13.79,21,633.464158
5.74,26,633.472786
13.74,26,633.481152
3.88,12,633.4853
3.85,15,633.490425
13.65,35,633.501478
3.86,14,633.861032
3.76,24,633.870133
13.78,22,633.879356
3.85,15,633.886287
5.74,26,633.896014
1.96,4,633.897442
3.81,19,633.904239
3.84,16,634.273354
1.96,4,634.274949
5.68,32,634.285397
5.77,23,634.292753
1.96,4,634.294374
3.85,15,634.299888
13.72,28,634.30941
1.96,4,634.310828
3.81,19,634.758374
5.81,19,634.765236
2.88,12,634.769519
3.79,21,634.776211
1.96,4,634.777563
13.71,29,634.786583
3.86,14,634.791015
13.74,26,634.799621
3.88,12,635.230279
13.66,34,635.241164
5.81,19,635.247247
13.75,25,635.255896
5.76,24,635.264573
1.96,4,635.266118
3.85,15,635.630134
3.84,16,635.635837
5.68,32,635.646498
13.67,33,635.657262
13.67,33,635.668183
13.78,22,636.032934
5.56,44,636.047896
13.75,25,636.056166
5.74,26,636.06427
13.55,45,636.470853
1.96,4,636.472273
1.96,4,636.473613
5.74,26,636.481657
5.76,24,636.48982
3.86,14,636.494277
5.75,25,636.501943
3.85,15,636.811617
3.85,15,636.816422
3.77,23,636.824539
5.76,24,636.832268
13.7,30,636.842485
13.59,41,637.169969
13.26,74,637.19528
3.9,10,637.198586
1.96,4,637.199955
5.64,36,637.895469
0.0,100,637.928126
13.43,57,638.689984
3.76,24,638.697546
3.67,33,638.70896
5.52,48,639.077569
1.93,7,639.07993
13.52,48,639.096169
13.53,47,639.111184
3.57,43,639.580746
1.96,4,639.582337
5.66,34,639.593889
3.79,21,639.601001
3.74,26,639.611223
1.96,4,639.612801
1.96,4,639.614504
5.6,40,640.019099
13.71,29,640.028306
5.42,58,640.047101
3.87,13,640.562563
13.53,47,640.577871
3.66,34,640.589878
3.84,16,640.595121
13.67,33,641.017312
13.75,25,641.02536
5.62,38,641.037281
5.6,40,641.050545
5.68,32,641.431231
13.74,26,641.43951
13.67,33,641.449737
-0.03,3,641.450773
13.65,35,641.462076
5.77,23,641.801166
3.83,17,641.806619
5.66,34,641.817212
13.71,29,641.826725
5.75,25,641.835524
3.77,23,642.175996
5.6,40,642.189274
3.86,14,642.193797
13.63,37,642.205304
3.77,23,642.212654
1.96,4,642.21415
5.54,46,642.605633
5.75,25,642.613494
5.75,25,642.62129
3.88,12,642.625073
5.79,21,643.077077
5.72,28,643.086664
13.55,45,643.10198
13.65,35,643.113036
3.78,22,643.528833
3.79,21,643.535597
13.72,28,643.545003
5.74,26,643.553815
13.68,32,643.564216
5.66,34,643.91463
3.82,18,643.920564
1.96,4,643.922431
1.93,7,643.924822
5.76,24,643.932959
13.6,40,643.945546
5.57,43,644.357284
5.65,35,644.368388
13.75,25,644.376235
5.66,34,644.387617
13.77,23,644.760749
13.73,27,644.769908
5.4,60,644.788623
13.67,33,645.361393
5.74,26,645.370323
13.66,34,645.382548
5.75,25,645.391135
5.67,33,645.401835
5.74,26,645.770831
3.86,14,645.775376
13.63,37,645.786795
5.69,31,645.797259
5.79,21,645.804511
3.85,15,646.189544
13.68,32,646.200273
5.81,19,646.213001
13.72,28,646.222869
13.78,22,646.230371
13.67,33,646.582427
13.63,37,646.595531
3.77,23,646.603593
3.84,16,646.609458
13.71,29,646.619393
13.68,32,647.032558
5.67,33,647.044313
13.4,60,647.064189
5.75,25,647.576173
1.96,4,647.577613
5.75,25,647.586498
5.62,38,647.599336
13.78,22,647.606351
1.93,7,647.608635
3.78,22,647.945932
3.88,12,647.949854
5.69,31,647.959469
13.63,37,647.972327
13.79,21,647.979104
13.68,32,648.328454
1.96,4,648.329904
5.74,26,648.339318
13.66,34,648.350041
13.79,21,648.35666
13.66,34,648.709865
13.72,28,648.723135
5.63,37,648.735093
3.86,14,648.739703
3.85,15,648.744466
13.73,27,648.753791
1.96,4,648.755462
3.84,16,649.15798
3.76,24,649.166446
1.96,4,649.167886
5.73,27,649.177029
13.64,36,649.188538
13.77,23,649.569487
13.72,28,649.579095
3.84,16,649.584832
13.52,48,649.600954
5.74,26,649.609598
3.84,16,650.068855
3.83,17,650.074315
5.76,24,650.081822
13.64,36,650.094019
5.74,26,650.102937
2.84,16,650.108282
13.66,34,650.586332
3.87,13,650.590781
-0.03,3,650.591933
13.75,25,650.600887
13.76,24,650.609276
13.71,29,650.618659
3.79,21,650.982288
3.84,16,650.988017
13.64,36,651.000469
13.65,35,651.011726
13.78,22,651.019378
3.8,20,651.3918
13.79,21,651.399488
5.76,24,651.407244
13.76,24,651.41508
13.47,53,651.774536
5.73,27,651.783102
1.96,4,651.784492
13.73,27,651.792995
3.81,19,651.799363
5.7,30,651.809304
5.71,29,652.111763
3.77,23,652.119665
5.8,20,652.125945
3.83,17,652.132377
13.71,29,652.141805
3.87,13,652.146081
1.96,4,652.148711
5.77,23,652.457672
5.81,19,652.464371
1.96,4,652.466087
5.75,25,652.474143
13.71,29,652.483142
13.64,36,652.779818
13.74,26,652.788152
13.69,31,652.798329
5.52,48,652.813569
1.96,4,652.814927
5.72,28,653.297431
5.82,18,653.303274
13.72,28,653.312197
13.66,34,653.323452
5.68,32,653.66397
13.58,42,653.678055
3.84,16,653.683415
5.67,33,653.693803
13.73,27,653.702297
5.53,47,654.091456
5.74,26,654.100075
13.62,38,654.112235
5.74,26,654.121275
3.84,16,654.496835
13.7,30,654.5066
5.75,25,654.515814
5.77,23,654.52341
13.73,27,654.532101
5.7,30,654.843303
1.96,4,654.844848
3.89,11,654.849995
3.86,14,654.85457
3.78,22,654.861838
13.77,23,654.869235
3.85,15,654.874855
1.96,4,654.876314
5.81,19,655.168838
5.59,41,655.183208
13.75,25,655.191156
13.69,31,655.201237
3.78,22,655.209133
3.77,23,655.610234
3.92,8,655.612905
13.74,26,655.621034
5.77,23,655.628524
3.84,16,655.633872
5.71,29,655.643137
13.69,31,655.981112
5.69,31,655.991535
3.87,13,655.995768
5.76,24,656.003372
3.87,13,656.008056
13.67,33,656.348224
3.91,9,656.351265
3.8,20,656.358127
13.67,33,656.368514
5.77,23,656.375713
5.71,29,656.38543
5.82,18,656.791538
5.7,30,656.802197
13.69,31,656.812172
5.74,26,656.820832
13.73,27,657.135127
13.73,27,657.144052
3.89,11,657.148155
3.84,16,657.153364
13.79,21,657.160132
1.96,4,657.161508
13.72,28,657.170615
5.75,25,657.508018
5.74,26,657.517693
13.74,26,657.526657
13.7,30,657.536069
13.6,40,657.548411
13.76,24,657.989279
5.72,28,657.999541
3.88,12,658.003558
13.64,36,658.015541
3.83,17,658.020957
13.72,28,658.395201
13.73,27,658.405162
13.54,46,658.420271
13.69,31,658.440973
13.73,27,658.914004
5.72,28,658.922858
13.69,31,658.933751
13.65,35,658.945184
5.77,23,659.30488
5.6,40,659.320448
13.73,27,659.345728
13.75,25,659.360519
13.66,34,659.967829
3.8,20,659.978616
5.76,24,659.98735
13.64,36,660.001394
3.88,12,660.006496
5.72,28,660.019459
3.88,12,660.508825
5.85,15,660.514739
3.88,12,660.519671
13.75,25,660.52915
1.96,4,660.530689
1.96,4,660.532067
3.88,12,660.536543
13.77,23,660.544821
1.96,4,660.546375
1.96,4,660.548637
3.87,13,660.553701
13.69,31,661.080126
13.65,35,661.092782
13.65,35,661.104625
13.82,18,661.111359
3.85,15,661.503321
13.81,19,661.509822
1.96,4,661.511233
13.76,24,661.519202
13.63,37,661.53216
5.76,24,661.540648
13.81,19,661.974294
13.68,32,661.985335
13.72,28,661.994576
1.96,4,661.995996
13.78,22,662.003331
13.65,35,662.014748
5.69,31,662.41372
3.85,15,662.419109
5.73,27,662.427967
3.78,22,662.435024
13.79,21,662.44241
5.74,26,662.766945
5.82,18,662.773233
5.79,21,662.780126
13.72,28,662.789172
5.72,28,662.798043
5.76,24,663.119137
1.96,4,663.120646
3.84,16,663.125752
5.66,34,663.137485
5.76,24,663.145514
5.76,24,663.153599
1.96,4,663.155182
13.82,18,663.161234
1.96,4,663.626836
13.72,28,663.637003
3.86,14,663.642577
5.74,26,663.65207
13.67,33,663.663745
13.73,27,664.032813
13.68,32,664.044578
3.87,13,664.049522
5.73,27,664.058289
3.86,14,664.062765
13.75,25,664.071167
3.88,12,664.075612
3.88,12,664.524677
3.89,11,664.532074
3.87,13,664.540635
5.77,23,664.551945
3.92,8,664.555588
1.96,4,664.557184
13.75,25,664.566361
3.87,13,664.570712
5.82,18,664.576844
5.75,25,664.946601
3.94,6,664.950148
5.76,24,664.958056
5.72,28,664.967363
13.72,28,664.976401
1.96,4,664.977772
5.78,22,665.298205
13.79,21,665.306617
13.68,32,665.318084
3.84,16,665.323253
3.94,6,665.325252
3.78,22,665.332237
3.92,8,665.334854
3.76,24,665.758722
3.9,10,665.762031
3.89,11,665.765689
13.78,22,665.773183
5.82,18,665.778932
1.96,4,665.780275
13.73,27,665.788743
1.96,4,665.790081
5.74,26,665.798673
13.78,22,666.195699
1.96,4,666.197617
13.75,25,666.205897
5.56,44,666.220505
5.71,29,666.229897
1.96,4,666.231274
1.96,4,666.612259
13.72,28,666.621574
5.75,25,666.629826
5.76,24,666.637517
3.88,12,666.64136
13.81,19,666.647348
5.67,33,666.945405
13.74,26,666.955916
5.73,27,666.966609
13.81,19,666.973752
5.74,26,666.982051
1.96,4,666.983423
3.88,12,667.298101
5.81,19,667.304936
3.9,10,667.30882
5.76,24,667.316462
13.75,25,667.324338
5.84,16,667.329789
5.84,16,667.334949
13.78,22,667.694014
3.92,8,667.696728
5.83,17,667.702669
3.93,7,667.705105
3.84,16,667.710525
13.78,22,667.71741
5.82,18,667.72323
3.78,22,667.73006
3.86,14,668.062792
3.86,14,668.067513
13.67,33,668.07889
13.78,22,668.086182
5.8,20,668.093324
5.7,30,668.103831
13.73,27,668.46764
5.82,18,668.47399
1.96,4,668.475473
3.86,14,668.480067
5.8,20,668.486723
13.79,21,668.493479
1.96,4,668.494839
2.92,8,668.497421
5.71,29,668.774935
13.66,34,668.786227
5.82,18,668.792389
3.79,21,668.799049
1.96,4,668.800405
3.86,14,668.80487
13.74,26,668.813059
5.72,28,669.206935
3.85,15,669.212156
5.75,25,669.220088
5.73,27,669.22855
5.84,16,669.233605
3.84,16,669.238668
13.73,27,669.587267
13.67,33,669.598527
13.66,34,669.609388
13.81,19,669.615701
13.79,21,669.995317
5.77,23,670.00256
5.75,25,670.010276
13.7,30,670.01963
5.79,21,670.026138
1.96,4,670.027459
3.85,15,670.032106
13.72,28,670.38028
3.92,8,670.382951
1.96,4,670.384304
13.79,21,670.390897
1.96,4,670.39224
1.96,4,670.393578
13.79,21,670.40018
5.67,33,670.410436
13.81,19,670.865659
3.79,21,670.87246
13.68,32,670.883136
5.82,18,670.888968
3.87,13,670.893537
3.85,15,670.898357
1.96,4,670.899687
5.82,18,671.370641
3.84,16,671.375933
5.71,29,671.385787
13.77,23,671.393573
5.78,22,671.401382
5.77,23,671.409366
13.77,23,671.730069
1.96,4,671.731918
3.92,8,671.734653
3.83,17,671.740425
1.96,4,671.741842
13.8,20,671.748145
13.81,19,671.754168
1.96,4,671.755525
13.68,32,671.765508
3.77,23,672.203748
13.77,23,672.211106
3.78,22,672.218076
13.81,19,672.224063
3.78,22,672.230928
3.78,22,672.237799
13.68,32,672.511582
13.7,30,672.521023
5.68,32,672.530938
3.79,21,672.537508
5.81,19,672.543387
13.69,31,672.895964
5.75,25,672.903806
3.87,13,672.908269
13.65,35,672.919307
13.68,32,673.297266
13.79,21,673.304331
13.7,30,673.314594
5.81,19,673.320683
3.93,7,673.322953
13.68,32,673.332885
5.72,28,673.693881
3.84,16,673.699014
13.73,27,673.70744
5.69,31,673.717178
3.91,9,673.720071
5.75,25,673.727819
5.73,27,674.042505
1.96,4,674.043918
3.88,12,674.047732
3.77,23,674.054937
5.67,33,674.065284
13.72,28,674.073951
5.84,16,674.403351
5.82,18,674.409063
5.76,24,674.416518
5.85,15,674.421208
3.86,14,674.425604
3.76,24,674.433026
3.78,22,674.439821
3.87,13,674.691311
13.78,22,674.698292
5.8,20,674.705087
13.75,25,674.713011
3.86,14,674.717395
5.65,35,675.050869
13.79,21,675.058042
13.8,20,675.06446
1.96,4,675.066177
13.78,22,675.073586
13.79,21,675.080153
3.93,7,675.082523
3.89,11,675.086089
1.96,4,675.08745
5.81,19,675.372338
3.93,7,675.374796
13.71,29,675.383976
13.74,26,675.392168
5.74,26,675.400323
13.76,24,675.407907
13.81,19,675.754381
5.84,16,675.75979
5.84,16,675.765115
5.77,23,675.772448
5.84,16,675.777557
13.79,21,675.784197
13.73,27,675.792773
13.64,36,676.11739
13.63,37,676.128812
5.8,20,676.135945
3.87,13,676.140154
3.87,13,676.144648
13.75,25,676.546754
1.96,4,676.548188
1.96,4,676.54955
5.82,18,676.55624
1.96,4,676.557677
1.96,4,676.559051
5.73,27,676.568491
13.74,26,676.577077
5.81,19,676.583377
3.93,7,676.585761
5.76,24,676.98165
5.74,26,676.990464
3.87,13,676.994922
5.79,21,677.001871
3.89,11,677.005989
13.75,25,677.014513
3.89,11,677.01807
1.96,4,677.294146
5.77,23,677.301811
5.71,29,677.31136
5.82,18,677.31721
13.65,35,677.328242
13.42,58,677.670096
3.88,12,677.673945
5.76,24,677.681442
3.93,7,677.683716
5.54,46,677.698137
1.96,4,678.086833
1.96,4,678.088262
1.96,4,678.089874
13.81,19,678.096029
3.78,22,678.103033
5.68,32,678.113193
13.56,44,678.498857
13.7,30,678.50845
13.73,27,678.516879
13.68,32,678.526706
3.87,13,678.530779
13.76,24,678.538182
13.69,31,678.873428
5.52,48,678.88832
5.68,32,678.898281
5.77,23,679.337158
1.93,7,679.340461
3.87,13,679.344611
1.96,4,679.345955
1.96,4,679.347293
13.54,46,679.361523
1.96,4,679.362863
5.66,34,679.373353
13.62,38,679.894909
1.96,4,679.896324
13.53,47,679.911911
5.6,40,679.92483
5.7,30,680.396093
5.46,54,680.41331
13.43,57,680.916292
5.66,34,680.927204
3.87,13,680.931376
13.34,66,680.951927
1.96,4,680.953289
13.7,30,681.520697
13.69,31,681.531131
1.91,9,681.534144
5.72,28,681.543243
13.65,35,681.555144
1.96,4,681.897161
3.76,24,681.904915
5.73,27,681.913376
3.82,18,681.919282
13.57,43,681.932699
3.84,16,682.300428
13.7,30,682.310596
13.71,29,682.319889
5.68,32,682.330473
3.83,17,682.335984
13.71,29,682.6828
13.52,48,682.697727
1.96,4,682.699072
3.75,25,682.706841
13.54,46,683.153373
5.76,24,683.160926
13.65,35,683.171644
3.85,15,683.176305
13.66,34,683.18668
13.68,32,683.540481
3.88,12,683.544425
1.93,7,683.546689
13.64,36,683.557851
1.93,7,683.56044
13.53,47,683.575082
1.96,4,683.978784
1.96,4,683.980251
3.8,20,683.986524
5.66,34,683.997513
3.65,35,684.008238
5.64,36,684.365581
13.72,28,684.374497
5.49,51,684.390249
5.53,47,684.854784
5.73,27,684.863857
13.47,53,684.88112
3.88,12,684.885001
13.58,42,685.337279
1.93,7,685.339811
5.68,32,685.350536
13.67,33,685.360877
3.89,11,685.364377
3.82,18,685.369999
13.74,26,685.697533
13.7,30,685.707859
5.74,26,685.716587
13.62,38,685.728519
1.91,9,685.731408
13.81,19,685.737344
5.73,27,686.106476
1.96,4,686.107898
5.55,45,686.122038
3.75,25,686.129882
13.78,22,686.136839
13.71,29,686.581077
13.8,20,686.58804
5.72,28,686.596702
1.96,4,686.598026
13.75,25,686.60575
5.72,28,686.927398
1.96,4,686.930278
13.75,25,686.938608
3.75,25,686.94703
1.96,4,686.948447
3.83,17,686.953829
3.77,23,686.961059
1.96,4,686.962415
5.73,27,687.333022
5.69,31,687.344116
3.87,13,687.348337
5.68,32,687.358726
13.71,29,687.36863
5.77,23,687.729646
5.8,20,687.73639
3.93,7,687.738694
5.71,29,687.747677
13.78,22,687.754534
13.74,26,687.76255
5.72,28,688.073481
5.8,20,688.080007
13.71,29,688.089143
13.74,26,688.097303
3.93,7,688.09958
13.8,20,688.106332
3.93,7,688.108661
13.61,39,688.455905
5.75,25,688.464308
13.77,23,688.472079
3.83,17,688.477836
5.66,34,688.48884
5.75,25,688.843473
5.81,19,688.849845
5.7,30,688.859862
13.74,26,688.868724
13.66,34,689.282994
1.96,4,689.28473
3.88,12,689.289112
3.85,15,689.295562
1.96,4,689.297138
1.92,8,689.300317
13.78,22,689.311178
13.74,26,689.324764
3.87,13,689.420982
1.92,8,689.425787
1.91,9,689.429003
13.81,19,689.853717
5.62,38,689.867566
5.83,17,689.874222
1.91,9,689.877228
13.73,27,689.886517
1.96,4,689.888022
3.89,11,689.891997
13.65,35,690.416757
3.87,13,690.421135
5.8,20,690.427883
13.64,36,690.439544
5.82,18,690.445377
3.93,7,690.447683
3.93,7,690.821172
13.69,31,690.831121
1.91,9,690.833992
5.75,25,690.841724
1.96,4,690.843044
13.72,28,690.851661
3.78,22,690.858477
13.73,27,691.276624
5.68,32,691.287994
13.79,21,691.295169
13.81,19,691.301257
13.65,35,691.312464
13.78,22,691.685906
1.96,4,691.687522
3.62,38,691.699972
3.84,16,691.705116
3.87,13,691.709535
13.75,25,691.717406
1.91,9,691.720302
1.92,8,692.173332
5.81,19,692.179888
13.79,21,692.187176
1.96,4,692.188932
13.79,21,692.196659
1.96,4,692.198899
13.69,31,692.210467
13.61,39,692.6166
3.86,14,692.621131
1.96,4,692.622476
13.73,27,692.630888
3.78,22,692.637753
13.78,22,692.644585
1.94,6,692.646539
5.71,29,693.021791
5.67,33,693.032807
3.83,17,693.03837
5.82,18,693.044059
5.76,24,693.051632
13.78,22,693.058549
5.77,23,693.396509
13.66,34,693.407128
5.84,16,693.412169
5.77,23,693.419714
13.74,26,693.42805
13.68,32,693.760025
5.73,27,693.768539
3.75,25,693.776362
5.72,28,693.785042
13.74,26,694.069011
5.75,25,694.077005
13.8,20,694.083319
3.86,14,694.087733
5.68,32,694.097634
13.77,23,694.104766
3.83,17,694.428975
3.93,7,694.431357
1.96,4,694.432737
5.82,18,694.438394
3.84,16,694.443871
1.96,4,694.445259
3.85,15,694.450035
1.93,7,694.452315
5.71,29,694.46141
1.96,4,694.462758
13.64,36,694.82375
5.71,29,694.832858
3.85,15,694.837601
1.93,7,694.840069
3.88,12,694.843976
5.82,18,694.849975
5.76,24,694.857745
3.72,28,695.24249
5.84,16,695.248205
5.76,24,695.255872
5.76,24,695.263343
3.83,17,695.268676
5.83,17,695.274046
13.71,29,695.555019
13.61,39,695.567141
5.67,33,695.57818
5.69,31,695.587991
13.67,33,695.989014
5.72,28,695.997825
5.67,33,696.008744
3.8,20,696.015612
3.36,64,696.383212
5.79,21,696.389918
5.83,17,696.395291
3.79,21,696.401858
5.61,39,696.845621
5.71,29,696.856148
1.96,4,696.857569
5.76,24,696.86509
5.51,49,696.880354
1.96,4,696.88169
5.69,31,697.358284
3.57,43,697.372044
13.55,45,697.386004
3.77,23,697.829143
1.96,4,697.830603
13.48,52,697.847448
3.77,23,697.854683
3.58,42,698.326621
5.6,40,698.339145
3.66,34,698.349641
3.93,7,698.35192
3.68,32,698.361886
5.56,44,698.740474
13.62,38,698.752248
13.62,38,698.763899
3.44,56,699.138916
5.71,29,699.148414
3.93,7,699.150773
13.47,53,699.167377
13.72,28,699.584344
1.92,8,699.587276
1.96,4,699.588768
13.77,23,699.595967
13.71,29,699.605046
13.57,43,699.97428
1.92,8,699.976959
5.74,26,699.98512
13.79,21,699.991685
13.58,42,700.004983
5.72,28,700.394634
5.66,34,700.405401
13.67,33,700.415713
13.68,32,700.425637
5.65,35,700.752305
13.76,24,700.760019
1.92,8,700.762611
3.84,16,700.76766
13.7,30,700.777068
5.74,26,700.785156
1.91,9,700.78802
1.9,10,701.137929
13.7,30,701.147752
4.72,28,701.156687
3.87,13,701.160828
13.78,22,701.167646
3.83,17,701.172923
1.96,4,701.174242
5.61,39,701.601719
13.77,23,701.609363
13.69,31,701.619178
13.7,30,701.628489
5.59,41,701.980284
