#{"t_start": 1787329158.1368918, "env_id": "None"}
r,l,t
5.93,7,93.590113
5.93,7,93.592757
1.97,3,93.59389
1.97,3,93.594934
3.94,6,93.596911
1.97,3,93.597951
5.93,7,93.600215
5.93,7,93.603053
1.96,4,93.604445
3.95,5,93.606108
1.97,3,93.607139
3.94,6,93.609109
3.95,5,93.61076
5.93,7,93.805294
3.93,7,93.807844
5.93,7,93.810169
-0.02,2,93.810897
5.92,8,93.813492
3.95,5,93.815176
5.92,8,93.817768
13.91,9,93.820669
1.97,3,93.821703
1.97,3,93.822736
1.97,3,93.823764
3.93,7,93.82603
3.93,7,93.828294
3.93,7,93.830978
3.95,5,93.832752
1.97,3,93.833807
1.97,3,93.834869
3.95,5,93.836538
1.97,3,93.837577
3.95,5,93.839225
1.97,3,93.840692
1.97,3,93.841947
1.97,3,93.843051
1.95,5,93.844739
3.94,6,93.846713
3.94,6,93.848675
1.95,5,94.045326
1.97,3,94.046456
1.97,3,94.047509
1.97,3,94.048552
1.97,3,94.049594
1.97,3,94.050652
3.95,5,94.052315
3.95,5,94.054462
3.95,5,94.05632
1.95,5,94.058048
1.97,3,94.059175
3.93,7,94.061509
5.93,7,94.063887
1.97,3,94.065176
5.93,7,94.067662
1.97,3,94.068731
5.93,7,94.071029
3.94,6,94.073033
1.97,3,94.074071
1.97,3,94.075314
3.93,7,94.078337
1.97,3,94.07945
1.95,5,94.081126
5.93,7,94.083429
1.97,3,94.085139
3.95,5,94.086957
1.96,4,94.088337
1.96,4,94.089742
5.91,9,94.259024
1.97,3,94.260129
1.96,4,94.26147
-0.03,3,94.262488
1.95,5,94.264112
1.97,3,94.265128
1.97,3,94.266638
13.91,9,94.270019
1.97,3,94.271093
1.97,3,94.272143
1.95,5,94.273815
1.95,5,94.275482
3.95,5,94.277743
5.93,7,94.280341
1.97,3,94.281493
3.93,7,94.284097
13.9,10,94.28839
1.97,3,94.289615
1.96,4,94.291026
3.94,6,94.293162
1.97,3,94.294217
3.95,5,94.295905
5.91,9,94.298997
3.95,5,94.301349
13.91,9,94.511676
3.95,5,94.513593
3.93,7,94.515976
13.89,11,94.519591
1.96,4,94.52096
3.95,5,94.522835
1.97,3,94.52392
-0.01,1,94.52434
5.93,7,94.526954
1.96,4,94.528418
1.97,3,94.529504
5.92,8,94.532115
3.94,6,94.53476
1.96,4,94.536323
3.94,6,94.538382
5.93,7,94.540722
1.96,4,94.542095
3.95,5,94.544044
1.97,3,94.545369
3.94,6,94.547408
3.93,7,94.549789
1.97,3,94.550911
3.93,7,94.553276
1.96,4,94.554757
1.95,5,94.556503
1.97,3,94.782205
1.97,3,94.783467
3.95,5,94.785168
3.93,7,94.787466
5.93,7,94.790455
1.97,3,94.791754
1.95,5,94.793754
1.95,5,94.795649
3.93,7,94.797997
1.97,3,94.799063
1.95,5,94.800809
1.95,5,94.802471
-0.03,3,94.803509
3.95,5,94.805169
3.93,7,94.807448
13.91,9,94.810564
1.97,3,94.81162
3.95,5,94.81329
1.97,3,94.814398
1.95,5,94.816226
1.97,3,94.817425
5.93,7,94.8198
1.97,3,94.820855
1.95,5,94.822535
3.95,5,94.824216
3.95,5,94.825901
5.93,7,95.020456
3.95,5,95.022276
1.97,3,95.023354
1.95,5,95.025096
-0.03,3,95.026281
3.95,5,95.027975
1.95,5,95.029665
1.97,3,95.031138
1.96,4,95.032645
3.95,5,95.034629
3.95,5,95.036648
3.95,5,95.03836
1.97,3,95.039433
1.97,3,95.040495
1.97,3,95.041536
1.96,4,95.043133
1.97,3,95.044248
1.96,4,95.045721
3.94,6,95.047737
1.97,3,95.048795
1.97,3,95.049846
1.97,3,95.05094
1.97,3,95.052005
3.95,5,95.053685
3.93,7,95.055955
1.97,3,95.056992
3.95,5,95.058778
1.95,5,95.060508
3.93,7,95.062813
-0.01,1,95.063229
3.94,6,95.065182
1.95,5,95.244028
1.96,4,95.245546
3.95,5,95.24728
1.96,4,95.248682
1.97,3,95.249757
1.97,3,95.250833
3.95,5,95.253039
3.95,5,95.254824
1.95,5,95.256545
1.95,5,95.258237
1.96,4,95.259809
3.95,5,95.261537
3.95,5,95.263283
1.95,5,95.265133
1.95,5,95.266841
1.97,3,95.267912
1.97,3,95.268957
3.95,5,95.270637
1.97,3,95.271687
3.95,5,95.273367
3.95,5,95.275036
1.95,5,95.276713
3.95,5,95.278384
1.96,4,95.279766
3.95,5,95.281443
1.97,3,95.282478
3.95,5,95.284136
1.97,3,95.285167
1.97,3,95.286195
1.97,3,95.28723
1.95,5,95.424283
1.95,5,95.426045
13.91,9,95.42898
1.97,3,95.430024
5.92,8,95.4331
13.91,9,95.436463
3.95,5,95.438185
5.93,7,95.440522
1.97,3,95.44158
1.97,3,95.442645
1.97,3,95.443682
3.93,7,95.445973
3.93,7,95.448259
1.97,3,95.449301
3.95,5,95.450949
1.97,3,95.451989
1.97,3,95.453024
1.95,5,95.454791
5.93,7,95.457209
3.93,7,95.460076
3.95,5,95.46176
1.97,3,95.462799
13.91,9,95.466069
1.97,3,95.467268
1.96,4,95.661592
1.97,3,95.662753
1.97,3,95.663816
1.97,3,95.665045
1.97,3,95.666117
5.93,7,95.668964
3.93,7,95.671649
5.93,7,95.674159
3.95,5,95.675898
1.95,5,95.677664
1.97,3,95.678751
5.93,7,95.681059
1.97,3,95.682107
1.97,3,95.68332
1.97,3,95.684712
3.95,5,95.686454
5.91,9,95.689503
1.95,5,95.691191
5.93,7,95.693677
3.95,5,95.695365
3.94,6,95.697358
1.95,5,95.699065
1.95,5,95.701026
5.91,9,95.704151
1.97,3,95.70525
13.9,10,95.902305
3.95,5,95.904057
1.97,3,95.905112
-0.01,1,95.905527
-0.01,1,95.90594
13.91,9,95.908966
1.97,3,95.910413
13.91,9,95.913452
-0.01,1,95.913903
3.93,7,95.916195
1.96,4,95.917557
3.94,6,95.919801
-0.01,1,95.920495
1.97,3,95.921656
1.97,3,95.922789
1.97,3,95.923882
1.96,4,95.925565
3.94,6,95.927599
1.96,4,95.928956
3.95,5,95.930915
-0.01,1,95.931399
-0.01,1,95.931832
-0.01,1,95.932263
1.97,3,95.93336
1.97,3,95.93453
-0.01,1,95.935113
3.94,6,95.937235
-0.01,1,95.937659
1.97,3,95.938705
1.97,3,95.939754
1.95,5,95.941416
3.94,6,95.943527
3.95,5,95.945422
1.97,3,95.946525
3.95,5,96.196364
5.92,8,96.199102
13.9,10,96.202315
3.93,7,96.204805
1.97,3,96.206118
13.91,9,96.209046
5.92,8,96.211622
1.95,5,96.213269
1.95,5,96.215365
5.93,7,96.218141
3.95,5,96.219935
1.97,3,96.220983
1.96,4,96.222336
5.93,7,96.224646
1.97,3,96.225737
3.93,7,96.228016
1.97,3,96.229045
1.97,3,96.230072
1.95,5,96.231711
3.95,5,96.233371
3.95,5,96.235281
3.93,7,96.237617
3.95,5,96.239299
5.93,7,96.449408
1.97,3,96.450881
5.93,7,96.453563
3.94,6,96.455691
3.94,6,96.457732
3.93,7,96.460595
3.95,5,96.462377
1.97,3,96.463463
1.97,3,96.464502
13.91,9,96.467399
3.93,7,96.469953
3.93,7,96.47232
3.93,7,96.474812
1.97,3,96.476072
13.89,11,96.479714
-0.03,3,96.480779
3.93,7,96.483196
3.93,7,96.485678
1.97,3,96.486746
3.95,5,96.488413
1.97,3,96.489438
5.93,7,96.492123
3.95,5,96.712972
3.95,5,96.714937
1.96,4,96.716458
3.95,5,96.718233
1.97,3,96.719307
3.94,6,96.721358
3.95,5,96.723081
1.95,5,96.724867
1.97,3,96.726271
3.95,5,96.728029
1.96,4,96.729402
1.97,3,96.730439
1.95,5,96.732095
1.97,3,96.733128
3.93,7,96.735744
1.95,5,96.737592
1.95,5,96.739274
1.97,3,96.740308
1.97,3,96.741365
5.93,7,96.744262
1.95,5,96.746215
5.93,7,96.748526
5.93,7,96.751371
1.96,4,96.752841
1.97,3,96.753896
1.95,5,96.755564
1.97,3,96.75663
1.97,3,96.757656
3.95,5,96.928665
1.95,5,96.930503
1.97,3,96.931598
1.97,3,96.932663
1.96,4,96.934074
3.95,5,96.935774
3.95,5,96.937468
1.97,3,96.938543
13.91,9,96.941539
3.95,5,96.94321
1.97,3,96.94424
3.93,7,96.946974
5.93,7,96.949385
3.95,5,96.951201
1.95,5,96.953008
3.94,6,96.955057
3.93,7,96.957576
1.96,4,96.959042
1.95,5,96.960788
1.97,3,96.962227
5.93,7,96.964904
1.97,3,96.966073
3.95,5,96.96777
13.91,9,96.970707
13.89,11,97.171034
1.96,4,97.172638
1.95,5,97.174376
3.95,5,97.176132
5.91,9,97.179401
1.97,3,97.180779
3.95,5,97.182649
3.95,5,97.184435
-0.01,1,97.184868
1.97,3,97.18597
1.97,3,97.187092
3.95,5,97.188891
3.95,5,97.190679
13.91,9,97.193786
1.97,3,97.194862
3.95,5,97.196759
3.95,5,97.198441
1.97,3,97.199471
5.93,7,97.201734
-0.01,1,97.202143
1.97,3,97.203168
5.92,8,97.206397
3.95,5,97.208286
3.95,5,97.210343
3.94,6,97.212369
1.95,5,97.214009
1.97,3,97.215037
1.96,4,97.216864
3.95,5,97.430743
5.93,7,97.433128
1.97,3,97.434169
1.97,3,97.435208
5.93,7,97.437486
1.96,4,97.439302
1.97,3,97.440465
-0.01,1,97.440904
1.97,3,97.442102
1.96,4,97.44366
3.95,5,97.445384
-0.01,1,97.445806
3.95,5,97.447503
3.94,6,97.449479
1.97,3,97.450836
5.93,7,97.453469
1.97,3,97.454971
5.92,8,97.45772
1.97,3,97.459281
1.97,3,97.460856
3.95,5,97.462987
3.93,7,97.465652
1.97,3,97.467004
5.93,7,97.469395
1.97,3,97.470449
5.93,7,97.473188
1.97,3,97.474258
1.95,5,97.475986
1.95,5,97.663675
5.93,7,97.666302
-0.01,1,97.66674
1.97,3,97.668177
3.93,7,97.670587
3.95,5,97.672321
-0.02,2,97.673227
3.95,5,97.675233
1.96,4,97.676705
1.96,4,97.678086
1.97,3,97.679137
1.96,4,97.680509
1.97,3,97.68155
3.94,6,97.683944
1.96,4,97.68531
1.97,3,97.686357
3.93,7,97.688626
1.97,3,97.689661
1.95,5,97.691303
-0.02,2,97.692021
3.95,5,97.693984
1.96,4,97.695704
1.97,3,97.696815
3.95,5,97.69851
3.95,5,97.700184
5.93,7,97.702453
5.92,8,97.705767
1.97,3,97.706902
3.95,5,97.708615
1.95,5,97.895694
1.95,5,97.897884
1.95,5,97.900075
3.95,5,97.901855
5.92,8,97.904562
3.95,5,97.906597
3.95,5,97.908308
1.96,4,97.910389
1.95,5,97.912225
5.93,7,97.914655
3.95,5,97.916689
1.95,5,97.91857
5.92,8,97.921206
3.95,5,97.922875
5.91,9,97.926143
1.97,3,97.927266
3.94,6,97.929278
5.91,9,97.932249
5.92,8,97.934845
5.93,7,97.937117
1.95,5,97.938766
1.97,3,97.939799
3.95,5,97.941463
3.94,6,98.136409
1.96,4,98.137838
1.97,3,98.138891
5.93,7,98.141186
1.96,4,98.142533
3.95,5,98.144806
1.95,5,98.146715
1.97,3,98.147798
1.97,3,98.148859
3.95,5,98.150553
1.97,3,98.151602
5.92,8,98.154253
1.97,3,98.155305
1.95,5,98.156988
1.96,4,98.15835
5.93,7,98.160648
-0.02,2,98.161378
1.95,5,98.163083
1.97,3,98.16452
5.93,7,98.167127
1.97,3,98.168386
1.95,5,98.170088
5.91,9,98.173037
5.91,9,98.176382
1.97,3,98.17748
1.97,3,98.178528
5.93,7,98.395201
3.95,5,98.397087
3.95,5,98.398817
1.96,4,98.40029
1.95,5,98.402176
1.97,3,98.403343
3.93,7,98.405818
1.97,3,98.406947
5.93,7,98.409983
1.97,3,98.411289
1.97,3,98.412432
5.91,9,98.415645
3.95,5,98.417803
5.93,7,98.420236
3.95,5,98.421926
1.95,5,98.423639
1.97,3,98.424694
1.97,3,98.426012
3.93,7,98.428538
1.95,5,98.430232
1.95,5,98.431925
1.97,3,98.432971
1.95,5,98.434634
3.95,5,98.436584
5.93,7,98.439255
1.97,3,98.440423
1.96,4,98.640954
3.95,5,98.643354
1.95,5,98.645133
5.92,8,98.647759
3.93,7,98.650406
5.93,7,98.653327
1.97,3,98.654587
3.95,5,98.656395
5.92,8,98.659268
1.97,3,98.660879
1.96,4,98.662329
1.96,4,98.663702
1.97,3,98.664752
1.96,4,98.666103
5.91,9,98.669148
3.95,5,98.670838
1.97,3,98.671873
13.91,9,98.674944
1.96,4,98.676768
1.95,5,98.678685
3.93,7,98.681021
1.97,3,98.682079
1.96,4,98.683453
5.93,7,98.68596
5.93,7,98.882205
3.95,5,98.884105
1.97,3,98.885546
1.95,5,98.88736
1.97,3,98.888409
3.95,5,98.890064
1.97,3,98.891384
1.96,4,98.8929
1.97,3,98.893963
5.93,7,98.896235
5.93,7,98.8985
1.95,5,98.900177
1.97,3,98.901471
1.97,3,98.902634
3.93,7,98.90499
-0.01,1,98.90542
13.89,11,98.909389
3.95,5,98.91146
1.95,5,98.913213
5.93,7,98.91553
3.94,6,98.917661
3.95,5,98.919383
3.95,5,98.921068
1.95,5,98.922717
3.95,5,98.924378
3.93,7,98.926633
1.97,3,99.167263
1.97,3,99.168556
5.93,7,99.170887
1.97,3,99.17193
1.96,4,99.173284
1.95,5,99.174944
1.97,3,99.176137
3.95,5,99.177907
3.95,5,99.17961
3.94,6,99.181606
3.95,5,99.183289
13.9,10,99.186797
1.95,5,99.188478
1.96,4,99.189814
3.95,5,99.191474
3.95,5,99.193193
5.91,9,99.196102
1.97,3,99.197127
1.95,5,99.19876
5.93,7,99.201525
1.95,5,99.203687
1.97,3,99.20486
5.93,7,99.207259
1.95,5,99.209261
5.92,8,99.422853
5.93,7,99.425374
3.95,5,99.427067
3.94,6,99.429042
1.97,3,99.430076
5.93,7,99.432818
1.96,4,99.43432
5.93,7,99.436687
1.95,5,99.438396
1.95,5,99.440107
5.91,9,99.443343
3.95,5,99.445316
3.95,5,99.447068
1.97,3,99.448142
3.95,5,99.449818
1.97,3,99.450851
1.97,3,99.452091
3.93,7,99.454777
1.97,3,99.456094
1.95,5,99.457948
1.95,5,99.459733
5.93,7,99.462052
3.95,5,99.463744
1.97,3,99.465046
5.91,9,99.46865
5.92,8,99.665308
3.95,5,99.667164
3.95,5,99.668886
3.93,7,99.671187
3.95,5,99.673281
1.97,3,99.67463
3.95,5,99.676504
1.97,3,99.677601
1.97,3,99.678668
1.96,4,99.680044
3.95,5,99.681704
3.95,5,99.683359
1.96,4,99.684756
1.97,3,99.685797
3.95,5,99.687449
5.91,9,99.69034
3.95,5,99.692022
5.91,9,99.695298
1.97,3,99.696428
1.97,3,99.697502
1.96,4,99.6989
1.97,3,99.69998
5.93,7,99.70281
13.91,9,99.705838
1.97,3,99.707165
3.95,5,99.903689
3.95,5,99.905578
5.93,7,99.907885
3.95,5,99.909544
3.95,5,99.91119
13.89,11,99.914971
1.95,5,99.916769
3.93,7,99.919113
3.93,7,99.921439
1.97,3,99.922488
13.91,9,99.925471
3.95,5,99.927161
1.97,3,99.928232
3.95,5,99.929905
1.95,5,99.931573
1.95,5,99.933246
1.97,3,99.934377
3.95,5,99.936336
1.97,3,99.937449
5.93,7,99.939826
1.97,3,99.940901
1.97,3,99.941963
1.95,5,99.943643
1.95,5,99.945342
1.97,3,99.9464
3.95,5,100.172325
5.91,9,100.175378
1.97,3,100.176415
3.93,7,100.178718
1.95,5,100.180366
3.93,7,100.183171
1.97,3,100.184508
1.97,3,100.18577
3.95,5,100.187516
1.97,3,100.188591
5.91,9,100.191742
13.91,9,100.195046
13.9,10,100.198687
3.95,5,100.20049
5.91,9,100.204034
1.95,5,100.20581
1.97,3,100.206893
1.96,4,100.208338
1.97,3,100.209694
3.94,6,100.211738
3.95,5,100.214055
1.97,3,100.215235
1.97,3,100.216367
3.95,5,100.218092
1.97,3,100.43135
5.93,7,100.434066
3.93,7,100.436429
3.95,5,100.438096
1.97,3,100.439147
5.93,7,100.441435
3.95,5,100.44333
3.95,5,100.445418
1.97,3,100.446602
1.95,5,100.448332
13.9,10,100.452504
1.97,3,100.453702
13.91,9,100.456816
13.91,9,100.460132
3.95,5,100.461973
1.97,3,100.463191
1.97,3,100.464293
3.93,7,100.466641
1.95,5,100.468344
1.97,3,100.469403
5.93,7,100.471752
3.93,7,100.474085
1.96,4,100.475467
1.97,3,100.476532
1.97,3,100.679695
5.91,9,100.682937
1.97,3,100.684168
3.95,5,100.686295
5.91,9,100.689586
1.95,5,100.691366
1.95,5,100.693206
1.95,5,100.694907
1.97,3,100.696005
1.97,3,100.697069
13.91,9,100.700031
3.95,5,100.701712
5.92,8,100.704321
1.97,3,100.705484
1.97,3,100.70655
1.97,3,100.707589
1.97,3,100.708635
1.97,3,100.709694
1.95,5,100.71137
1.97,3,100.712408
5.93,7,100.714958
1.97,3,100.71624
3.95,5,100.717973
1.97,3,100.719031
1.96,4,100.720399
5.92,8,100.72302
5.91,9,100.921363
3.95,5,100.923179
3.95,5,100.92485
1.97,3,100.925882
-0.01,1,100.926296
1.96,4,100.927654
3.94,6,100.930084
3.95,5,100.931964
1.96,4,100.933378
3.95,5,100.935098
1.97,3,100.936158
1.95,5,100.937846
1.97,3,100.938914
1.97,3,100.939976
1.97,3,100.941043
1.97,3,100.942099
1.95,5,100.943776
5.92,8,100.946422
5.93,7,100.948732
3.94,6,100.950743
3.95,5,100.952412
5.93,7,100.954728
1.97,3,100.956135
1.97,3,100.957294
3.95,5,100.959386
1.97,3,100.960616
1.97,3,100.961688
-0.01,1,100.962113
1.97,3,100.963164
5.93,7,100.965619
1.95,5,101.156642
1.97,3,101.157767
3.95,5,101.159631
1.97,3,101.160734
1.97,3,101.161767
1.97,3,101.162796
3.95,5,101.16488
1.97,3,101.166125
1.97,3,101.167346
3.95,5,101.169094
1.97,3,101.170169
5.92,8,101.172815
3.95,5,101.174744
1.96,4,101.176386
1.97,3,101.177483
1.97,3,101.178552
13.91,9,101.181534
1.97,3,101.182587
1.97,3,101.183746
1.97,3,101.18496
1.97,3,101.186026
3.95,5,101.187705
1.97,3,101.188753
1.97,3,101.189789
3.93,7,101.192078
5.91,9,101.194953
1.95,5,101.196615
3.95,5,101.198262
5.93,7,101.399307
1.95,5,101.401197
3.94,6,101.403202
3.94,6,101.405183
5.93,7,101.407479
1.97,3,101.408523
1.95,5,101.410912
1.97,3,101.412061
1.96,4,101.413418
1.96,4,101.414762
3.93,7,101.417095
3.95,5,101.418865
1.95,5,101.420543
5.92,8,101.423148
3.95,5,101.42529
1.97,3,101.42663
1.96,4,101.428063
3.93,7,101.430372
1.95,5,101.432051
1.97,3,101.433105
3.95,5,101.435058
3.95,5,101.436954
3.95,5,101.438694
1.97,3,101.439762
1.95,5,101.441464
1.95,5,101.44316
5.93,7,101.6282
5.91,9,101.631711
5.92,8,101.634388
3.93,7,101.637159
3.95,5,101.639177
3.95,5,101.641109
3.93,7,101.644199
1.96,4,101.645778
5.93,7,101.648102
1.95,5,101.649852
1.97,3,101.651015
5.93,7,101.653314
1.97,3,101.654345
3.95,5,101.656003
1.97,3,101.657054
1.95,5,101.659053
1.95,5,101.661407
1.97,3,101.662484
1.96,4,101.663839
5.93,7,101.666552
3.93,7,101.668906
3.95,5,101.670905
3.95,5,101.672697
3.95,5,101.674428
5.91,9,101.867985
5.93,7,101.870828
1.96,4,101.872567
1.97,3,101.87369
1.97,3,101.874931
1.97,3,101.876055
1.97,3,101.877133
1.97,3,101.878186
3.94,6,101.880161
3.95,5,101.881811
5.93,7,101.88411
1.97,3,101.885536
3.94,6,101.888488
1.95,5,101.890815
3.95,5,101.8926
1.96,4,101.893968
3.94,6,101.896689
1.97,3,101.8979
13.91,9,101.901081
1.97,3,101.902209
5.93,7,101.904495
-0.01,1,101.904903
-0.01,1,101.905311
1.97,3,101.90684
1.96,4,101.908312
5.91,9,101.912133
13.91,9,102.11525
3.94,6,102.118137
3.95,5,102.120516
1.97,3,102.121648
1.97,3,102.122804
1.95,5,102.124547
5.92,8,102.127678
3.93,7,102.130604
13.9,10,102.134075
1.97,3,102.135348
1.97,3,102.136413
5.91,9,102.139643
1.97,3,102.140759
1.95,5,102.142656
1.97,3,102.143809
1.97,3,102.144876
3.95,5,102.146567
1.97,3,102.147612
1.95,5,102.149568
1.95,5,102.151378
3.93,7,102.153698
1.95,5,102.155562
1.97,3,102.156645
1.97,3,102.157704
3.94,6,102.160297
1.97,3,102.161484
1.97,3,102.162557
3.93,7,102.378453
1.95,5,102.380448
1.97,3,102.38155
3.93,7,102.38391
3.93,7,102.38678
1.97,3,102.387882
1.97,3,102.388939
1.96,4,102.390309
1.97,3,102.391344
3.95,5,102.392997
1.97,3,102.394033
3.93,7,102.396651
3.95,5,102.398799
1.95,5,102.400501
3.95,5,102.402173
5.93,7,102.404448
5.93,7,102.40709
1.97,3,102.408141
13.91,9,102.411906
3.95,5,102.413696
1.95,5,102.415379
13.91,9,102.418887
1.95,5,102.420579
1.96,4,102.421925
1.97,3,102.422975
1.96,4,102.618421
1.97,3,102.619556
5.93,7,102.621898
13.89,11,102.625489
1.95,5,102.627643
1.95,5,102.629507
3.93,7,102.631887
5.92,8,102.634648
3.95,5,102.636631
5.93,7,102.639182
1.95,5,102.640916
3.93,7,102.643561
5.91,9,102.646878
1.97,3,102.648121
1.97,3,102.649226
1.97,3,102.650348
1.96,4,102.651963
1.96,4,102.653363
1.97,3,102.654418
1.97,3,102.655465
5.91,9,102.65869
1.96,4,102.660382
3.94,6,102.662443
3.95,5,102.878392
1.97,3,102.879622
1.97,3,102.880694
1.97,3,102.881741
5.92,8,102.884343
3.95,5,102.885995
1.95,5,102.888062
3.95,5,102.88992
3.95,5,102.891665
3.93,7,102.894189
5.93,7,102.896487
1.95,5,102.898484
3.93,7,102.901266
3.95,5,102.903154
3.93,7,102.905677
3.94,6,102.907697
3.95,5,102.909381
1.97,3,102.910423
1.97,3,102.911459
1.97,3,102.91249
1.95,5,102.914162
13.9,10,102.917831
1.97,3,102.918954
3.95,5,102.92065
1.95,5,102.922293
1.95,5,103.133621
13.9,10,103.137097
5.93,7,103.139417
1.96,4,103.140781
3.94,6,103.143137
5.92,8,103.146032
1.95,5,103.147746
3.93,7,103.150093
3.95,5,103.152014
3.95,5,103.153772
1.97,3,103.154977
3.95,5,103.15677
1.95,5,103.158689
1.97,3,103.159909
1.95,5,103.161618
3.95,5,103.163299
1.97,3,103.164353
1.96,4,103.166296
1.97,3,103.167533
3.95,5,103.169275
1.97,3,103.170335
3.93,7,103.172688
1.96,4,103.174049
1.95,5,103.175691
3.93,7,103.178085
1.95,5,103.388788
5.91,9,103.392102
3.93,7,103.394783
1.97,3,103.396274
1.95,5,103.398353
5.92,8,103.401849
3.95,5,103.403597
5.91,9,103.406497
1.95,5,103.408719
1.95,5,103.410586
3.95,5,103.412955
3.93,7,103.415353
1.97,3,103.416443
3.95,5,103.418715
1.97,3,103.419979
1.97,3,103.421245
1.95,5,103.423463
1.97,3,103.424581
1.95,5,103.426269
1.95,5,103.428465
1.96,4,103.430138
1.95,5,103.431979
1.97,3,103.433135
3.95,5,103.434919
1.97,3,103.436033
1.95,5,103.437846
1.97,3,103.637752
3.95,5,103.639569
1.97,3,103.640623
1.97,3,103.642042
5.93,7,103.644527
5.93,7,103.647231
1.97,3,103.648425
5.92,8,103.651232
1.97,3,103.652309
1.95,5,103.654006
13.89,11,103.657577
1.95,5,103.659878
1.97,3,103.661102
1.97,3,103.662166
3.93,7,103.664432
3.94,6,103.666391
3.95,5,103.668032
5.91,9,103.671377
1.97,3,103.672528
1.97,3,103.673599
1.97,3,103.674665
3.94,6,103.676722
1.97,3,103.677796
1.97,3,103.678859
5.91,9,103.681779
1.97,3,103.682913
1.96,4,103.91298
1.97,3,103.914131
3.93,7,103.916438
5.93,7,103.918719
13.91,9,103.922158
1.97,3,103.923341
13.91,9,103.926846
5.93,7,103.929243
1.95,5,103.930928
1.97,3,103.931976
3.95,5,103.933668
3.94,6,103.935749
1.95,5,103.937441
1.95,5,103.939121
1.95,5,103.940788
1.97,3,103.941896
3.93,7,103.94461
3.95,5,103.946425
3.93,7,103.948761
5.93,7,103.951684
1.97,3,103.952911
3.95,5,103.95492
1.97,3,103.956024
1.95,5,103.957732
3.95,5,104.152607
5.91,9,104.155856
1.97,3,104.156964
5.93,7,104.159942
3.94,6,104.162183
1.97,3,104.163248
5.91,9,104.166282
1.97,3,104.167573
1.96,4,104.168971
3.95,5,104.170853
3.95,5,104.172699
1.97,3,104.173798
3.95,5,104.175498
3.95,5,104.177186
1.97,3,104.178236
1.97,3,104.179277
1.95,5,104.180948
3.95,5,104.182626
3.95,5,104.184292
1.97,3,104.185327
1.95,5,104.187
3.95,5,104.188681
3.95,5,104.190364
1.97,3,104.191408
5.93,7,104.193695
1.96,4,104.195052
5.91,9,104.396163
1.97,3,104.39729
1.96,4,104.39865
3.95,5,104.400317
5.93,7,104.402601
3.94,6,104.405198
5.92,8,104.408057
1.95,5,104.410169
3.95,5,104.411966
1.97,3,104.413039
3.95,5,104.415191
1.97,3,104.416329
5.91,9,104.419491
3.93,7,104.421801
1.97,3,104.422841
1.95,5,104.424824
3.93,7,104.427448
3.95,5,104.429177
1.97,3,104.43023
3.95,5,104.431907
1.95,5,104.434126
5.93,7,104.436458
13.89,11,104.439972
3.93,7,104.663691
3.93,7,104.6661
1.95,5,104.667769
1.95,5,104.669459
3.93,7,104.67272
1.95,5,104.674696
1.96,4,104.676269
1.95,5,104.678216
3.93,7,104.680758
1.95,5,104.682564
5.93,7,104.685107
3.95,5,104.687075
3.93,7,104.689611
1.97,3,104.690718
1.95,5,104.692524
1.97,3,104.693635
3.95,5,104.695551
3.95,5,104.69742
1.95,5,104.699204
5.92,8,104.702208
1.96,4,104.703629
1.95,5,104.705306
1.95,5,104.707033
5.91,9,104.906584
3.95,5,104.90834
5.91,9,104.911922
1.97,3,104.913033
1.97,3,104.914083
1.95,5,104.915751
1.97,3,104.916786
3.95,5,104.918856
5.91,9,104.921882
1.95,5,104.923559
1.95,5,104.925364
1.97,3,104.926448
1.97,3,104.927512
1.95,5,104.929177
3.93,7,104.93144
1.97,3,104.93278
1.97,3,104.933906
1.95,5,104.935566
1.97,3,104.936619
1.95,5,104.938292
5.93,7,104.940559
13.89,11,104.944411
1.96,4,104.946022
1.95,5,104.94782
5.91,9,105.170723
1.97,3,105.171977
1.96,4,105.173379
13.91,9,105.176757
-0.02,2,105.177605
1.95,5,105.179302
5.91,9,105.182665
1.95,5,105.18441
5.92,8,105.187069
1.95,5,105.188744
1.95,5,105.190434
1.95,5,105.192107
1.95,5,105.193791
1.95,5,105.195445
5.92,8,105.198061
3.93,7,105.200369
3.94,6,105.202346
5.93,7,105.205276
3.95,5,105.207089
13.89,11,105.21072
3.93,7,105.213183
1.95,5,105.215179
1.95,5,105.434085
3.93,7,105.436771
1.97,3,105.437853
1.97,3,105.438911
1.95,5,105.440567
3.95,5,105.442719
1.97,3,105.444011
1.95,5,105.445852
3.95,5,105.447591
1.97,3,105.448645
3.94,6,105.450641
5.93,7,105.453464
13.91,9,105.45675
3.95,5,105.459033
1.97,3,105.460385
3.95,5,105.462482
3.93,7,105.465082
3.93,7,105.467468
1.97,3,105.468593
3.93,7,105.470911
1.97,3,105.472337
1.95,5,105.474231
3.94,6,105.476506
1.97,3,105.477654
5.93,7,105.480061
5.93,7,105.677012
5.91,9,105.680082
1.97,3,105.68113
13.89,11,105.685091
1.97,3,105.686284
1.97,3,105.687376
5.93,7,105.690108
1.95,5,105.692181
5.91,9,105.695584
1.95,5,105.697402
5.92,8,105.700113
3.93,7,105.70338
5.93,7,105.706051
3.93,7,105.708469
1.95,5,105.710288
1.95,5,105.712003
5.91,9,105.715128
3.95,5,105.716897
1.95,5,105.719041
3.95,5,105.720812
3.95,5,105.722496
3.93,7,105.942752
3.93,7,105.945194
