#{"t_start": 1787328354.86434, "env_id": "None"}
r,l,t
5.93,7,206.254341
1.97,3,206.255508
3.94,6,206.257744
1.97,3,206.258902
3.95,5,206.260862
5.93,7,206.492031
1.97,3,206.494004
3.95,5,206.496175
1.97,3,206.497454
1.97,3,206.498644
1.97,3,206.499812
1.96,4,206.501318
3.94,6,206.503543
5.93,7,206.506101
1.97,3,206.507256
1.96,4,206.508759
3.95,5,206.510607
5.92,8,206.513504
3.94,6,206.515712
1.97,3,206.51687
3.95,5,206.518716
1.97,3,206.519862
1.97,3,206.521002
1.97,3,206.522143
1.97,3,206.523286
1.96,4,206.524778
1.96,4,206.526264
3.94,6,206.528455
1.97,3,206.529598
3.94,6,206.531778
3.94,6,206.53396
3.95,5,206.535794
3.94,6,206.538096
1.96,4,206.53962
3.95,5,206.733911
1.96,4,206.735605
3.95,5,206.73808
3.95,5,206.740063
1.97,3,206.741224
3.94,6,206.743864
1.97,3,206.745281
3.94,6,206.748485
1.96,4,206.750352
5.92,8,206.753799
1.96,4,206.755803
5.93,7,206.758603
1.96,4,206.760243
5.93,7,206.763511
3.95,5,206.765723
1.97,3,206.766933
5.93,7,206.769469
1.97,3,206.770718
3.95,5,206.7731
1.96,4,206.774885
3.94,6,206.777173
3.95,5,206.779494
1.97,3,206.780699
1.97,3,206.781844
1.97,3,206.783294
5.93,7,206.786429
5.93,7,206.988195
1.97,3,206.989625
3.95,5,206.991607
1.97,3,206.992814
1.96,4,206.99437
1.97,3,206.995573
1.96,4,206.997274
3.95,5,206.999193
13.91,9,207.00248
1.96,4,207.004036
5.93,7,207.006808
1.97,3,207.008012
3.95,5,207.009914
1.97,3,207.011092
1.97,3,207.012315
13.91,9,207.015626
1.97,3,207.016779
1.97,3,207.017937
5.92,8,207.02099
1.97,3,207.022211
3.94,6,207.02459
1.97,3,207.025802
13.91,9,207.029229
13.91,9,207.03273
1.97,3,207.033911
3.95,5,207.035775
1.96,4,207.037334
-0.02,2,207.258921
5.93,7,207.261747
1.96,4,207.26329
3.95,5,207.265189
5.92,8,207.268588
1.97,3,207.269953
1.97,3,207.271537
1.97,3,207.272859
3.94,6,207.275182
3.95,5,207.277067
3.95,5,207.279788
1.97,3,207.281227
1.97,3,207.282701
1.97,3,207.284044
5.93,7,207.286963
1.96,4,207.289505
3.94,6,207.291883
3.95,5,207.293752
-0.01,1,207.294206
3.95,5,207.296141
1.97,3,207.297318
1.96,4,207.299271
3.95,5,207.301354
1.96,4,207.303139
3.95,5,207.305632
1.97,3,207.306878
3.95,5,207.309017
1.97,3,207.31036
3.95,5,207.312418
1.96,4,207.313991
1.96,4,207.508959
1.97,3,207.51023
5.93,7,207.513203
13.91,9,207.516611
13.91,9,207.519884
1.97,3,207.521192
1.97,3,207.522412
3.94,6,207.524641
3.95,5,207.526504
1.97,3,207.527656
1.96,4,207.52934
5.93,7,207.532057
1.96,4,207.533606
3.95,5,207.535511
3.95,5,207.537549
1.97,3,207.53876
1.96,4,207.540273
1.96,4,207.541774
3.95,5,207.543626
1.96,4,207.545128
1.97,3,207.546428
1.97,3,207.54765
3.95,5,207.549547
1.96,4,207.551074
1.97,3,207.552243
1.96,4,207.553848
3.95,5,207.555773
3.95,5,207.761634
13.91,9,207.76517
3.94,6,207.767409
1.97,3,207.768558
3.94,6,207.771269
1.96,4,207.773012
1.96,4,207.774558
3.94,6,207.776837
1.97,3,207.778299
1.96,4,207.780288
3.95,5,207.782448
-0.02,2,207.783284
1.97,3,207.784478
3.94,6,207.786878
1.97,3,207.788338
1.97,3,207.789578
5.93,7,207.792216
1.97,3,207.793429
1.97,3,207.794577
3.94,6,207.796785
1.97,3,207.797928
1.96,4,207.799614
1.97,3,207.800886
3.95,5,207.80281
5.93,7,207.805665
1.97,3,207.806913
3.95,5,207.808866
1.97,3,207.810051
1.96,4,207.811569
3.94,6,208.038272
3.94,6,208.040626
3.95,5,208.042484
3.95,5,208.044339
1.97,3,208.045478
3.94,6,208.048224
3.94,6,208.050569
5.93,7,208.053159
1.97,3,208.054711
1.97,3,208.055991
5.93,7,208.05865
1.97,3,208.05984
1.97,3,208.061025
3.95,5,208.063086
3.95,5,208.064992
13.91,9,208.068256
1.97,3,208.069417
3.94,6,208.071831
1.97,3,208.07303
5.92,8,208.075946
1.96,4,208.077455
3.95,5,208.079626
1.96,4,208.081271
1.96,4,208.082814
3.95,5,208.084702
1.97,3,208.085853
3.95,5,208.087731
1.96,4,208.299213
5.93,7,208.302023
5.92,8,208.30511
3.95,5,208.307139
1.96,4,208.308964
1.97,3,208.310187
1.97,3,208.311367
3.95,5,208.313239
3.95,5,208.31513
1.97,3,208.316406
3.95,5,208.318297
13.9,10,208.322783
1.96,4,208.324442
13.9,10,208.32808
1.97,3,208.329315
3.94,6,208.332181
5.92,8,208.335409
1.97,3,208.336862
3.95,5,208.338958
1.96,4,208.340532
3.95,5,208.34247
1.96,4,208.344135
1.97,3,208.345723
5.93,7,208.348452
1.96,4,208.350034
1.97,3,208.573223
1.97,3,208.574486
3.95,5,208.576357
1.97,3,208.577517
1.97,3,208.578669
3.95,5,208.580535
5.92,8,208.583988
3.95,5,208.585972
1.96,4,208.587872
1.97,3,208.589407
3.95,5,208.591378
13.9,10,208.595145
3.94,6,208.597693
1.96,4,208.59931
1.97,3,208.600505
1.96,4,208.602075
1.96,4,208.603919
5.92,8,208.607428
3.94,6,208.609968
5.92,8,208.614833
13.9,10,208.619255
1.96,4,208.620854
1.96,4,208.622374
1.97,3,208.623539
3.95,5,208.62539
3.95,5,208.934338
3.95,5,208.936321
1.97,3,208.93748
3.95,5,208.939333
1.97,3,208.940482
3.95,5,208.942592
5.92,8,208.946207
3.95,5,208.948172
1.97,3,208.949668
3.94,6,208.952029
1.96,4,208.953809
1.96,4,208.955634
1.96,4,208.957211
1.97,3,208.958383
1.97,3,208.959551
1.97,3,208.960717
1.97,3,208.961897
1.97,3,208.963329
3.95,5,208.965323
1.97,3,208.966528
5.93,7,208.969146
1.97,3,208.970353
1.97,3,208.971626
5.93,7,208.974258
1.97,3,208.975448
3.94,6,208.977701
1.97,3,208.978936
3.94,6,208.981274
3.95,5,208.983143
1.97,3,208.984295
13.9,10,209.1919
3.95,5,209.193845
1.97,3,209.195009
1.96,4,209.196528
1.96,4,209.198382
1.96,4,209.200156
1.96,4,209.201734
3.95,5,209.203604
3.95,5,209.205487
3.94,6,209.207702
3.95,5,209.209555
5.92,8,209.212446
1.96,4,209.213943
5.93,7,209.216474
1.96,4,209.217966
1.97,3,209.219113
1.97,3,209.220254
3.94,6,209.222441
1.97,3,209.223581
1.97,3,209.224721
13.9,10,209.228289
1.97,3,209.229448
1.97,3,209.230593
3.94,6,209.232789
3.95,5,209.234619
13.91,9,209.455221
1.97,3,209.45647
5.92,8,209.459412
3.95,5,209.461284
1.97,3,209.462432
1.96,4,209.464422
1.96,4,209.466057
5.93,7,209.468682
3.95,5,209.471103
1.97,3,209.472631
1.96,4,209.474544
1.97,3,209.476008
1.96,4,209.477796
1.97,3,209.479192
1.96,4,209.48086
1.97,3,209.482043
3.95,5,209.484455
3.94,6,209.486928
1.97,3,209.488437
1.96,4,209.490531
1.96,4,209.492109
5.93,7,209.495394
5.93,7,209.497965
13.9,10,209.501554
3.95,5,209.503517
3.95,5,209.505423
5.92,8,209.728075
1.97,3,209.729375
3.95,5,209.731278
3.95,5,209.733146
3.94,6,209.735365
1.97,3,209.736529
1.97,3,209.737692
5.92,8,209.740624
3.95,5,209.742473
5.93,7,209.745015
1.97,3,209.746162
3.94,6,209.74836
3.95,5,209.75021
1.96,4,209.75172
1.96,4,209.753221
3.94,6,209.755416
3.95,5,209.757272
1.97,3,209.758423
1.97,3,209.759575
3.94,6,209.761757
1.97,3,209.7629
3.95,5,209.764745
1.97,3,209.765883
5.93,7,209.76842
3.95,5,209.770249
1.96,4,209.771736
1.97,3,209.772881
1.97,3,209.774016
3.95,5,209.960804
1.97,3,209.962096
1.96,4,209.96365
1.96,4,209.96518
1.97,3,209.96633
1.96,4,209.967826
1.97,3,209.968974
5.93,7,209.971519
13.91,9,209.974757
1.97,3,209.975895
3.95,5,209.977732
3.94,6,209.979918
1.96,4,209.98143
3.95,5,209.983295
5.93,7,209.985829
5.93,7,209.988364
1.97,3,209.989525
1.97,3,209.990662
1.97,3,209.991801
3.95,5,209.993631
5.93,7,209.996156
3.94,6,209.998418
3.95,5,210.000298
1.97,3,210.001514
3.95,5,210.003864
5.93,7,210.006541
5.93,7,210.20975
1.97,3,210.211042
3.95,5,210.212908
1.97,3,210.214068
1.97,3,210.21522
3.95,5,210.217061
1.97,3,210.218406
1.97,3,210.219828
1.97,3,210.22103
3.94,6,210.223267
3.94,6,210.225485
3.94,6,210.227688
3.95,5,210.229536
1.97,3,210.230676
1.97,3,210.231817
13.91,9,210.235053
1.96,4,210.236563
3.95,5,210.238415
1.96,4,210.239896
1.97,3,210.241033
13.9,10,210.244603
1.97,3,210.245776
1.96,4,210.24727
1.96,4,210.248798
-0.02,2,210.249591
1.97,3,210.250734
3.95,5,210.252567
1.97,3,210.253725
3.95,5,210.255547
3.94,6,210.506606
5.93,7,210.513178
1.96,4,210.524085
3.95,5,210.530024
1.96,4,210.531699
3.95,5,210.533739
1.97,3,210.535256
1.96,4,210.538354
1.97,3,210.539925
13.91,9,210.5451
1.96,4,210.54763
3.94,6,210.550145
3.94,6,210.552953
1.96,4,210.554864
3.95,5,210.557091
1.97,3,210.558539
13.9,10,210.563224
3.95,5,210.567786
3.95,5,210.571898
3.95,5,210.574529
5.93,7,210.577312
3.95,5,210.579655
3.94,6,210.58301
3.95,5,210.585083
1.95,5,210.587553
3.95,5,210.832473
3.94,6,210.834817
5.92,8,210.838395
1.97,3,210.839715
1.97,3,210.841179
1.97,3,210.84244
3.94,6,210.844689
1.97,3,210.846464
5.92,8,210.849569
3.95,5,210.851792
5.93,7,210.8549
1.97,3,210.856139
1.97,3,210.857328
1.97,3,210.858479
1.96,4,210.859979
1.97,3,210.86147
3.95,5,210.863743
1.97,3,210.864978
1.96,4,210.866496
3.94,6,210.868724
1.97,3,210.869877
1.96,4,210.871759
1.97,3,210.87304
1.96,4,210.874575
5.93,7,210.877178
5.93,7,210.879981
1.96,4,210.88199
5.93,7,210.88471
1.97,3,211.086502
1.97,3,211.088474
3.95,5,211.090537
1.97,3,211.091716
3.95,5,211.093583
1.96,4,211.095691
1.97,3,211.097007
5.92,8,211.099957
3.95,5,211.101826
1.97,3,211.102979
1.97,3,211.104124
1.97,3,211.105657
1.97,3,211.10692
3.95,5,211.108806
1.96,4,211.110315
13.9,10,211.114878
3.95,5,211.116948
-0.01,1,211.117417
3.95,5,211.119298
5.93,7,211.122375
5.92,8,211.125628
1.97,3,211.126859
1.97,3,211.128064
13.91,9,211.131845
1.97,3,211.13305
3.95,5,211.13505
3.94,6,211.138124
3.95,5,211.38648
1.96,4,211.388658
1.97,3,211.389911
1.97,3,211.391073
3.94,6,211.393275
5.93,7,211.396755
1.96,4,211.398452
5.93,7,211.401073
1.96,4,211.402594
3.95,5,211.40484
13.91,9,211.408772
3.94,6,211.41102
3.94,6,211.414287
3.95,5,211.416392
13.91,9,211.419809
1.97,3,211.42142
1.96,4,211.423064
1.97,3,211.424247
3.94,6,211.426505
3.95,5,211.428378
3.95,5,211.430462
1.97,3,211.432
3.95,5,211.433907
1.97,3,211.43521
3.95,5,211.437285
1.97,3,211.438495
5.93,7,211.672586
13.91,9,211.677019
5.93,7,211.680405
1.96,4,211.682155
3.95,5,211.684174
13.9,10,211.688176
1.97,3,211.689413
1.97,3,211.691099
1.97,3,211.692647
3.94,6,211.694992
3.95,5,211.697125
1.96,4,211.69871
1.97,3,211.700076
5.92,8,211.703364
1.96,4,211.705366
1.97,3,211.706645
1.97,3,211.707824
1.97,3,211.708986
3.95,5,211.7114
1.97,3,211.71289
3.95,5,211.714901
1.96,4,211.716442
3.94,6,211.718656
1.97,3,211.719806
1.97,3,211.721448
1.97,3,211.722671
1.97,3,211.723832
1.97,3,211.725002
5.93,7,212.049103
1.97,3,212.051216
5.93,7,212.054093
13.91,9,212.057429
1.96,4,212.05894
3.95,5,212.061107
1.97,3,212.062519
3.94,6,212.065125
5.93,7,212.067847
5.93,7,212.07046
3.95,5,212.073141
1.97,3,212.074571
1.97,3,212.076172
3.95,5,212.07812
1.97,3,212.079889
5.93,7,212.083004
1.96,4,212.084968
1.96,4,212.086506
5.93,7,212.089271
1.97,3,212.09048
1.97,3,212.092025
1.96,4,212.093808
1.96,4,212.09565
3.94,6,212.097914
3.95,5,212.099786
1.97,3,212.101198
3.95,5,212.316381
3.94,6,212.318839
1.97,3,212.320013
5.93,7,212.322594
13.9,10,212.326705
13.91,9,212.330322
5.93,7,212.333108
5.93,7,212.335697
1.97,3,212.336975
1.97,3,212.338383
13.91,9,212.341809
5.92,8,212.344769
-0.01,1,212.345393
3.95,5,212.347747
1.97,3,212.349127
5.93,7,212.351823
3.95,5,212.35398
3.94,6,212.356481
1.97,3,212.357678
5.92,8,212.360587
13.9,10,212.364571
3.95,5,212.366455
3.95,5,212.598669
5.93,7,212.601375
-0.01,1,212.601838
1.97,3,212.603032
3.94,6,212.605648
1.96,4,212.607584
5.93,7,212.610262
13.91,9,212.613699
1.97,3,212.614895
1.96,4,212.616404
1.97,3,212.617839
5.93,7,212.620622
1.97,3,212.622051
5.93,7,212.624721
3.95,5,212.626602
3.95,5,212.628584
5.93,7,212.63137
1.97,3,212.632571
3.95,5,212.63443
3.94,6,212.636643
1.97,3,212.638019
1.96,4,212.639786
1.97,3,212.641042
1.97,3,212.642247
1.96,4,212.64381
3.95,5,212.646265
1.96,4,212.647911
1.96,4,212.649866
1.97,3,212.870811
1.97,3,212.872173
1.96,4,212.873725
1.96,4,212.875243
1.96,4,212.876742
5.92,8,212.879958
1.97,3,212.881122
3.94,6,212.883325
3.95,5,212.885174
1.97,3,212.88634
3.95,5,212.88819
5.93,7,212.891375
1.97,3,212.892611
1.97,3,212.893795
3.95,5,212.896013
3.95,5,212.898018
-0.01,1,212.898583
13.9,10,212.902547
1.96,4,212.904283
5.93,7,212.906904
1.96,4,212.908413
1.97,3,212.90986
1.97,3,212.911079
3.94,6,212.913529
3.95,5,212.91541
1.96,4,212.916915
1.97,3,212.918071
3.95,5,212.920319
3.95,5,213.160841
3.95,5,213.163168
1.97,3,213.164491
1.97,3,213.166187
5.93,7,213.169569
3.95,5,213.171822
3.94,6,213.17484
1.96,4,213.176424
3.94,6,213.178809
1.96,4,213.180398
-0.01,1,213.180863
1.97,3,213.182036
3.94,6,213.185054
1.96,4,213.187099
1.96,4,213.189088
3.95,5,213.191421
5.93,7,213.194274
1.97,3,213.195516
3.95,5,213.197407
1.97,3,213.198567
3.95,5,213.201069
1.97,3,213.202374
1.97,3,213.203712
1.96,4,213.205338
1.96,4,213.206875
1.96,4,213.208379
1.97,3,213.210051
1.97,3,213.211429
1.97,3,213.212897
3.95,5,213.214855
3.95,5,213.407927
1.96,4,213.409651
3.94,6,213.412624
1.96,4,213.414457
1.96,4,213.416053
1.96,4,213.417647
-0.02,2,213.418457
3.95,5,213.42059
3.95,5,213.422654
3.94,6,213.425204
1.96,4,213.426761
1.96,4,213.428254
1.97,3,213.42941
1.97,3,213.43106
1.97,3,213.432533
3.95,5,213.434424
1.97,3,213.435574
3.95,5,213.437413
3.94,6,213.4396
3.94,6,213.442253
1.97,3,213.443487
1.97,3,213.444668
13.9,10,213.448397
3.95,5,213.450303
1.96,4,213.452133
1.97,3,213.45332
3.94,6,213.455716
1.96,4,213.45724
1.96,4,213.458746
13.9,10,213.71041
3.94,6,213.71273
3.94,6,213.714949
3.94,6,213.717766
1.96,4,213.719472
3.94,6,213.7217
3.94,6,213.723904
5.92,8,213.727403
5.93,7,213.730412
1.97,3,213.731656
1.97,3,213.732815
1.97,3,213.733961
1.97,3,213.735116
1.97,3,213.736254
3.95,5,213.738089
5.93,7,213.740637
1.97,3,213.741767
1.96,4,213.743235
1.97,3,213.744412
1.97,3,213.745544
3.95,5,213.747935
5.93,7,213.750681
1.97,3,213.751861
5.92,8,213.755208
1.97,3,213.756507
3.95,5,213.758463
3.94,6,213.955824
1.97,3,213.957063
3.95,5,213.958915
3.95,5,213.960761
3.94,6,213.962942
1.97,3,213.964594
1.96,4,213.966223
5.93,7,213.968873
1.97,3,213.970287
1.96,4,213.971868
1.97,3,213.97303
5.93,7,213.976289
1.97,3,213.977637
1.96,4,213.979361
1.97,3,213.980546
1.97,3,213.981697
1.97,3,213.982835
1.96,4,213.984813
3.95,5,213.986739
1.97,3,213.987949
5.92,8,213.990864
3.94,6,213.99373
3.95,5,213.995972
-0.02,2,213.996795
5.93,7,213.999327
3.95,5,214.001319
-0.02,2,214.002746
5.93,7,214.006326
3.94,6,214.213916
1.97,3,214.215211
3.95,5,214.217111
1.97,3,214.218277
1.96,4,214.219795
1.97,3,214.220963
5.93,7,214.224203
1.96,4,214.22592
1.96,4,214.227463
1.97,3,214.228791
3.95,5,214.230919
1.96,4,214.232965
-0.02,2,214.23385
3.94,6,214.2363
1.97,3,214.237772
5.93,7,214.241204
1.97,3,214.24285
1.97,3,214.24421
1.97,3,214.245587
3.94,6,214.247825
3.94,6,214.250041
3.95,5,214.251888
13.91,9,214.255936
1.97,3,214.257128
3.95,5,214.25899
1.97,3,214.260141
1.96,4,214.261642
1.96,4,214.263454
1.97,3,214.264753
1.97,3,214.26594
1.97,3,214.498756
1.97,3,214.50013
1.97,3,214.501328
1.96,4,214.502864
5.93,7,214.505502
3.95,5,214.507396
3.95,5,214.51009
3.95,5,214.512161
3.95,5,214.514062
3.94,6,214.516269
3.94,6,214.518924
1.96,4,214.520648
5.93,7,214.523287
1.97,3,214.524445
13.91,9,214.52788
1.97,3,214.52931
1.96,4,214.530827
1.96,4,214.532323
1.96,4,214.533814
1.97,3,214.534953
1.97,3,214.536092
3.95,5,214.53822
1.97,3,214.539502
1.96,4,214.541093
3.95,5,214.543036
3.95,5,214.545278
1.96,4,214.546989
1.97,3,214.548398
5.92,8,214.768119
3.94,6,214.770894
1.97,3,214.772471
1.97,3,214.773696
1.96,4,214.775208
1.97,3,214.776646
1.97,3,214.777939
5.92,8,214.781045
1.97,3,214.782216
3.95,5,214.784063
1.97,3,214.78522
1.96,4,214.786728
1.97,3,214.787867
3.94,6,214.790046
1.97,3,214.791195
1.97,3,214.792332
3.95,5,214.794162
1.96,4,214.795642
1.96,4,214.797521
3.95,5,214.799476
1.97,3,214.800642
1.97,3,214.801808
3.94,6,214.804143
13.9,10,214.808041
5.92,8,214.811032
3.95,5,214.812902
1.97,3,214.81405
3.94,6,214.816246
1.96,4,215.036517
1.96,4,215.038568
1.97,3,215.039795
5.92,8,215.042711
1.96,4,215.044218
3.94,6,215.046549
5.93,7,215.049205
5.93,7,215.051758
1.97,3,215.052903
1.96,4,215.054399
1.97,3,215.056008
1.97,3,215.057489
1.97,3,215.058692
1.97,3,215.059851
5.92,8,215.062742
1.96,4,215.064231
1.96,4,215.066054
5.93,7,215.068773
3.95,5,215.070736
1.96,4,215.072266
3.95,5,215.074107
1.96,4,215.075754
1.97,3,215.076995
3.95,5,215.079018
1.96,4,215.080551
5.93,7,215.083103
1.97,3,215.084246
5.93,7,215.278772
1.97,3,215.280103
1.97,3,215.281348
2.95,5,215.283265
1.97,3,215.284464
3.95,5,215.286336
3.95,5,215.288691
1.96,4,215.290402
3.95,5,215.292308
1.96,4,215.293808
1.97,3,215.294964
1.96,4,215.296459
3.95,5,215.298759
1.97,3,215.300116
3.95,5,215.302337
1.96,4,215.304079
3.94,6,215.306341
-0.02,2,215.307151
1.96,4,215.309154
1.97,3,215.310527
1.96,4,215.31228
5.93,7,215.314896
1.97,3,215.316044
1.96,4,215.317619
1.96,4,215.319598
3.95,5,215.321709
3.95,5,215.323616
1.96,4,215.325104
5.93,7,215.32786
3.95,5,215.330173
1.97,3,215.331374
3.95,5,215.520131
3.95,5,215.522115
3.95,5,215.524005
1.97,3,215.525182
1.96,4,215.526691
3.95,5,215.529156
1.96,4,215.53083
1.96,4,215.532497
-0.02,2,215.533324
1.97,3,215.534486
3.95,5,215.536749
1.96,4,215.538602
1.96,4,215.540243
5.92,8,215.543478
1.96,4,215.545074
1.97,3,215.546354
5.92,8,215.549361
3.95,5,215.551307
3.95,5,215.553152
3.94,6,215.555332
1.96,4,215.556815
3.95,5,215.558687
1.97,3,215.559835
1.97,3,215.56097
1.97,3,215.56211
3.95,5,215.563949
1.97,3,215.565091
1.96,4,215.56657
1.97,3,215.567712
1.97,3,215.568849
1.97,3,215.759028
1.97,3,215.760298
-0.01,1,215.76076
3.94,6,215.762981
1.97,3,215.764148
3.95,5,215.766004
1.96,4,215.767872
1.97,3,215.769162
-0.01,1,215.769633
3.95,5,215.771529
3.95,5,215.773405
5.93,7,215.775973
1.96,4,215.777485
1.97,3,215.77864
3.95,5,215.780495
5.93,7,215.783043
1.97,3,215.78419
-0.01,1,215.784645
5.92,8,215.787542
3.95,5,215.7894
3.95,5,215.791236
3.94,6,215.793438
5.92,8,215.79633
13.9,10,215.799916
1.97,3,215.801052
5.92,8,215.803969
13.91,9,216.020641
5.93,7,216.023336
3.95,5,216.025201
3.95,5,216.027072
1.97,3,216.028223
3.95,5,216.030528
13.9,10,216.034308
1.97,3,216.035501
13.91,9,216.038796
-0.02,2,216.039597
1.97,3,216.040758
1.97,3,216.041905
13.91,9,216.045156
3.94,6,216.047359
1.96,4,216.048847
1.97,3,216.05001
5.93,7,216.052575
5.92,8,216.055491
1.96,4,216.056987
1.96,4,216.058477
5.92,8,216.061361
3.94,6,216.063553
3.94,6,216.06575
1.96,4,216.067241
3.95,5,216.278972
1.97,3,216.280443
3.94,6,216.282734
3.95,5,216.284593
1.97,3,216.285741
1.96,4,216.287849
3.95,5,216.289992
3.94,6,216.292562
1.97,3,216.293818
1.97,3,216.294979
1.97,3,216.296162
1.96,4,216.298357
1.96,4,216.300035
5.92,8,216.303144
1.97,3,216.30457
5.92,8,216.307926
1.96,4,216.309537
3.95,5,216.312094
3.95,5,216.314778
5.92,8,216.318865
1.97,3,216.320183
1.96,4,216.3218
1.97,3,216.322978
3.94,6,216.325884
3.95,5,216.328233
3.95,5,216.330488
5.93,7,216.333147
3.94,6,216.524623
1.96,4,216.526271
5.93,7,216.528941
5.93,7,216.531514
1.96,4,216.533541
3.94,6,216.535975
3.95,5,216.537942
1.97,3,216.539173
3.95,5,216.541052
5.93,7,216.543617
3.94,6,216.545826
13.9,10,216.549438
5.92,8,216.552341
13.91,9,216.555573
5.93,7,216.558106
13.91,9,216.561348
1.96,4,216.562857
1.96,4,216.564363
5.93,7,216.566916
5.93,7,216.569457
13.9,10,216.779018
3.94,6,216.781345
1.96,4,216.782869
1.97,3,216.78404
5.93,7,216.786633
5.92,8,216.789559
5.93,7,216.792117
1.96,4,216.793634
1.97,3,216.794804
1.97,3,216.795956
3.94,6,216.798177
1.96,4,216.799679
1.96,4,216.801179
1.97,3,216.802334
1.97,3,216.80349
3.95,5,216.805342
1.97,3,216.806495
5.92,8,216.809399
13.91,9,216.813067
1.96,4,216.814666
3.94,6,216.816887
1.96,4,216.818385
3.95,5,216.820249
3.94,6,216.822655
13.9,10,217.024518
3.95,5,217.02645
1.96,4,217.027951
1.96,4,217.029439
1.97,3,217.030573
5.93,7,217.033577
1.97,3,217.03495
1.97,3,217.036098
5.93,7,217.038628
1.97,3,217.039768
3.95,5,217.041596
1.96,4,217.043626
1.97,3,217.045215
3.94,6,217.047494
5.93,7,217.050115
1.96,4,217.051722
13.91,9,217.055741
1.97,3,217.056979
1.97,3,217.058115
3.95,5,217.059939
1.97,3,217.06108
3.95,5,217.063401
1.97,3,217.064829
3.95,5,217.066788
1.97,3,217.067981
-0.01,1,217.06845
13.91,9,217.072162
5.93,7,217.075472
1.96,4,217.333042
3.95,5,217.335704
1.97,3,217.337007
1.97,3,217.33836
1.96,4,217.339955
1.97,3,217.341163
1.97,3,217.342365
1.96,4,217.343901
1.97,3,217.345079
1.96,4,217.347246
1.97,3,217.348643
13.91,9,217.352042
5.92,8,217.355162
1.96,4,217.356724
1.97,3,217.35791
3.94,6,217.360137
5.93,7,217.363074
1.97,3,217.364367
1.97,3,217.365565
1.97,3,217.36674
3.94,6,217.368979
5.92,8,217.372085
1.96,4,217.373629
1.97,3,217.374784
1.96,4,217.376291
3.95,5,217.378151
3.95,5,217.38034
1.97,3,217.38167
1.97,3,217.382888
1.96,4,217.677131
1.97,3,217.678505
3.94,6,217.680804
5.93,7,217.683385
1.97,3,217.68454
1.96,4,217.686297
3.95,5,217.68875
1.96,4,217.690382
1.97,3,217.691566
1.97,3,217.692732
1.96,4,217.694238
3.95,5,217.696454
1.96,4,217.698147
5.93,7,217.700805
13.91,9,217.704366
5.92,8,217.707429
1.96,4,217.70896
3.95,5,217.71083
1.97,3,217.711999
13.9,10,217.716076
1.96,4,217.717656
3.95,5,217.719537
1.97,3,217.720695
3.95,5,217.723097
3.95,5,217.725219
5.93,7,217.727945
3.94,6,217.949136
3.94,6,217.951549
5.93,7,217.954189
5.93,7,217.956812
3.95,5,217.958703
1.96,4,217.960242
1.97,3,217.961475
3.95,5,217.963592
3.94,6,217.965877
5.92,8,217.968819
3.94,6,217.971117
1.96,4,217.972655
1.96,4,217.974191
5.93,7,217.976747
3.95,5,217.978606
1.96,4,217.98031
3.95,5,217.982271
3.95,5,217.98418
-0.01,1,217.984646
13.91,9,217.988084
1.97,3,217.989304
3.94,6,217.991565
3.95,5,217.993447
1.97,3,217.99463
1.97,3,217.995928
1.97,3,218.192735
1.96,4,218.194444
1.97,3,218.195613
1.97,3,218.196757
1.96,4,218.198265
1.97,3,218.199419
5.92,8,218.202754
13.91,9,218.206184
1.97,3,218.207353
5.92,8,218.21046
1.97,3,218.2119
1.97,3,218.213505
3.95,5,218.215531
1.96,4,218.217064
1.96,4,218.218582
13.91,9,218.222186
3.95,5,218.224073
3.95,5,218.225932
5.92,8,218.229201
13.9,10,218.233556
5.93,7,218.236522
1.97,3,218.237713
1.97,3,218.238863
1.97,3,218.240011
3.95,5,218.242372
1.97,3,218.243578
1.96,4,218.4615
1.96,4,218.463637
1.97,3,218.464888
1.97,3,218.466107
1.97,3,218.467287
3.95,5,218.469152
1.97,3,218.470683
1.97,3,218.472315
1.96,4,218.473923
1.97,3,218.47509
3.95,5,218.476975
1.97,3,218.478128
1.97,3,218.479273
3.94,6,218.481875
3.95,5,218.483837
5.93,7,218.486423
5.92,8,218.489614
1.97,3,218.490815
3.94,6,218.493036
1.96,4,218.494542
1.97,3,218.495758
1.96,4,218.497489
1.97,3,218.498681
1.96,4,218.500204
3.94,6,218.502428
1.96,4,218.503999
1.96,4,218.505713
1.97,3,218.506945
3.94,6,218.509233
1.97,3,218.510432
3.95,5,218.512368
3.94,6,218.717189
1.97,3,218.718527
1.97,3,218.719952
3.94,6,218.722406
1.96,4,218.724072
1.96,4,218.725903
1.97,3,218.727088
1.96,4,218.728608
1.97,3,218.729866
5.93,7,218.732616
3.95,5,218.734567
3.95,5,218.736463
1.97,3,218.737644
1.97,3,218.738821
13.91,9,218.742143
1.97,3,218.743331
1.96,4,218.744878
3.95,5,218.746754
13.9,10,218.75046
1.96,4,218.751993
1.97,3,218.753179
3.95,5,218.755078
3.94,6,218.757315
1.97,3,218.758491
1.96,4,218.76002
1.97,3,218.76119
1.96,4,218.762722
1.97,3,218.763889
13.9,10,218.983485
1.97,3,218.984781
5.93,7,218.987512
1.97,3,218.988916
1.97,3,218.990134
3.95,5,218.99203
3.95,5,218.993896
5.92,8,218.997027
-0.02,2,218.997876
1.97,3,218.999066
3.95,5,219.000983
1.97,3,219.002172
3.95,5,219.004184
1.97,3,219.005539
