#{"t_start": 1787210523.9682791, "env_id": "None"}
r,l,t,success,collision,max_y
-0.16,16,0.470083,False,True,1
-0.02,2,0.470552,False,True,1
-0.17,17,0.474151,False,True,1
-0.02,2,0.474593,False,True,1
-0.01,1,0.474812,False,True,1
-0.04,4,0.475582,False,True,1
-0.02,2,0.47598,False,True,1
-0.04,4,0.477166,False,True,1
-0.08,8,0.478849,False,True,1
-0.02,2,0.479284,False,True,1
-0.09,9,0.480975,False,True,1
0.95,5,0.482143,False,True,2
-0.04,4,0.483149,False,True,1
-0.05,5,0.484108,False,True,1
-0.01,1,0.484325,False,True,1
-0.03,3,0.484905,False,True,1
-0.09,9,0.48675,False,True,1
1.92,8,0.488843,False,True,3
-0.09,9,0.49066,False,True,1
-0.03,3,0.491259,False,True,1
-0.05,5,0.492205,False,True,1
-0.13,13,0.494598,False,True,1
-0.05,5,0.495543,False,True,1
-0.05,5,0.496474,False,True,1
1.91,9,0.498347,False,True,3
1.81,19,0.501857,False,True,3
-0.03,3,0.502425,False,True,1
-0.01,1,0.502637,False,True,1
0.92,8,0.504137,False,True,2
-0.06,6,0.505241,False,True,1
-0.08,8,0.506694,False,True,1
-0.02,2,0.507456,False,True,1
-0.01,1,0.507803,False,True,1
-0.01,1,0.508032,False,True,1
-0.02,2,0.508434,False,True,1
-0.03,3,0.509016,False,True,1
-0.09,9,0.510651,False,True,1
-0.06,6,0.511756,False,True,1
-0.01,1,0.511966,False,True,1
-0.03,3,0.512535,False,True,1
-0.02,2,0.512923,False,True,1
-0.01,1,0.513134,False,True,1
-0.1,10,0.514984,False,True,1
-0.02,2,0.515396,False,True,1
-0.02,2,0.515812,False,True,1
-0.08,8,0.517305,False,True,1
0.94,6,0.518758,False,True,2
-0.08,8,0.520298,False,True,1
-0.05,5,0.521788,False,True,1
-0.01,1,0.522025,False,True,1
1.89,11,0.524048,False,True,3
-0.01,1,0.524261,False,True,1
-0.09,9,0.525887,False,True,1
-0.07,7,0.527183,False,True,1
-0.13,13,0.529926,False,True,1
-0.04,4,0.530722,False,True,1
-0.03,3,0.531412,False,True,1
0.93,7,0.533146,False,True,2
-0.1,10,0.535013,False,True,1
-0.15,15,0.537755,False,True,1
-0.07,7,0.539239,False,True,1
-0.04,4,0.540199,False,True,1
-0.14,14,0.542764,False,True,1
-0.03,3,0.54334,False,True,1
-0.02,2,0.54373,False,True,1
-0.08,8,0.545168,False,True,1
-0.02,2,0.54555,False,True,1
-0.09,9,0.547426,False,True,1
-0.06,6,0.548871,False,True,1
-0.01,1,0.549142,False,True,1
-0.04,4,0.549924,False,True,1
-0.01,1,0.550142,False,True,1
-0.02,2,0.550544,False,True,1
-0.1,10,0.552391,False,True,1
-0.04,4,0.553141,False,True,1
-0.15,15,0.555883,False,True,1
1.86,14,0.558685,False,True,3
-0.03,3,0.559277,False,True,1
-0.03,3,0.55985,False,True,1
-0.04,4,0.560599,False,True,1
-0.1,10,0.56243,False,True,1
