#{"t_start": 1787314634.414026, "env_id": "None"}
r,l,t,success,collision,max_y
-0.17,17,0.404501,False,True,1
-0.06,6,0.404806,False,True,1
-0.11,11,0.405288,False,True,1
-0.01,1,0.405368,False,True,1
1.86,14,0.40993,False,True,3
-0.04,4,0.410675,False,True,1
-0.07,7,0.410991,False,True,1
-0.02,2,0.41113,False,True,1
-0.02,2,0.411703,False,True,1
-0.06,6,0.412001,False,True,1
-0.03,3,0.412162,False,True,1
-0.06,6,0.412431,False,True,1
1.92,8,0.41285,False,True,3
0.9,10,0.413286,False,True,2
1.89,11,0.413738,False,True,3
-0.04,4,0.413933,False,True,1
1.81,19,0.414794,False,True,3
0.83,17,0.415497,False,True,2
-0.04,4,0.415705,False,True,1
0.91,9,0.416121,False,True,2
-0.03,3,0.416342,False,True,1
-0.03,3,0.416511,False,True,1
-0.14,14,0.41709,False,True,1
-0.27,27,0.418135,False,True,1
-0.06,6,0.418487,False,True,1
1.92,8,0.418841,False,True,3
-0.03,3,0.419011,False,True,1
-0.01,1,0.419086,False,True,1
-0.02,2,0.419278,False,True,1
-0.05,5,0.41955,False,True,1
-0.25,25,0.420561,False,True,1
-0.04,4,0.420758,False,True,1
1.83,17,0.421511,False,True,3
-0.16,16,0.422183,False,True,1
-0.01,1,0.42226,False,True,1
-0.01,1,0.422356,False,True,1
1.89,11,0.422888,False,True,3
-0.25,25,0.423884,False,True,1
-0.02,2,0.423994,False,True,1
-0.1,10,0.424434,False,True,1
-0.04,4,0.424696,False,True,1
0.93,7,0.425026,False,True,2
1.77,23,0.426023,False,True,3
-0.23,23,0.427297,False,True,1
-0.11,11,0.427989,False,True,1
-0.03,3,0.428145,False,True,1
-0.02,2,0.428289,False,True,1
-0.08,8,0.428657,False,True,1
1.86,14,0.429316,False,True,3
-0.3,30,0.43055,False,True,1
-0.11,11,0.431045,False,True,1
-0.1,10,0.431483,False,True,1
0.89,11,0.432058,False,True,2
-0.01,1,0.432147,False,True,1
-0.05,5,0.432395,False,True,1
-0.03,3,0.432568,False,True,1
-0.04,4,0.43285,False,True,1
2.88,12,0.433396,False,True,4
-0.1,10,0.433862,False,True,1
-0.09,9,0.434269,False,True,1
-0.11,11,0.434873,False,True,1
-0.06,6,0.435157,False,True,1
-0.05,5,0.435401,False,True,1
-0.1,10,0.435856,False,True,1
0.86,14,0.436699,False,True,2
-0.05,5,0.437013,False,True,1
-0.08,8,0.437398,False,True,1
-0.12,12,0.437906,False,True,1
0.92,8,0.438398,False,True,2
-0.14,14,0.438967,False,True,1
-0.07,7,0.439286,False,True,1
0.93,7,0.439603,False,True,2
1.87,13,0.440219,False,True,3
-0.03,3,0.440387,False,True,1
3.93,7,0.440686,False,True,5
-0.01,1,0.440786,False,True,1
-0.09,9,0.441251,False,True,1
0.9,10,0.441684,False,True,2
1.94,6,0.441975,False,True,3
0.59,41,0.443749,False,True,2
-0.09,9,0.444275,False,True,1
1.89,11,0.444753,False,True,3
-0.07,7,0.445076,False,True,1
-0.27,27,0.446141,False,True,1
-0.02,2,0.446415,False,True,1
-0.03,3,0.446672,False,True,1
1.91,9,0.447115,False,True,3
1.94,6,0.447426,False,True,3
1.97,3,0.447707,False,True,3
1.91,9,0.448125,False,True,3
0.8,20,0.44895,False,True,2
-0.07,7,0.449262,False,True,1
-0.06,6,0.449647,False,True,1
-0.16,16,0.450338,False,True,1
-0.07,7,0.45068,False,True,1
1.83,17,0.451412,False,True,3
-0.4,40,0.453111,False,True,1
1.91,9,0.453524,False,True,3
-0.09,9,0.453932,False,True,1
-0.08,8,0.454297,False,True,1
-0.05,5,0.454648,False,True,1
-0.03,3,0.454795,False,True,1
1.94,6,0.455088,False,True,3
-0.17,17,0.455795,False,True,1
-0.05,5,0.456842,False,True,1
1.96,4,0.457051,False,True,3
0.89,11,0.45754,False,True,2
-0.01,1,0.457621,False,True,1
-0.02,2,0.457908,False,True,1
-0.14,14,0.458562,False,True,1
-0.11,11,0.459067,False,True,1
0.84,16,0.459831,False,True,2
-0.08,8,0.460313,False,True,1
-0.05,5,0.460589,False,True,1
-0.26,26,0.461641,False,True,1
-0.17,17,0.462495,False,True,1
-0.12,12,0.463187,False,True,1
-0.05,5,0.463432,False,True,1
-0.25,25,0.464433,False,True,1
0.78,22,0.465337,False,True,2
-0.12,12,0.465944,False,True,1
-0.21,21,0.466787,False,True,1
-0.35,35,0.468424,False,True,1
-0.07,7,0.468868,False,True,1
-0.09,9,0.469559,False,True,1
-0.05,5,0.469842,False,True,1
-0.03,3,0.470014,False,True,1
3.9,10,0.470465,False,True,5
-0.05,5,0.47081,False,True,1
-0.15,15,0.471448,False,True,1
2.47,53,0.473495,False,True,4
-0.02,2,0.473603,False,True,1
-0.09,9,0.474078,False,True,1
-0.07,7,0.474375,False,True,1
-0.01,1,0.474473,False,True,1
-0.14,14,0.475074,False,True,1
0.89,11,0.475645,False,True,2
-0.18,18,0.476346,False,True,1
0.93,7,0.476656,False,True,2
0.87,13,0.477183,False,True,2
-0.09,9,0.477662,False,True,1
-0.03,3,0.477891,False,True,1
1.91,9,0.478373,False,True,3
-0.13,13,0.47892,False,True,1
-0.1,10,0.47949,False,True,1
-0.05,5,0.479749,False,True,1
-0.03,3,0.479893,False,True,1
-0.02,2,0.480021,False,True,1
-0.03,3,0.480261,False,True,1
-0.11,11,0.480728,False,True,1
-0.1,10,0.481164,False,True,1
1.88,12,0.481681,False,True,3
0.91,9,0.482162,False,True,2
-0.1,10,0.482696,False,True,1
-0.04,4,0.482922,False,True,1
1.86,14,0.483572,False,True,3
-0.04,4,0.48402,False,True,1
-0.01,1,0.484126,False,True,1
-0.02,2,0.484263,False,True,1
-0.07,7,0.484583,False,True,1
0.91,9,0.48506,False,True,2
-0.06,6,0.48533,False,True,1
-0.03,3,0.485495,False,True,1
-0.01,1,0.485567,False,True,1
-0.07,7,0.485952,False,True,1
-0.05,5,0.486189,False,True,1
0.94,6,0.486467,False,True,2
-0.05,5,0.486694,False,True,1
-0.08,8,0.48711,False,True,1
-0.05,5,0.487338,False,True,1
-0.09,9,0.487729,False,True,1
-0.03,3,0.487945,False,True,1
-0.03,3,0.488259,False,True,1
-0.08,8,0.4887,False,True,1
-0.05,5,0.488934,False,True,1
-0.15,15,0.489555,False,True,1
-0.05,5,0.489869,False,True,1
-0.14,14,0.490466,False,True,1
-0.01,1,0.49054,False,True,1
-0.01,1,0.490612,False,True,1
-0.07,7,0.49101,False,True,1
0.86,14,0.491596,False,True,2
-0.02,2,0.491709,False,True,1
1.9,10,0.492142,False,True,3
1.91,9,0.492615,False,True,3
-0.08,8,0.492977,False,True,1
-0.16,16,0.49366,False,True,1
2.84,16,0.494356,False,True,4
0.87,13,0.495042,False,True,2
1.89,11,0.495524,False,True,3
1.88,12,0.496026,False,True,3
-0.05,5,0.496271,False,True,1
-0.11,11,0.496844,False,True,1
-0.05,5,0.497083,False,True,1
-0.12,12,0.497589,False,True,1
-0.31,31,0.498855,False,True,1
-0.05,5,0.499198,False,True,1
-0.04,4,0.499407,False,True,1
-0.06,6,0.499717,False,True,1
-0.05,5,0.499953,False,True,1
-0.05,5,0.500258,False,True,1
-0.03,3,0.500423,False,True,1
-0.07,7,0.500753,False,True,1
-0.11,11,0.501204,False,True,1
-0.08,8,0.501642,False,True,1
0.65,35,0.503032,False,True,2
-0.06,6,0.503326,False,True,1
-0.36,36,0.50495,False,True,1
-0.04,4,0.505232,False,True,1
-0.09,9,0.505624,False,True,1
-0.04,4,0.50583,False,True,1
-0.1,10,0.506247,False,True,1
1.86,14,0.506943,False,True,3
-0.18,18,0.507677,False,True,1
-0.12,12,0.508208,False,True,1
-0.02,2,0.508344,False,True,1
3.91,9,0.50886,False,True,5
0.9,10,0.509341,False,True,2
0.94,6,0.509615,False,True,2
0.77,23,0.510562,False,True,2
-0.08,8,0.511053,False,True,1
0.86,14,0.511661,False,True,2
0.86,14,0.512281,False,True,2
1.82,18,0.513019,False,True,3
0.85,15,0.513741,False,True,2
1.91,9,0.514141,False,True,3
-0.1,10,0.5146,False,True,1
-0.02,2,0.514707,False,True,1
-0.03,3,0.514946,False,True,1
-0.02,2,0.515077,False,True,1
-0.11,11,0.515532,False,True,1
0.9,10,0.515971,False,True,2
-0.05,5,0.516348,False,True,1
-0.09,9,0.516811,False,True,1
-0.03,3,0.516993,False,True,1
-0.24,24,0.51801,False,True,1
-0.02,2,0.518295,False,True,1
0.92,8,0.518735,False,True,2
-0.07,7,0.519105,False,True,1
-0.03,3,0.519279,False,True,1
-0.04,4,0.519567,False,True,1
-0.12,12,0.520068,False,True,1
-0.01,1,0.520142,False,True,1
-0.03,3,0.520311,False,True,1
1.87,13,0.520929,False,True,3
1.62,38,0.522488,False,True,3
-0.02,2,0.522608,False,True,1
0.88,12,0.523125,False,True,2
-0.09,9,0.523665,False,True,1
-0.04,4,0.523882,False,True,1
-0.28,28,0.525077,False,True,1
-0.1,10,0.525534,False,True,1
-0.06,6,0.525941,False,True,1
-0.23,23,0.526897,False,True,1
-0.11,11,0.527396,False,True,1
-0.03,3,0.527568,False,True,1
-0.06,6,0.527929,False,True,1
-0.1,10,0.528397,False,True,1
0.86,14,0.52901,False,True,2
1.88,12,0.529614,False,True,3
-0.02,2,0.529904,False,True,1
-0.05,5,0.530172,False,True,1
-0.03,3,0.530358,False,True,1
-0.11,11,0.530875,False,True,1
1.91,9,0.531383,False,True,3
-0.03,3,0.531562,False,True,1
-0.1,10,0.532005,False,True,1
-0.05,5,0.532245,False,True,1
-0.03,3,0.532494,False,True,1
-0.2,20,0.533411,False,True,1
1.91,9,0.533859,False,True,3
2.45,55,0.536175,False,True,4
1.91,9,0.536966,False,True,3
-0.06,6,0.537325,False,True,1
0.75,25,0.538385,False,True,2
-0.04,4,0.538605,False,True,1
-0.04,4,0.538954,False,True,1
-0.04,4,0.539167,False,True,1
-0.03,3,0.539346,False,True,1
-0.09,9,0.540303,False,True,1
-0.08,8,0.540867,False,True,1
-0.03,3,0.541054,False,True,1
-0.12,12,0.54158,False,True,1
-0.04,4,0.541801,False,True,1
-0.11,11,0.542394,False,True,1
0.76,24,0.543421,False,True,2
-0.02,2,0.543543,False,True,1
-0.01,1,0.54362,False,True,1
-0.14,14,0.544586,False,True,1
