#{"t_start": 1787193947.0338051, "env_id": "None"}
r,l,t,success,collision,max_y
-0.11,11,0.463154,False,True,1
-0.02,2,0.463328,False,True,1
-0.06,6,0.46358,False,True,1
-0.02,2,0.463694,False,True,1
-0.11,11,0.468718,False,True,1
-0.14,14,0.469883,False,True,1
-0.09,9,0.470228,False,True,1
1.95,5,0.470437,False,True,3
-0.1,10,0.471126,False,True,1
-0.09,9,0.471465,False,True,1
-0.04,4,0.47164,False,True,1
-0.07,7,0.471917,False,True,1
-0.04,4,0.472157,False,True,1
-0.06,6,0.472401,False,True,1
-0.05,5,0.472632,False,True,1
-0.02,2,0.47273,False,True,1
-0.05,5,0.472998,False,True,1
-0.02,2,0.473114,False,True,1
-0.01,1,0.473176,False,True,1
-0.02,2,0.473294,False,True,1
-0.11,11,0.473779,False,True,1
-0.02,2,0.473896,False,True,1
-0.06,6,0.474135,False,True,1
-0.05,5,0.474356,False,True,1
-0.01,1,0.474475,False,True,1
-0.05,5,0.474695,False,True,1
-0.02,2,0.474807,False,True,1
-0.01,1,0.474867,False,True,1
-0.16,16,0.475526,False,True,1
-0.04,4,0.475699,False,True,1
-0.09,9,0.476034,False,True,1
-0.03,3,0.476179,False,True,1
-0.02,2,0.476321,False,True,1
-0.24,24,0.477177,False,True,1
-0.06,6,0.477429,False,True,1
-0.06,6,0.477655,False,True,1
-0.01,1,0.477861,False,True,1
-0.01,1,0.47809,False,True,1
-0.01,1,0.478177,False,True,1
-0.14,14,0.478792,False,True,1
0.9,10,0.479432,False,True,2
-0.01,1,0.4795,False,True,1
-0.11,11,0.479916,False,True,1
-0.04,4,0.480104,False,True,1
-0.05,5,0.480389,False,True,1
-0.09,9,0.481134,False,True,1
-0.05,5,0.481423,False,True,1
0.94,6,0.481848,False,True,2
-0.07,7,0.48235,False,True,1
-0.04,4,0.482539,False,True,1
9.91,9,0.482888,True,False,5
-0.05,5,0.483102,False,True,1
-0.05,5,0.483393,False,True,1
-0.06,6,0.483625,False,True,1
-0.08,8,0.48403,False,True,1
-0.02,2,0.484256,False,True,1
-0.05,5,0.48489,False,True,1
-0.04,4,0.485268,False,True,1
-0.06,6,0.485542,False,True,1
-0.2,20,0.486296,False,True,1
-0.03,3,0.486537,False,True,1
-0.02,2,0.48677,False,True,1
-0.04,4,0.486999,False,True,1
-0.12,12,0.487481,False,True,1
-0.05,5,0.487812,False,True,1
-0.06,6,0.488109,False,True,1
-0.06,6,0.488342,False,True,1
0.95,5,0.488548,False,True,2
-0.05,5,0.48887,False,True,1
-0.09,9,0.489232,False,True,1
-0.04,4,0.489411,False,True,1
-0.05,5,0.489615,False,True,1
-0.03,3,0.48983,False,True,1
-0.03,3,0.489981,False,True,1
-0.17,17,0.490618,False,True,1
-0.08,8,0.490932,False,True,1
-0.02,2,0.491093,False,True,1
-0.03,3,0.491248,False,True,1
