#{"t_start": 1787291435.468797, "env_id": "None"}
r,l,t,success,collision,max_y
-0.11,11,0.622554,False,True,1
-0.04,4,0.623362,False,True,1
-0.02,2,0.623762,False,True,1
-0.02,2,0.624144,False,True,1
-0.18,18,0.627186,False,True,1
-0.05,5,0.628064,False,True,1
-0.07,7,0.629325,False,True,1
1.92,8,0.630714,False,True,3
1.9,10,0.63238,False,True,3
-0.02,2,0.632752,False,True,1
0.85,15,0.635169,False,True,2
-0.07,7,0.636331,False,True,1
0.79,21,0.639735,False,True,2
-0.21,21,0.643411,False,True,1
0.84,16,0.646023,False,True,2
-0.04,4,0.646709,False,True,1
-0.25,25,0.650603,False,True,1
1.94,6,0.651599,False,True,3
1.96,4,0.65227,False,True,3
-0.03,3,0.652781,False,True,1
3.87,13,0.654822,False,True,5
0.94,6,0.655812,False,True,2
0.83,17,0.658488,False,True,2
-0.02,2,0.658851,False,True,1
0.9,10,0.660441,False,True,2
1.95,5,0.661273,False,True,3
1.9,10,0.6629,False,True,3
1.91,9,0.664368,False,True,3
-0.19,19,0.667349,False,True,1
-0.02,2,0.667706,False,True,1
-0.03,3,0.668211,False,True,1
0.77,23,0.671771,False,True,2
0.8,20,0.674888,False,True,2
-0.01,1,0.675089,False,True,1
2.69,31,0.679858,False,True,4
1.74,26,0.683907,False,True,3
0.61,39,0.689961,False,True,2
-0.03,3,0.690475,False,True,1
-0.02,2,0.690836,False,True,1
-0.02,2,0.691202,False,True,1
0.9,10,0.6928,False,True,2
-0.02,2,0.69316,False,True,1
-0.07,7,0.694269,False,True,1
-0.26,26,0.698306,False,True,1
-0.03,3,0.698818,False,True,1
-0.11,11,0.700557,False,True,1
-0.14,14,0.702743,False,True,1
-0.05,5,0.703558,False,True,1
-0.16,16,0.706052,False,True,1
-0.15,15,0.708393,False,True,1
1.86,14,0.710605,False,True,3
-0.01,1,0.710804,False,True,1
-0.03,3,0.711311,False,True,1
-0.13,13,0.713357,False,True,1
0.91,9,0.714797,False,True,2
0.93,7,0.715919,False,True,2
1.94,6,0.716893,False,True,3
-0.08,8,0.718165,False,True,1
0.94,6,0.719131,False,True,2
-0.08,8,0.720409,False,True,1
