#{"t_start": 1787335010.225128, "env_id": "None"}
r,l,t
1.96,4,39.704671
1.97,3,39.705624
13.76,24,39.712631
5.88,12,39.716102
1.97,3,39.717045
3.9,10,39.720045
1.97,3,39.72099
1.93,7,39.723016
13.9,10,39.726896
1.97,3,39.727928
3.93,7,39.730045
1.97,3,39.73101
5.85,15,39.869317
1.95,5,39.870868
3.92,8,39.87318
1.97,3,39.874113
1.97,3,39.875176
1.97,3,39.876426
13.87,13,39.880244
1.97,3,39.881196
3.95,5,39.88268
1.97,3,39.883605
5.88,12,39.887008
1.97,3,39.887946
1.93,7,39.889949
3.92,8,39.892236
1.95,5,39.893703
1.96,4,39.894987
1.96,4,39.896517
13.8,20,39.902122
1.97,3,39.903046
1.94,6,40.023147
3.95,5,40.025211
13.85,15,40.029677
1.97,3,40.03064
1.97,3,40.031591
5.9,10,40.034916
1.97,3,40.035887
3.95,5,40.037374
3.84,16,40.042265
1.94,6,40.044151
1.93,7,40.046275
3.95,5,40.047804
5.84,16,40.052429
5.9,10,40.055351
5.78,22,40.061659
1.92,8,40.180453
1.97,3,40.181474
3.95,5,40.182974
1.97,3,40.183915
1.97,3,40.184859
3.95,5,40.186827
1.95,5,40.188749
3.95,5,40.190389
1.92,8,40.193005
1.96,4,40.194284
3.94,6,40.196103
1.96,4,40.197362
1.93,7,40.199542
1.96,4,40.200791
3.91,9,40.203431
1.94,6,40.205237
1.97,3,40.206186
3.95,5,40.207749
1.97,3,40.208763
13.88,12,40.212303
5.85,15,40.216792
13.88,12,40.318916
1.96,4,40.32036
1.92,8,40.322813
1.94,6,40.324819
1.94,6,40.326651
1.94,6,40.328427
13.86,14,40.332477
5.88,12,40.335995
1.93,7,40.338025
3.94,6,40.339786
3.83,17,40.344575
1.96,4,40.345774
3.94,6,40.34782
1.97,3,40.348977
13.9,10,40.352208
13.79,21,40.461215
13.85,15,40.465633
1.95,5,40.467143
1.96,4,40.468654
1.97,3,40.46969
1.94,6,40.471498
1.94,6,40.47325
5.78,22,40.479886
3.91,9,40.482728
3.95,5,40.484259
5.73,27,40.492497
1.96,4,40.493786
1.94,6,40.495574
1.96,4,40.496802
1.94,6,40.636267
1.92,8,40.638727
1.97,3,40.639671
5.81,19,40.645896
5.85,15,40.650749
3.92,8,40.65358
1.95,5,40.655231
1.97,3,40.656199
5.89,11,40.659807
1.97,3,40.660795
1.94,6,40.662774
1.97,3,40.663829
1.96,4,40.665116
1.97,3,40.666048
1.94,6,40.667803
1.95,5,40.669492
13.86,14,40.673791
1.97,3,40.674742
13.76,24,40.792672
5.84,16,40.797762
1.96,4,40.799248
1.93,7,40.801404
5.69,31,40.811401
1.97,3,40.812544
13.87,13,40.816774
3.94,6,40.818703
5.92,8,40.82121
1.94,6,40.823091
5.72,28,40.976285
1.97,3,40.977299
1.97,3,40.978547
1.97,3,40.979599
1.97,3,40.980594
1.97,3,40.981565
1.96,4,40.983413
1.97,3,40.984541
1.93,7,40.986619
1.95,5,40.988108
1.95,5,40.989597
5.91,9,40.992517
1.93,7,40.995423
3.91,9,40.998764
1.97,3,40.999906
3.92,8,41.002458
5.89,11,41.005938
5.92,8,41.008424
3.94,6,41.010261
1.96,4,41.011534
1.97,3,41.01272
1.92,8,41.015551
13.84,16,41.109143
1.95,5,41.110732
1.97,3,41.111687
5.89,11,41.114831
3.93,7,41.116881
5.86,14,41.120846
3.91,9,41.123434
5.81,19,41.128735
1.97,3,41.129661
1.92,8,41.132431
1.97,3,41.133462
3.95,5,41.134979
5.84,16,41.139486
1.97,3,41.140656
1.97,3,41.141747
1.97,3,41.142696
13.88,12,41.257069
1.94,6,41.259074
5.89,11,41.262247
13.85,15,41.266507
1.97,3,41.267437
5.85,15,41.272103
3.95,5,41.273644
3.93,7,41.275673
5.91,9,41.278255
1.93,7,41.280649
3.9,10,41.283885
1.94,6,41.285737
1.97,3,41.286694
5.89,11,41.28993
1.92,8,41.292425
1.97,3,41.387501
3.94,6,41.389568
1.93,7,41.391649
5.92,8,41.393969
3.92,8,41.39634
1.92,8,41.399015
3.95,5,41.400738
3.91,9,41.403372
3.9,10,41.406257
1.93,7,41.408288
1.96,4,41.409719
1.97,3,41.410738
5.89,11,41.413923
1.97,3,41.414863
3.92,8,41.41746
3.9,10,41.420427
1.95,5,41.421956
3.94,6,41.423739
3.95,5,41.425234
3.95,5,41.50427
1.97,3,41.505324
3.95,5,41.506866
1.93,7,41.509289
1.97,3,41.51033
3.92,8,41.512777
1.97,3,41.513746
1.95,5,41.515454
3.91,9,41.518358
1.97,3,41.519358
3.95,5,41.520864
1.92,8,41.523164
5.91,9,41.526317
1.97,3,41.527635
5.91,9,41.5309
13.84,16,41.536464
1.97,3,41.537473
1.97,3,41.538418
1.96,4,41.539634
1.97,3,41.540575
3.93,7,41.542637
1.97,3,41.543574
1.94,6,41.54532
1.97,3,41.650874
13.85,15,41.655319
1.93,7,41.657745
5.91,9,41.660695
1.97,3,41.661672
1.97,3,41.662609
3.92,8,41.664949
3.94,6,41.666781
13.83,17,41.671551
5.87,13,41.675638
1.97,3,41.676632
5.81,19,41.682388
1.95,5,41.684301
1.97,3,41.685296
1.97,3,41.686238
3.94,6,41.688023
1.97,3,41.688957
5.82,18,41.805068
1.97,3,41.806077
3.93,7,41.808128
1.93,7,41.810356
1.97,3,41.811507
1.95,5,41.813073
5.83,17,41.818431
1.96,4,41.819718
1.96,4,41.821069
13.9,10,41.824154
3.92,8,41.826805
5.88,12,41.83077
5.9,10,41.833751
1.97,3,41.834701
5.9,10,41.837596
5.89,11,41.943059
1.97,3,41.94419
1.95,5,41.945768
1.97,3,41.946762
1.97,3,41.947729
1.97,3,41.948931
3.93,7,41.951162
1.97,3,41.952129
5.92,8,41.95449
1.97,3,41.955446
5.92,8,41.958282
1.97,3,41.9593
1.94,6,41.961099
1.97,3,41.962025
3.92,8,41.964348
3.95,5,41.965815
1.96,4,41.967236
1.94,6,41.969122
13.87,13,41.972845
5.92,8,41.975869
3.88,12,41.979592
5.89,11,41.982742
1.97,3,42.07451
1.97,3,42.075608
5.85,15,42.08029
1.97,3,42.081423
1.94,6,42.083247
1.94,6,42.08558
3.93,7,42.087935
3.93,7,42.090128
13.89,11,42.093404
1.95,5,42.094939
13.9,10,42.097874
13.84,16,42.102797
1.97,3,42.103952
1.93,7,42.106184
5.72,28,42.114357
3.89,11,42.260788
1.97,3,42.261774
1.97,3,42.26269
5.92,8,42.264972
1.94,6,42.266711
1.97,3,42.267627
5.88,12,42.27127
5.92,8,42.273828
1.97,3,42.274925
5.93,7,42.277091
5.89,11,42.280421
1.97,3,42.281381
3.95,5,42.282962
3.9,10,42.285785
1.97,3,42.286697
1.95,5,42.288144
1.94,6,42.289856
3.93,7,42.291861
1.97,3,42.292769
5.92,8,42.295059
1.93,7,42.381295
5.89,11,42.385051
13.86,14,42.38925
3.94,6,42.391368
1.97,3,42.392405
5.91,9,42.395074
5.89,11,42.398254
1.94,6,42.400472
1.97,3,42.401524
5.88,12,42.405032
1.95,5,42.406561
1.94,6,42.408605
1.97,3,42.409567
1.97,3,42.410505
13.86,14,42.414453
5.9,10,42.417288
3.92,8,42.419565
5.89,11,42.514272
1.95,5,42.515832
1.97,3,42.516757
5.85,15,42.521418
3.93,7,42.523542
1.96,4,42.524919
1.95,5,42.526407
1.97,3,42.527337
1.97,3,42.528254
3.89,11,42.531781
1.96,4,42.533095
1.97,3,42.534101
5.85,15,42.538522
1.94,6,42.540444
3.93,7,42.542707
3.92,8,42.545103
3.95,5,42.546614
3.95,5,42.548104
3.9,10,42.647778
5.87,13,42.651663
1.93,7,42.653712
1.95,5,42.655189
13.9,10,42.658466
1.97,3,42.65949
1.95,5,42.660983
5.89,11,42.664407
1.93,7,42.666559
13.86,14,42.670614
1.97,3,42.671564
3.95,5,42.673063
13.8,20,42.67924
1.93,7,42.681386
3.9,10,42.685013
13.9,10,42.798528
13.89,11,42.801807
1.97,3,42.802752
1.94,6,42.804542
1.97,3,42.805476
5.67,33,42.815195
5.92,8,42.817613
3.93,7,42.819662
1.94,6,42.821436
1.94,6,42.823904
3.88,12,42.827761
1.95,5,42.829455
1.94,6,42.831417
13.85,15,42.836183
1.94,6,43.001309
5.91,9,43.004135
1.97,3,43.005108
3.95,5,43.006651
1.96,4,43.007896
1.97,3,43.00885
5.91,9,43.011511
1.97,3,43.01246
1.96,4,43.013701
3.92,8,43.016052
5.85,15,43.020792
5.9,10,43.023821
1.96,4,43.025093
3.91,9,43.027726
1.97,3,43.02893
1.94,6,43.031025
5.87,13,43.034883
1.97,3,43.03582
3.92,8,43.038132
1.97,3,43.039059
3.92,8,43.142211
3.95,5,43.143858
1.97,3,43.144855
1.97,3,43.145813
1.97,3,43.146766
1.93,7,43.148853
3.92,8,43.151678
13.84,16,43.156336
3.8,20,43.162572
5.9,10,43.165711
5.89,11,43.168978
5.88,12,43.172384
1.97,3,43.173307
1.97,3,43.174356
3.94,6,43.176131
3.95,5,43.177692
1.93,7,43.179805
1.97,3,43.296633
1.97,3,43.298018
1.92,8,43.300973
1.97,3,43.301958
1.97,3,43.302898
3.84,16,43.308409
13.86,14,43.312608
1.94,6,43.314402
5.92,8,43.317316
13.9,10,43.320381
1.97,3,43.321362
1.97,3,43.322329
1.97,3,43.323272
5.86,14,43.327592
1.97,3,43.328574
1.97,3,43.329508
5.91,9,43.332129
3.9,10,43.335121
1.95,5,43.336778
13.82,18,43.457238
3.91,9,43.459964
5.92,8,43.462677
1.95,5,43.464337
5.92,8,43.466873
13.89,11,43.470094
13.87,13,43.474224
5.87,13,43.478006
5.86,14,43.482036
1.97,3,43.482981
1.97,3,43.483923
1.92,8,43.486245
1.95,5,43.48773
13.89,11,43.49091
1.97,3,43.588469
5.85,15,43.593259
1.97,3,43.594289
13.86,14,43.599044
5.84,16,43.603818
3.95,5,43.605347
1.94,6,43.607123
1.97,3,43.608506
13.9,10,43.611532
3.95,5,43.613044
1.97,3,43.61399
3.92,8,43.616553
1.96,4,43.617846
1.97,3,43.618928
1.96,4,43.620277
3.92,8,43.622688
1.95,5,43.624341
13.88,12,43.627906
1.97,3,43.727526
1.95,5,43.729416
1.93,7,43.731577
3.95,5,43.733254
1.94,6,43.735025
13.9,10,43.737891
5.92,8,43.740184
3.95,5,43.74168
1.97,3,43.742612
3.92,8,43.744866
1.94,6,43.746607
13.83,17,43.751325
3.92,8,43.75361
3.9,10,43.756405
5.9,10,43.759209
1.97,3,43.76012
1.97,3,43.761029
1.96,4,43.762203
1.97,3,43.763113
1.95,5,43.764559
1.96,4,43.870896
13.84,16,43.875579
1.96,4,43.876782
1.97,3,43.877705
13.81,19,43.88296
1.97,3,43.883886
5.92,8,43.886171
1.97,3,43.887091
5.92,8,43.88937
1.97,3,43.890281
1.95,5,43.891727
1.97,3,43.892632
13.87,13,43.896753
1.97,3,43.8977
1.94,6,43.90005
1.97,3,43.901111
1.97,3,43.902077
5.93,7,43.904194
1.95,5,43.905838
5.84,16,44.038641
1.93,7,44.041016
3.95,5,44.042681
5.93,7,44.044889
13.89,11,44.048277
3.95,5,44.050231
5.9,10,44.053285
3.95,5,44.054901
5.89,11,44.058786
1.96,4,44.060326
1.95,5,44.061882
5.92,8,44.064216
1.97,3,44.065142
13.88,12,44.068585
5.88,12,44.072605
1.95,5,44.074483
1.96,4,44.076075
5.9,10,44.162967
1.97,3,44.164011
1.97,3,44.164971
1.95,5,44.166481
5.9,10,44.16936
1.95,5,44.170825
3.87,13,44.175207
3.94,6,44.177137
1.97,3,44.178113
5.91,9,44.180974
5.91,9,44.184102
5.9,10,44.18719
3.95,5,44.188745
1.93,7,44.190816
1.97,3,44.191972
1.94,6,44.19405
3.95,5,44.195562
3.95,5,44.197055
13.89,11,44.200353
3.89,11,44.293077
13.85,15,44.297438
1.97,3,44.298375
13.87,13,44.302324
1.97,3,44.30339
1.97,3,44.304361
1.97,3,44.305307
1.97,3,44.306267
3.94,6,44.308321
3.95,5,44.309891
1.94,6,44.312054
3.93,7,44.314585
13.77,23,44.321468
1.97,3,44.322866
1.97,3,44.323968
13.85,15,44.32854
1.97,3,44.329528
3.95,5,44.331146
1.93,7,44.459861
1.95,5,44.461613
5.92,8,44.46401
1.95,5,44.465535
5.91,9,44.46814
1.94,6,44.46992
1.97,3,44.470863
5.92,8,44.473179
1.97,3,44.474108
1.97,3,44.475026
5.92,8,44.477335
1.95,5,44.478826
3.94,6,44.481014
5.9,10,44.484016
5.84,16,44.488533
13.75,25,44.496349
5.91,9,44.627718
1.94,6,44.629644
1.97,3,44.630606
1.94,6,44.632508
5.83,17,44.637431
1.97,3,44.638369
1.97,3,44.639296
1.97,3,44.640222
1.94,6,44.641957
1.97,3,44.642882
1.95,5,44.644409
1.97,3,44.645817
3.79,21,44.652051
1.96,4,44.653296
3.91,9,44.656252
13.85,15,44.660743
1.97,3,44.661684
5.9,10,44.664584
1.96,4,44.665785
1.97,3,44.789321
5.89,11,44.792669
3.94,6,44.794449
1.94,6,44.796197
1.97,3,44.79712
5.88,12,44.800925
5.88,12,44.80445
5.81,19,44.809778
13.89,11,44.81342
1.93,7,44.815631
3.95,5,44.817161
1.95,5,44.818665
1.92,8,44.821387
1.95,5,44.822973
5.89,11,44.826493
13.85,15,44.93435
1.96,4,44.935638
1.93,7,44.937714
3.9,10,44.941274
1.95,5,44.942905
1.95,5,44.9444
5.9,10,44.947244
3.88,12,44.950876
5.9,10,44.953919
1.96,4,44.955135
1.97,3,44.956056
3.91,9,44.958609
5.9,10,44.961446
1.94,6,44.963198
13.73,27,45.09725
1.95,5,45.098898
1.97,3,45.099854
13.9,10,45.102759
1.95,5,45.104269
3.95,5,45.106269
5.87,13,45.110269
3.93,7,45.112334
1.97,3,45.11327
1.97,3,45.114191
1.94,6,45.116295
1.97,3,45.117375
3.95,5,45.118901
1.95,5,45.120409
1.95,5,45.121904
1.97,3,45.122837
3.95,5,45.124423
5.92,8,45.127255
1.97,3,45.128232
1.93,7,45.130264
3.95,5,45.131747
1.95,5,45.13354
5.87,13,45.22414
1.93,7,45.226853
1.97,3,45.227941
13.87,13,45.231716
1.94,6,45.233864
13.86,14,45.23842
1.97,3,45.239701
3.54,46,45.253324
5.88,12,45.256897
3.93,7,45.258997
1.97,3,45.259958
1.96,4,45.261229
1.95,5,45.262763
13.88,12,45.484183
3.95,5,45.485799
5.92,8,45.488211
13.85,15,45.493102
5.47,53,45.508545
1.96,4,45.509858
5.91,9,45.512502
1.96,4,45.513712
5.67,33,45.740227
1.95,5,45.741828
5.82,18,45.747454
1.96,4,45.748995
1.97,3,45.750063
1.97,3,45.751034
1.97,3,45.751995
5.92,8,45.754327
13.85,15,45.759231
1.97,3,45.760246
1.97,3,45.761198
13.88,12,45.765079
1.97,3,45.766806
1.97,3,45.767818
1.93,7,45.769944
1.96,4,45.771286
5.9,10,45.774281
1.94,6,45.776206
1.97,3,45.777154
3.92,8,45.883984
1.96,4,45.885323
3.9,10,45.888229
3.95,5,45.889716
5.91,9,45.892309
1.97,3,45.893244
1.97,3,45.894176
1.97,3,45.895112
1.97,3,45.896082
3.92,8,45.898662
3.95,5,45.900408
13.86,14,45.904528
13.88,12,45.907999
13.86,14,45.912027
1.97,3,45.912959
1.94,6,45.914722
1.97,3,45.915655
1.97,3,45.916586
5.84,16,46.014775
1.96,4,46.016843
13.89,11,46.020164
3.89,11,46.02336
1.97,3,46.024724
1.97,3,46.025845
5.9,10,46.02897
3.95,5,46.030636
1.94,6,46.0326
5.89,11,46.035831
3.75,25,46.042832
3.94,6,46.044607
1.97,3,46.045524
5.92,8,46.047815
5.87,13,46.051484
13.87,13,46.184606
1.97,3,46.185696
1.95,5,46.187555
1.95,5,46.189153
5.81,19,46.195172
3.94,6,46.197096
13.83,17,46.202599
1.97,3,46.203669
1.93,7,46.205756
1.94,6,46.207581
5.9,10,46.21059
1.97,3,46.211578
1.94,6,46.213415
1.95,5,46.214989
1.95,5,46.216908
5.92,8,46.219353
5.8,20,46.335626
1.97,3,46.336655
1.97,3,46.337605
3.94,6,46.339351
1.95,5,46.340827
1.97,3,46.341745
5.88,12,46.345109
1.97,3,46.346022
5.91,9,46.348562
5.92,8,46.351891
5.92,8,46.354369
5.91,9,46.357029
1.97,3,46.357976
1.97,3,46.358907
3.95,5,46.360831
1.97,3,46.361795
1.96,4,46.362991
1.97,3,46.363916
3.89,11,46.367114
3.91,9,46.370003
5.9,10,46.373298
1.97,3,46.374259
13.9,10,46.462425
1.95,5,46.463972
13.89,11,46.467114
1.97,3,46.468052
13.88,12,46.472544
3.94,6,46.474676
5.88,12,46.478943
1.97,3,46.479963
3.95,5,46.481501
1.95,5,46.483063
3.95,5,46.484572
5.92,8,46.486911
1.93,7,46.489181
5.91,9,46.492293
13.86,14,46.496325
1.95,5,46.497812
5.91,9,46.589212
1.95,5,46.590959
13.9,10,46.593938
3.9,10,46.596873
5.9,10,46.600131
3.95,5,46.601796
1.94,6,46.603641
1.97,3,46.604605
1.94,6,46.606369
5.84,16,46.611514
1.97,3,46.612567
3.93,7,46.614624
1.96,4,46.615818
13.87,13,46.619459
1.97,3,46.620378
3.93,7,46.622381
3.94,6,46.624112
5.92,8,46.626369
1.97,3,46.62731
3.95,5,46.728769
3.88,12,46.732684
5.92,8,46.735233
1.97,3,46.736192
3.93,7,46.738422
1.97,3,46.739373
3.93,7,46.7414
1.97,3,46.742317
5.9,10,46.745144
3.95,5,46.746625
3.95,5,46.74812
1.97,3,46.749031
1.97,3,46.749971
1.97,3,46.750896
5.87,13,46.754534
1.97,3,46.755446
1.97,3,46.756364
1.97,3,46.757435
5.92,8,46.759842
1.97,3,46.760789
3.94,6,46.762506
13.88,12,46.766187
1.96,4,46.857854
3.95,5,46.859808
1.97,3,46.860848
1.97,3,46.861818
3.89,11,46.865028
13.85,15,46.870029
1.96,4,46.871355
5.92,8,46.87374
1.97,3,46.8747
5.92,8,46.877036
13.86,14,46.881392
3.94,6,46.883222
1.97,3,46.884194
3.93,7,46.886256
5.88,12,46.890156
1.97,3,46.891538
3.9,10,46.894614
5.92,8,46.896979
3.94,6,46.997377
1.93,7,46.999552
1.97,3,47.000511
1.96,4,47.001749
1.97,3,47.002683
5.9,10,47.005543
1.96,4,47.006772
3.9,10,47.009621
1.96,4,47.010809
1.97,3,47.01173
13.88,12,47.015931
1.96,4,47.017601
1.97,3,47.018601
1.94,6,47.0204
5.84,16,47.025674
3.94,6,47.027763
1.97,3,47.028811
3.95,5,47.030517
3.88,12,47.034539
3.95,5,47.036087
3.95,5,47.037596
5.91,9,47.142684
1.96,4,47.144112
1.97,3,47.145237
1.93,7,47.147476
1.97,3,47.148481
3.92,8,47.151371
1.97,3,47.152381
1.97,3,47.153324
3.92,8,47.155693
13.88,12,47.15947
1.96,4,47.160785
5.87,13,47.164867
1.95,5,47.166498
13.9,10,47.169465
13.86,14,47.173548
5.87,13,47.177472
1.93,7,47.179562
3.9,10,47.272556
1.97,3,47.273587
1.95,5,47.275099
5.92,8,47.277448
5.91,9,47.280461
1.95,5,47.282143
1.97,3,47.283167
3.92,8,47.285522
3.95,5,47.28701
1.96,4,47.288216
13.79,21,47.294317
1.97,3,47.295283
1.96,4,47.296482
13.88,12,47.299866
13.9,10,47.302691
5.91,9,47.305273
1.97,3,47.306208
13.89,11,47.427994
1.95,5,47.429639
3.95,5,47.43118
3.89,11,47.434378
1.96,4,47.435595
1.97,3,47.436544
1.97,3,47.437507
1.97,3,47.438504
3.92,8,47.441262
5.86,14,47.445492
1.93,7,47.447542
1.97,3,47.448788
3.91,9,47.451514
1.97,3,47.452459
1.96,4,47.453675
1.97,3,47.454606
1.96,4,47.455816
5.88,12,47.459215
13.88,12,47.462629
3.95,5,47.464097
1.94,6,47.465831
5.9,10,47.565325
1.93,7,47.567455
1.97,3,47.568398
13.83,17,47.573695
1.95,5,47.575391
1.97,3,47.576376
3.95,5,47.577897
3.91,9,47.580799
5.92,8,47.583337
1.97,3,47.584318
5.9,10,47.587502
5.89,11,47.590975
5.91,9,47.593985
1.97,3,47.595073
5.92,8,47.597549
3.91,9,47.600426
1.97,3,47.601503
5.91,9,47.705373
1.93,7,47.707569
1.94,6,47.709352
1.96,4,47.710558
5.89,11,47.713739
1.97,3,47.715038
1.97,3,47.716018
1.96,4,47.717266
5.87,13,47.720999
13.9,10,47.723888
5.86,14,47.727839
1.97,3,47.728776
3.89,11,47.732343
1.94,6,47.734304
13.89,11,47.737586
5.91,9,47.740192
5.92,8,47.742803
1.94,6,47.837744
5.91,9,47.840436
3.95,5,47.841929
1.95,5,47.843423
13.77,23,47.850348
1.97,3,47.85135
5.92,8,47.853932
3.95,5,47.855745
5.81,19,47.861629
1.97,3,47.862599
3.89,11,47.865764
1.94,6,47.868023
5.87,13,47.871991
1.97,3,47.872951
1.97,3,47.873887
1.97,3,47.874818
5.8,20,48.010355
1.94,6,48.012312
5.92,8,48.014773
5.92,8,48.017518
1.94,6,48.01943
3.95,5,48.020984
1.97,3,48.021912
13.89,11,48.025047
3.95,5,48.027025
1.97,3,48.028054
3.95,5,48.02957
3.95,5,48.031081
5.9,10,48.034269
3.86,14,48.038451
13.89,11,48.041856
5.93,7,48.043941
5.92,8,48.140073
1.95,5,48.142234
13.89,11,48.145628
1.97,3,48.1466
3.86,14,48.151195
1.94,6,48.153098
1.97,3,48.154061
1.97,3,48.155022
1.97,3,48.155995
3.95,5,48.157526
5.92,8,48.159908
5.9,10,48.162823
1.96,4,48.164047
1.97,3,48.164989
1.97,3,48.165935
13.68,32,48.174945
5.88,12,48.178389
5.83,17,48.357182
1.97,3,48.358475
1.96,4,48.359784
3.95,5,48.36144
3.95,5,48.363074
1.94,6,48.364935
1.97,3,48.366113
1.97,3,48.367169
1.97,3,48.368166
13.86,14,48.372399
1.94,6,48.374251
5.88,12,48.377915
13.57,43,48.390231
1.97,3,48.391204
5.92,8,48.581689
3.95,5,48.583521
1.94,6,48.58532
1.96,4,48.586556
3.77,23,48.593646
13.84,16,48.599404
1.97,3,48.602813
1.96,4,48.604268
3.95,5,48.605873
1.94,6,48.607733
5.85,15,48.612378
1.97,3,48.613408
1.93,7,48.615589
1.97,3,48.616612
5.91,9,48.619333
5.89,11,48.622607
1.97,3,48.745327
1.97,3,48.746464
5.92,8,48.749129
1.94,6,48.751013
1.97,3,48.751983
5.93,7,48.754054
1.97,3,48.755136
5.92,8,48.757619
1.97,3,48.758605
13.83,17,48.763583
1.96,4,48.764835
13.89,11,48.768779
1.97,3,48.769815
5.77,23,48.776705
5.89,11,48.779995
5.88,12,48.783466
5.91,9,48.916096
1.95,5,48.917709
3.93,7,48.919796
3.81,19,48.925185
5.88,12,48.928632
1.97,3,48.929563
1.97,3,48.930501
3.92,8,48.93281
13.9,10,48.935688
1.96,4,48.937417
5.9,10,48.940409
1.97,3,48.941355
1.97,3,48.942279
1.97,3,48.94321
3.93,7,48.945221
1.97,3,48.94614
1.97,3,48.947472
3.95,5,48.949302
3.95,5,48.950864
5.89,11,48.954033
5.9,10,49.068442
13.87,13,49.072236
5.88,12,49.07607
3.88,12,49.079605
13.89,11,49.082708
1.96,4,49.083899
3.93,7,49.085901
1.97,3,49.086828
1.95,5,49.088288
1.97,3,49.089221
1.97,3,49.090126
1.96,4,49.091296
1.95,5,49.092736
3.94,6,49.094453
1.96,4,49.095636
1.95,5,49.09709
5.91,9,49.099618
1.97,3,49.100528
5.9,10,49.191121
3.92,8,49.193665
1.94,6,49.195454
1.97,3,49.196372
1.97,3,49.197284
13.89,11,49.200408
3.9,10,49.203226
3.94,6,49.204948
1.94,6,49.206663
5.91,9,49.209194
1.97,3,49.210097
3.95,5,49.211539
1.97,3,49.212447
1.97,3,49.213364
3.95,5,49.214804
3.92,8,49.217036
1.96,4,49.21821
1.97,3,49.219106
1.95,5,49.22055
1.95,5,49.221987
13.89,11,49.225366
1.97,3,49.226471
1.97,3,49.227474
13.87,13,49.313702
1.97,3,49.314743
5.89,11,49.318477
1.97,3,49.319553
1.97,3,49.320512
1.97,3,49.321447
1.97,3,49.322383
3.88,12,49.325959
1.96,4,49.327239
5.88,12,49.330823
1.97,3,49.331826
3.95,5,49.333395
5.9,10,49.33641
1.97,3,49.337357
5.91,9,49.340297
5.92,8,49.342769
1.95,5,49.344308
5.89,11,49.348096
1.96,4,49.349343
13.88,12,49.437547
1.97,3,49.438656
5.89,11,49.44207
13.87,13,49.445762
3.95,5,49.447262
1.97,3,49.448195
5.89,11,49.451355
1.95,5,49.452838
3.94,6,49.454583
5.88,12,49.457986
5.93,7,49.459994
1.94,6,49.461726
3.92,8,49.463996
1.97,3,49.464914
3.92,8,49.467185
1.97,3,49.468103
3.93,7,49.470101
1.94,6,49.47182
13.9,10,49.560668
5.93,7,49.563271
1.97,3,49.564295
1.97,3,49.565249
1.97,3,49.566205
1.96,4,49.567419
5.93,7,49.569779
5.92,8,49.572234
1.96,4,49.573457
1.96,4,49.574924
3.92,8,49.57737
5.91,9,49.580082
3.95,5,49.581686
1.97,3,49.582752
1.97,3,49.583794
1.97,3,49.584756
3.95,5,49.586267
1.93,7,49.588332
3.95,5,49.589897
1.97,3,49.590891
1.97,3,49.591836
3.95,5,49.593338
1.95,5,49.594868
1.97,3,49.595856
13.9,10,49.598881
3.92,8,49.681842
1.97,3,49.682863
5.89,11,49.685984
3.92,8,49.688811
1.97,3,49.689896
5.89,11,49.693426
1.95,5,49.694973
1.97,3,49.695913
1.97,3,49.696844
13.88,12,49.700419
1.97,3,49.701469
3.94,6,49.703258
13.9,10,49.706109
1.97,3,49.70703
1.93,7,49.709032
13.89,11,49.712136
3.94,6,49.713869
5.92,8,49.716125
1.94,6,49.717846
3.91,9,49.808812
-0.01,1,49.809268
1.97,3,49.810252
1.95,5,49.811761
1.97,3,49.812854
3.95,5,49.814612
1.95,5,49.816279
3.94,6,49.818093
1.97,3,49.819041
1.97,3,49.819981
3.95,5,49.821479
1.97,3,49.822417
1.97,3,49.82335
1.97,3,49.824498
1.96,4,49.825765
1.97,3,49.826707
1.97,3,49.827644
1.97,3,49.828572
1.96,4,49.829894
1.97,3,49.830852
1.96,4,49.832373
1.97,3,49.833477
1.97,3,49.834585
3.93,7,49.836687
1.97,3,49.837633
5.9,10,49.84053
1.97,3,49.841454
5.91,9,49.844014
-0.01,1,49.844388
1.97,3,49.845306
3.95,5,49.846766
1.96,4,49.848073
1.97,3,49.95266
1.94,6,49.954582
3.95,5,49.956097
1.97,3,49.957031
1.96,4,49.958243
13.86,14,49.962606
1.97,3,49.963647
1.97,3,49.964602
1.95,5,49.966383
1.95,5,49.967993
1.97,3,49.968974
3.95,5,49.970519
5.9,10,49.973522
1.97,3,49.974826
1.97,3,49.975924
3.95,5,49.97745
5.9,10,49.980334
1.96,4,49.981557
5.89,11,49.985397
1.95,5,49.986933
3.95,5,49.988428
1.96,4,49.989629
1.97,3,49.990744
3.93,7,49.992919
1.97,3,50.089689
3.92,8,50.092164
3.95,5,50.093754
3.92,8,50.096107
5.89,11,50.09945
3.93,7,50.101619
3.93,7,50.104242
1.96,4,50.105608
1.97,3,50.106606
1.97,3,50.107786
13.88,12,50.111744
1.97,3,50.112743
3.95,5,50.114701
3.95,5,50.116532
1.97,3,50.117587
1.97,3,50.118619
5.87,13,50.122658
1.97,3,50.123774
1.96,4,50.125322
3.95,5,50.126998
3.95,5,50.128592
1.96,4,50.130225
5.89,11,50.225094
1.93,7,50.227257
1.97,3,50.228199
13.87,13,50.232549
1.97,3,50.233903
1.97,3,50.234889
1.96,4,50.236132
13.88,12,50.239594
1.97,3,50.240642
3.92,8,50.243202
3.94,6,50.245095
3.95,5,50.246595
1.97,3,50.247532
13.9,10,50.250649
3.95,5,50.252149
1.97,3,50.253074
5.89,11,50.256285
1.97,3,50.257322
1.96,4,50.258665
