#{"t_start": 1787210829.620838, "env_id": "None"}
r,l,t,success,collision,max_y
-0.02,2,0.461467,False,True,1
1.89,11,0.463438,False,True,3
-0.05,5,0.464289,False,True,1
-0.18,18,0.467154,False,True,1
-0.02,2,0.467512,False,True,1
-0.06,6,0.468497,False,True,1
-0.07,7,0.469615,False,True,1
-0.06,6,0.471007,False,True,1
-0.09,9,0.47269,False,True,1
-0.09,9,0.474217,False,True,1
-0.05,5,0.475332,False,True,1
0.96,4,0.476298,False,True,2
-0.04,4,0.477211,False,True,1
-0.02,2,0.477594,False,True,1
-0.17,17,0.480454,False,True,1
-0.01,1,0.480763,False,True,1
-0.01,1,0.480972,False,True,1
-0.01,1,0.481173,False,True,1
-0.06,6,0.482183,False,True,1
-0.04,4,0.482944,False,True,1
-0.19,19,0.486173,False,True,1
-0.03,3,0.486691,False,True,1
-0.2,20,0.489812,False,True,1
-0.07,7,0.491418,False,True,1
-0.01,1,0.491702,False,True,1
-0.08,8,0.493262,False,True,1
-0.04,4,0.49395,False,True,1
-0.13,13,0.49607,False,True,1
-0.04,4,0.496749,False,True,1
0.81,19,0.499796,False,True,2
-0.03,3,0.500318,False,True,1
0.89,11,0.502609,False,True,2
-0.05,5,0.503458,False,True,1
-0.22,22,0.507001,False,True,1
0.96,4,0.507678,False,True,2
-0.02,2,0.508031,False,True,1
-0.05,5,0.508946,False,True,1
-0.06,6,0.509987,False,True,1
-0.01,1,0.510182,False,True,1
-0.02,2,0.510724,False,True,1
-0.04,4,0.511691,False,True,1
-0.14,14,0.514005,False,True,1
-0.07,7,0.51517,False,True,1
-0.07,7,0.516474,False,True,1
-0.03,3,0.51709,False,True,1
-0.01,1,0.517308,False,True,1
-0.03,3,0.518012,False,True,1
0.88,12,0.520017,False,True,2
-0.04,4,0.520863,False,True,1
-0.03,3,0.521516,False,True,1
-0.04,4,0.522223,False,True,1
-0.07,7,0.523378,False,True,1
-0.04,4,0.524198,False,True,1
-0.16,16,0.527326,False,True,1
-0.08,8,0.52871,False,True,1
-0.04,4,0.529403,False,True,1
-0.05,5,0.530243,False,True,1
-0.05,5,0.53133,False,True,1
-0.17,17,0.53469,False,True,1
-0.06,6,0.535697,False,True,1
-0.01,1,0.535891,False,True,1
1.91,9,0.537344,False,True,3
-0.04,4,0.538,False,True,1
-0.04,4,0.538655,False,True,1
-0.01,1,0.538844,False,True,1
-0.09,9,0.54027,False,True,1
-0.08,8,0.541859,False,True,1
-0.04,4,0.542729,False,True,1
-0.08,8,0.544088,False,True,1
-0.06,6,0.545093,False,True,1
-0.02,2,0.545441,False,True,1
-0.08,8,0.546711,False,True,1
-0.02,2,0.547055,False,True,1
-0.03,3,0.547587,False,True,1
-0.09,9,0.549004,False,True,1
-0.02,2,0.549351,False,True,1
-0.01,1,0.549533,False,True,1
-0.07,7,0.550643,False,True,1
-0.1,10,0.552248,False,True,1
-0.01,1,0.552434,False,True,1
-0.03,3,0.552939,False,True,1
-0.03,3,0.553431,False,True,1
-0.02,2,0.55377,False,True,1
-0.09,9,0.555174,False,True,1
-0.13,13,0.557207,False,True,1
-0.07,7,0.558322,False,True,1
-0.12,12,0.560212,False,True,1
-0.02,2,0.560552,False,True,1
-0.01,1,0.560741,False,True,1
-0.14,14,0.563578,False,True,1
-0.05,5,0.564472,False,True,1
-0.27,27,0.569292,False,True,1
-0.02,2,0.569675,False,True,1
-0.02,2,0.570037,False,True,1
-0.02,2,0.570406,False,True,1
-0.03,3,0.571071,False,True,1
-0.18,18,0.574403,False,True,1
0.96,4,0.575195,False,True,2
-0.14,14,0.577711,False,True,1
-0.03,3,0.578267,False,True,1
1.87,13,0.58038,False,True,3
0.94,6,0.581565,False,True,2
-0.01,1,0.581815,False,True,1
-0.01,1,0.582018,False,True,1
-0.01,1,0.582217,False,True,1
-0.06,6,0.583258,False,True,1
-0.09,9,0.585043,False,True,1
-0.16,16,0.587578,False,True,1
-0.01,1,0.587767,False,True,1
-0.01,1,0.58796,False,True,1
-0.09,9,0.589382,False,True,1
1.95,5,0.590195,False,True,3
-0.03,3,0.590689,False,True,1
-0.04,4,0.591669,False,True,1
-0.07,7,0.592987,False,True,1
1.84,16,0.595526,False,True,3
-0.1,10,0.59711,False,True,1
-0.04,4,0.597761,False,True,1
-0.08,8,0.59902,False,True,1
0.9,10,0.60059,False,True,2
-0.08,8,0.601941,False,True,1
-0.04,4,0.602622,False,True,1
-0.12,12,0.60456,False,True,1
-0.01,1,0.60476,False,True,1
-0.11,11,0.606528,False,True,1
-0.01,1,0.606723,False,True,1
-0.1,10,0.60833,False,True,1
-0.06,6,0.609324,False,True,1
-0.03,3,0.609845,False,True,1
-0.01,1,0.610041,False,True,1
-0.04,4,0.61072,False,True,1
-0.03,3,0.611252,False,True,1
-0.17,17,0.614544,False,True,1
-0.02,2,0.614914,False,True,1
-0.05,5,0.615748,False,True,1
-0.04,4,0.616568,False,True,1
-0.06,6,0.617688,False,True,1
-0.01,1,0.618031,False,True,1
-0.12,12,0.619989,False,True,1
-0.09,9,0.621637,False,True,1
-0.03,3,0.622221,False,True,1
