#{"t_start": 1787385677.503527, "env_id": "None"}
r,l,t,success,collision,max_y
2.69,31,0.481287,False,True,4
0.88,12,0.483418,False,True,2
0.91,9,0.485002,False,True,2
0.93,7,0.486266,False,True,2
5.58,42,0.495117,False,True,7
1.92,8,0.496939,False,True,3
-0.26,26,0.501825,False,True,1
-0.12,12,0.504894,False,True,1
1.65,35,0.511401,False,True,3
2.9,10,0.513185,False,True,4
0.93,7,0.514444,False,True,2
-0.06,6,0.515532,False,True,1
2.91,9,0.517111,False,True,4
0.79,21,0.521126,False,True,2
-0.23,23,0.525486,False,True,1
0.81,19,0.529759,False,True,2
6.82,18,0.532953,False,True,8
1.88,12,0.535035,False,True,3
-0.04,4,0.53578,False,True,1
-0.03,3,0.536386,False,True,1
0.85,15,0.539332,False,True,2
-0.07,7,0.541269,False,True,1
2.58,42,0.549198,False,True,4
-0.04,4,0.550397,False,True,1
1.87,13,0.553051,False,True,3
-0.14,14,0.556392,False,True,1
-0.03,3,0.557103,False,True,1
-0.04,4,0.557867,False,True,1
0.72,28,0.563067,False,True,2
-0.16,16,0.565888,False,True,1
-0.08,8,0.567329,False,True,1
0.77,23,0.571572,False,True,2
1.9,10,0.573448,False,True,3
0.91,9,0.575364,False,True,2
0.8,20,0.57879,False,True,2
1.78,22,0.58347,False,True,3
-0.07,7,0.584877,False,True,1
2.03,97,0.602939,False,True,4
0.72,28,0.608001,False,True,2
0.82,18,0.611326,False,True,2
-0.07,7,0.612832,False,True,1
2.82,18,0.616246,False,True,4
2.33,67,0.628012,False,True,4
0.85,15,0.630628,False,True,2
-0.02,2,0.631261,False,True,1
0.92,8,0.632977,False,True,2
0.97,3,0.633617,False,True,2
-0.18,18,0.636684,False,True,1
0.9,10,0.638424,False,True,2
-0.09,9,0.640009,False,True,1
-0.04,4,0.640754,False,True,1
2.82,18,0.644306,False,True,4
0.89,11,0.646658,False,True,2
0.77,23,0.65057,False,True,2
1.79,21,0.654928,False,True,3
0.74,26,0.659219,False,True,2
3.77,23,0.664044,False,True,5
-3.0,100,0.681431,False,False,3
-0.04,4,0.682839,False,True,1
0.46,54,0.693563,False,True,2
0.8,20,0.697065,False,True,2
2.69,31,0.7025,False,True,4
2.28,72,0.716151,False,True,4
-0.04,4,0.717258,False,True,1
2.24,76,0.731389,False,True,4
-0.02,2,0.731911,False,True,1
1.77,23,0.735694,False,True,3
-0.04,4,0.736449,False,True,1
-0.05,5,0.738225,False,True,1
0.66,34,0.743968,False,True,2
1.92,8,0.745414,False,True,3
2.76,24,0.750015,False,True,4
1.82,18,0.753104,False,True,3
0.9,10,0.755497,False,True,2
0.91,9,0.757147,False,True,2
0.87,13,0.75992,False,True,2
-0.05,5,0.760966,False,True,1
-0.02,2,0.761412,False,True,1
1.94,6,0.762598,False,True,3
0.85,15,0.765321,False,True,2
1.46,54,0.775043,False,True,3
-0.06,6,0.776168,False,True,1
0.91,9,0.778012,False,True,2
0.82,18,0.781347,False,True,2
2.89,11,0.783407,False,True,4
2.89,11,0.785304,False,True,4
-0.07,7,0.786537,False,True,1
1.78,22,0.790805,False,True,3
0.8,20,0.794235,False,True,2
-2.0,100,0.812584,False,False,4
1.95,5,0.813678,False,True,3
2.63,37,0.820373,False,True,4
0.91,9,0.822638,False,True,2
0.91,9,0.824312,False,True,2
0.93,7,0.825556,False,True,2
0.79,21,0.829626,False,True,2
0.88,12,0.831783,False,True,2
0.76,24,0.835757,False,True,2
0.91,9,0.837311,False,True,2
0.71,29,0.843018,False,True,2
4.72,28,0.847953,False,True,6
0.93,7,0.849617,False,True,2
0.72,28,0.854188,False,True,2
0.93,7,0.855395,False,True,2
0.78,22,0.859246,False,True,2
2.83,17,1.075942,False,True,4
0.85,15,1.079314,False,True,2
2.76,24,1.083534,False,True,4
-0.09,9,1.085489,False,True,1
1.86,14,1.088086,False,True,3
1.76,24,1.092537,False,True,3
2.92,8,1.094026,False,True,4
-0.11,11,1.09637,False,True,1
0.75,25,1.100834,False,True,2
1.88,12,1.102927,False,True,3
-0.07,7,1.104174,False,True,1
2.93,7,1.105757,False,True,4
-0.13,13,1.108259,False,True,1
1.95,5,1.109209,False,True,3
0.89,11,1.111139,False,True,2
0.95,5,1.112091,False,True,2
-0.01,1,1.112339,False,True,1
-0.05,5,1.113404,False,True,1
0.81,19,1.117362,False,True,2
-0.05,5,1.118351,False,True,1
5.84,16,1.122018,False,True,7
-0.06,6,1.123221,False,True,1
-0.04,4,1.124029,False,True,1
4.7,30,1.129834,False,True,6
-0.12,12,1.13225,False,True,1
2.58,42,1.13949,False,True,4
-0.05,5,1.140517,False,True,1
2.83,17,1.143602,False,True,4
-0.07,7,1.145111,False,True,1
0.97,3,1.146036,False,True,2
0.7,30,1.151613,False,True,2
0.86,14,1.154328,False,True,2
-0.14,14,1.157037,False,True,1
-0.06,6,1.158171,False,True,1
-0.05,5,1.159088,False,True,1
1.93,7,1.160333,False,True,3
0.97,3,1.160901,False,True,2
-0.01,1,1.161149,False,True,1
2.83,17,1.164094,False,True,4
2.91,9,1.165981,False,True,4
0.94,6,1.16721,False,True,2
2.7,30,1.172273,False,True,4
-0.04,4,1.173034,False,True,1
0.94,6,1.174136,False,True,2
-0.06,6,1.175642,False,True,1
2.76,24,1.180449,False,True,4
6.51,49,1.189975,False,True,8
0.91,9,1.191722,False,True,2
-0.16,16,1.194551,False,True,1
2.88,12,1.19667,False,True,4
4.64,36,1.203231,False,True,6
-0.01,1,1.203553,False,True,1
1.89,11,1.206184,False,True,3
-0.2,20,1.20966,False,True,1
-0.05,5,1.21058,False,True,1
-0.13,13,1.21372,False,True,1
6.56,44,1.221324,False,True,8
2.9,10,1.223119,False,True,4
5.73,27,1.227609,False,True,7
-0.01,1,1.227873,False,True,1
1.88,12,1.229939,False,True,3
-0.05,5,1.230856,False,True,1
0.9,10,1.232956,False,True,2
-0.03,3,1.233712,False,True,1
-0.03,3,1.234326,False,True,1
4.9,10,1.236084,False,True,6
2.9,10,1.238199,False,True,4
0.82,18,1.241798,False,True,2
1.51,49,1.249991,False,True,3
0.7,30,1.255915,False,True,2
-0.05,5,1.256914,False,True,1
2.75,25,1.261142,False,True,4
0.85,15,1.26378,False,True,2
0.88,12,1.266083,False,True,2
-0.05,5,1.267026,False,True,1
3.78,22,1.271033,False,True,5
-0.1,10,1.273889,False,True,1
0.93,7,1.275573,False,True,2
-0.07,7,1.276936,False,True,1
0.86,14,1.279497,False,True,2
-0.06,6,1.280641,False,True,1
0.85,15,1.283179,False,True,2
0.87,13,1.285701,False,True,2
-0.24,24,1.28998,False,True,1
0.96,4,1.290742,False,True,2
1.95,5,1.291642,False,True,3
5.79,21,1.295573,False,True,7
-0.1,10,1.297425,False,True,1
-0.02,2,1.297837,False,True,1
-0.09,9,1.299411,False,True,1
2.72,28,1.304918,False,True,4
1.95,5,1.306041,False,True,3
-0.07,7,1.307285,False,True,1
1.93,7,1.308513,False,True,3
-0.05,5,1.309411,False,True,1
0.95,5,1.310309,False,True,2
4.61,39,1.316903,False,True,6
-0.04,4,1.317665,False,True,1
0.77,23,1.321581,False,True,2
0.96,4,1.322322,False,True,2
-0.03,3,1.322919,False,True,1
2.67,33,1.328812,False,True,4
0.62,38,1.336367,False,True,2
0.9,10,1.338618,False,True,2
-0.02,2,1.339129,False,True,1
-0.15,15,1.341644,False,True,1
-0.09,9,1.343211,False,True,1
1.91,9,1.34482,False,True,3
0.63,37,1.351272,False,True,2
1.88,12,1.353382,False,True,3
-0.2,20,1.357609,False,True,1
0.75,25,1.362074,False,True,2
2.32,68,1.373803,False,True,4
0.84,16,1.377122,False,True,2
-0.01,1,1.377449,False,True,1
2.48,52,1.386418,False,True,4
-0.06,6,1.387855,False,True,1
1.81,19,1.392392,False,True,3
1.56,44,1.400583,False,True,3
-0.02,2,1.40106,False,True,1
-0.08,8,1.402461,False,True,1
4.76,24,1.408128,False,True,6
-0.14,14,1.410815,False,True,1
0.88,12,1.412992,False,True,2
-0.02,2,1.413423,False,True,1
-0.1,10,1.415224,False,True,1
2.64,36,1.422772,False,True,4
-0.02,2,1.423261,False,True,1
