environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,dqn,0,200000,100,1000,7,0.07,73,0.73,19,0.19,54,0.54,20,0.2,2.2482000000000038,29.18,3.92,17.0,30.096774193548388,0.24640164496230293,0.3108293351610692,0.1984235777930089,0.12028786840301577,0.12405757368060315,22,38,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_200000_steps
v9,dqn,0,400000,100,1000,4,0.04,96,0.96,36,0.36,60,0.6,0,0.0,3.1928000000000014,6.72,4.02,10.5,6.5625,0.01488095238095238,0.7008928571428571,0.19345238095238096,0.050595238095238096,0.04017857142857143,20,46,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_400000_steps
v9,dqn,0,600000,100,1000,25,0.25,75,0.75,38,0.38,37,0.37,0,0.0,6.983200000000003,13.68,6.62,15.56,13.053333333333333,0.05043859649122807,0.5328947368421053,0.08991228070175439,0.18421052631578946,0.1425438596491228,3,17,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_600000_steps
v9,dqn,0,800000,100,1000,39,0.39,61,0.61,40,0.4,21,0.21,0,0.0,7.874500000000001,12.55,6.66,14.615384615384615,11.229508196721312,0.09641434262948208,0.6047808764940239,0.08605577689243028,0.14103585657370518,0.07171314741035857,7,12,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_800000_steps
v9,dqn,0,1000000,100,1000,45,0.45,55,0.55,46,0.46,9,0.09,0,0.0,8.552900000000006,17.71,7.03,18.244444444444444,17.272727272727273,0.16883116883116883,0.4528514963297572,0.06549971767363072,0.18972332015810275,0.12309429700734048,8,12,results/runs/v9/dqn_seed0/final_model
