environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,dqn,0,200000,100,1000,0,0.0,71,0.71,47,0.47,24,0.24,29,0.29,1.1600000000000037,41.0,3.73,0.0,41.0,0.20902439024390243,0.26170731707317074,0.3980487804878049,0.06926829268292684,0.06195121951219512,9,18,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_200000_steps
v9,dqn,0,400000,100,1000,5,0.05,95,0.95,61,0.61,34,0.34,0,0.0,3.497500000000001,11.25,4.31,14.0,11.105263157894736,0.08622222222222223,0.5271111111111111,0.19466666666666665,0.05688888888888889,0.1351111111111111,12,15,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_400000_steps
v9,dqn,0,600000,100,1000,7,0.07,91,0.91,80,0.8,11,0.11,2,0.02,4.343400000000002,14.66,5.15,19.571428571428573,14.290322580645162,0.05593451568894952,0.45225102319236016,0.1330150068212824,0.1684856753069577,0.1903137789904502,10,11,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_600000_steps
v9,dqn,0,800000,100,1000,20,0.2,79,0.79,69,0.69,10,0.1,1,0.01,5.735800000000005,16.42,5.74,14.3,16.95,0.13215590742996347,0.451278928136419,0.14007308160779536,0.1394640682095006,0.13702801461632155,9,9,results/runs/v9/dqn_seed0/checkpoints/dqn_seed0_800000_steps
v9,dqn,0,1000000,100,1000,34,0.34,66,0.66,57,0.57,9,0.09,0,0.0,7.102500000000003,16.75,6.23,21.235294117647058,14.43939393939394,0.08298507462686568,0.4728358208955224,0.1253731343283582,0.16597014925373135,0.1528358208955224,9,12,results/runs/v9/dqn_seed0/final_model
