#{"t_start": 1787386298.237055, "env_id": "None"}
r,l,t,success,collision,max_y
-0.03,3,0.545701,False,True,1
1.66,34,0.553005,False,True,3
1.78,22,0.557663,False,True,3
3.59,41,0.565809,False,True,5
0.89,11,0.567917,False,True,2
0.8,20,0.572889,False,True,2
-0.26,26,0.578325,False,True,1
-0.02,2,0.578844,False,True,1
0.95,5,0.580235,False,True,2
1.87,13,0.582577,False,True,3
-0.04,4,0.583339,False,True,1
-0.17,17,0.587204,False,True,1
5.84,16,0.590547,False,True,7
0.74,26,0.59563,False,True,2
-0.09,9,0.597284,False,True,1
1.64,36,0.603641,False,True,3
0.83,17,0.60688,False,True,2
1.66,34,0.612653,False,True,3
0.76,24,0.617384,False,True,2
-0.01,1,0.61767,False,True,1
0.66,34,0.624219,False,True,2
-0.02,2,0.624941,False,True,1
0.89,11,0.62714,False,True,2
0.75,25,0.632092,False,True,2
-0.01,1,0.63245,False,True,1
0.86,14,0.635339,False,True,2
-0.04,4,0.636564,False,True,1
2.76,24,0.640847,False,True,4
2.92,8,0.642316,False,True,4
0.93,7,0.64357,False,True,2
0.97,3,0.644152,False,True,2
0.97,3,0.644729,False,True,2
1.82,18,0.648254,False,True,3
0.79,21,0.65222,False,True,2
-0.01,1,0.655277,False,True,1
3.9,10,0.658265,False,True,5
-0.07,7,0.659775,False,True,1
0.96,4,0.660602,False,True,2
1.96,4,0.661394,False,True,3
-0.33,33,0.667918,False,True,1
-0.01,1,0.668279,False,True,1
0.93,7,0.669773,False,True,2
0.94,6,0.670977,False,True,2
1.84,16,0.673807,False,True,3
-3.0,100,0.692886,False,False,3
-0.03,3,0.69375,False,True,1
-0.12,12,0.696437,False,True,1
0.81,19,0.700438,False,True,2
-0.03,3,0.701111,False,True,1
1.84,16,0.70495,False,True,3
0.92,8,0.706624,False,True,2
0.89,11,0.708568,False,True,2
2.77,23,0.712851,False,True,4
3.68,32,0.718322,False,True,5
-4.0,100,0.737079,False,False,2
0.95,5,0.738233,False,True,2
0.88,12,0.740442,False,True,2
-4.0,100,0.759881,False,False,2
-0.08,8,0.761665,False,True,1
-0.02,2,0.762201,False,True,1
1.84,16,0.765103,False,True,3
2.73,27,0.771139,False,True,4
2.88,12,0.773317,False,True,4
-0.09,9,0.774991,False,True,1
-0.03,3,0.7756,False,True,1
-0.02,2,0.776008,False,True,1
0.93,7,0.777403,False,True,2
-0.11,11,0.779323,False,True,1
1.6,40,0.785931,False,True,3
0.96,4,0.786883,False,True,2
-0.03,3,0.787649,False,True,1
0.96,4,0.78857,False,True,2
1.88,12,0.790691,False,True,3
-0.14,14,0.793077,False,True,1
0.73,27,0.798172,False,True,2
-0.04,4,0.799109,False,True,1
1.94,6,0.800262,False,True,3
0.97,3,0.800875,False,True,2
0.94,6,0.80215,False,True,2
-0.15,15,0.805079,False,True,1
0.85,15,0.807953,False,True,2
0.54,46,0.816045,False,True,2
0.88,12,0.818478,False,True,2
0.58,42,0.826685,False,True,2
