#{"t_start": 1787306144.378324, "env_id": "None"}
r,l,t,success,collision,max_y
-0.05,5,0.436268,False,True,1
-0.11,11,0.439681,False,True,1
-0.16,16,0.442586,False,True,1
1.93,7,0.448983,False,True,3
-0.05,5,0.450037,False,True,1
-0.03,3,0.450674,False,True,1
-0.06,6,0.451832,False,True,1
-0.03,3,0.452429,False,True,1
-0.02,2,0.452842,False,True,1
-0.04,4,0.453612,False,True,1
0.82,18,0.457177,False,True,2
-0.05,5,0.458137,False,True,1
0.88,12,0.460296,False,True,2
-0.04,4,0.461157,False,True,1
1.9,10,0.462948,False,True,3
-0.02,2,0.463351,False,True,1
0.95,5,0.464373,False,True,2
0.92,8,0.465883,False,True,2
1.85,15,0.468557,False,True,3
-0.01,1,0.468791,False,True,1
-0.34,34,0.474731,False,True,1
3.75,25,0.478957,False,True,5
-0.11,11,0.480815,False,True,1
-0.03,3,0.481457,False,True,1
1.95,5,0.48245,False,True,3
0.94,6,0.483581,False,True,2
-0.05,5,0.484536,False,True,1
0.91,9,0.486112,False,True,2
-0.1,10,0.487831,False,True,1
-0.12,12,0.489877,False,True,1
0.88,12,0.492119,False,True,2
-0.04,4,0.492868,False,True,1
0.86,14,0.495435,False,True,2
-0.09,9,0.49705,False,True,1
-0.07,7,0.498359,False,True,1
-0.01,1,0.498585,False,True,1
-0.04,4,0.499428,False,True,1
-0.17,17,0.502224,False,True,1
2.83,17,0.50498,False,True,4
-0.03,3,0.505522,False,True,1
1.72,28,0.509949,False,True,3
-0.01,1,0.510162,False,True,1
1.78,22,0.514397,False,True,3
-0.04,4,0.515267,False,True,1
1.89,11,0.517222,False,True,3
1.72,28,0.521686,False,True,3
-0.08,8,0.522999,False,True,1
0.79,21,0.526496,False,True,2
-0.07,7,0.527681,False,True,1
-0.01,1,0.527903,False,True,1
-0.01,1,0.528121,False,True,1
1.87,13,0.530309,False,True,3
-0.09,9,0.531808,False,True,1
0.93,7,0.533113,False,True,2
-0.07,7,0.534358,False,True,1
-0.1,10,0.536085,False,True,1
-0.01,1,0.536309,False,True,1
0.94,6,0.537348,False,True,2
-0.09,9,0.538883,False,True,1
0.9,10,0.540565,False,True,2
-0.05,5,0.541429,False,True,1
0.9,10,0.543115,False,True,2
3.91,9,0.544635,False,True,5
-0.07,7,0.545815,False,True,1
0.93,7,0.547002,False,True,2
-0.01,1,0.547222,False,True,1
-0.16,16,0.549854,False,True,1
-0.25,25,0.55397,False,True,1
-0.01,1,0.554191,False,True,1
0.85,15,0.556655,False,True,2
-0.01,1,0.556871,False,True,1
-0.16,16,0.559462,False,True,1
-0.03,3,0.560004,False,True,1
-0.04,4,0.560697,False,True,1
0.52,48,0.56842,False,True,2
1.81,19,0.571535,False,True,3
0.75,25,0.5756,False,True,2
-0.12,12,0.577575,False,True,1
-0.09,9,0.579066,False,True,1
-0.16,16,0.581726,False,True,1
1.73,27,0.58609,False,True,3
-0.17,17,0.588891,False,True,1
0.71,29,0.593592,False,True,2
-0.21,21,0.596992,False,True,1
-0.03,3,0.597527,False,True,1
-0.09,9,0.599031,False,True,1
-0.07,7,0.600206,False,True,1
1.95,5,0.601058,False,True,3
-0.04,4,0.601752,False,True,1
0.7,30,0.606641,False,True,2
1.72,28,0.612158,False,True,3
-0.01,1,0.612452,False,True,1
1.74,26,0.616743,False,True,3
2.9,10,0.618412,False,True,4
-0.07,7,0.619597,False,True,1
-0.01,1,0.619812,False,True,1
0.93,7,0.620985,False,True,2
-0.02,2,0.621359,False,True,1
0.88,12,0.623332,False,True,2
-0.11,11,0.625135,False,True,1
2.81,19,0.628318,False,True,4
1.96,4,0.629034,False,True,3
1.9,10,0.630681,False,True,3
-0.01,1,0.630894,False,True,1
1.96,4,0.631589,False,True,3
0.8,20,0.634953,False,True,2
-0.06,6,0.636066,False,True,1
-0.07,7,0.637337,False,True,1
-0.11,11,0.639282,False,True,1
1.92,8,0.64065,False,True,3
-0.01,1,0.640893,False,True,1
-0.08,8,0.642246,False,True,1
-0.03,3,0.642793,False,True,1
-0.05,5,0.64366,False,True,1
-0.03,3,0.644203,False,True,1
-0.03,3,0.644739,False,True,1
3.87,13,0.646911,False,True,5
0.74,26,0.651105,False,True,2
-0.07,7,0.652271,False,True,1
-0.12,12,0.654245,False,True,1
-0.19,19,0.657334,False,True,1
0.95,5,0.658198,False,True,2
1.82,18,0.661136,False,True,3
-0.15,15,0.663595,False,True,1
-0.05,5,0.664446,False,True,1
1.84,16,0.667061,False,True,3
-0.01,1,0.66727,False,True,1
-0.06,6,0.668287,False,True,1
-0.09,9,0.669786,False,True,1
-0.31,31,0.674798,False,True,1
1.88,12,0.676811,False,True,3
-0.16,16,0.679454,False,True,1
2.84,16,0.682065,False,True,4
-0.06,6,0.683075,False,True,1
0.84,16,0.685691,False,True,2
-0.03,3,0.686228,False,True,1
-0.1,10,0.687873,False,True,1
-0.22,22,0.691401,False,True,1
-0.02,2,0.691782,False,True,1
-0.16,16,0.694383,False,True,1
1.87,13,0.696518,False,True,3
-0.05,5,0.697372,False,True,1
-0.09,9,0.698864,False,True,1
-0.33,33,0.704179,False,True,1
-0.04,4,0.704872,False,True,1
-0.12,12,0.706834,False,True,1
-0.09,9,0.708331,False,True,1
-0.07,7,0.709501,False,True,1
-0.03,3,0.71003,False,True,1
-0.02,2,0.710401,False,True,1
-0.09,9,0.711885,False,True,1
-0.07,7,0.713051,False,True,1
-0.11,11,0.714864,False,True,1
-0.05,5,0.715719,False,True,1
-0.02,2,0.71609,False,True,1
0.85,15,0.718533,False,True,2
1.94,6,0.719556,False,True,3
-0.3,30,0.724358,False,True,1
-0.02,2,0.724726,False,True,1
-0.01,1,0.724933,False,True,1
-0.13,13,0.727065,False,True,1
-0.04,4,0.727758,False,True,1
-0.07,7,0.72893,False,True,1
-0.11,11,0.730718,False,True,1
1.86,14,0.733003,False,True,3
-0.16,16,0.737068,False,True,1
-0.05,5,0.737909,False,True,1
-0.06,6,0.7389,False,True,1
-0.01,1,0.739105,False,True,1
-0.15,15,0.741497,False,True,1
1.63,37,0.747438,False,True,3
-0.22,22,0.751258,False,True,1
-0.08,8,0.752696,False,True,1
-0.17,17,0.755764,False,True,1
-0.02,2,0.756191,False,True,1
-0.05,5,0.757107,False,True,1
-0.09,9,0.75863,False,True,1
-0.13,13,0.76073,False,True,1
1.87,13,0.762815,False,True,3
-0.08,8,0.764175,False,True,1
-0.02,2,0.764562,False,True,1
-0.01,1,0.764811,False,True,1
0.69,31,0.770019,False,True,2
-0.06,6,0.773618,False,True,1
-0.03,3,0.774181,False,True,1
-0.01,1,0.774396,False,True,1
-0.08,8,0.775778,False,True,1
0.87,13,0.777975,False,True,2
-0.05,5,0.778869,False,True,1
-0.1,10,0.782331,False,True,1
-0.06,6,0.783375,False,True,1
0.68,32,0.788848,False,True,2
1.63,37,0.794989,False,True,3
-0.05,5,0.795859,False,True,1
3.86,14,1.252383,False,True,5
1.85,15,1.254938,False,True,3
1.96,4,1.255623,False,True,3
-0.02,2,1.255997,False,True,1
1.92,8,1.257301,False,True,3
0.85,15,1.259672,False,True,2
-0.23,23,1.263244,False,True,1
1.92,8,1.26454,False,True,3
0.92,8,1.265829,False,True,2
1.92,8,1.267124,False,True,3
1.92,8,1.268413,False,True,3
-0.03,3,1.268937,False,True,1
-0.03,3,1.269448,False,True,1
-0.06,6,1.270433,False,True,1
1.95,5,1.271259,False,True,3
3.88,12,1.273183,False,True,5
-0.08,8,1.274476,False,True,1
2.78,22,1.277972,False,True,4
1.94,6,1.279274,False,True,3
1.87,13,1.281571,False,True,3
-0.08,8,1.282927,False,True,1
-0.08,8,1.284271,False,True,1
1.8,20,1.28754,False,True,3
3.88,12,1.289929,False,True,5
1.93,7,1.291216,False,True,3
-0.01,1,1.291459,False,True,1
-0.09,9,1.29305,False,True,1
0.87,13,1.295266,False,True,2
-0.06,6,1.296348,False,True,1
1.91,9,1.297838,False,True,3
-0.14,14,1.300412,False,True,1
-0.06,6,1.301468,False,True,1
-0.06,6,1.302478,False,True,1
-0.05,5,1.303323,False,True,1
-0.15,15,1.305753,False,True,1
-0.01,1,1.30596,False,True,1
0.9,10,1.307585,False,True,2
4.87,13,1.310183,False,True,6
0.87,13,1.312455,False,True,2
1.88,12,1.314612,False,True,3
0.85,15,1.317222,False,True,2
0.92,8,1.318593,False,True,2
1.81,19,1.321825,False,True,3
-0.07,7,1.323047,False,True,1
-0.06,6,1.324146,False,True,1
1.93,7,1.325604,False,True,3
2.89,11,1.327545,False,True,4
-0.02,2,1.327944,False,True,1
-0.01,1,1.328159,False,True,1
0.92,8,1.329535,False,True,2
-0.01,1,1.329748,False,True,1
-0.04,4,1.330451,False,True,1
-0.04,4,1.331157,False,True,1
-0.09,9,1.332695,False,True,1
0.75,25,1.33678,False,True,2
0.87,13,1.33892,False,True,2
-0.01,1,1.33913,False,True,1
0.9,10,1.340792,False,True,2
-0.03,3,1.341332,False,True,1
3.89,11,1.34315,False,True,5
0.75,25,1.347184,False,True,2
-0.06,6,1.34819,False,True,1
-0.01,1,1.3484,False,True,1
1.93,7,1.349565,False,True,3
-0.01,1,1.349772,False,True,1
0.87,13,1.351908,False,True,2
2.85,15,1.354344,False,True,4
3.86,14,1.356633,False,True,5
0.86,14,1.358912,False,True,2
-0.03,3,1.359452,False,True,1
-0.21,21,1.36285,False,True,1
1.88,12,1.36482,False,True,3
-0.01,1,1.365025,False,True,1
-0.16,16,1.367612,False,True,1
0.91,9,1.369129,False,True,2
3.91,9,1.370633,False,True,5
0.88,12,1.372606,False,True,2
-0.01,1,1.37282,False,True,1
-0.03,3,1.373342,False,True,1
-0.01,1,1.373548,False,True,1
-0.02,2,1.373911,False,True,1
-0.1,10,1.375536,False,True,1
1.88,12,1.377507,False,True,3
-0.01,1,1.377714,False,True,1
-0.08,8,1.379039,False,True,1
1.92,8,1.38036,False,True,3
-0.04,4,1.381047,False,True,1
0.96,4,1.381737,False,True,2
1.84,16,1.384327,False,True,3
1.92,8,1.385659,False,True,3
1.9,10,1.387304,False,True,3
-0.12,12,1.38926,False,True,1
0.85,15,1.391702,False,True,2
0.88,12,1.393665,False,True,2
-0.01,1,1.393876,False,True,1
-0.12,12,1.395821,False,True,1
2.81,19,1.398903,False,True,4
1.94,6,1.399918,False,True,3
1.92,8,1.401253,False,True,3
0.82,18,1.404168,False,True,2
-0.03,3,1.404703,False,True,1
0.93,7,1.405876,False,True,2
1.87,13,1.407982,False,True,3
1.88,12,1.409948,False,True,3
-0.01,1,1.410161,False,True,1
1.83,17,1.412919,False,True,3
-0.07,7,1.414087,False,True,1
1.95,5,1.414933,False,True,3
2.84,16,1.417543,False,True,4
3.81,19,1.42061,False,True,5
1.89,11,1.42242,False,True,3
-0.08,8,1.423735,False,True,1
0.85,15,1.426171,False,True,2
-0.04,4,1.42685,False,True,1
1.73,27,1.431183,False,True,3
-0.07,7,1.432343,False,True,1
1.93,7,1.433511,False,True,3
1.74,26,1.437701,False,True,3
1.93,7,1.438855,False,True,3
-0.06,6,1.439849,False,True,1
-0.05,5,1.440695,False,True,1
-0.01,1,1.440906,False,True,1
-0.02,2,1.441268,False,True,1
3.7,30,1.446063,False,True,5
-0.01,1,1.446269,False,True,1
-0.04,4,1.446954,False,True,1
1.94,6,1.447961,False,True,3
-0.02,2,1.448334,False,True,1
-0.02,2,1.448698,False,True,1
-0.01,1,1.448901,False,True,1
3.92,8,1.450227,False,True,5
-0.08,8,1.451549,False,True,1
1.9,10,1.453199,False,True,3
0.78,22,1.456725,False,True,2
-0.01,1,1.45693,False,True,1
-0.25,25,1.460909,False,True,1
-0.07,7,1.462079,False,True,1
1.78,22,1.465612,False,True,3
-0.01,1,1.465819,False,True,1
1.93,7,1.466992,False,True,3
1.93,7,1.46816,False,True,3
-0.05,5,1.468999,False,True,1
-0.02,2,1.469367,False,True,1
0.92,8,1.470698,False,True,2
-0.03,3,1.471237,False,True,1
0.94,6,1.472236,False,True,2
1.87,13,1.474362,False,True,3
-0.02,2,1.474728,False,True,1
-0.05,5,1.47557,False,True,1
-0.09,9,1.477042,False,True,1
-0.12,12,1.478993,False,True,1
-0.01,1,1.479199,False,True,1
1.9,10,1.480842,False,True,3
-0.22,22,1.484374,False,True,1
1.9,10,1.486022,False,True,3
1.9,10,1.487659,False,True,3
1.71,29,1.492318,False,True,3
-0.07,7,1.493496,False,True,1
1.94,6,1.494511,False,True,3
2.88,12,1.496471,False,True,4
1.91,9,1.497949,False,True,3
-0.02,2,1.498321,False,True,1
-0.03,3,1.498851,False,True,1
0.86,14,1.501298,False,True,2
-0.07,7,1.502509,False,True,1
0.94,6,1.503513,False,True,2
3.91,9,1.50502,False,True,5
-0.01,1,1.505239,False,True,1
1.93,7,1.506417,False,True,3
-0.05,5,1.507256,False,True,1
0.89,11,1.509025,False,True,2
-0.01,1,1.509229,False,True,1
-0.02,2,1.509584,False,True,1
1.94,6,1.510575,False,True,3
-0.03,3,1.51109,False,True,1
-0.37,37,1.516796,False,True,1
-0.04,4,1.517469,False,True,1
2.85,15,1.519856,False,True,4
1.77,23,1.523442,False,True,3
-0.07,7,1.52457,False,True,1
-0.06,6,1.525544,False,True,1
1.93,7,1.526677,False,True,3
1.97,3,1.527193,False,True,3
-0.03,3,1.527724,False,True,1
1.9,10,1.529345,False,True,3
1.89,11,1.531099,False,True,3
-0.06,6,1.532087,False,True,1
-0.06,6,1.533065,False,True,1
-0.27,27,1.537325,False,True,1
-0.03,3,1.537844,False,True,1
-0.24,24,1.541604,False,True,1
1.96,4,1.542284,False,True,3
-0.01,1,1.542485,False,True,1
1.89,11,1.544224,False,True,3
1.9,10,1.545815,False,True,3
3.88,12,1.547722,False,True,5
2.89,11,1.549475,False,True,4
1.94,6,1.550455,False,True,3
1.92,8,1.551745,False,True,3
0.94,6,1.552725,False,True,2
-0.21,21,1.555993,False,True,1
