#{"t_start": 1787302376.795101, "env_id": "None"}
r,l,t,success,collision,max_y
0.8,20,0.42101,False,True,2
-0.01,1,0.421142,False,True,1
-0.11,11,0.42158,False,True,1
-0.14,14,0.422147,False,True,1
2.76,24,0.42716,False,True,4
0.79,21,0.428347,False,True,2
-0.03,3,0.428522,False,True,1
-0.06,6,0.428779,False,True,1
-0.05,5,0.429441,False,True,1
-0.07,7,0.429757,False,True,1
1.89,11,0.430235,False,True,3
-0.07,7,0.430542,False,True,1
-0.07,7,0.431156,False,True,1
-0.04,4,0.431407,False,True,1
1.92,8,0.431762,False,True,3
-0.21,21,0.432587,False,True,1
0.82,18,0.433701,False,True,2
-0.21,21,0.434657,False,True,1
-0.05,5,0.434906,False,True,1
2.55,45,0.436588,False,True,4
1.79,21,0.437846,False,True,3
-0.02,2,0.438007,False,True,1
0.93,7,0.438322,False,True,2
1.87,13,0.438845,False,True,3
1.95,5,0.439202,False,True,3
1.8,20,0.439975,False,True,3
-0.08,8,0.440312,False,True,1
-0.06,6,0.440584,False,True,1
-0.11,11,0.441084,False,True,1
-0.2,20,0.441838,False,True,1
0.89,11,0.442291,False,True,2
-0.05,5,0.442512,False,True,1
-0.07,7,0.442893,False,True,1
-0.06,6,0.443302,False,True,1
-0.06,6,0.443622,False,True,1
0.91,9,0.444023,False,True,2
-0.05,5,0.444455,False,True,1
0.89,11,0.444919,False,True,2
-0.05,5,0.445212,False,True,1
0.92,8,0.445577,False,True,2
0.85,15,0.446271,False,True,2
-0.07,7,0.446592,False,True,1
-0.01,1,0.446668,False,True,1
-0.04,4,0.446864,False,True,1
-0.03,3,0.447129,False,True,1
5.82,18,0.447957,False,True,7
0.91,9,0.448348,False,True,2
-0.01,1,0.448431,False,True,1
-0.05,5,0.448765,False,True,1
-0.04,4,0.448968,False,True,1
-0.12,12,0.449469,False,True,1
1.93,7,0.449785,False,True,3
0.77,23,0.450771,False,True,2
-0.04,4,0.45097,False,True,1
0.89,11,0.451422,False,True,2
0.87,13,0.45195,False,True,2
-0.01,1,0.452098,False,True,1
-0.02,2,0.452236,False,True,1
0.83,17,0.453147,False,True,2
-0.06,6,0.453473,False,True,1
-0.07,7,0.453906,False,True,1
-0.23,23,0.454813,False,True,1
-0.04,4,0.455007,False,True,1
-0.22,22,0.455834,False,True,1
-0.14,14,0.45646,False,True,1
1.85,15,0.457099,False,True,3
-0.19,19,0.457812,False,True,1
-0.01,1,0.457907,False,True,1
-0.08,8,0.45834,False,True,1
-0.1,10,0.458738,False,True,1
-0.14,14,0.4593,False,True,1
-0.02,2,0.459407,False,True,1
-0.11,11,0.459927,False,True,1
-0.02,2,0.460033,False,True,1
0.68,32,0.461281,False,True,2
-0.1,10,0.461806,False,True,1
-0.03,3,0.462242,False,True,1
1.74,26,0.463302,False,True,3
3.86,14,0.463916,False,True,5
3.86,14,0.464463,False,True,5
-0.03,3,0.464726,False,True,1
-0.04,4,0.464919,False,True,1
1.92,8,0.465253,False,True,3
-0.08,8,0.4656,False,True,1
-0.1,10,0.466068,False,True,1
0.97,3,0.46623,False,True,2
-0.01,1,0.466297,False,True,1
1.67,33,0.467559,False,True,3
-0.03,3,0.467802,False,True,1
1.7,30,0.4691,False,True,3
0.93,7,0.469451,False,True,2
0.75,25,0.470449,False,True,2
-0.09,9,0.471729,False,True,1
1.94,6,0.472017,False,True,3
1.7,30,0.473119,False,True,3
-0.08,8,0.473573,False,True,1
1.9,10,0.474173,False,True,3
-0.02,2,0.474295,False,True,1
-0.12,12,0.474788,False,True,1
-0.26,26,0.475784,False,True,1
-0.02,2,0.475965,False,True,1
3.88,12,0.4765,False,True,5
-0.09,9,0.477031,False,True,1
-0.08,8,0.477414,False,True,1
-0.04,4,0.47775,False,True,1
1.96,4,0.477953,False,True,3
-0.04,4,0.478146,False,True,1
0.87,13,0.478691,False,True,2
-0.02,2,0.478877,False,True,1
-0.05,5,0.47913,False,True,1
-0.04,4,0.47932,False,True,1
-0.07,7,0.479634,False,True,1
0.81,19,0.480462,False,True,2
-0.1,10,0.480859,False,True,1
-0.07,7,0.481164,False,True,1
0.83,17,0.481822,False,True,2
-0.04,4,0.482101,False,True,1
0.93,7,0.482421,False,True,2
