#{"t_start": 1787258778.10045, "env_id": "None"}
r,l,t,success,collision,max_y
1.87,13,0.427472,False,True,3
0.86,14,0.429863,False,True,2
-0.03,3,0.430408,False,True,1
3.87,13,0.432523,False,True,5
1.86,14,0.434769,False,True,3
-0.01,1,0.43499,False,True,1
-0.09,9,0.43647,False,True,1
-0.12,12,0.438421,False,True,1
1.95,5,0.439271,False,True,3
-0.01,1,0.439489,False,True,1
-0.32,32,0.444527,False,True,1
-0.08,8,0.445839,False,True,1
1.93,7,0.446992,False,True,3
-0.06,6,0.447985,False,True,1
-0.11,11,0.44977,False,True,1
-0.03,3,0.450294,False,True,1
-0.33,33,0.455458,False,True,1
1.81,19,0.458443,False,True,3
1.87,13,0.460536,False,True,3
0.89,11,0.462299,False,True,2
-0.13,13,0.464361,False,True,1
1.73,27,0.468596,False,True,3
-0.02,2,0.468957,False,True,1
-0.17,17,0.471648,False,True,1
-0.05,5,0.472482,False,True,1
1.95,5,0.473314,False,True,3
-0.18,18,0.476165,False,True,1
-0.06,6,0.477153,False,True,1
-0.05,5,0.477978,False,True,1
-0.04,4,0.478652,False,True,1
-0.06,6,0.479627,False,True,1
1.87,13,0.481687,False,True,3
-0.08,8,0.482975,False,True,1
1.81,19,0.485979,False,True,3
-0.06,6,0.486962,False,True,1
-0.08,8,0.488261,False,True,1
-0.03,3,0.488776,False,True,1
-0.05,5,0.489602,False,True,1
-0.09,9,0.491051,False,True,1
-0.08,8,0.492367,False,True,1
2.9,10,0.493975,False,True,4
-0.08,8,0.495289,False,True,1
0.64,36,0.500911,False,True,2
-0.01,1,0.50112,False,True,1
-0.14,14,0.503323,False,True,1
-0.09,9,0.504795,False,True,1
-0.05,5,0.505627,False,True,1
-0.06,6,0.506618,False,True,1
-0.12,12,0.508528,False,True,1
1.76,24,0.512289,False,True,3
0.92,8,0.513587,False,True,2
-0.01,1,0.513788,False,True,1
1.75,25,0.517698,False,True,3
-0.04,4,0.518377,False,True,1
-0.02,2,0.51874,False,True,1
1.81,19,0.521729,False,True,3
-0.1,10,0.523318,False,True,1
1.77,23,0.526922,False,True,3
-0.14,14,0.529133,False,True,1
0.79,21,0.532422,False,True,2
-0.11,11,0.53417,False,True,1
-0.04,4,0.534843,False,True,1
-0.09,9,0.536296,False,True,1
-0.04,4,0.536964,False,True,1
-0.13,13,0.539103,False,True,1
-0.08,8,0.540482,False,True,1
-0.06,6,0.541536,False,True,1
1.88,12,0.543572,False,True,3
-0.17,17,0.546421,False,True,1
1.9,10,0.548032,False,True,3
-0.02,2,0.548395,False,True,1
0.85,15,0.550753,False,True,2
-0.2,20,0.553886,False,True,1
0.88,12,0.555805,False,True,2
-0.06,6,0.556788,False,True,1
-0.04,4,0.557463,False,True,1
1.9,10,0.559058,False,True,3
1.9,10,0.560683,False,True,3
0.9,10,0.562277,False,True,2
-0.04,4,0.562958,False,True,1
1.86,14,0.56517,False,True,3
0.93,7,0.566309,False,True,2
-0.16,16,0.568832,False,True,1
-0.03,3,0.569354,False,True,1
-0.1,10,0.570942,False,True,1
-0.09,9,0.572385,False,True,1
-0.01,1,0.572588,False,True,1
1.91,9,0.574035,False,True,3
-0.03,3,0.574547,False,True,1
-0.07,7,0.575675,False,True,1
1.9,10,0.577273,False,True,3
-0.05,5,0.578106,False,True,1
-0.03,3,0.578624,False,True,1
0.57,43,0.585302,False,True,2
-0.03,3,0.58582,False,True,1
0.92,8,0.587107,False,True,2
-0.07,7,0.588252,False,True,1
-0.01,1,0.588453,False,True,1
-0.06,6,0.58943,False,True,1
-0.14,14,0.591668,False,True,1
-0.15,15,0.594027,False,True,1
-0.1,10,0.595628,False,True,1
0.87,13,0.597687,False,True,2
-0.06,6,0.598674,False,True,1
-0.05,5,0.5995,False,True,1
-0.08,8,0.600796,False,True,1
-0.05,5,0.601626,False,True,1
-0.06,6,0.60261,False,True,1
-0.07,7,0.603741,False,True,1
0.88,12,0.605662,False,True,2
1.95,5,0.606496,False,True,3
3.84,16,0.609033,False,True,5
0.97,3,0.609545,False,True,2
-0.02,2,0.609907,False,True,1
1.93,7,0.611042,False,True,3
-0.08,8,0.612333,False,True,1
-0.09,9,0.613779,False,True,1
-0.03,3,0.614292,False,True,1
-0.12,12,0.616188,False,True,1
-0.06,6,0.617167,False,True,1
-0.13,13,0.619221,False,True,1
-0.15,15,0.621594,False,True,1
-0.07,7,0.622721,False,True,1
-0.01,1,0.622922,False,True,1
1.82,18,0.625761,False,True,3
-0.03,3,0.626283,False,True,1
0.8,20,0.629433,False,True,2
1.91,9,0.630874,False,True,3
-0.01,1,0.631075,False,True,1
0.85,15,0.633452,False,True,2
0.94,6,0.634444,False,True,2
-0.03,3,0.634963,False,True,1
-0.03,3,0.635476,False,True,1
1.83,17,0.638163,False,True,3
-0.04,4,0.638829,False,True,1
-0.08,8,0.640115,False,True,1
-0.1,10,0.641711,False,True,1
0.93,7,0.642844,False,True,2
3.93,7,0.643981,False,True,5
-0.04,4,0.644649,False,True,1
-0.03,3,0.645157,False,True,1
-0.05,5,0.64597,False,True,1
1.95,5,0.646801,False,True,3
-0.03,3,0.647321,False,True,1
-0.03,3,0.647837,False,True,1
-0.14,14,0.650027,False,True,1
-0.19,19,0.652991,False,True,1
0.94,6,0.653991,False,True,2
-0.24,24,0.658241,False,True,1
-0.03,3,0.658831,False,True,1
1.9,10,0.660558,False,True,3
-0.2,20,0.663897,False,True,1
-0.14,14,0.666466,False,True,1
-0.01,1,0.666703,False,True,1
1.9,10,0.668397,False,True,3
-0.04,4,0.669106,False,True,1
-0.08,8,0.670412,False,True,1
1.84,16,0.672942,False,True,3
-0.11,11,0.674679,False,True,1
-0.03,3,0.675195,False,True,1
-0.23,23,0.67878,False,True,1
1.83,17,0.68143,False,True,3
1.89,11,0.683182,False,True,3
-0.03,3,0.683706,False,True,1
-0.03,3,0.684225,False,True,1
-0.02,2,0.684586,False,True,1
0.5,50,0.692392,False,True,2
-0.11,11,0.69416,False,True,1
2.89,11,0.695934,False,True,4
-0.02,2,0.69631,False,True,1
-0.1,10,0.697911,False,True,1
-0.09,9,0.699363,False,True,1
-0.08,8,0.700665,False,True,1
-0.16,16,0.703196,False,True,1
-0.07,7,0.704331,False,True,1
-0.02,2,0.704688,False,True,1
-0.11,11,0.706457,False,True,1
-0.07,7,0.707593,False,True,1
-0.03,3,0.708117,False,True,1
1.81,19,0.711113,False,True,3
-0.02,2,0.711472,False,True,1
1.95,5,0.712302,False,True,3
-0.08,8,0.713608,False,True,1
1.86,14,0.715843,False,True,3
-0.14,14,0.71805,False,True,1
-0.02,2,0.71841,False,True,1
1.9,10,0.720024,False,True,3
-0.07,7,0.72116,False,True,1
-0.27,27,0.72551,False,True,1
-0.07,7,0.726667,False,True,1
-0.12,12,0.728567,False,True,1
-0.05,5,0.729384,False,True,1
0.86,14,0.731585,False,True,2
-0.04,4,0.732246,False,True,1
-0.05,5,0.733141,False,True,1
-0.05,5,0.734032,False,True,1
3.81,19,0.737163,False,True,5
-0.03,3,0.737695,False,True,1
-0.1,10,0.739353,False,True,1
-0.14,14,0.74167,False,True,1
1.79,21,0.74494,False,True,3
-0.03,3,0.745457,False,True,1
0.87,13,0.747495,False,True,2
1.8,20,0.750681,False,True,3
0.8,20,0.753857,False,True,2
-0.04,4,0.754533,False,True,1
-0.03,3,0.755048,False,True,1
0.87,13,0.946034,False,True,2
2.83,17,0.949054,False,True,4
2.82,18,0.952114,False,True,4
-0.11,11,0.954079,False,True,1
-0.05,5,0.954946,False,True,1
-0.08,8,0.956241,False,True,1
