environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v7,qrdqn,2,200000,100,1000,0,0.0,23,0.23,77,0.77,-2.1312999999999906,84.13,2.79,0.0,84.13,0.02127659574468085,0.10424343278259836,0.09473433971234993,0.4651135147985261,0.3146321169618448,0,4,results/runs/v7/qrdqn_50q_seed2/checkpoints/qrdqn_50q_seed2_200000_steps
v7,qrdqn,2,400000,100,1000,5,0.05,91,0.91,4,0.04,3.938700000000006,48.13,5.28,60.4,47.48421052631579,0.061707874506544774,0.20423852067317683,0.1749428630791606,0.2973197589860794,0.2617909827550384,0,13,results/runs/v7/qrdqn_50q_seed2/checkpoints/qrdqn_50q_seed2_400000_steps
v7,qrdqn,2,600000,100,1000,5,0.05,74,0.74,21,0.21,3.320100000000012,71.99,5.58,86.2,71.2421052631579,0.17613557438533128,0.1334907626059175,0.07792748992915682,0.470343103208779,0.1421030698708154,4,5,results/runs/v7/qrdqn_50q_seed2/checkpoints/qrdqn_50q_seed2_600000_steps
v7,qrdqn,2,800000,100,1000,8,0.08,91,0.91,1,0.01,4.514800000000008,47.52,5.55,74.25,45.19565217391305,0.03766835016835017,0.1893939393939394,0.08080808080808081,0.4564393939393939,0.2356902356902357,2,12,results/runs/v7/qrdqn_50q_seed2/checkpoints/qrdqn_50q_seed2_800000_steps
v7,qrdqn,2,1000000,100,1000,9,0.09,90,0.9,1,0.01,4.467800000000005,34.22,5.31,58.55555555555556,31.813186813186814,0.026592635885447108,0.28170660432495614,0.1282875511396844,0.3310929281122151,0.23232028053769727,3,18,results/runs/v7/qrdqn_50q_seed2/final_model
