environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v6_local3,ppo,0,200000,100,1000,13,0.13,87,0.87,0,0.0,5.869700000000002,9.03,6.18,15.076923076923077,8.126436781609195,0.08637873754152824,0.6843853820598007,0.0,0.2081949058693245,0.021040974529346623,0,10,results/runs/v6_local3/ppo_seed0/checkpoints/ppo_seed0_200000_steps
v6_local3,ppo,0,400000,100,1000,21,0.21,79,0.79,0,0.0,6.6848000000000045,15.52,6.58,22.523809523809526,13.658227848101266,0.16043814432989692,0.42396907216494845,0.0,0.40012886597938147,0.015463917525773196,0,4,results/runs/v6_local3/ppo_seed0/checkpoints/ppo_seed0_400000_steps
v6_local3,ppo,0,600000,100,1000,26,0.26,74,0.74,0,0.0,6.947200000000007,19.28,6.58,23.46153846153846,17.81081081081081,0.18983402489626555,0.3412863070539419,0.0,0.4528008298755187,0.016078838174273857,0,8,results/runs/v6_local3/ppo_seed0/checkpoints/ppo_seed0_600000_steps
v6_local3,ppo,0,800000,100,1000,27,0.27,73,0.73,0,0.0,7.073000000000004,16.7,6.62,22.666666666666668,14.493150684931507,0.19760479041916168,0.3964071856287425,0.0,0.3838323353293413,0.02215568862275449,0,6,results/runs/v6_local3/ppo_seed0/checkpoints/ppo_seed0_800000_steps
v6_local3,ppo,0,1000000,100,1000,34,0.34,66,0.66,0,0.0,7.600000000000005,18.0,6.74,25.029411764705884,14.378787878787879,0.18944444444444444,0.37444444444444447,0.0,0.37833333333333335,0.057777777777777775,0,8,results/runs/v6_local3/ppo_seed0/final_model
