environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v10,qrdqn,4,200000,100,1000,0,0.0,65,0.65,37,0.37,28,0.28,35,0.35,0.6763000000000067,53.37,3.61,0.0,53.37,0.15664230841296609,0.2881768783961027,0.28780213603147836,0.08113172194116545,0.18624695521828744,11,13,results/runs/v10/qrdqn_50q_seed4/checkpoints/qrdqn_50q_seed4_200000_steps
v10,qrdqn,4,400000,100,1000,10,0.1,77,0.77,32,0.32,45,0.45,13,0.13,3.4247000000000094,61.53,4.96,83.7,59.06666666666667,0.16333495855680155,0.12790508694945554,0.08272387453274825,0.02779132130667967,0.5982447586543149,7,6,results/runs/v10/qrdqn_50q_seed4/checkpoints/qrdqn_50q_seed4_400000_steps
v10,qrdqn,4,600000,100,1000,22,0.22,77,0.77,52,0.52,25,0.25,1,0.01,6.087800000000004,28.22,6.09,27.181818181818183,28.512820512820515,0.05527994330262225,0.3724309000708717,0.16761162296243798,0.014528703047484054,0.390148830616584,1,4,results/runs/v10/qrdqn_50q_seed4/checkpoints/qrdqn_50q_seed4_600000_steps
v10,qrdqn,4,800000,100,1000,33,0.33,66,0.66,41,0.41,25,0.25,1,0.01,7.141500000000003,20.85,6.41,22.515151515151516,20.029850746268657,0.1817745803357314,0.41678657074340525,0.13237410071942446,0.012949640287769784,0.25611510791366904,1,6,results/runs/v10/qrdqn_50q_seed4/checkpoints/qrdqn_50q_seed4_800000_steps
v10,qrdqn,4,1000000,100,1000,52,0.52,48,0.48,28,0.28,20,0.2,0,0.0,9.127000000000006,24.3,7.25,23.673076923076923,24.979166666666668,0.1337448559670782,0.39053497942386833,0.11604938271604938,0.03580246913580247,0.3238683127572016,0,2,results/runs/v10/qrdqn_50q_seed4/final_model
