#{"t_start": 1787433793.92735, "env_id": "None"}
r,l,t,success,collision,max_y
0.85,15,0.651125,False,True,2
1.56,44,0.653004,False,True,3
0.79,21,0.653923,False,True,2
0.81,19,0.654791,False,True,2
0.89,11,0.659457,False,True,2
2.9,10,0.660587,False,True,4
5.59,41,0.662401,False,True,7
0.81,19,0.663231,False,True,2
2.58,42,0.665386,False,True,4
0.77,23,0.666467,False,True,2
0.8,20,0.667756,False,True,2
-0.07,7,0.668348,False,True,1
0.9,10,0.669379,False,True,2
0.87,13,0.67005,False,True,2
4.82,18,0.670892,False,True,6
-0.12,12,0.671517,False,True,1
-0.05,5,0.671937,False,True,1
0.79,21,0.672975,False,True,2
1.71,29,0.674676,False,True,3
-0.1,10,0.675248,False,True,1
0.83,17,0.676161,False,True,2
0.94,6,0.676512,False,True,2
1.83,17,0.677261,False,True,3
-0.05,5,0.677546,False,True,1
-0.07,7,0.677994,False,True,1
0.74,26,0.679342,False,True,2
-0.04,4,0.679705,False,True,1
1.9,10,0.680266,False,True,3
-0.03,3,0.680616,False,True,1
4.8,20,0.681588,False,True,6
-0.03,3,0.681809,False,True,1
1.81,19,0.682725,False,True,3
0.83,17,0.683696,False,True,2
1.85,15,0.684536,False,True,3
0.86,14,0.685226,False,True,2
1.88,12,0.685823,False,True,3
0.83,17,0.686709,False,True,2
-0.11,11,0.687241,False,True,1
-0.02,2,0.687393,False,True,1
-0.24,24,0.688562,False,True,1
0.96,4,0.689116,False,True,2
-0.18,18,0.690035,False,True,1
-0.2,20,0.690979,False,True,1
0.89,11,0.691605,False,True,2
-0.08,8,0.692236,False,True,1
-0.12,12,0.692817,False,True,1
-3.0,100,0.69723,False,False,3
-0.03,3,0.697601,False,True,1
4.75,25,0.699252,False,True,6
3.89,11,0.699852,False,True,5
1.81,19,0.700896,False,True,3
1.96,4,0.701181,False,True,3
1.78,22,0.702456,False,True,3
-0.22,22,0.703465,False,True,1
0.87,13,0.704084,False,True,2
1.72,28,0.705314,False,True,3
-0.04,4,0.705677,False,True,1
0.83,17,0.706517,False,True,2
-0.04,4,0.706814,False,True,1
3.63,37,0.709314,False,True,5
0.89,11,0.71012,False,True,2
0.93,7,0.710705,False,True,2
1.88,12,0.711434,False,True,3
