environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v5,dqn,1,200000,100,1000,0,0.0,56,0.56,44,0.44,-1.5984000000000003,82.84,1.99,0.0,82.84,0.23660067600193144,0.10960888459681313,0.2881458232737808,0.22114920328343796,0.1444954128440367,56,0,results/runs/v5/dqn_seed1/checkpoints/dqn_seed1_200000_steps
v5,dqn,1,400000,100,1000,16,0.16,84,0.84,0,0.0,5.862200000000005,41.78,6.32,49.625,40.285714285714285,0.2797989468645285,0.20296792723791288,0.07850646242221158,0.21948300622307323,0.21924365725227382,0,0,results/runs/v5/dqn_seed1/checkpoints/dqn_seed1_400000_steps
v5,dqn,1,600000,100,1000,42,0.42,54,0.54,4,0.04,8.05060000000001,48.94,7.18,50.88095238095238,47.53448275862069,0.14630159378831223,0.17592970984879444,0.031058438904781365,0.21209644462607274,0.43461381283203926,3,3,results/runs/v5/dqn_seed1/checkpoints/dqn_seed1_600000_steps
v5,dqn,1,800000,100,1000,65,0.65,34,0.34,1,0.01,10.286000000000007,25.4,7.68,26.6,23.17142857142857,0.23976377952755906,0.3283464566929134,0.027559055118110236,0.14645669291338584,0.2578740157480315,1,5,results/runs/v5/dqn_seed1/checkpoints/dqn_seed1_800000_steps
v5,dqn,1,1000000,100,1000,73,0.73,26,0.26,1,0.01,11.193499999999998,25.65,8.11,25.54794520547945,25.925925925925927,0.2405458089668616,0.32826510721247565,0.012085769980506823,0.11929824561403508,0.29980506822612085,0,0,results/runs/v5/dqn_seed1/final_model
