#{"t_start": 1787326124.58169, "env_id": "None"}
r,l,t
1.94,6,59.793722
1.96,4,59.795034
3.94,6,59.976771
1.96,4,59.978368
1.96,4,59.979827
3.94,6,59.981923
5.9,10,59.985333
1.96,4,59.986699
1.96,4,59.988179
3.94,6,59.990337
3.94,6,59.992694
1.94,6,59.994965
3.94,6,59.997149
5.92,8,59.999884
3.94,6,60.001928
-0.02,2,60.002718
3.94,6,60.004763
3.94,6,60.006732
3.94,6,60.008714
1.96,4,60.010132
1.95,5,60.011764
1.95,5,60.013381
3.93,7,60.015606
3.94,6,60.017531
3.93,7,60.01974
5.92,8,60.215625
-0.02,2,60.216444
1.94,6,60.218425
3.94,6,60.22038
1.96,4,60.221714
1.94,6,60.223669
1.95,5,60.22529
1.95,5,60.226908
3.94,6,60.228844
3.93,7,60.231082
1.96,4,60.232401
1.96,4,60.233727
3.94,6,60.235652
1.95,5,60.237278
1.96,4,60.238601
3.93,7,60.240852
3.92,8,60.243419
13.9,10,60.246573
5.92,8,60.249098
1.96,4,60.25042
5.92,8,60.252974
1.96,4,60.254307
1.96,4,60.443528
1.94,6,60.445695
5.92,8,60.448259
1.96,4,60.449575
13.9,10,60.452733
3.91,9,60.455575
1.93,7,60.457782
1.96,4,60.459087
1.96,4,60.460398
13.9,10,60.463522
1.95,5,60.465127
5.92,8,60.467632
1.96,4,60.468934
5.89,11,60.472359
1.96,4,60.473666
3.93,7,60.475866
3.94,6,60.477785
1.96,4,60.479094
1.95,5,60.48071
3.94,6,60.482613
1.96,4,60.483916
1.93,7,60.690057
13.9,10,60.693331
-0.02,2,60.69405
1.95,5,60.695659
13.9,10,60.698819
1.95,5,60.700448
1.96,4,60.701779
1.96,4,60.703089
13.89,11,60.706514
3.94,6,60.708428
1.94,6,60.71035
1.94,6,60.712259
1.94,6,60.714194
5.9,10,60.717753
3.91,9,60.720717
1.96,4,60.722086
1.96,4,60.723448
1.96,4,60.724807
1.96,4,60.726158
3.93,7,60.728449
3.94,6,60.937615
1.96,4,60.93914
1.96,4,60.940494
3.94,6,60.942481
-0.02,2,60.943199
3.94,6,60.945177
3.92,8,60.94775
3.93,7,60.949995
3.94,6,60.951923
3.94,6,60.953849
13.9,10,60.957007
5.92,8,60.95953
3.94,6,60.96145
13.9,10,60.964596
13.9,10,60.967747
1.93,7,60.969966
1.96,4,60.971284
1.96,4,60.972603
3.94,6,60.974533
1.93,7,60.976775
3.94,6,60.9787
5.92,8,61.171801
1.96,4,61.173307
3.94,6,61.175393
5.91,9,61.178373
1.96,4,61.179752
1.96,4,61.181142
1.96,4,61.182516
13.9,10,61.185792
3.93,7,61.188166
3.92,8,61.190845
1.96,4,61.19222
-0.02,2,61.192984
1.94,6,61.19503
1.96,4,61.196436
5.9,10,61.199767
3.94,6,61.201792
1.96,4,61.203195
3.93,7,61.205552
3.94,6,61.207521
1.96,4,61.208846
3.92,8,61.211346
1.96,4,61.402411
1.96,4,61.403969
-0.04,4,61.405347
1.96,4,61.406717
1.96,4,61.408078
13.9,10,61.411319
13.89,11,61.414862
1.96,4,61.416211
3.93,7,61.418504
1.96,4,61.419842
3.94,6,61.421816
5.91,9,61.424744
1.96,4,61.426336
5.92,8,61.429056
-0.02,2,61.429804
3.92,8,61.432372
1.96,4,61.433691
-0.02,2,61.434397
1.96,4,61.435724
3.93,7,61.437958
3.94,6,61.439882
-0.02,2,61.440591
5.92,8,61.443149
1.96,4,61.444468
3.94,6,61.652054
1.93,7,61.654422
3.94,6,61.656368
3.92,8,61.65891
13.9,10,61.662603
1.96,4,61.664021
3.92,8,61.666614
5.92,8,61.66921
1.96,4,61.670548
3.94,6,61.672555
1.95,5,61.674186
3.94,6,61.676122
3.94,6,61.678066
3.94,6,61.680008
1.93,7,61.682233
3.92,8,61.684769
3.94,6,61.686715
1.95,5,61.688338
1.96,4,61.689678
3.94,6,61.691607
1.95,5,61.877634
1.96,4,61.879122
3.92,8,61.881714
5.92,8,61.884296
1.96,4,61.885623
3.93,7,61.887874
13.9,10,61.891035
1.96,4,61.892373
1.96,4,61.8937
1.96,4,61.895028
5.92,8,61.897575
5.92,8,61.900104
1.96,4,61.901414
1.95,5,61.903031
3.94,6,61.904952
3.94,6,61.906873
1.96,4,61.90818
1.96,4,61.909494
3.94,6,61.91142
3.94,6,61.913341
3.92,8,61.91586
1.96,4,61.917183
1.93,7,62.111866
3.94,6,62.113942
5.92,8,62.116526
3.94,6,62.118476
1.96,4,62.119793
-0.02,2,62.120511
1.96,4,62.121835
13.87,13,62.125941
3.94,6,62.127884
1.96,4,62.129198
1.94,6,62.131141
3.94,6,62.13307
5.89,11,62.136521
5.92,8,62.139059
5.91,9,62.141927
1.95,5,62.143554
1.95,5,62.145216
1.96,4,62.146528
3.91,9,62.149365
3.94,6,62.151303
3.94,6,62.381113
13.89,11,62.384735
1.96,4,62.386077
13.9,10,62.389262
1.96,4,62.390589
-0.02,2,62.391304
1.96,4,62.392645
1.95,5,62.39426
1.96,4,62.39558
1.93,7,62.39781
1.94,6,62.399731
1.96,4,62.401048
13.88,12,62.404815
1.96,4,62.406135
3.94,6,62.408051
1.96,4,62.409362
3.94,6,62.411269
13.9,10,62.414413
5.91,9,62.417256
1.96,4,62.418577
1.96,4,62.4199
1.94,6,62.640322
5.92,8,62.643132
13.9,10,62.646335
3.93,7,62.648582
1.94,6,62.650522
1.96,4,62.651841
3.94,6,62.653768
1.95,5,62.655389
3.91,9,62.658242
1.96,4,62.659559
3.94,6,62.6615
3.94,6,62.663437
3.91,9,62.6663
-0.02,2,62.667016
5.92,8,62.66957
1.94,6,62.671498
3.94,6,62.673429
3.94,6,62.675358
3.94,6,62.677289
3.94,6,62.679217
3.92,8,62.867781
1.94,6,62.869924
3.94,6,62.871905
3.94,6,62.873867
1.94,6,62.875814
5.89,11,62.879923
1.93,7,62.882323
1.96,4,62.883717
1.96,4,62.885118
1.96,4,62.886526
3.91,9,62.889515
13.9,10,62.89272
3.94,6,62.894673
3.91,9,62.897558
5.92,8,62.9001
3.94,6,62.902027
1.96,4,62.90335
1.95,5,62.90498
1.96,4,62.906299
5.92,8,62.908862
1.96,4,62.910186
1.94,6,63.116348
3.91,9,63.119314
5.9,10,63.122492
1.96,4,63.123821
3.94,6,63.125746
3.94,6,63.127678
1.96,4,63.129012
1.96,4,63.13033
3.94,6,63.132254
1.96,4,63.133571
3.92,8,63.136105
5.92,8,63.138652
1.93,7,63.140887
1.96,4,63.142218
1.96,4,63.143548
1.96,4,63.144869
1.96,4,63.146177
1.94,6,63.148097
13.9,10,63.151253
5.92,8,63.153794
1.96,4,63.15515
3.94,6,63.351248
1.94,6,63.353357
3.92,8,63.356016
3.92,8,63.35864
1.96,4,63.360016
1.96,4,63.361375
3.94,6,63.363357
1.94,6,63.365334
1.96,4,63.36668
3.94,6,63.368651
3.93,7,63.370941
13.9,10,63.374155
1.96,4,63.375498
3.94,6,63.377456
1.94,6,63.379431
3.94,6,63.381389
1.93,7,63.383665
1.93,7,63.385931
5.91,9,63.388824
5.92,8,63.391411
5.9,10,63.58656
-0.03,3,63.587685
3.94,6,63.589657
1.96,4,63.591011
1.94,6,63.592965
3.94,6,63.595413
3.94,6,63.597486
1.96,4,63.598816
3.94,6,63.600773
1.96,4,63.6021
3.92,8,63.604669
1.96,4,63.605988
1.95,5,63.607645
1.96,4,63.608958
3.92,8,63.611512
5.88,12,63.615263
5.9,10,63.618412
3.93,7,63.620639
1.95,5,63.622258
3.93,7,63.624464
1.96,4,63.625771
13.9,10,63.852314
1.96,4,63.853732
1.96,4,63.855069
3.92,8,63.857603
1.93,7,63.859829
1.96,4,63.861145
3.94,6,63.863059
1.96,4,63.864369
1.96,4,63.865676
3.94,6,63.867598
3.93,7,63.869837
13.9,10,63.872977
5.92,8,63.875499
3.94,6,63.877422
1.96,4,63.878739
5.91,9,63.881558
5.91,9,63.884379
3.94,6,63.88629
3.92,8,63.888799
3.92,8,64.081332
5.92,8,64.084051
1.96,4,64.085379
3.93,7,64.087629
3.94,6,64.089564
1.95,5,64.091252
1.96,4,64.092576
1.96,4,64.093882
1.96,4,64.09519
1.95,5,64.096796
3.94,6,64.09871
1.96,4,64.10003
1.95,5,64.101645
13.9,10,64.104772
1.96,4,64.10608
3.94,6,64.108001
3.94,6,64.109993
1.94,6,64.112027
5.92,8,64.114574
1.96,4,64.1159
1.96,4,64.117238
-0.02,2,64.117936
3.94,6,64.119853
-0.02,2,64.120548
5.92,8,64.375084
-0.02,2,64.376265
1.96,4,64.378102
1.96,4,64.379596
5.92,8,64.382232
3.94,6,64.384218
3.92,8,64.387398
1.96,4,64.38893
5.92,8,64.391594
1.95,5,64.393259
1.95,5,64.394997
1.96,4,64.396918
1.96,4,64.398572
1.96,4,64.400029
-0.02,2,64.400753
-0.02,2,64.401475
3.93,7,64.403736
3.94,6,64.405935
3.94,6,64.408232
3.94,6,64.410379
-0.02,2,64.411321
3.92,8,64.414238
1.96,4,64.416009
5.89,11,64.420332
3.94,6,64.682018
5.92,8,64.686783
3.94,6,64.689078
1.96,4,64.690512
13.9,10,64.696684
5.92,8,64.699657
1.95,5,64.701813
13.88,12,64.707811
1.96,4,64.70941
1.96,4,64.710946
1.96,4,64.712694
5.91,9,64.716898
5.91,9,64.720131
3.94,6,64.722169
3.94,6,64.724227
3.93,7,64.727322
1.95,5,64.729451
1.96,4,64.73103
3.92,8,64.733722
5.92,8,64.736352
1.94,6,65.008187
3.94,6,65.010616
1.96,4,65.012402
3.92,8,65.015849
3.94,6,65.017977
3.93,7,65.020896
1.94,6,65.023054
3.94,6,65.025305
1.96,4,65.028525
1.96,4,65.031098
1.96,4,65.032637
1.96,4,65.03411
1.96,4,65.036477
3.94,6,65.038883
1.96,4,65.040383
1.96,4,65.04179
1.96,4,65.043221
3.93,7,65.046023
5.91,9,65.049547
1.96,4,65.051036
1.96,4,65.052706
5.92,8,65.05551
3.94,6,65.058152
1.96,4,65.270694
-0.02,2,65.271571
-0.02,2,65.272318
1.96,4,65.273678
3.94,6,65.275653
1.96,4,65.276992
1.95,5,65.278627
3.94,6,65.281088
3.94,6,65.283181
3.93,7,65.285522
3.94,6,65.287547
5.9,10,65.290945
3.93,7,65.293796
-0.02,2,65.29464
3.94,6,65.296709
1.95,5,65.298361
1.96,4,65.299692
1.96,4,65.301027
5.92,8,65.304108
-0.02,2,65.30513
3.94,6,65.307307
-0.02,2,65.30828
-0.02,2,65.309259
-0.02,2,65.310184
5.92,8,65.313356
1.96,4,65.314811
-0.02,2,65.315551
1.94,6,65.586685
3.93,7,65.591159
1.94,6,65.594939
1.96,4,65.597606
1.95,5,65.60017
3.94,6,65.604852
1.96,4,65.60638
1.95,5,65.608118
3.94,6,65.61035
5.92,8,65.61304
1.96,4,65.614447
3.94,6,65.616516
3.94,6,65.61856
1.96,4,65.620319
5.92,8,65.623425
1.96,4,65.625214
1.93,7,65.627684
1.96,4,65.629155
5.9,10,65.632994
1.96,4,65.634505
1.96,4,65.63595
1.96,4,65.637304
1.96,4,65.638656
3.94,6,65.640992
1.93,7,65.870165
1.96,4,65.871606
1.96,4,65.872946
3.94,6,65.874895
5.92,8,65.87769
3.92,8,65.880519
5.92,8,65.88318
5.92,8,65.885826
1.96,4,65.887866
3.94,6,65.890368
1.94,6,65.892535
1.96,4,65.893907
3.94,6,65.896843
1.96,4,65.898643
5.9,10,65.90276
5.92,8,65.905925
1.94,6,65.908031
1.95,5,65.910272
1.95,5,65.912444
1.96,4,65.913832
-0.02,2,65.914622
3.94,6,65.916674
-0.06,6,66.131381
1.96,4,66.133024
3.94,6,66.135563
1.96,4,66.137106
1.96,4,66.138849
5.91,9,66.141827
1.95,5,66.143841
3.91,9,66.146846
1.96,4,66.148759
1.93,7,66.151847
3.93,7,66.155745
1.96,4,66.157254
3.94,6,66.159514
3.92,8,66.16231
3.92,8,66.165066
13.88,12,66.169193
3.93,7,66.171696
1.96,4,66.174292
1.96,4,66.17701
3.94,6,66.179596
3.91,9,66.610098
5.91,9,66.613667
1.93,7,66.616238
3.91,9,66.619439
1.96,4,66.620821
1.96,4,66.622156
3.92,8,66.624721
3.92,8,66.62873
1.92,8,66.6316
1.96,4,66.635669
-0.03,3,66.636944
5.87,13,66.641232
1.96,4,66.643008
3.94,6,66.645205
1.93,7,66.647578
5.92,8,66.65029
1.96,4,66.651712
1.96,4,66.653693
5.92,8,66.656575
1.96,4,66.658023
5.91,9,66.987088
1.92,8,66.991865
3.92,8,67.001053
3.94,6,67.022297
1.96,4,67.10211
1.92,8,67.113427
1.96,4,67.143492
13.88,12,67.157323
3.94,6,67.173987
3.94,6,67.193524
1.93,7,67.200291
1.96,4,67.390491
1.96,4,67.39248
1.94,6,67.400473
1.94,6,67.403104
3.92,8,67.406853
1.95,5,67.409494
3.94,6,67.412065
3.91,9,67.416214
1.95,5,67.75195
1.96,4,67.753496
3.94,6,67.75551
1.96,4,67.75687
1.96,4,67.75822
13.87,13,67.766165
5.92,8,67.769115
1.95,5,67.770957
1.93,7,67.773596
3.94,6,67.776159
5.91,9,67.779631
3.94,6,67.781788
1.96,4,67.783196
1.95,5,67.785928
3.92,8,67.788556
1.96,4,67.789905
3.94,6,67.791853
1.96,4,67.793904
3.94,6,67.796324
3.94,6,67.798808
3.94,6,67.800877
1.96,4,67.802355
3.94,6,68.064571
3.94,6,68.066699
5.92,8,68.069405
1.92,8,68.072788
13.9,10,68.076793
1.92,8,68.079631
1.96,4,68.081007
13.9,10,68.084822
3.92,8,68.087755
3.94,6,68.089775
1.96,4,68.091118
1.96,4,68.092917
1.96,4,68.095627
1.96,4,68.097014
3.92,8,68.099583
-0.06,6,68.101668
1.96,4,68.103462
1.96,4,68.104816
1.93,7,68.10769
3.91,9,68.111378
3.9,10,68.34123
1.96,4,68.342673
3.94,6,68.345284
1.96,4,68.346697
1.92,8,68.350082
3.93,7,68.352961
1.93,7,68.355321
1.96,4,68.356678
1.96,4,68.358493
3.93,7,68.361771
3.9,10,68.365625
3.94,6,68.367707
3.91,9,68.371552
1.92,8,68.374302
1.96,4,68.375753
1.96,4,68.377938
3.94,6,68.380341
1.95,5,68.382146
1.96,4,68.383584
1.96,4,68.384979
1.96,4,68.387321
3.92,8,68.611682
5.92,8,68.615881
5.92,8,68.618875
5.89,11,68.622639
1.93,7,68.624964
3.94,6,68.628494
1.96,4,68.630307
1.93,7,68.632648
1.96,4,68.633991
1.96,4,68.635458
1.94,6,68.637597
13.89,11,68.641657
13.87,13,68.646216
1.96,4,68.647584
3.92,8,68.650676
13.9,10,68.654306
1.96,4,68.655678
5.92,8,68.658228
3.92,8,68.920512
3.94,6,68.922576
3.92,8,68.925157
1.96,4,68.926486
5.9,10,68.931135
1.96,4,68.933048
3.94,6,68.935083
3.92,8,68.937736
1.94,6,68.940445
1.96,4,68.941924
1.93,7,68.945912
1.96,4,68.947426
3.94,6,68.949426
1.94,6,68.951691
1.96,4,68.953199
1.96,4,68.954567
1.94,6,68.956537
3.94,6,68.958508
1.93,7,68.962025
3.9,10,68.966026
1.96,4,68.96743
1.94,6,69.217666
3.93,7,69.220104
3.94,6,69.222113
3.92,8,69.224695
3.93,7,69.229008
1.96,4,69.23048
3.91,9,69.23344
1.93,7,69.235963
1.94,6,69.238424
5.92,8,69.241055
1.96,4,69.242408
3.94,6,69.244561
3.94,6,69.247156
5.92,8,69.250179
1.96,4,69.251775
1.96,4,69.25352
1.96,4,69.2549
1.96,4,69.256245
5.92,8,69.258796
13.89,11,69.263389
3.91,9,69.495219
1.95,5,69.496981
3.92,8,69.500281
1.96,4,69.501942
1.95,5,69.503707
1.96,4,69.505105
13.87,13,69.50947
1.96,4,69.510841
1.94,6,69.512815
1.96,4,69.514156
1.93,7,69.517106
3.91,9,69.520698
3.93,7,69.523037
5.9,10,69.527228
3.92,8,69.530288
1.96,4,69.531795
3.9,10,69.535226
3.92,8,69.538002
1.96,4,69.53937
1.93,7,69.805732
3.93,7,69.80826
3.92,8,69.81096
1.95,5,69.81265
1.96,4,69.814229
3.92,8,69.816925
3.94,6,69.819338
1.96,4,69.821036
3.9,10,69.82433
1.96,4,69.825735
1.94,6,69.829937
3.92,8,69.832997
3.94,6,69.835179
3.93,7,69.837495
5.92,8,69.84013
3.9,10,69.844392
1.94,6,69.846467
13.89,11,69.850299
3.94,6,70.065289
5.92,8,70.068117
1.94,6,70.070083
1.96,4,70.071408
1.94,6,70.073336
5.92,8,70.075887
3.94,6,70.077807
1.95,5,70.079425
13.9,10,70.082615
3.92,8,70.085439
1.92,8,70.08834
5.92,8,70.090966
5.92,8,70.093891
5.89,11,70.097589
3.94,6,70.099707
3.91,9,70.102798
1.96,4,70.104184
1.93,7,70.106741
1.96,4,70.108458
1.96,4,70.332436
1.96,4,70.334594
1.96,4,70.336174
13.89,11,70.340573
3.94,6,70.34335
3.91,9,70.346538
1.96,4,70.348128
1.95,5,70.350448
1.95,5,70.352511
5.92,8,70.355198
5.92,8,70.357762
3.94,6,70.361037
1.94,6,70.363479
3.92,8,70.366122
1.96,4,70.367463
1.96,4,70.368801
3.94,6,70.371326
3.94,6,70.373579
3.94,6,70.375574
1.96,4,70.376929
1.96,4,70.378272
-0.02,2,70.378992
3.94,6,70.599273
1.95,5,70.60105
1.96,4,70.602402
1.95,5,70.604038
5.89,11,70.607504
1.93,7,70.610593
1.93,7,70.613027
3.93,7,70.615361
1.96,4,70.616712
3.94,6,70.618662
5.89,11,70.622131
1.95,5,70.623766
1.96,4,70.625081
1.96,4,70.626394
1.96,4,70.627708
3.94,6,70.629628
1.96,4,70.630944
1.96,4,70.632284
5.92,8,70.635026
1.96,4,70.636573
3.94,6,70.638548
3.92,8,70.641101
1.96,4,70.8679
5.89,11,70.871558
1.96,4,70.872889
1.96,4,70.874219
3.94,6,70.876158
1.96,4,70.877748
1.96,4,70.879152
5.92,8,70.881766
1.96,4,70.883126
3.93,7,70.885388
1.94,6,70.888092
1.96,4,70.889562
1.96,4,70.891115
1.94,6,70.893214
1.96,4,70.894596
1.94,6,70.896586
1.96,4,70.897933
1.96,4,70.899279
1.95,5,70.905048
1.96,4,70.906885
13.87,13,70.911476
3.94,6,70.913564
3.93,7,70.91607
5.92,8,71.172274
5.92,8,71.174937
3.94,6,71.176895
1.93,7,71.179131
1.96,4,71.18046
1.93,7,71.182722
3.9,10,71.186409
3.94,6,71.188479
1.96,4,71.189837
1.95,5,71.191503
1.96,4,71.192849
1.92,8,71.195667
1.95,5,71.197322
1.92,8,71.199887
1.94,6,71.201828
5.92,8,71.204846
1.93,7,71.207181
1.96,4,71.208521
3.92,8,71.211066
1.96,4,71.212394
1.96,4,71.415874
5.89,11,71.419589
1.96,4,71.421015
3.92,8,71.424029
3.94,6,71.426878
1.96,4,71.428944
5.92,8,71.431936
1.96,4,71.433348
13.9,10,71.436573
1.96,4,71.437916
5.9,10,71.441445
5.85,15,71.44633
3.93,7,71.44867
1.96,4,71.450698
1.95,5,71.45249
1.93,7,71.454848
5.91,9,71.457812
13.9,10,71.461527
5.85,15,71.717237
5.9,10,71.720555
1.91,9,71.724164
5.88,12,71.728315
1.96,4,71.729686
1.96,4,71.731024
5.88,12,71.735151
1.94,6,71.737215
1.96,4,71.738583
5.92,8,71.741145
3.94,6,71.743086
1.95,5,71.744713
5.91,9,71.747572
1.96,4,71.748918
1.95,5,71.750554
1.96,4,71.751938
1.96,4,71.753302
13.9,10,72.018449
3.91,9,72.021576
1.95,5,72.023719
1.92,8,72.026574
3.91,9,72.029656
3.94,6,72.032072
3.94,6,72.034215
3.9,10,72.037655
3.94,6,72.039696
1.94,6,72.041649
1.92,8,72.044214
3.94,6,72.046169
1.93,7,72.048458
1.96,4,72.049788
3.92,8,72.052346
3.94,6,72.054266
1.96,4,72.055693
1.96,4,72.057114
1.93,7,72.059409
3.94,6,72.061366
1.92,8,72.263072
1.93,7,72.26547
13.9,10,72.268719
5.92,8,72.27171
1.91,9,72.274949
1.93,7,72.27748
1.96,4,72.278929
1.91,9,72.281933
5.92,8,72.284594
3.94,6,72.286623
3.9,10,72.289904
3.91,9,72.292771
3.92,8,72.296391
1.96,4,72.297815
3.89,11,72.30141
5.87,13,72.51598
3.92,8,72.519162
1.96,4,72.520635
1.9,10,72.524012
1.96,4,72.525606
1.96,4,72.526986
1.93,7,72.529298
3.93,7,72.532066
1.89,11,72.535779
1.96,4,72.537134
1.9,10,72.540315
1.96,4,72.541651
1.93,7,72.543918
1.95,5,72.54556
1.96,4,72.546901
1.96,4,72.548234
5.91,9,72.551094
5.91,9,72.553952
1.95,5,72.555613
1.96,4,72.556954
3.94,6,72.772188
13.9,10,72.775622
1.9,10,72.778818
1.96,4,72.780145
13.85,15,72.78545
13.9,10,72.788782
1.91,9,72.791672
5.87,13,72.795729
1.93,7,72.7983
3.94,6,72.800407
3.94,6,72.802394
1.96,4,72.803736
1.94,6,72.805692
1.91,9,72.809038
1.96,4,72.810471
1.96,4,72.811808
1.96,4,72.813137
3.9,10,73.08026
1.94,6,73.082394
3.92,8,73.085368
3.89,11,73.089415
3.94,6,73.091459
1.95,5,73.093246
1.96,4,73.094714
3.87,13,73.099312
1.96,4,73.100822
1.88,12,73.104847
3.94,6,73.107244
5.89,11,73.111106
1.96,4,73.112524
5.84,16,73.117701
1.91,9,73.120621
1.9,10,73.400275
3.94,6,73.402675
5.92,8,73.40534
1.82,18,73.411202
1.96,4,73.41261
3.94,6,73.414622
3.9,10,73.417864
1.93,7,73.420172
3.91,9,73.423108
5.92,8,73.425738
3.92,8,73.432144
1.91,9,73.435311
1.91,9,73.438216
1.94,6,73.440671
1.93,7,73.443151
5.85,15,73.748626
1.95,5,73.750409
3.9,10,73.753789
1.95,5,73.75546
1.96,4,73.756807
1.92,8,73.759349
1.9,10,73.763918
1.92,8,73.766595
1.96,4,73.767977
1.95,5,73.769632
1.92,8,73.772628
1.96,4,73.774041
3.94,6,73.775988
3.89,11,73.779808
5.9,10,73.783332
3.94,6,73.786179
1.94,6,73.788196
5.89,11,73.791707
1.94,6,74.008633
5.91,9,74.011694
3.9,10,74.014895
13.9,10,74.018554
1.96,4,74.020003
3.94,6,74.022
3.94,6,74.023959
1.96,4,74.025297
1.91,9,74.029199
3.9,10,74.032447
3.93,7,74.03476
1.96,4,74.036312
3.92,8,74.039045
1.92,8,74.041691
1.92,8,74.044554
1.94,6,74.046594
1.91,9,74.049504
3.94,6,74.051475
3.89,11,74.256661
1.9,10,74.260364
3.94,6,74.262982
3.94,6,74.265391
3.94,6,74.267464
3.94,6,74.269525
1.9,10,74.272718
5.92,8,74.275291
3.9,10,74.278562
1.96,4,74.27991
3.9,10,74.283073
3.89,11,74.286631
1.96,4,74.287982
1.95,5,74.289646
3.94,6,74.291606
1.92,8,74.294358
3.94,6,74.296372
1.9,10,74.514646
1.9,10,74.517911
5.9,10,74.52112
3.94,6,74.523582
5.88,12,74.528523
1.9,10,74.531832
1.96,4,74.53319
1.96,4,74.534524
1.91,9,74.537662
1.96,4,74.539065
5.89,11,74.542653
1.95,5,74.544375
1.91,9,74.547256
3.9,10,74.550773
3.94,6,74.552801
1.93,7,74.555052
1.94,6,74.81139
1.93,7,74.814141
3.93,7,74.816696
1.9,10,74.820081
1.94,6,74.822406
1.96,4,74.823794
13.88,12,74.827878
1.94,6,74.829884
3.91,9,74.83292
1.92,8,74.835545
3.94,6,74.837531
1.96,4,74.838867
3.94,6,74.840813
1.93,7,74.843571
5.87,13,74.847796
3.9,10,74.850984
3.94,6,74.852955
1.96,4,74.854289
1.96,4,75.103891
3.94,6,75.106065
1.96,4,75.107477
1.91,9,75.110456
5.91,9,75.113452
3.94,6,75.115459
1.95,5,75.117151
1.96,4,75.118517
1.91,9,75.121471
5.92,8,75.124605
13.89,11,75.128242
5.87,13,75.132368
3.94,6,75.134804
5.86,14,75.139483
1.93,7,75.141748
3.94,6,75.144121
3.92,8,75.146919
5.92,8,75.397878
3.91,9,75.400957
1.92,8,75.403567
1.96,4,75.405354
1.95,5,75.407143
1.96,4,75.40854
1.96,4,75.409907
5.92,8,75.412519
1.95,5,75.414195
1.92,8,75.417041
3.87,13,75.421448
5.92,8,75.424126
5.92,8,75.427076
3.91,9,75.431162
3.89,11,75.435421
1.91,9,75.438765
-0.02,2,75.439557
1.91,9,75.691745
1.96,4,75.694044
1.9,10,75.697455
1.96,4,75.699264
1.96,4,75.700707
1.9,10,75.703968
1.96,4,75.705332
3.88,12,75.709895
5.92,8,75.712701
1.91,9,75.715949
1.96,4,75.7175
1.91,9,75.720544
1.9,10,75.72388
3.91,9,75.727423
3.92,8,75.730228
1.96,4,75.731909
1.96,4,75.733804
3.93,7,75.736337
3.92,8,75.983389
3.92,8,75.988322
1.93,7,75.991324
-0.06,6,75.994041
1.96,4,75.995498
5.92,8,75.998539
3.89,11,76.004197
3.9,10,76.007515
5.86,14,76.011922
1.93,7,76.014737
1.91,9,76.017976
3.92,8,76.020748
1.92,8,76.023508
5.92,8,76.026182
5.92,8,76.028926
1.95,5,76.030681
5.9,10,76.33927
1.96,4,76.340718
5.92,8,76.344703
1.92,8,76.348527
1.95,5,76.350443
3.94,6,76.352679
3.94,6,76.354847
1.93,7,76.357739
3.88,12,76.361957
3.9,10,76.365194
1.89,11,76.369276
1.92,8,76.372156
3.94,6,76.37431
1.91,9,76.377814
3.9,10,76.381069
3.94,6,76.383021
1.9,10,76.890176
3.92,8,76.894048
1.91,9,76.905815
1.94,6,76.911945
13.9,10,76.917373
3.91,9,76.920929
3.87,13,76.926486
1.89,11,76.930481
3.88,12,76.935675
1.92,8,76.938486
1.96,4,76.941949
5.9,10,76.958899
5.88,12,76.969726
1.91,9,76.974556
13.9,10,77.52119
3.87,13,77.526152
3.87,13,77.532134
1.96,4,77.533651
3.91,9,77.53705
1.9,10,77.541076
1.93,7,77.545884
3.84,16,77.552543
5.91,9,77.555694
1.88,12,77.560107
1.95,5,77.562386
1.91,9,77.567234
3.92,8,77.570048
5.92,8,77.893828
3.94,6,77.896
1.96,4,77.897366
-6.0,100,77.932675
3.94,6,77.935142
1.96,4,77.936668
1.94,6,78.904064
1.91,9,78.909498
3.94,6,78.91246
1.94,6,78.914892
3.94,6,78.917587
3.92,8,78.920843
3.93,7,78.923281
3.91,9,78.926889
1.9,10,78.930373
1.9,10,78.93396
1.9,10,78.937778
3.93,7,78.940183
5.9,10,78.943671
1.94,6,78.945899
1.92,8,78.948669
1.91,9,78.951681
5.87,13,79.171264
3.94,6,79.174047
3.91,9,79.177451
1.91,9,79.181037
3.78,22,79.188357
3.92,8,79.191014
1.89,11,79.194885
1.96,4,79.196296
3.94,6,79.198414
1.94,6,79.200586
1.89,11,79.205287
1.91,9,79.20876
1.96,4,79.21049
1.96,4,79.212006
1.94,6,79.214516
1.93,7,79.614284
1.96,4,79.615863
5.9,10,79.619177
1.93,7,79.621473
3.94,6,79.623985
1.9,10,79.627666
1.95,5,79.629327
1.87,13,79.633636
3.88,12,79.639092
1.96,4,79.64059
13.88,12,79.645035
3.54,46,80.255805
1.88,12,80.259772
5.87,13,80.264332
3.94,6,80.266534
3.86,14,80.271445
3.9,10,80.275049
1.95,5,80.277069
5.84,16,80.28212
1.95,5,80.283988
1.95,5,80.285934
1.95,5,80.287602
3.88,12,80.291406
1.89,11,80.295116
3.82,18,80.593474
5.91,9,80.596987
1.94,6,80.599013
1.95,5,80.601448
1.91,9,80.60496
5.85,15,80.610255
3.93,7,80.612657
1.96,4,80.614016
5.92,8,80.616764
1.94,6,80.618769
1.93,7,80.621708
3.91,9,80.624828
5.92,8,80.627457
1.96,4,80.628787
5.92,8,80.631375
5.85,15,80.637537
5.84,16,80.922932
1.95,5,80.924644
3.89,11,80.928654
3.91,9,80.931776
3.91,9,80.934745
1.91,9,80.938166
13.8,20,80.946386
