environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v5,a2c,0,200000,100,1000,20,0.2,80,0.8,0,0.0,6.822300000000001,15.77,6.78,17.3,15.3875,0.5700697526949905,0.4299302473050095,0.0,0.0,0.0,0,0,results/runs/v5/a2c_seed0/checkpoints/a2c_seed0_200000_steps
v5,a2c,0,400000,100,1000,21,0.21,79,0.79,0,0.0,6.831600000000001,10.84,6.68,13.80952380952381,10.050632911392405,0.3763837638376384,0.6162361623616236,0.0,0.007380073800738007,0.0,0,6,results/runs/v5/a2c_seed0/checkpoints/a2c_seed0_400000_steps
v5,a2c,0,600000,100,1000,19,0.19,81,0.81,0,0.0,5.277100000000001,16.29,5.3,21.526315789473685,15.061728395061728,0.2645794966236955,0.44751381215469616,0.287292817679558,0.0006138735420503376,0.0,0,40,results/runs/v5/a2c_seed0/checkpoints/a2c_seed0_600000_steps
v5,a2c,0,800000,100,1000,13,0.13,87,0.87,0,0.0,4.837300000000003,16.27,5.22,22.153846153846153,15.39080459770115,0.30055316533497234,0.5070682237246465,0.19237861094038106,0.0,0.0,9,30,results/runs/v5/a2c_seed0/checkpoints/a2c_seed0_800000_steps
v5,a2c,0,1000000,100,1000,10,0.1,90,0.9,0,0.0,4.699300000000001,9.07,5.19,12.6,8.677777777777777,0.2127894156560088,0.6769570011025359,0.10584343991179714,0.004410143329658214,0.0,4,30,results/runs/v5/a2c_seed0/final_model
