environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,ppo,4,200000,100,1000,12,0.12,87,0.87,87,0.87,0,0.0,1,0.01,4.7558000000000025,9.42,5.17,14.0,8.795454545454545,0.01167728237791932,0.5764331210191083,0.058386411889596604,0.2515923566878981,0.10191082802547771,1,16,results/runs/v9/ppo_seed4/checkpoints/ppo_seed4_200000_steps
v9,ppo,4,400000,100,1000,22,0.22,78,0.78,78,0.78,0,0.0,0,0.0,6.286200000000004,11.38,6.08,16.045454545454547,10.064102564102564,0.10105448154657294,0.5746924428822495,0.056239015817223195,0.13971880492091387,0.1282952548330404,3,7,results/runs/v9/ppo_seed4/checkpoints/ppo_seed4_400000_steps
v9,ppo,4,600000,100,1000,28,0.28,70,0.7,70,0.7,0,0.0,2,0.02,6.866100000000002,21.39,6.48,24.571428571428573,20.15277777777778,0.20476858345021037,0.35624123422159887,0.06685366993922394,0.20897615708274894,0.16316035530621786,1,5,results/runs/v9/ppo_seed4/checkpoints/ppo_seed4_600000_steps
v9,ppo,4,800000,100,1000,33,0.33,64,0.64,64,0.64,0,0.0,3,0.03,7.486100000000002,22.39,6.85,25.575757575757574,20.82089552238806,0.19696292987941044,0.34613666815542654,0.048682447521214825,0.2349263063867798,0.17329164805716837,0,5,results/runs/v9/ppo_seed4/checkpoints/ppo_seed4_800000_steps
v9,ppo,4,1000000,100,1000,33,0.33,63,0.63,63,0.63,0,0.0,4,0.04,7.024200000000002,21.58,6.42,25.727272727272727,19.53731343283582,0.2743280815569972,0.3118628359592215,0.015291936978683966,0.2201112140871177,0.1784059314179796,0,6,results/runs/v9/ppo_seed4/final_model
