algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
trpo,2,200000,100,1000,53,0.53,42,0.42,5,0.05,5.4712,17.88,3.67,15.69811320754717,20.340425531914892,0.7046979865771812,0.2052572706935123,0.09004474272930649,0.0,0.0,12,30,results/runs/trpo_seed2/checkpoints/trpo_seed2_200000_steps
trpo,2,400000,100,1000,70,0.7,24,0.24,6,0.06,6.830700000000002,18.93,4.06,16.957142857142856,23.533333333333335,0.7363972530375066,0.2144743792921289,0.0491283676703645,0.0,0.0,8,16,results/runs/trpo_seed2/checkpoints/trpo_seed2_400000_steps
trpo,2,600000,100,1000,72,0.72,21,0.21,7,0.07,7.011400000000001,20.86,4.18,17.416666666666668,29.714285714285715,0.5848513902205177,0.20038350910834132,0.21476510067114093,0.0,0.0,4,17,results/runs/trpo_seed2/checkpoints/trpo_seed2_600000_steps
trpo,2,800000,100,1000,79,0.79,21,0.21,0,0.0,7.9430999999999985,19.69,4.4,16.70886075949367,30.904761904761905,0.5891315388522093,0.22346368715083798,0.18740477399695277,0.0,0.0,9,12,results/runs/trpo_seed2/checkpoints/trpo_seed2_800000_steps
trpo,2,1000000,100,1000,71,0.71,28,0.28,1,0.01,7.1701000000000015,17.99,4.13,14.774647887323944,25.862068965517242,0.7698721511951084,0.22957198443579765,0.0005558643690939411,0.0,0.0,13,15,results/runs/trpo_seed2/final_model
