#{"t_start": 1787209975.2584362, "env_id": "None"}
r,l,t,success,collision,max_y
-0.02,2,0.704451,False,True,1
-0.06,6,0.705663,False,True,1
-0.01,1,0.705871,False,True,1
-0.01,1,0.70607,False,True,1
1.81,19,0.709149,False,True,3
-0.02,2,0.709505,False,True,1
-0.02,2,0.709849,False,True,1
-0.03,3,0.710347,False,True,1
-0.02,2,0.71069,False,True,1
-0.19,19,0.713671,False,True,1
-0.16,16,0.717146,False,True,1
-0.1,10,0.719039,False,True,1
-0.02,2,0.71942,False,True,1
0.97,3,0.719937,False,True,2
-0.11,11,0.721726,False,True,1
-0.01,1,0.721923,False,True,1
-0.12,12,0.723849,False,True,1
-0.02,2,0.724286,False,True,1
-0.04,4,0.725208,False,True,1
-0.1,10,0.727463,False,True,1
-0.03,3,0.728035,False,True,1
-0.06,6,0.729039,False,True,1
-0.03,3,0.729556,False,True,1
-0.07,7,0.730696,False,True,1
-0.11,11,0.732433,False,True,1
-0.02,2,0.73278,False,True,1
-0.01,1,0.732974,False,True,1
-0.13,13,0.735184,False,True,1
-0.03,3,0.735733,False,True,1
-0.02,2,0.736084,False,True,1
1.88,12,0.738205,False,True,3
-0.03,3,0.738741,False,True,1
-0.02,2,0.739097,False,True,1
-0.02,2,0.739449,False,True,1
-0.14,14,0.741695,False,True,1
-0.05,5,0.742519,False,True,1
-0.07,7,0.743641,False,True,1
-0.08,8,0.745184,False,True,1
-0.03,3,0.745896,False,True,1
-0.02,2,0.746306,False,True,1
-0.01,1,0.746518,False,True,1
1.78,22,0.750144,False,True,3
-0.11,11,0.751935,False,True,1
-0.01,1,0.752128,False,True,1
-0.1,10,0.753781,False,True,1
-0.02,2,0.754136,False,True,1
-0.02,2,0.754679,False,True,1
-0.13,13,0.756861,False,True,1
-0.06,6,0.757824,False,True,1
-0.06,6,0.758792,False,True,1
-0.02,2,0.75914,False,True,1
-0.06,6,0.760094,False,True,1
-0.01,1,0.760274,False,True,1
-0.07,7,0.761388,False,True,1
-0.01,1,0.761573,False,True,1
-0.02,2,0.761909,False,True,1
-0.06,6,0.763125,False,True,1
-0.21,21,0.766652,False,True,1
-0.01,1,0.766867,False,True,1
-0.02,2,0.767215,False,True,1
-0.06,6,0.768184,False,True,1
-0.1,10,0.769761,False,True,1
-0.02,2,0.7701,False,True,1
2.8,20,0.773523,False,True,4
0.94,6,0.774613,False,True,2
-0.06,6,0.775804,False,True,1
-0.1,10,0.777569,False,True,1
1.94,6,0.778783,False,True,3
-0.04,4,0.779529,False,True,1
-0.06,6,0.780586,False,True,1
-0.02,2,0.78111,False,True,1
-0.14,14,0.783907,False,True,1
-0.06,6,0.78532,False,True,1
-0.09,9,0.786887,False,True,1
