environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,qrdqn,3,200000,100,1000,2,0.02,58,0.58,50,0.5,8,0.08,40,0.4,0.9137000000000076,63.63,4.03,40.5,64.10204081632654,0.123998114097124,0.22835140656922834,0.2113782806852114,0.18010372465818011,0.25616847399025616,3,18,results/runs/v9/qrdqn_50q_seed3/checkpoints/qrdqn_50q_seed3_200000_steps
v9,qrdqn,3,400000,100,1000,16,0.16,71,0.71,57,0.57,14,0.14,13,0.13,4.733300000000009,51.67,5.81,55.75,50.892857142857146,0.10489645829301335,0.25798335591252175,0.16566673117863365,0.08186568608476873,0.38958776853106253,0,10,results/runs/v9/qrdqn_50q_seed3/checkpoints/qrdqn_50q_seed3_400000_steps
v9,qrdqn,3,600000,100,1000,17,0.17,74,0.74,55,0.55,19,0.19,9,0.09,5.152500000000004,35.75,5.85,39.35294117647059,35.01204819277108,0.1048951048951049,0.3211188811188811,0.17846153846153845,0.012867132867132867,0.38265734265734264,1,5,results/runs/v9/qrdqn_50q_seed3/checkpoints/qrdqn_50q_seed3_600000_steps
v9,qrdqn,3,800000,100,1000,21,0.21,76,0.76,65,0.65,11,0.11,3,0.03,6.018200000000006,34.18,6.22,21.857142857142858,37.45569620253165,0.10035108250438853,0.3335283791691047,0.18168519602106495,0.02662375658279696,0.3578115857226448,1,1,results/runs/v9/qrdqn_50q_seed3/checkpoints/qrdqn_50q_seed3_800000_steps
v9,qrdqn,3,1000000,100,1000,27,0.27,65,0.65,50,0.5,15,0.15,8,0.08,6.091300000000007,34.87,6.14,24.296296296296298,38.78082191780822,0.03986234585603671,0.320906223114425,0.18067106395182106,0.04961284772010324,0.408947519357614,1,9,results/runs/v9/qrdqn_50q_seed3/final_model
