#{"t_start": 1787388579.056729, "env_id": "None"}
r,l,t,success,collision,max_y
-0.06,6,0.524232,False,True,1
1.66,34,0.526272,False,True,3
0.89,11,0.526882,False,True,2
2.77,23,0.527944,False,True,4
0.94,6,0.534269,False,True,2
0.91,9,0.535525,False,True,2
-0.04,4,0.535775,False,True,1
2.81,19,0.536643,False,True,4
0.91,9,0.53752,False,True,2
0.79,21,0.538458,False,True,2
-0.05,5,0.538732,False,True,1
1.83,17,0.539532,False,True,3
-0.04,4,0.539906,False,True,1
-0.15,15,0.5406,False,True,1
-0.01,1,0.54071,False,True,1
0.66,34,0.542553,False,True,2
3.88,12,0.543591,False,True,5
4.3,70,0.546586,False,True,6
-0.31,31,0.547916,False,True,1
-0.02,2,0.548097,False,True,1
-0.09,9,0.548693,False,True,1
-0.06,6,0.549004,False,True,1
1.66,34,0.551413,False,True,3
0.66,34,0.552937,False,True,2
-0.05,5,0.553375,False,True,1
-0.03,3,0.553709,False,True,1
2.77,23,0.555043,False,True,4
4.2,80,0.558296,False,True,6
-0.09,9,0.559503,False,True,1
0.73,27,0.560751,False,True,2
-0.03,3,0.560955,False,True,1
-0.13,13,0.561555,False,True,1
0.84,16,0.562421,False,True,2
0.88,12,0.56302,False,True,2
0.87,13,0.56365,False,True,2
2.49,51,0.567223,False,True,4
3.95,5,0.567757,False,True,5
0.87,13,0.568391,False,True,2
3.26,74,0.571408,False,True,5
-0.07,7,0.571771,False,True,1
-0.27,27,0.572979,False,True,1
0.92,8,0.573391,False,True,2
0.97,3,0.573566,False,True,2
-0.04,4,0.573799,False,True,1
6.85,15,0.574793,False,True,8
-0.07,7,0.575291,False,True,1
0.85,15,0.576173,False,True,2
0.79,21,0.577143,False,True,2
-0.04,4,0.577508,False,True,1
-0.1,10,0.577994,False,True,1
1.82,18,0.578819,False,True,3
1.48,52,0.580938,False,True,3
-0.09,9,0.581472,False,True,1
-0.05,5,0.58177,False,True,1
3.84,16,0.582498,False,True,5
2.68,32,0.584705,False,True,4
0.95,5,0.585188,False,True,2
-4.0,100,0.589146,False,False,2
-0.11,11,0.589684,False,True,1
-0.32,32,0.591561,False,True,1
1.02,98,0.595794,False,True,3
2.79,21,0.596721,False,True,4
1.63,37,0.598255,False,True,3
-0.02,2,0.598473,False,True,1
-0.08,8,0.598983,False,True,1
-0.22,22,0.600313,False,True,1
0.91,9,0.601167,False,True,2
1.67,33,0.602624,False,True,3
3.28,72,0.605988,False,True,5
-0.06,6,0.606309,False,True,1
2.76,24,0.607409,False,True,4
0.98,2,0.60759,False,True,2
-0.12,12,0.608261,False,True,1
4.57,43,0.610243,False,True,6
1.86,14,0.610897,False,True,3
0.95,5,0.611176,False,True,2
-0.02,2,0.611421,False,True,1
0.83,17,0.612168,False,True,2
-0.05,5,0.612449,False,True,1
-0.03,3,0.612655,False,True,1
2.75,25,0.613846,False,True,4
1.71,29,0.615297,False,True,3
0.89,11,0.615894,False,True,2
1.61,39,0.618508,False,True,3
-0.01,1,0.618798,False,True,1
-0.03,3,0.619071,False,True,1
-0.06,6,0.619409,False,True,1
2.87,13,0.620072,False,True,4
-0.05,5,0.620417,False,True,1
4.81,19,0.621274,False,True,6
-0.11,11,0.6218,False,True,1
2.79,21,0.622735,False,True,4
0.93,7,0.62318,False,True,2
-0.1,10,0.623645,False,True,1
0.94,6,0.623991,False,True,2
2.86,14,0.624636,False,True,4
-0.02,2,0.624981,False,True,1
-0.12,12,0.625846,False,True,1
0.8,20,0.627104,False,True,2
2.46,54,0.629518,False,True,4
0.4,60,0.632403,False,True,2
-0.04,4,0.632707,False,True,1
0.29,71,0.636722,False,True,2
1.84,16,0.637498,False,True,3
1.68,32,0.638985,False,True,3
2.94,6,0.639293,False,True,4
-0.03,3,0.639496,False,True,1
0.89,11,0.640019,False,True,2
0.75,25,0.641234,False,True,2
0.87,13,0.641904,False,True,2
-0.16,16,0.642708,False,True,1
1.76,24,0.643789,False,True,3
3.62,38,0.645656,False,True,5
0.93,7,0.64614,False,True,2
0.78,22,0.647111,False,True,2
0.89,11,0.647667,False,True,2
2.64,36,0.650162,False,True,4
0.91,9,0.650714,False,True,2
-0.04,4,0.651019,False,True,1
1.84,16,0.651865,False,True,3
1.85,15,0.652734,False,True,3
-0.29,29,0.653936,False,True,1
2.66,34,0.655362,False,True,4
-0.28,28,0.656789,False,True,1
0.84,16,0.658213,False,True,2
-0.26,26,0.659375,False,True,1
0.9,10,0.659889,False,True,2
0.85,15,0.660575,False,True,2
-0.02,2,0.660871,False,True,1
0.87,13,0.661467,False,True,2
-0.04,4,0.661701,False,True,1
0.91,9,0.66216,False,True,2
0.78,22,0.663209,False,True,2
-0.05,5,0.66347,False,True,1
0.97,3,0.663667,False,True,2
-0.03,3,0.663859,False,True,1
-0.08,8,0.664319,False,True,1
0.91,9,0.664732,False,True,2
0.93,7,0.665091,False,True,2
2.77,23,0.666513,False,True,4
-0.13,13,0.667487,False,True,1
0.83,17,0.668312,False,True,2
-0.02,2,0.668457,False,True,1
0.88,12,0.669013,False,True,2
1.79,21,0.670035,False,True,3
-0.03,3,0.670222,False,True,1
0.82,18,0.67106,False,True,2
-0.13,13,0.671657,False,True,1
-0.09,9,0.672157,False,True,1
0.77,23,0.67314,False,True,2
1.68,32,0.674461,False,True,3
1.78,22,0.67564,False,True,3
0.74,26,0.677089,False,True,2
-0.03,3,0.677308,False,True,1
-0.03,3,0.677498,False,True,1
-0.09,9,0.677929,False,True,1
5.45,55,0.680263,False,True,7
-0.05,5,0.680537,False,True,1
-0.08,8,0.680944,False,True,1
0.9,10,0.681402,False,True,2
1.22,78,0.685302,False,True,3
-0.01,1,0.685487,False,True,1
-0.04,4,0.685751,False,True,1
-0.07,7,0.686266,False,True,1
-0.03,3,0.68661,False,True,1
0.93,7,0.687035,False,True,2
3.73,27,0.688228,False,True,5
-0.24,24,0.689263,False,True,1
