#{"t_start": 1787203118.856313, "env_id": "None"}
r,l,t,success,collision,max_y
-0.11,11,0.572567,False,True,1
-0.03,3,0.572753,False,True,1
-0.03,3,0.572903,False,True,1
-0.04,4,0.573079,False,True,1
1.95,5,0.577431,False,True,3
-0.01,1,0.578006,False,True,1
-0.01,1,0.578096,False,True,1
1.92,8,0.578476,False,True,3
0.9,10,0.579484,False,True,2
-0.05,5,0.579702,False,True,1
-0.06,6,0.57996,False,True,1
1.86,14,0.580479,False,True,3
-0.01,1,0.580607,False,True,1
-0.06,6,0.580993,False,True,1
-0.04,4,0.581221,False,True,1
-0.02,2,0.581328,False,True,1
-0.05,5,0.581874,False,True,1
-0.05,5,0.582152,False,True,1
-0.06,6,0.582405,False,True,1
-0.06,6,0.582669,False,True,1
-0.1,10,0.583157,False,True,1
-0.05,5,0.583388,False,True,1
-0.03,3,0.583513,False,True,1
1.95,5,0.583733,False,True,3
-0.03,3,0.583975,False,True,1
-0.01,1,0.584068,False,True,1
1.97,3,0.584196,False,True,3
-0.05,5,0.584427,False,True,1
-0.04,4,0.584669,False,True,1
-0.12,12,0.585126,False,True,1
-0.03,3,0.585252,False,True,1
0.86,14,0.585786,False,True,2
-0.03,3,0.585995,False,True,1
-0.09,9,0.586346,False,True,1
0.9,10,0.586731,False,True,2
-0.04,4,0.586906,False,True,1
-0.02,2,0.587082,False,True,1
-0.04,4,0.587257,False,True,1
-0.05,5,0.587463,False,True,1
-0.01,1,0.587525,False,True,1
-0.04,4,0.587758,False,True,1
-0.04,4,0.587946,False,True,1
-0.09,9,0.588303,False,True,1
-0.04,4,0.588477,False,True,1
-0.02,2,0.588626,False,True,1
0.96,4,0.588801,False,True,2
-0.06,6,0.589059,False,True,1
-0.08,8,0.589373,False,True,1
-0.1,10,0.589818,False,True,1
-0.04,4,0.589991,False,True,1
-0.14,14,0.590629,False,True,1
0.89,11,0.591226,False,True,2
-0.02,2,0.591521,False,True,1
-0.02,2,0.591704,False,True,1
-0.07,7,0.592066,False,True,1
-0.05,5,0.59228,False,True,1
-0.16,16,0.593,False,True,1
-0.03,3,0.593156,False,True,1
-0.04,4,0.593338,False,True,1
-0.24,24,0.594233,False,True,1
-0.01,1,0.594392,False,True,1
-0.02,2,0.594516,False,True,1
1.95,5,0.594725,False,True,3
-0.13,13,0.595208,False,True,1
-0.06,6,0.595537,False,True,1
-0.03,3,0.595679,False,True,1
-0.02,2,0.595771,False,True,1
-0.07,7,0.59605,False,True,1
-0.09,9,0.596469,False,True,1
-0.09,9,0.596811,False,True,1
-0.05,5,0.597032,False,True,1
-0.07,7,0.59729,False,True,1
1.95,5,0.597589,False,True,3
-0.04,4,0.597759,False,True,1
-0.03,3,0.597878,False,True,1
-0.04,4,0.598045,False,True,1
-0.03,3,0.598256,False,True,1
-0.02,2,0.598368,False,True,1
0.96,4,0.59854,False,True,2
-0.01,1,0.598599,False,True,1
-0.11,11,0.599092,False,True,1
-0.02,2,0.599183,False,True,1
-0.08,8,0.599494,False,True,1
-0.09,9,0.599834,False,True,1
-0.13,13,0.600409,False,True,1
-0.21,21,0.601392,False,True,1
0.86,14,0.60198,False,True,2
-0.04,4,0.602172,False,True,1
-0.14,14,0.602921,False,True,1
-0.08,8,0.603276,False,True,1
-0.07,7,0.603652,False,True,1
-0.02,2,0.603842,False,True,1
-0.12,12,0.604464,False,True,1
-0.03,3,0.604624,False,True,1
-0.19,19,0.605318,False,True,1
-0.04,4,0.605488,False,True,1
-0.02,2,0.605657,False,True,1
-0.09,9,0.606003,False,True,1
-0.02,2,0.606114,False,True,1
-0.1,10,0.606479,False,True,1
0.92,8,0.606879,False,True,2
-0.08,8,0.607185,False,True,1
-0.12,12,0.607634,False,True,1
-0.01,1,0.607711,False,True,1
0.85,15,0.608347,False,True,2
-0.26,26,0.609358,False,True,1
-0.1,10,0.609817,False,True,1
-0.04,4,0.610004,False,True,1
-0.01,1,0.610204,False,True,1
-0.03,3,0.610349,False,True,1
-0.05,5,0.610582,False,True,1
-0.01,1,0.610643,False,True,1
-0.04,4,0.610921,False,True,1
-0.05,5,0.61131,False,True,1
-0.02,2,0.61144,False,True,1
-0.05,5,0.611656,False,True,1
-0.05,5,0.612028,False,True,1
-0.02,2,0.612146,False,True,1
-0.02,2,0.612236,False,True,1
-0.02,2,0.612349,False,True,1
-0.15,15,0.612985,False,True,1
-0.04,4,0.613158,False,True,1
-0.04,4,0.613333,False,True,1
-0.07,7,0.613613,False,True,1
-0.01,1,0.613736,False,True,1
-0.36,36,0.61504,False,True,1
-0.16,16,0.615637,False,True,1
-0.03,3,0.615777,False,True,1
-0.02,2,0.615962,False,True,1
-0.01,1,0.616024,False,True,1
-0.01,1,0.616098,False,True,1
1.95,5,0.616308,False,True,3
-0.04,4,0.616572,False,True,1
-0.02,2,0.616697,False,True,1
1.85,15,0.617274,False,True,3
1.94,6,0.617503,False,True,3
-0.04,4,0.617745,False,True,1
-0.03,3,0.617894,False,True,1
-0.09,9,0.618239,False,True,1
-0.06,6,0.618499,False,True,1
-0.02,2,0.618664,False,True,1
-0.04,4,0.618845,False,True,1
-0.01,1,0.618901,False,True,1
-0.07,7,0.619184,False,True,1
-0.01,1,0.619303,False,True,1
-0.02,2,0.619558,False,True,1
-0.02,2,0.619681,False,True,1
-0.04,4,0.61987,False,True,1
-0.06,6,0.620238,False,True,1
-0.1,10,0.620658,False,True,1
-0.07,7,0.620981,False,True,1
-0.01,1,0.621093,False,True,1
-0.05,5,0.621434,False,True,1
-0.13,13,0.621914,False,True,1
0.88,12,0.622361,False,True,2
-0.03,3,0.622498,False,True,1
-0.27,27,0.623511,False,True,1
1.85,15,0.628864,False,True,3
2.89,11,0.629337,False,True,4
1.92,8,0.629661,False,True,3
0.77,23,0.630656,False,True,2
-0.01,1,0.63072,False,True,1
-0.01,1,0.630777,False,True,1
-0.07,7,0.63106,False,True,1
-0.11,11,0.63157,False,True,1
-0.02,2,0.631667,False,True,1
-0.02,2,0.631778,False,True,1
-0.13,13,0.632246,False,True,1
-0.04,4,0.632498,False,True,1
-0.03,3,0.632642,False,True,1
-0.09,9,0.632989,False,True,1
-0.02,2,0.633078,False,True,1
-0.01,1,0.633217,False,True,1
-0.05,5,0.633486,False,True,1
1.95,5,0.633697,False,True,3
-0.02,2,0.63381,False,True,1
-0.09,9,0.634241,False,True,1
-0.08,8,0.634561,False,True,1
-0.03,3,0.634701,False,True,1
-0.03,3,0.634819,False,True,1
-0.03,3,0.635054,False,True,1
-0.18,18,0.635781,False,True,1
-0.1,10,0.636186,False,True,1
-0.03,3,0.636348,False,True,1
-0.16,16,0.637043,False,True,1
-0.07,7,0.637336,False,True,1
-0.02,2,0.637421,False,True,1
-0.12,12,0.637878,False,True,1
-0.01,1,0.637998,False,True,1
-0.05,5,0.638235,False,True,1
-0.04,4,0.638416,False,True,1
-0.03,3,0.638535,False,True,1
-0.04,4,0.638783,False,True,1
-0.09,9,0.639155,False,True,1
-0.01,1,0.639216,False,True,1
0.86,14,0.639731,False,True,2
0.91,9,0.640194,False,True,2
-0.04,4,0.640373,False,True,1
-0.01,1,0.640433,False,True,1
-0.04,4,0.640598,False,True,1
-0.06,6,0.640903,False,True,1
-0.01,1,0.640982,False,True,1
-0.04,4,0.64115,False,True,1
-0.04,4,0.641317,False,True,1
-0.1,10,0.641781,False,True,1
-0.03,3,0.641918,False,True,1
-0.06,6,0.642142,False,True,1
-0.13,13,0.642633,False,True,1
-0.04,4,0.642877,False,True,1
-0.05,5,0.643092,False,True,1
-0.01,1,0.643153,False,True,1
-0.02,2,0.64327,False,True,1
-0.22,22,0.644164,False,True,1
-0.07,7,0.644445,False,True,1
-0.17,17,0.645067,False,True,1
0.88,12,0.645517,False,True,2
-0.03,3,0.645738,False,True,1
-0.1,10,0.646117,False,True,1
-0.1,10,0.646504,False,True,1
-0.07,7,0.646778,False,True,1
-0.02,2,0.64694,False,True,1
-0.04,4,0.647117,False,True,1
-0.02,2,0.647227,False,True,1
-0.01,1,0.647289,False,True,1
-0.06,6,0.647586,False,True,1
-0.02,2,0.647702,False,True,1
-0.01,1,0.647755,False,True,1
1.86,14,0.648284,False,True,3
-0.06,6,0.648581,False,True,1
-0.08,8,0.648898,False,True,1
-0.06,6,0.649144,False,True,1
-0.09,9,0.649475,False,True,1
0.9,10,0.649918,False,True,2
1.94,6,0.650299,False,True,3
-0.05,5,0.650494,False,True,1
0.79,21,0.65126,False,True,2
-0.11,11,0.651829,False,True,1
-0.07,7,0.652129,False,True,1
-0.15,15,0.652746,False,True,1
-0.11,11,0.653171,False,True,1
-0.04,4,0.653487,False,True,1
-0.01,1,0.653564,False,True,1
-0.12,12,0.65401,False,True,1
0.96,4,0.654179,False,True,2
-0.01,1,0.654306,False,True,1
-0.05,5,0.654516,False,True,1
-0.07,7,0.654795,False,True,1
-0.02,2,0.654883,False,True,1
-0.12,12,0.6554,False,True,1
-0.01,1,0.655475,False,True,1
-0.26,26,0.656387,False,True,1
-0.01,1,0.656474,False,True,1
-0.05,5,0.656823,False,True,1
-0.02,2,0.656922,False,True,1
-0.02,2,0.657036,False,True,1
-0.04,4,0.657206,False,True,1
-0.05,5,0.657486,False,True,1
-0.06,6,0.657716,False,True,1
-0.05,5,0.657942,False,True,1
-0.1,10,0.658314,False,True,1
-0.05,5,0.658583,False,True,1
-0.03,3,0.658727,False,True,1
1.95,5,0.658937,False,True,3
-0.04,4,0.659103,False,True,1
-0.04,4,0.659342,False,True,1
-0.06,6,0.659606,False,True,1
-0.05,5,0.659812,False,True,1
1.95,5,0.66001,False,True,3
-0.03,3,0.660216,False,True,1
-0.03,3,0.660364,False,True,1
-0.24,24,0.661256,False,True,1
0.91,9,0.661724,False,True,2
-0.05,5,0.662093,False,True,1
-0.05,5,0.662334,False,True,1
1.96,4,0.662517,False,True,3
-0.06,6,0.662748,False,True,1
-0.06,6,0.663097,False,True,1
-0.02,2,0.663189,False,True,1
-0.07,7,0.663472,False,True,1
-0.06,6,0.663702,False,True,1
-0.07,7,0.664068,False,True,1
-0.07,7,0.664345,False,True,1
-0.04,4,0.664515,False,True,1
-0.03,3,0.664653,False,True,1
-0.02,2,0.664811,False,True,1
-0.23,23,0.665642,False,True,1
-0.01,1,0.665701,False,True,1
-0.09,9,0.666039,False,True,1
-0.04,4,0.666279,False,True,1
-0.06,6,0.666546,False,True,1
-0.01,1,0.6666,False,True,1
-0.13,13,0.667074,False,True,1
-0.14,14,0.667849,False,True,1
-0.02,2,0.667984,False,True,1
-0.02,2,0.668102,False,True,1
-0.04,4,0.668274,False,True,1
-0.04,4,0.668581,False,True,1
1.85,15,0.669188,False,True,3
-0.13,13,0.669682,False,True,1
-0.03,3,0.669821,False,True,1
-0.08,8,0.670238,False,True,1
-0.02,2,0.670332,False,True,1
-0.1,10,0.670714,False,True,1
-0.08,8,0.671014,False,True,1
-0.12,12,0.671627,False,True,1
-0.14,14,0.672199,False,True,1
-0.06,6,0.672452,False,True,1
-0.06,6,0.672854,False,True,1
-0.02,2,0.673096,False,True,1
-0.1,10,0.673488,False,True,1
-0.01,1,0.673544,False,True,1
-0.01,1,0.67362,False,True,1
-0.07,7,0.673964,False,True,1
-0.13,13,0.674456,False,True,1
-0.04,4,0.674629,False,True,1
-0.01,1,0.674688,False,True,1
-0.04,4,0.674928,False,True,1
-0.03,3,0.675064,False,True,1
-0.01,1,0.675246,False,True,1
-0.1,10,0.675612,False,True,1
-0.15,15,0.676238,False,True,1
-0.12,12,0.676703,False,True,1
-0.08,8,0.677016,False,True,1
1.85,15,0.677617,False,True,3
-0.01,1,0.67777,False,True,1
-0.07,7,0.678085,False,True,1
-0.01,1,0.678144,False,True,1
-0.06,6,0.678402,False,True,1
-0.08,8,0.678787,False,True,1
0.94,6,0.679021,False,True,2
-0.09,9,0.679354,False,True,1
-0.02,2,0.679462,False,True,1
-0.02,2,0.679607,False,True,1
-0.13,13,0.680106,False,True,1
-0.04,4,0.680274,False,True,1
-0.08,8,0.680575,False,True,1
-0.03,3,0.680759,False,True,1
-0.05,5,0.680985,False,True,1
-0.02,2,0.681083,False,True,1
-0.04,4,0.68125,False,True,1
2.91,9,0.681669,False,True,4
-0.05,5,0.681882,False,True,1
-0.07,7,0.682135,False,True,1
-0.01,1,0.682209,False,True,1
-0.01,1,0.682328,False,True,1
-0.1,10,0.682768,False,True,1
-0.05,5,0.682993,False,True,1
-0.07,7,0.683275,False,True,1
-0.05,5,0.683597,False,True,1
-0.06,6,0.683842,False,True,1
-0.07,7,0.684125,False,True,1
-0.06,6,0.684353,False,True,1
-0.12,12,0.684894,False,True,1
-0.15,15,0.685552,False,True,1
-0.04,4,0.685747,False,True,1
-0.27,27,0.686733,False,True,1
-0.01,1,0.686909,False,True,1
-0.3,30,0.687977,False,True,1
-0.03,3,0.688094,False,True,1
-0.04,4,0.688266,False,True,1
-0.23,23,0.689173,False,True,1
-0.01,1,0.689235,False,True,1
-0.02,2,0.689346,False,True,1
-0.05,5,0.689544,False,True,1
-0.08,8,0.689924,False,True,1
-0.05,5,0.690124,False,True,1
1.97,3,0.690264,False,True,3
0.94,6,0.690513,False,True,2
-0.02,2,0.690671,False,True,1
-0.16,16,0.691256,False,True,1
-0.02,2,0.691369,False,True,1
-0.01,1,0.691428,False,True,1
-0.2,20,0.692213,False,True,1
-0.02,2,0.692303,False,True,1
0.93,7,0.692708,False,True,2
-0.08,8,0.693059,False,True,1
-0.18,18,0.693948,False,True,1
-0.02,2,0.694059,False,True,1
-0.01,1,0.69412,False,True,1
-0.08,8,0.694426,False,True,1
1.93,7,0.694822,False,True,3
-0.02,2,0.694934,False,True,1
-0.03,3,0.695055,False,True,1
-0.12,12,0.695497,False,True,1
-0.1,10,0.695962,False,True,1
-0.01,1,0.69602,False,True,1
-0.03,3,0.696157,False,True,1
-0.04,4,0.696329,False,True,1
-0.02,2,0.696479,False,True,1
-0.03,3,0.696625,False,True,1
-0.07,7,0.696902,False,True,1
-0.03,3,0.697042,False,True,1
-0.01,1,0.697157,False,True,1
-0.09,9,0.69751,False,True,1
1.82,18,0.698169,False,True,3
-0.17,17,0.698797,False,True,1
-0.08,8,0.699173,False,True,1
-0.01,1,0.699229,False,True,1
-0.04,4,0.699399,False,True,1
-0.01,1,0.699458,False,True,1
-0.03,3,0.699665,False,True,1
-0.04,4,0.69986,False,True,1
-0.01,1,0.699918,False,True,1
0.86,14,0.700437,False,True,2
-0.04,4,0.700674,False,True,1
-0.02,2,0.700759,False,True,1
-0.01,1,0.700837,False,True,1
-0.02,2,0.700922,False,True,1
-0.03,3,0.701122,False,True,1
-0.07,7,0.701399,False,True,1
-0.02,2,0.701486,False,True,1
-0.06,6,0.701732,False,True,1
-0.02,2,0.701881,False,True,1
-0.05,5,0.702091,False,True,1
-0.05,5,0.70231,False,True,1
-0.05,5,0.702605,False,True,1
0.97,3,0.702906,False,True,2
-0.03,3,0.703038,False,True,1
0.82,18,0.703746,False,True,2
-0.03,3,0.703905,False,True,1
-0.07,7,0.704338,False,True,1
-0.04,4,0.704554,False,True,1
-0.09,9,0.704924,False,True,1
-0.03,3,0.70505,False,True,1
-0.03,3,0.705293,False,True,1
-0.01,1,0.705363,False,True,1
-0.1,10,0.705756,False,True,1
-0.02,2,0.705848,False,True,1
-0.05,5,0.706152,False,True,1
-0.02,2,0.706241,False,True,1
-0.01,1,0.706299,False,True,1
-0.05,5,0.706516,False,True,1
-0.05,5,0.706784,False,True,1
-0.08,8,0.707087,False,True,1
-0.1,10,0.707452,False,True,1
-0.06,6,0.707701,False,True,1
-0.12,12,0.708215,False,True,1
-0.11,11,0.708628,False,True,1
1.89,11,0.709023,False,True,3
-0.03,3,0.709163,False,True,1
-0.07,7,0.709525,False,True,1
-0.02,2,0.70962,False,True,1
-0.02,2,0.709735,False,True,1
-0.07,7,0.710023,False,True,1
-0.05,5,0.710308,False,True,1
-0.02,2,0.710421,False,True,1
-0.11,11,0.710861,False,True,1
0.91,9,0.7112,False,True,2
-0.05,5,0.711494,False,True,1
1.9,10,0.711867,False,True,3
-0.13,13,0.712346,False,True,1
-0.03,3,0.712487,False,True,1
-0.01,1,0.712601,False,True,1
-0.09,9,0.712974,False,True,1
-0.16,16,0.713551,False,True,1
0.8,20,0.714265,False,True,2
-0.1,10,0.714724,False,True,1
-0.03,3,0.714886,False,True,1
-0.14,14,0.715385,False,True,1
1.87,13,0.715889,False,True,3
-0.02,2,0.716051,False,True,1
-0.12,12,0.716523,False,True,1
-0.08,8,0.717022,False,True,1
-0.03,3,0.717161,False,True,1
-0.1,10,0.717596,False,True,1
0.95,5,0.71782,False,True,2
-0.13,13,0.718289,False,True,1
-0.1,10,0.718648,False,True,1
-0.01,1,0.718791,False,True,1
-0.12,12,0.719293,False,True,1
-0.06,6,0.719542,False,True,1
-0.05,5,0.719754,False,True,1
-0.32,32,0.72105,False,True,1
-0.03,3,0.721195,False,True,1
-0.02,2,0.721305,False,True,1
-0.01,1,0.721359,False,True,1
-0.1,10,0.721798,False,True,1
-0.03,3,0.721935,False,True,1
-0.05,5,0.722126,False,True,1
-0.06,6,0.722375,False,True,1
1.94,6,0.722675,False,True,3
-0.11,11,0.723086,False,True,1
-0.01,1,0.723138,False,True,1
-0.02,2,0.723243,False,True,1
-0.02,2,0.723398,False,True,1
-0.03,3,0.72354,False,True,1
-0.03,3,0.72368,False,True,1
-0.02,2,0.723765,False,True,1
-0.05,5,0.724109,False,True,1
-0.05,5,0.724335,False,True,1
-0.06,6,0.724571,False,True,1
-0.03,3,0.724714,False,True,1
-0.09,9,0.725179,False,True,1
-0.09,9,0.725533,False,True,1
