#{"t_start": 1787390200.954418, "env_id": "None"}
r,l,t,success,collision,max_y
-3.0,100,0.470284,False,False,3
-0.09,9,0.470804,False,True,1
0.87,13,0.471398,False,True,2
0.56,44,0.473224,False,True,2
0.91,9,0.478095,False,True,2
0.95,5,0.479061,False,True,2
-0.1,10,0.479579,False,True,1
-0.07,7,0.479957,False,True,1
-0.03,3,0.480541,False,True,1
3.77,23,0.481718,False,True,5
2.61,39,0.483576,False,True,4
-0.14,14,0.484272,False,True,1
-0.03,3,0.484752,False,True,1
1.58,42,0.486616,False,True,3
-0.02,2,0.486796,False,True,1
2.78,22,0.487754,False,True,4
-0.03,3,0.488061,False,True,1
0.98,2,0.488248,False,True,2
-0.19,19,0.489076,False,True,1
1.91,9,0.489543,False,True,3
-0.01,1,0.489837,False,True,1
-0.02,2,0.490029,False,True,1
0.77,23,0.491067,False,True,2
-0.07,7,0.491452,False,True,1
1.92,8,0.491928,False,True,3
-0.46,46,0.493836,False,True,1
-0.04,4,0.494089,False,True,1
1.91,9,0.494519,False,True,3
1.84,16,0.49547,False,True,3
1.79,21,0.496402,False,True,3
0.89,11,0.49693,False,True,2
-4.0,100,0.50083,False,False,2
2.72,28,0.502166,False,True,4
2.59,41,0.503832,False,True,4
1.84,16,0.504529,False,True,3
-0.16,16,0.505477,False,True,1
0.77,23,0.506897,False,True,2
2.38,62,0.509434,False,True,4
0.62,38,0.511129,False,True,2
0.93,7,0.511492,False,True,2
-0.11,11,0.512138,False,True,1
-0.22,22,0.513082,False,True,1
2.8,20,0.513947,False,True,4
4.66,34,0.515612,False,True,6
-0.07,7,0.516222,False,True,1
-0.06,6,0.516605,False,True,1
1.85,15,0.517329,False,True,3
-0.06,6,0.517686,False,True,1
3.59,41,0.520195,False,True,5
1.9,10,0.520752,False,True,3
-0.33,33,0.522151,False,True,1
-0.09,9,0.522599,False,True,1
0.84,16,0.523407,False,True,2
0.76,24,0.524471,False,True,2
1.94,6,0.52481,False,True,3
0.89,11,0.525345,False,True,2
0.76,24,0.52657,False,True,2
1.78,22,0.527546,False,True,3
3.9,10,0.528069,False,True,5
5.67,33,0.529636,False,True,7
1.53,47,0.531711,False,True,3
1.59,41,0.53343,False,True,3
1.75,25,0.534483,False,True,3
-0.04,4,0.534714,False,True,1
0.93,7,0.535166,False,True,2
-0.02,2,0.535337,False,True,1
1.41,59,0.538124,False,True,3
-0.04,4,0.538405,False,True,1
-0.09,9,0.538936,False,True,1
0.91,9,0.53942,False,True,2
1.92,8,0.539827,False,True,3
0.26,74,0.542943,False,True,2
1.93,7,0.543485,False,True,3
-0.07,7,0.544189,False,True,1
-0.01,1,0.544395,False,True,1
-0.07,7,0.544833,False,True,1
-0.05,5,0.5453,False,True,1
2.78,22,0.546328,False,True,4
4.63,37,0.548642,False,True,6
0.94,6,0.549077,False,True,2
1.06,94,0.554131,False,True,3
0.91,9,0.554709,False,True,2
6.75,25,0.555869,False,True,8
0.85,15,0.556615,False,True,2
-0.05,5,0.557062,False,True,1
0.85,15,0.558139,False,True,2
-0.2,20,0.559051,False,True,1
-0.05,5,0.559363,False,True,1
0.89,11,0.560051,False,True,2
3.65,35,0.561574,False,True,5
1.89,11,0.562157,False,True,3
2.86,14,0.562837,False,True,4
1.75,25,0.564195,False,True,3
0.86,14,0.564926,False,True,2
3.66,34,0.566436,False,True,5
0.92,8,0.566866,False,True,2
1.84,16,0.56779,False,True,3
0.84,16,0.568496,False,True,2
-0.03,3,0.568695,False,True,1
1.93,7,0.569161,False,True,3
-0.26,26,0.570762,False,True,1
0.89,11,0.57134,False,True,2
4.42,58,0.574259,False,True,6
1.86,14,0.575044,False,True,3
0.69,31,0.576964,False,True,2
2.83,17,0.57788,False,True,4
0.47,53,0.580199,False,True,2
0.89,11,0.580803,False,True,2
-0.08,8,0.581429,False,True,1
2.65,35,0.583044,False,True,4
0.95,5,0.583359,False,True,2
-0.01,1,0.583461,False,True,1
-0.05,5,0.583864,False,True,1
-0.17,17,0.584638,False,True,1
-3.0,100,0.589008,False,False,3
-0.21,21,0.589963,False,True,1
-0.04,4,0.590414,False,True,1
-0.12,12,0.590974,False,True,1
2.64,36,0.592483,False,True,4
-0.05,5,0.59275,False,True,1
0.64,36,0.594336,False,True,2
-0.01,1,0.594437,False,True,1
-0.55,55,0.5967,False,True,1
0.97,3,0.596909,False,True,2
-0.05,5,0.597246,False,True,1
