#{"t_start": 1787204180.225127, "env_id": "None"}
r,l,t,success,collision,max_y
-0.09,9,0.601914,False,True,1
-0.04,4,0.60215,False,True,1
-0.02,2,0.602251,False,True,1
-0.11,11,0.602815,False,True,1
-0.04,4,0.606949,False,True,1
-0.05,5,0.607772,False,True,1
-0.03,3,0.607934,False,True,1
-0.02,2,0.608029,False,True,1
-0.16,16,0.60945,False,True,1
-0.04,4,0.609646,False,True,1
-0.04,4,0.609827,False,True,1
-0.05,5,0.610058,False,True,1
-0.11,11,0.610579,False,True,1
-0.05,5,0.610818,False,True,1
-0.03,3,0.610944,False,True,1
-0.01,1,0.611029,False,True,1
-0.2,20,0.612042,False,True,1
-0.04,4,0.612242,False,True,1
-0.06,6,0.612492,False,True,1
-0.03,3,0.61265,False,True,1
-0.12,12,0.613292,False,True,1
-0.11,11,0.613885,False,True,1
1.76,24,0.614895,False,True,3
-0.02,2,0.615025,False,True,1
-0.07,7,0.615447,False,True,1
-0.03,3,0.615608,False,True,1
-0.09,9,0.615974,False,True,1
-0.05,5,0.616182,False,True,1
-0.04,4,0.616438,False,True,1
-0.1,10,0.616857,False,True,1
-0.02,2,0.61695,False,True,1
-0.01,1,0.617006,False,True,1
-0.09,9,0.617459,False,True,1
1.92,8,0.617792,False,True,3
-0.06,6,0.618027,False,True,1
-0.13,13,0.618507,False,True,1
-0.01,1,0.618662,False,True,1
-0.03,3,0.618799,False,True,1
-0.06,6,0.619065,False,True,1
-0.02,2,0.619158,False,True,1
-0.18,18,0.620032,False,True,1
-0.01,1,0.620096,False,True,1
-0.07,7,0.620373,False,True,1
-0.01,1,0.620427,False,True,1
-0.04,4,0.620667,False,True,1
-0.06,6,0.620953,False,True,1
-0.09,9,0.621302,False,True,1
-0.1,10,0.621672,False,True,1
-0.02,2,0.62185,False,True,1
-0.04,4,0.622033,False,True,1
-0.1,10,0.622404,False,True,1
-0.02,2,0.622513,False,True,1
-0.04,4,0.622751,False,True,1
-0.09,9,0.623105,False,True,1
-0.01,1,0.623163,False,True,1
0.96,4,0.623333,False,True,2
-0.08,8,0.623827,False,True,1
-0.09,9,0.624248,False,True,1
-0.03,3,0.624384,False,True,1
-0.03,3,0.624535,False,True,1
-0.01,1,0.624701,False,True,1
-0.01,1,0.624794,False,True,1
-0.02,2,0.624917,False,True,1
-0.02,2,0.625036,False,True,1
-0.05,5,0.625462,False,True,1
-0.03,3,0.625715,False,True,1
-0.05,5,0.62595,False,True,1
-0.05,5,0.626172,False,True,1
-0.01,1,0.626346,False,True,1
-0.04,4,0.626531,False,True,1
-0.05,5,0.626767,False,True,1
-0.06,6,0.626997,False,True,1
1.87,13,0.627559,False,True,3
-0.09,9,0.62791,False,True,1
-0.17,17,0.628507,False,True,1
-0.11,11,0.628918,False,True,1
-0.04,4,0.629153,False,True,1
-0.02,2,0.629245,False,True,1
-0.02,2,0.629352,False,True,1
-0.04,4,0.62952,False,True,1
-0.08,8,0.629899,False,True,1
-0.05,5,0.630097,False,True,1
-0.03,3,0.630237,False,True,1
-0.01,1,0.630296,False,True,1
-0.17,17,0.630976,False,True,1
-0.02,2,0.631088,False,True,1
-0.02,2,0.631177,False,True,1
0.95,5,0.631377,False,True,2
-0.06,6,0.631696,False,True,1
-0.07,7,0.631986,False,True,1
-0.07,7,0.632252,False,True,1
-0.47,47,0.634153,False,True,1
-0.15,15,0.634828,False,True,1
-0.07,7,0.635116,False,True,1
-0.13,13,0.635599,False,True,1
-0.06,6,0.635832,False,True,1
-0.04,4,0.636087,False,True,1
-0.07,7,0.63638,False,True,1
-0.05,5,0.636585,False,True,1
-0.05,5,0.636803,False,True,1
-0.01,1,0.63692,False,True,1
-0.07,7,0.637208,False,True,1
-0.08,8,0.637516,False,True,1
-0.03,3,0.637638,False,True,1
-0.02,2,0.637807,False,True,1
-0.03,3,0.637954,False,True,1
-0.09,9,0.638298,False,True,1
-0.06,6,0.638521,False,True,1
-0.03,3,0.638727,False,True,1
-0.02,2,0.638849,False,True,1
-0.09,9,0.639329,False,True,1
-0.03,3,0.639514,False,True,1
-0.03,3,0.639788,False,True,1
-0.01,1,0.639881,False,True,1
-0.05,5,0.640098,False,True,1
-0.13,13,0.640575,False,True,1
-0.08,8,0.640977,False,True,1
-0.02,2,0.64109,False,True,1
-0.09,9,0.641441,False,True,1
-0.02,2,0.641533,False,True,1
-0.07,7,0.641886,False,True,1
-0.07,7,0.642165,False,True,1
-0.01,1,0.642223,False,True,1
-0.11,11,0.642636,False,True,1
-0.02,2,0.64279,False,True,1
-0.03,3,0.642933,False,True,1
-0.07,7,0.64321,False,True,1
-0.06,6,0.643437,False,True,1
-0.06,6,0.643981,False,True,1
-0.02,2,0.644136,False,True,1
-0.08,8,0.644491,False,True,1
-0.04,4,0.644663,False,True,1
-0.02,2,0.644898,False,True,1
-0.06,6,0.645149,False,True,1
-0.07,7,0.645435,False,True,1
-0.05,5,0.645641,False,True,1
-0.1,10,0.646229,False,True,1
-0.07,7,0.646547,False,True,1
-0.01,1,0.646616,False,True,1
0.92,8,0.64694,False,True,2
-0.09,9,0.647413,False,True,1
-0.22,22,0.64825,False,True,1
-0.02,2,0.648344,False,True,1
-0.09,9,0.648701,False,True,1
-0.01,1,0.648868,False,True,1
-0.06,6,0.649114,False,True,1
-0.02,2,0.649225,False,True,1
-0.01,1,0.649282,False,True,1
-0.02,2,0.649444,False,True,1
-0.03,3,0.649597,False,True,1
-0.08,8,0.649917,False,True,1
-0.01,1,0.649971,False,True,1
-0.02,2,0.650147,False,True,1
-0.03,3,0.650373,False,True,1
-0.01,1,0.650452,False,True,1
