#{"t_start": 1787301766.651134, "env_id": "None"}
r,l,t,success,collision,max_y
0.91,9,0.420756,False,True,2
1.88,12,0.421299,False,True,3
-0.03,3,0.421459,False,True,1
-0.07,7,0.421771,False,True,1
-0.06,6,0.425921,False,True,1
-0.01,1,0.426506,False,True,1
0.87,13,0.427062,False,True,2
-0.41,41,0.428584,False,True,1
0.92,8,0.42945,False,True,2
0.83,17,0.430147,False,True,2
0.81,19,0.43088,False,True,2
-0.2,20,0.431658,False,True,1
0.83,17,0.432445,False,True,2
1.85,15,0.433245,False,True,3
2.76,24,0.434298,False,True,4
-0.03,3,0.434476,False,True,1
-0.18,18,0.435416,False,True,1
-0.02,2,0.435527,False,True,1
-0.11,11,0.435987,False,True,1
-0.18,18,0.436695,False,True,1
-0.07,7,0.437144,False,True,1
-0.19,19,0.437913,False,True,1
-0.02,2,0.438022,False,True,1
1.68,32,0.439254,False,True,3
0.93,7,0.439664,False,True,2
-0.07,7,0.439974,False,True,1
1.96,4,0.440169,False,True,3
-0.04,4,0.440365,False,True,1
-0.15,15,0.441025,False,True,1
-0.07,7,0.44132,False,True,1
2.68,32,0.442534,False,True,4
-0.04,4,0.442803,False,True,1
0.84,16,0.443579,False,True,2
1.9,10,0.444035,False,True,3
0.89,11,0.444497,False,True,2
-0.02,2,0.444604,False,True,1
-0.08,8,0.445026,False,True,1
-0.01,1,0.445102,False,True,1
-0.09,9,0.445499,False,True,1
0.91,9,0.445871,False,True,2
-0.15,15,0.446578,False,True,1
-0.03,3,0.446722,False,True,1
1.9,10,0.44728,False,True,3
-0.07,7,0.447641,False,True,1
-0.02,2,0.447878,False,True,1
-0.06,6,0.448264,False,True,1
-0.01,1,0.448352,False,True,1
1.92,8,0.448712,False,True,3
1.86,14,0.449393,False,True,3
-0.04,4,0.449587,False,True,1
1.92,8,0.449929,False,True,3
-0.02,2,0.450052,False,True,1
0.9,10,0.450518,False,True,2
0.81,19,0.451271,False,True,2
-0.05,5,0.451491,False,True,1
-0.01,1,0.451584,False,True,1
-0.11,11,0.452099,False,True,1
1.92,8,0.452438,False,True,3
-0.11,11,0.452893,False,True,1
-0.06,6,0.453165,False,True,1
-0.14,14,0.453909,False,True,1
-0.02,2,0.454074,False,True,1
