#{"t_start": 1787369711.0353558, "env_id": "None"}
r,l,t,success,collision,max_y
-0.04,4,0.416867,False,True,1
-0.01,1,0.417015,False,True,1
-0.16,16,0.417719,False,True,1
-0.04,4,0.417921,False,True,1
-0.13,13,0.422616,False,True,1
-0.13,13,0.423567,False,True,1
-0.01,1,0.423646,False,True,1
-0.07,7,0.424018,False,True,1
0.7,30,0.426157,False,True,2
-0.01,1,0.426285,False,True,1
1.93,7,0.426662,False,True,3
-0.02,2,0.42678,False,True,1
1.89,11,0.427428,False,True,3
-0.09,9,0.427836,False,True,1
-0.12,12,0.428364,False,True,1
-0.37,37,0.430005,False,True,1
-0.04,4,0.430448,False,True,1
-0.21,21,0.431329,False,True,1
-0.05,5,0.431565,False,True,1
0.96,4,0.431768,False,True,2
1.75,25,0.432868,False,True,3
0.83,17,0.433569,False,True,2
1.92,8,0.433923,False,True,3
1.95,5,0.434183,False,True,3
-0.23,23,0.435212,False,True,1
0.71,29,0.436437,False,True,2
-0.01,1,0.436522,False,True,1
-0.22,22,0.437418,False,True,1
-0.1,10,0.438155,False,True,1
2.86,14,0.438808,False,True,4
-0.18,18,0.439748,False,True,1
-0.28,28,0.440911,False,True,1
-0.21,21,0.441916,False,True,1
-0.04,4,0.442133,False,True,1
1.95,5,0.442374,False,True,3
-0.17,17,0.4431,False,True,1
1.83,17,0.444069,False,True,3
-0.04,4,0.444306,False,True,1
-0.13,13,0.444889,False,True,1
-0.23,23,0.445889,False,True,1
-0.02,2,0.446131,False,True,1
-0.14,14,0.446759,False,True,1
-0.02,2,0.446872,False,True,1
-0.07,7,0.447192,False,True,1
1.81,19,0.448076,False,True,3
-0.08,8,0.448432,False,True,1
-0.11,11,0.449097,False,True,1
1.69,31,0.450362,False,True,3
1.77,23,0.451395,False,True,3
-0.01,1,0.451469,False,True,1
-0.09,9,0.451877,False,True,1
-0.02,2,0.45199,False,True,1
-0.01,1,0.45212,False,True,1
-0.07,7,0.452464,False,True,1
0.9,10,0.453074,False,True,2
1.93,7,0.453457,False,True,3
0.94,6,0.453941,False,True,2
-0.12,12,0.454507,False,True,1
0.82,18,0.455257,False,True,2
-0.03,3,0.45542,False,True,1
-0.06,6,0.455791,False,True,1
-0.08,8,0.456147,False,True,1
1.94,6,0.45642,False,True,3
0.65,35,0.457832,False,True,2
-0.01,1,0.457973,False,True,1
-0.02,2,0.458112,False,True,1
-0.06,6,0.458377,False,True,1
-0.04,4,0.458581,False,True,1
-0.07,7,0.459104,False,True,1
-0.26,26,0.460303,False,True,1
-0.02,2,0.460478,False,True,1
-0.02,2,0.460599,False,True,1
-0.06,6,0.461042,False,True,1
-0.04,4,0.461245,False,True,1
-0.2,20,0.462101,False,True,1
-0.03,3,0.462289,False,True,1
-0.04,4,0.462598,False,True,1
1.92,8,0.46297,False,True,3
1.82,18,0.463703,False,True,3
-0.18,18,0.464449,False,True,1
0.84,16,0.465204,False,True,2
1.92,8,0.465559,False,True,3
1.46,54,0.467726,False,True,3
-0.07,7,0.468065,False,True,1
-0.06,6,0.468422,False,True,1
0.96,4,0.46863,False,True,2
-0.02,2,0.468771,False,True,1
0.96,4,0.468979,False,True,2
-0.13,13,0.469773,False,True,1
-0.14,14,0.471239,False,True,1
0.82,18,0.473468,False,True,2
-0.04,4,0.473754,False,True,1
1.8,20,0.475303,False,True,3
-0.04,4,0.475564,False,True,1
-0.03,3,0.47575,False,True,1
-0.07,7,0.476103,False,True,1
1.84,16,0.476964,False,True,3
-0.05,5,0.477223,False,True,1
1.82,18,0.478011,False,True,3
1.92,8,0.478395,False,True,3
-0.23,23,0.481872,False,True,1
-0.03,3,0.482096,False,True,1
1.92,8,0.482477,False,True,3
1.91,9,0.4829,False,True,3
-0.3,30,0.484328,False,True,1
0.9,10,0.484849,False,True,2
-0.01,1,0.484925,False,True,1
-0.03,3,0.485095,False,True,1
-0.15,15,0.485878,False,True,1
-0.09,9,0.486305,False,True,1
-0.09,9,0.486711,False,True,1
-0.05,5,0.486967,False,True,1
1.86,14,0.487671,False,True,3
-0.01,1,0.48775,False,True,1
-0.08,8,0.488118,False,True,1
1.86,14,0.488762,False,True,3
-0.06,6,0.48912,False,True,1
-0.11,11,0.489628,False,True,1
-0.04,4,0.489835,False,True,1
-0.11,11,0.490337,False,True,1
-0.08,8,0.490781,False,True,1
-0.08,8,0.491154,False,True,1
-0.01,1,0.491226,False,True,1
1.89,11,0.491862,False,True,3
0.73,27,0.493213,False,True,2
0.73,27,0.494361,False,True,2
0.96,4,0.49458,False,True,2
0.85,15,0.495251,False,True,2
-0.04,4,0.495585,False,True,1
-0.14,14,0.496242,False,True,1
-0.11,11,0.496735,False,True,1
-0.08,8,0.497104,False,True,1
-0.15,15,0.49784,False,True,1
-0.16,16,0.4985,False,True,1
3.75,25,0.499519,False,True,5
0.86,14,0.50014,False,True,2
-0.04,4,0.500419,False,True,1
1.84,16,0.501111,False,True,3
-0.08,8,0.501482,False,True,1
-0.06,6,0.501762,False,True,1
-0.11,11,0.502349,False,True,1
-0.05,5,0.502596,False,True,1
1.92,8,0.502976,False,True,3
-0.08,8,0.50334,False,True,1
-0.15,15,0.504084,False,True,1
2.81,19,0.504917,False,True,4
-0.12,12,0.505705,False,True,1
-0.09,9,0.506176,False,True,1
-0.02,2,0.506487,False,True,1
1.74,26,0.507592,False,True,3
-0.04,4,0.507791,False,True,1
-0.12,12,0.508409,False,True,1
-0.03,3,0.508711,False,True,1
-0.19,19,0.50952,False,True,1
1.92,8,0.509886,False,True,3
1.93,7,0.510212,False,True,3
1.74,26,0.511451,False,True,3
-0.09,9,0.511862,False,True,1
-0.05,5,0.512102,False,True,1
-0.11,11,0.512569,False,True,1
-0.07,7,0.512975,False,True,1
-0.1,10,0.513395,False,True,1
-0.25,25,0.514434,False,True,1
1.79,21,0.515285,False,True,3
-0.01,1,0.515434,False,True,1
-0.07,7,0.515765,False,True,1
3.79,21,0.516633,False,True,5
-0.12,12,0.517137,False,True,1
-0.05,5,0.517484,False,True,1
-0.02,2,0.517634,False,True,1
-0.11,11,0.518108,False,True,1
-0.08,8,0.518469,False,True,1
0.81,19,0.519334,False,True,2
0.96,4,0.519562,False,True,2
-0.07,7,0.519938,False,True,1
-0.12,12,0.52049,False,True,1
-0.01,1,0.520656,False,True,1
2.83,17,0.521403,False,True,4
0.8,20,0.522212,False,True,2
-0.04,4,0.522408,False,True,1
-0.11,11,0.522937,False,True,1
-0.03,3,0.523095,False,True,1
-0.02,2,0.523394,False,True,1
0.83,17,0.524111,False,True,2
1.95,5,0.524416,False,True,3
-0.04,4,0.524608,False,True,1
-0.25,25,0.525606,False,True,1
-0.17,17,0.526312,False,True,1
-0.02,2,0.526483,False,True,1
-0.01,1,0.52662,False,True,1
0.97,3,0.526863,False,True,2
-0.2,20,0.527721,False,True,1
-0.1,10,0.528299,False,True,1
-0.12,12,0.528852,False,True,1
1.89,11,0.529313,False,True,3
0.91,9,0.529723,False,True,2
-0.1,10,0.530223,False,True,1
-0.09,9,0.530605,False,True,1
-0.02,2,0.530733,False,True,1
-0.03,3,0.530903,False,True,1
1.94,6,0.531251,False,True,3
1.89,11,0.53173,False,True,3
2.89,11,0.532208,False,True,4
-0.07,7,0.532506,False,True,1
-0.02,2,0.532705,False,True,1
-0.12,12,0.533226,False,True,1
0.8,20,0.534042,False,True,2
0.78,22,0.534935,False,True,2
-0.19,19,0.535799,False,True,1
-0.08,8,0.536171,False,True,1
-0.07,7,0.536509,False,True,1
-0.05,5,0.536758,False,True,1
-0.07,7,0.537184,False,True,1
0.8,20,0.538024,False,True,2
1.92,8,0.538396,False,True,3
-0.08,8,0.538751,False,True,1
-0.18,18,0.539553,False,True,1
1.86,14,0.540157,False,True,3
-0.02,2,0.540261,False,True,1
-0.11,11,0.540736,False,True,1
-0.09,9,0.541252,False,True,1
-0.03,3,0.541429,False,True,1
-0.01,1,0.541496,False,True,1
-0.1,10,0.541948,False,True,1
-0.01,1,0.542089,False,True,1
0.93,7,0.542457,False,True,2
0.88,12,0.542979,False,True,2
-0.15,15,0.543648,False,True,1
-0.02,2,0.543843,False,True,1
-0.05,5,0.544074,False,True,1
-0.01,1,0.544178,False,True,1
1.91,9,0.544582,False,True,3
0.94,6,0.544928,False,True,2
-0.06,6,0.545291,False,True,1
1.88,12,0.545796,False,True,3
0.77,23,0.546728,False,True,2
-0.02,2,0.5469,False,True,1
-0.02,2,0.547037,False,True,1
-0.06,6,0.547303,False,True,1
-0.04,4,0.547494,False,True,1
-0.03,3,0.547729,False,True,1
-0.06,6,0.547998,False,True,1
-0.06,6,0.54828,False,True,1
-0.07,7,0.548601,False,True,1
-0.05,5,0.548907,False,True,1
-0.08,8,0.549258,False,True,1
-0.17,17,0.549948,False,True,1
0.78,22,0.550854,False,True,2
-0.07,7,0.551245,False,True,1
-0.07,7,0.55157,False,True,1
