#{"t_start": 1787343258.715727, "env_id": "None"}
r,l,t,success,collision,max_y
-0.03,3,0.623911,False,True,1
-0.2,20,0.627488,False,True,1
-0.15,15,0.630011,False,True,1
2.87,13,0.632198,False,True,4
1.86,14,0.634608,False,True,3
0.4,60,0.644832,False,True,2
1.53,47,0.652965,False,True,3
0.53,47,0.660927,False,True,2
-0.03,3,0.661531,False,True,1
-3.0,100,0.678053,False,False,3
3.82,18,0.68244,False,True,5
-0.06,6,0.683579,False,True,1
2.21,79,0.697553,False,True,4
2.47,53,0.706562,False,True,4
-0.06,6,0.70763,False,True,1
1.43,57,0.717301,False,True,3
1.63,37,0.723564,False,True,3
-0.06,6,0.724612,False,True,1
0.95,5,0.7255,False,True,2
0.97,3,0.726091,False,True,2
-0.04,4,0.726835,False,True,1
2.94,6,0.727963,False,True,4
2.84,16,0.730779,False,True,4
-0.14,14,0.733193,False,True,1
1.51,49,0.741338,False,True,3
-0.07,7,0.742572,False,True,1
-0.11,11,0.744526,False,True,1
-0.05,5,0.745555,False,True,1
0.72,28,0.750051,False,True,2
1.86,14,0.752327,False,True,3
2.71,29,0.757061,False,True,4
-0.01,1,0.757323,False,True,1
0.91,9,0.758832,False,True,2
0.9,10,0.760484,False,True,2
1.94,6,0.76161,False,True,3
2.88,12,0.763651,False,True,4
-0.04,4,0.764378,False,True,1
-0.02,2,0.764785,False,True,1
1.96,4,0.765499,False,True,3
-0.15,15,0.767938,False,True,1
-0.03,3,0.768516,False,True,1
-0.02,2,0.76895,False,True,1
2.91,9,0.770737,False,True,4
0.9,10,0.772438,False,True,2
1.78,22,0.775967,False,True,3
0.8,20,0.7792,False,True,2
0.88,12,0.781488,False,True,2
-0.13,13,0.783745,False,True,1
0.88,12,0.785815,False,True,2
1.85,15,0.788757,False,True,3
1.7,30,0.793735,False,True,3
-0.03,3,0.794325,False,True,1
-0.05,5,0.795261,False,True,1
-0.01,1,0.795533,False,True,1
0.75,25,0.799653,False,True,2
-0.03,3,0.800263,False,True,1
0.63,37,0.80659,False,True,2
0.89,11,0.808467,False,True,2
2.86,14,0.810811,False,True,4
1.92,8,0.812212,False,True,3
-0.11,11,0.814037,False,True,1
-0.2,20,0.818159,False,True,1
2.65,35,0.823979,False,True,4
1.9,10,0.826332,False,True,3
0.92,8,0.828193,False,True,2
2.82,18,0.83127,False,True,4
-0.05,5,0.832168,False,True,1
1.8,20,0.835763,False,True,3
1.85,15,0.838604,False,True,3
-0.18,18,0.841664,False,True,1
1.83,17,0.844759,False,True,3
0.86,14,0.847111,False,True,2
0.8,20,0.850541,False,True,2
0.79,21,0.854191,False,True,2
1.95,5,0.855129,False,True,3
-0.05,5,0.856086,False,True,1
0.94,6,0.857135,False,True,2
2.65,35,0.862756,False,True,4
2.68,32,0.868068,False,True,4
1.8,20,0.871488,False,True,3
-0.02,2,0.871932,False,True,1
0.42,58,0.881399,False,True,2
1.65,35,0.887268,False,True,3
0.67,33,0.892643,False,True,2
-0.03,3,0.893211,False,True,1
-0.23,23,0.897185,False,True,1
-0.1,10,0.898936,False,True,1
3.75,25,0.903059,False,True,5
-0.03,3,0.903645,False,True,1
-0.04,4,0.90437,False,True,1
0.95,5,0.905435,False,True,2
-0.13,13,0.908114,False,True,1
-0.02,2,0.908604,False,True,1
1.71,29,0.913296,False,True,3
0.74,26,0.918063,False,True,2
-0.27,27,0.922516,False,True,1
-0.02,2,0.922955,False,True,1
-0.01,1,0.923251,False,True,1
1.89,11,0.925111,False,True,3
2.6,40,0.931736,False,True,4
0.93,7,0.932987,False,True,2
-0.05,5,0.933872,False,True,1
1.91,9,0.935565,False,True,3
1.82,18,0.939108,False,True,3
-0.02,2,0.93962,False,True,1
0.96,4,0.94048,False,True,2
-0.1,10,0.942204,False,True,1
2.81,19,0.945329,False,True,4
-0.13,13,0.947889,False,True,1
0.73,27,0.952973,False,True,2
-0.17,17,0.956183,False,True,1
0.76,24,0.960577,False,True,2
0.98,2,0.961027,False,True,2
-0.07,7,0.962244,False,True,1
1.77,23,0.966294,False,True,3
-0.02,2,0.966703,False,True,1
-0.1,10,0.968384,False,True,1
-0.12,12,0.970368,False,True,1
-4.0,100,1.488091,False,False,2
5.76,24,1.492729,False,True,7
3.74,26,1.497013,False,True,5
1.83,17,1.499784,False,True,3
1.91,9,1.50133,False,True,3
1.84,16,1.503917,False,True,3
0.97,3,1.504502,False,True,2
2.92,8,1.505852,False,True,4
2.24,76,1.518286,False,True,4
1.92,8,1.519685,False,True,3
2.85,15,1.52211,False,True,4
2.81,19,1.525262,False,True,4
3.94,6,1.526363,False,True,5
0.7,30,1.531955,False,True,2
2.81,19,1.535085,False,True,4
1.91,9,1.536732,False,True,3
1.9,10,1.53875,False,True,3
0.96,4,1.539542,False,True,2
-0.04,4,1.540304,False,True,1
0.82,18,1.54322,False,True,2
-0.03,3,1.543783,False,True,1
1.87,13,1.545926,False,True,3
-0.03,3,1.546539,False,True,1
2.91,9,1.548422,False,True,4
-0.01,1,1.548725,False,True,1
2.91,9,1.550312,False,True,4
0.56,44,1.557713,False,True,2
3.83,17,1.560848,False,True,5
-0.03,3,1.561483,False,True,1
1.84,16,1.564184,False,True,3
1.88,12,1.566494,False,True,3
1.9,10,1.568406,False,True,3
