#{"t_start": 1787300723.946957, "env_id": "None"}
r,l,t,success,collision,max_y
0.8,20,0.477232,False,True,2
-0.01,1,0.477375,False,True,1
-0.11,11,0.477839,False,True,1
-0.14,14,0.478534,False,True,1
2.76,24,0.483706,False,True,4
0.79,21,0.485058,False,True,2
-0.03,3,0.48523,False,True,1
-0.06,6,0.485484,False,True,1
-0.05,5,0.486233,False,True,1
-0.07,7,0.48654,False,True,1
1.89,11,0.487017,False,True,3
-0.07,7,0.487325,False,True,1
-0.07,7,0.488203,False,True,1
-0.04,4,0.488479,False,True,1
1.92,8,0.489097,False,True,3
-0.21,21,0.489984,False,True,1
0.82,18,0.491218,False,True,2
-0.21,21,0.492151,False,True,1
-0.05,5,0.492403,False,True,1
2.55,45,0.494112,False,True,4
1.79,21,0.495466,False,True,3
-0.02,2,0.495631,False,True,1
0.93,7,0.496132,False,True,2
1.87,13,0.496709,False,True,3
1.95,5,0.497067,False,True,3
1.8,20,0.497861,False,True,3
-0.08,8,0.498209,False,True,1
-0.06,6,0.49849,False,True,1
-0.11,11,0.499006,False,True,1
-0.2,20,0.499775,False,True,1
0.89,11,0.500252,False,True,2
-0.05,5,0.500485,False,True,1
-0.07,7,0.500887,False,True,1
-0.06,6,0.501189,False,True,1
-0.06,6,0.501447,False,True,1
0.91,9,0.501829,False,True,2
-0.05,5,0.502163,False,True,1
0.89,11,0.502621,False,True,2
-0.05,5,0.502869,False,True,1
0.92,8,0.503221,False,True,2
0.85,15,0.503879,False,True,2
-0.07,7,0.50419,False,True,1
-0.01,1,0.504268,False,True,1
-0.04,4,0.504659,False,True,1
-0.03,3,0.505005,False,True,1
5.82,18,0.505804,False,True,7
0.91,9,0.50621,False,True,2
-0.01,1,0.50629,False,True,1
-0.05,5,0.506628,False,True,1
-0.04,4,0.506823,False,True,1
-0.12,12,0.507299,False,True,1
1.93,7,0.507618,False,True,3
0.77,23,0.508585,False,True,2
-0.04,4,0.508786,False,True,1
0.89,11,0.509243,False,True,2
0.87,13,0.509768,False,True,2
-0.01,1,0.509928,False,True,1
-0.02,2,0.510067,False,True,1
0.83,17,0.510736,False,True,2
-0.06,6,0.510999,False,True,1
-0.07,7,0.511393,False,True,1
-0.23,23,0.512283,False,True,1
-0.04,4,0.512482,False,True,1
-0.22,22,0.513348,False,True,1
-0.14,14,0.513997,False,True,1
1.85,15,0.514714,False,True,3
-0.19,19,0.515644,False,True,1
-0.01,1,0.515746,False,True,1
-0.08,8,0.516176,False,True,1
-0.1,10,0.516584,False,True,1
-0.14,14,0.517149,False,True,1
-0.02,2,0.517257,False,True,1
-0.11,11,0.517793,False,True,1
-0.02,2,0.517905,False,True,1
0.68,32,0.519111,False,True,2
-0.1,10,0.51953,False,True,1
-0.03,3,0.51975,False,True,1
1.74,26,0.520734,False,True,3
3.86,14,0.521687,False,True,5
3.86,14,0.522398,False,True,5
-0.03,3,0.522753,False,True,1
-0.04,4,0.523007,False,True,1
1.92,8,0.523382,False,True,3
-0.08,8,0.523744,False,True,1
-0.1,10,0.524296,False,True,1
0.97,3,0.524465,False,True,2
-0.01,1,0.524536,False,True,1
1.67,33,0.525828,False,True,3
-0.03,3,0.526116,False,True,1
1.7,30,0.527318,False,True,3
0.93,7,0.52764,False,True,2
0.75,25,0.528601,False,True,2
-0.09,9,0.529758,False,True,1
1.94,6,0.530048,False,True,3
1.7,30,0.531164,False,True,3
-0.08,8,0.5315,False,True,1
1.9,10,0.531987,False,True,3
-0.02,2,0.532094,False,True,1
-0.12,12,0.532582,False,True,1
-0.26,26,0.53371,False,True,1
-0.02,2,0.533999,False,True,1
3.88,12,0.534517,False,True,5
-0.09,9,0.534978,False,True,1
-0.08,8,0.535357,False,True,1
-0.04,4,0.535679,False,True,1
1.96,4,0.535883,False,True,3
-0.04,4,0.536077,False,True,1
0.87,13,0.536619,False,True,2
-0.02,2,0.536805,False,True,1
-0.05,5,0.53707,False,True,1
-0.04,4,0.53726,False,True,1
-0.07,7,0.537927,False,True,1
0.81,19,0.539024,False,True,2
-0.1,10,0.539454,False,True,1
-0.07,7,0.539762,False,True,1
0.83,17,0.540426,False,True,2
-0.04,4,0.540694,False,True,1
0.93,7,0.541001,False,True,2
-0.03,3,0.541159,False,True,1
-0.16,16,0.541796,False,True,1
-0.07,7,0.542174,False,True,1
-0.07,7,0.542469,False,True,1
1.87,13,0.543186,False,True,3
0.75,25,0.54426,False,True,2
0.88,12,0.545014,False,True,2
-0.11,11,0.545496,False,True,1
1.87,13,0.546018,False,True,3
-0.01,1,0.546096,False,True,1
0.9,10,0.546613,False,True,2
-0.01,1,0.546697,False,True,1
0.84,16,0.547336,False,True,2
0.94,6,0.547609,False,True,2
0.89,11,0.548131,False,True,2
1.81,19,0.548872,False,True,3
-0.03,3,0.54903,False,True,1
-0.08,8,0.549361,False,True,1
-0.19,19,0.550161,False,True,1
-0.07,7,0.550474,False,True,1
1.92,8,0.550813,False,True,3
-0.01,1,0.550885,False,True,1
-0.1,10,0.551379,False,True,1
1.93,7,0.551702,False,True,3
-0.16,16,0.552328,False,True,1
1.92,8,0.552661,False,True,3
3.88,12,0.553334,False,True,5
1.83,17,0.554053,False,True,3
-0.07,7,0.554575,False,True,1
-0.1,10,0.555031,False,True,1
-0.06,6,0.555445,False,True,1
-0.15,15,0.556075,False,True,1
-0.23,23,0.556961,False,True,1
1.92,8,0.557298,False,True,3
-0.04,4,0.557579,False,True,1
-0.04,4,0.557773,False,True,1
-0.2,20,0.558532,False,True,1
-0.05,5,0.558748,False,True,1
0.92,8,0.559156,False,True,2
-0.22,22,0.559996,False,True,1
-0.05,5,0.560227,False,True,1
0.92,8,0.560575,False,True,2
1.95,5,0.56087,False,True,3
0.94,6,0.56116,False,True,2
1.94,6,0.561424,False,True,3
2.85,15,0.562029,False,True,4
-0.11,11,0.562545,False,True,1
-0.02,2,0.562647,False,True,1
-0.05,5,0.562884,False,True,1
-0.05,5,0.563289,False,True,1
-0.03,3,0.563665,False,True,1
-0.07,7,0.563971,False,True,1
-0.02,2,0.564101,False,True,1
2.67,33,0.565382,False,True,4
-0.17,17,0.566147,False,True,1
-0.03,3,0.566339,False,True,1
1.93,7,0.566643,False,True,3
-0.09,9,0.567017,False,True,1
1.93,7,0.567421,False,True,3
-0.14,14,0.568104,False,True,1
-0.05,5,0.56839,False,True,1
-0.06,6,0.568657,False,True,1
-0.32,32,0.57003,False,True,1
-0.03,3,0.570201,False,True,1
-0.13,13,0.57071,False,True,1
1.85,15,0.571704,False,True,3
-0.03,3,0.572005,False,True,1
-0.16,16,0.572668,False,True,1
-0.09,9,0.573068,False,True,1
-0.04,4,0.573402,False,True,1
-0.05,5,0.573846,False,True,1
-0.04,4,0.574061,False,True,1
-0.02,2,0.574195,False,True,1
-0.05,5,0.574451,False,True,1
-0.02,2,0.574668,False,True,1
-0.02,2,0.574823,False,True,1
1.95,5,0.57507,False,True,3
-0.11,11,0.575533,False,True,1
-0.08,8,0.575957,False,True,1
-0.06,6,0.576281,False,True,1
0.9,10,0.576731,False,True,2
-0.01,1,0.576807,False,True,1
-0.02,2,0.577047,False,True,1
0.84,16,0.577893,False,True,2
1.88,12,0.578384,False,True,3
-0.03,3,0.578524,False,True,1
-0.13,13,0.579148,False,True,1
-0.03,3,0.579287,False,True,1
-0.1,10,0.579713,False,True,1
0.77,23,0.580593,False,True,2
-0.05,5,0.580884,False,True,1
0.67,33,0.582101,False,True,2
0.86,14,0.582661,False,True,2
-0.05,5,0.582884,False,True,1
-0.04,4,0.583137,False,True,1
-0.11,11,0.583577,False,True,1
