#{"t_start": 1787384392.201855, "env_id": "None"}
r,l,t,success,collision,max_y
0.86,14,0.463128,False,True,2
4.58,42,0.470327,False,True,6
-3.0,100,0.488623,False,False,3
0.92,8,0.490775,False,True,2
0.6,40,0.498293,False,True,2
-0.09,9,0.500226,False,True,1
2.66,34,0.506919,False,True,4
-0.09,9,0.508598,False,True,1
-0.05,5,0.509809,False,True,1
-0.04,4,0.510944,False,True,1
1.89,11,0.51315,False,True,3
-0.09,9,0.514786,False,True,1
-0.02,2,0.515381,False,True,1
1.66,34,0.521907,False,True,3
0.46,54,0.53086,False,True,2
1.8,20,0.534187,False,True,3
-0.07,7,0.535401,False,True,1
-0.03,3,0.535983,False,True,1
-0.01,1,0.53623,False,True,1
-0.1,10,0.537949,False,True,1
1.69,31,0.543057,False,True,3
-0.04,4,0.543814,False,True,1
-0.11,11,0.545696,False,True,1
1.46,54,0.555593,False,True,3
0.95,5,0.556648,False,True,2
-0.05,5,0.557638,False,True,1
-0.35,35,0.564073,False,True,1
-0.16,16,0.566793,False,True,1
1.83,17,0.569655,False,True,3
1.84,16,0.572421,False,True,3
-0.01,1,0.572713,False,True,1
-0.02,2,0.573145,False,True,1
0.92,8,0.575111,False,True,2
-0.01,1,0.575482,False,True,1
-0.11,11,0.577787,False,True,1
2.93,7,0.579134,False,True,4
-0.12,12,0.581225,False,True,1
1.84,16,0.584168,False,True,3
0.9,10,0.586271,False,True,2
0.89,11,0.588552,False,True,2
0.95,5,0.589517,False,True,2
-0.09,9,0.591078,False,True,1
-0.07,7,0.592292,False,True,1
-0.1,10,0.593958,False,True,1
0.91,9,0.595732,False,True,2
-0.21,21,0.599566,False,True,1
1.39,61,0.610354,False,True,3
-0.15,15,0.612884,False,True,1
-0.13,13,0.615259,False,True,1
-0.14,14,0.617852,False,True,1
1.85,15,0.620358,False,True,3
1.78,22,0.62451,False,True,3
1.83,17,0.627609,False,True,3
-0.03,3,0.62818,False,True,1
1.89,11,0.630336,False,True,3
-0.08,8,0.631695,False,True,1
0.97,3,0.632282,False,True,2
0.77,23,0.636001,False,True,2
-0.09,9,0.637499,False,True,1
4.7,30,0.642649,False,True,6
-0.08,8,0.644039,False,True,1
1.54,46,0.651762,False,True,3
