#{"t_start": 1787368258.36322, "env_id": "None"}
r,l,t,success,collision,max_y
1.95,5,0.640843,False,True,3
-0.17,17,0.643935,False,True,1
-0.24,24,0.647969,False,True,1
-0.03,3,0.648547,False,True,1
1.92,8,0.649981,False,True,3
1.94,6,0.651043,False,True,3
-0.01,1,0.651258,False,True,1
-0.23,23,0.655194,False,True,1
-0.17,17,0.65818,False,True,1
1.94,6,0.659236,False,True,3
0.85,15,0.661776,False,True,2
0.89,11,0.663639,False,True,2
0.94,6,0.664684,False,True,2
-0.04,4,0.665524,False,True,1
0.59,41,0.672596,False,True,2
1.89,11,0.674576,False,True,3
-0.03,3,0.67515,False,True,1
-0.05,5,0.676063,False,True,1
-0.03,3,0.676621,False,True,1
-0.13,13,0.678843,False,True,1
1.94,6,0.679892,False,True,3
0.93,7,0.681124,False,True,2
-0.06,6,0.682274,False,True,1
-0.09,9,0.683859,False,True,1
0.94,6,0.684945,False,True,2
0.49,51,0.69353,False,True,2
-0.02,2,0.69391,False,True,1
-0.04,4,0.694633,False,True,1
-0.03,3,0.695179,False,True,1
-0.07,7,0.696389,False,True,1
-0.17,17,0.699273,False,True,1
-0.12,12,0.701329,False,True,1
-0.13,13,0.703537,False,True,1
-0.08,8,0.704941,False,True,1
-0.01,1,0.70516,False,True,1
-0.1,10,0.706875,False,True,1
-0.04,4,0.707581,False,True,1
0.9,10,0.709285,False,True,2
-0.01,1,0.709488,False,True,1
-0.11,11,0.711328,False,True,1
-0.11,11,0.713167,False,True,1
0.87,13,0.715459,False,True,2
-0.14,14,0.717895,False,True,1
-0.06,6,0.718992,False,True,1
-0.02,2,0.719387,False,True,1
-0.22,22,0.723135,False,True,1
-0.13,13,0.725478,False,True,1
-0.09,9,0.72706,False,True,1
-0.15,15,0.729648,False,True,1
1.93,7,0.730885,False,True,3
0.81,19,0.734209,False,True,2
1.84,16,0.736952,False,True,3
-0.05,5,0.737865,False,True,1
-0.12,12,0.739936,False,True,1
-0.1,10,0.741645,False,True,1
1.87,13,0.743853,False,True,3
-0.03,3,0.744418,False,True,1
-0.08,8,0.745802,False,True,1
-0.03,3,0.746353,False,True,1
0.86,14,0.748729,False,True,2
-0.07,7,0.749939,False,True,1
-0.11,11,0.751842,False,True,1
-0.07,7,0.753063,False,True,1
-0.08,8,0.754416,False,True,1
-0.05,5,0.755304,False,True,1
0.94,6,0.756355,False,True,2
1.95,5,0.757237,False,True,3
-0.03,3,0.757768,False,True,1
2.88,12,0.759838,False,True,4
-0.18,18,0.762884,False,True,1
-0.12,12,0.764932,False,True,1
-0.07,7,0.766126,False,True,1
-0.16,16,0.768796,False,True,1
-0.14,14,0.771159,False,True,1
-0.05,5,0.77205,False,True,1
-0.02,2,0.772428,False,True,1
1.88,12,0.774482,False,True,3
0.89,11,0.776382,False,True,2
1.93,7,0.777625,False,True,3
-0.15,15,0.780151,False,True,1
-0.12,12,0.782187,False,True,1
-0.11,11,0.784081,False,True,1
-0.21,21,0.787619,False,True,1
5.85,15,0.79016,False,True,7
-0.06,6,0.791192,False,True,1
1.8,20,0.794602,False,True,3
-0.04,4,0.795317,False,True,1
1.96,4,0.796042,False,True,3
1.91,9,0.7976,False,True,3
-0.03,3,0.798151,False,True,1
-0.04,4,0.798848,False,True,1
-0.05,5,0.799725,False,True,1
-0.15,15,0.802311,False,True,1
1.91,9,0.803877,False,True,3
1.8,20,0.807283,False,True,3
1.87,13,0.809508,False,True,3
-0.2,20,0.812945,False,True,1
-0.08,8,0.814366,False,True,1
-0.02,2,0.814737,False,True,1
1.86,14,0.817139,False,True,3
-0.09,9,0.818686,False,True,1
1.9,10,0.820438,False,True,3
-0.01,1,0.82065,False,True,1
-0.05,5,0.821531,False,True,1
-0.05,5,0.822441,False,True,1
-0.02,2,0.822829,False,True,1
-0.01,1,0.823034,False,True,1
1.89,11,0.824921,False,True,3
-0.25,25,0.829117,False,True,1
0.93,7,0.830355,False,True,2
-0.01,1,0.830567,False,True,1
-0.24,24,0.834578,False,True,1
-0.03,3,0.835112,False,True,1
-0.08,8,0.83651,False,True,1
-0.12,12,0.838533,False,True,1
0.89,11,0.840423,False,True,2
-0.24,24,0.844434,False,True,1
1.87,13,0.846643,False,True,3
-0.05,5,0.847529,False,True,1
-0.12,12,0.849562,False,True,1
-0.06,6,0.850626,False,True,1
-0.13,13,0.852814,False,True,1
-0.19,19,0.856027,False,True,1
-0.02,2,0.856404,False,True,1
-0.11,11,0.858272,False,True,1
-0.2,20,0.861662,False,True,1
0.94,6,0.862714,False,True,2
-0.14,14,0.865088,False,True,1
0.86,14,0.867447,False,True,2
-0.05,5,0.868341,False,True,1
-0.05,5,0.869223,False,True,1
0.78,22,0.872957,False,True,2
0.82,18,0.876008,False,True,2
1.9,10,0.877717,False,True,3
-0.05,5,0.878603,False,True,1
-0.05,5,0.879473,False,True,1
-0.08,8,0.880837,False,True,1
-0.07,7,0.882041,False,True,1
-0.11,11,0.883911,False,True,1
1.87,13,0.886122,False,True,3
1.78,22,0.889861,False,True,3
1.87,13,0.892062,False,True,3
1.95,5,0.892963,False,True,3
-0.01,1,0.893174,False,True,1
0.94,6,0.894203,False,True,2
0.9,10,0.895896,False,True,2
-0.02,2,0.896271,False,True,1
-0.05,5,0.897133,False,True,1
1.89,11,0.899056,False,True,3
-0.01,1,0.899284,False,True,1
-0.14,14,0.901753,False,True,1
1.89,11,0.904233,False,True,3
-0.05,5,0.905181,False,True,1
1.94,6,0.906266,False,True,3
0.6,40,0.91317,False,True,2
-0.09,9,0.915082,False,True,1
0.91,9,0.91661,False,True,2
1.95,5,0.917476,False,True,3
1.78,22,0.921099,False,True,3
-0.25,25,0.925778,False,True,1
-0.01,1,0.926005,False,True,1
-0.04,4,0.926716,False,True,1
-0.12,12,0.928736,False,True,1
-0.06,6,0.929765,False,True,1
0.85,15,0.932327,False,True,2
1.91,9,0.934246,False,True,3
0.86,14,0.936739,False,True,2
-0.03,3,0.937308,False,True,1
-0.06,6,0.93846,False,True,1
1.97,3,0.939335,False,True,3
3.9,10,0.941072,False,True,5
-0.06,6,0.942111,False,True,1
-0.15,15,0.945568,False,True,1
-0.05,5,0.946695,False,True,1
1.89,11,0.948787,False,True,3
0.84,16,0.951447,False,True,2
0.6,40,0.959134,False,True,2
-0.01,1,0.959394,False,True,1
-0.13,13,0.961678,False,True,1
1.95,5,0.962599,False,True,3
-0.08,8,0.964021,False,True,1
1.88,12,0.96616,False,True,3
1.9,10,0.967895,False,True,3
-0.04,4,0.968641,False,True,1
-0.11,11,0.970522,False,True,1
-0.04,4,0.971236,False,True,1
1.92,8,0.972619,False,True,3
-0.01,1,0.972856,False,True,1
-0.06,6,0.974003,False,True,1
-0.01,1,0.974231,False,True,1
2.58,42,0.981923,False,True,4
-0.08,8,0.983368,False,True,1
-0.04,4,0.984102,False,True,1
-0.06,6,0.985174,False,True,1
1.94,6,0.986223,False,True,3
-0.08,8,0.987614,False,True,1
-0.16,16,0.990455,False,True,1
-0.03,3,0.991024,False,True,1
-0.11,11,0.992875,False,True,1
-0.01,1,0.99308,False,True,1
-0.31,31,0.998313,False,True,1
1.9,10,1.509081,False,True,3
2.92,8,1.510693,False,True,4
1.95,5,1.511667,False,True,3
1.88,12,1.513847,False,True,3
-0.04,4,1.514592,False,True,1
-0.02,2,1.515315,False,True,1
1.91,9,1.517009,False,True,3
0.92,8,1.518632,False,True,2
-0.19,19,1.521826,False,True,1
-0.29,29,1.526515,False,True,1
-0.11,11,1.52873,False,True,1
1.97,3,1.529351,False,True,3
6.73,27,1.53405,False,True,8
1.85,15,1.536711,False,True,3
-0.02,2,1.537084,False,True,1
1.82,18,1.540333,False,True,3
-0.05,5,1.541183,False,True,1
3.74,26,1.545383,False,True,5
-0.09,9,1.546865,False,True,1
-0.04,4,1.547547,False,True,1
-0.02,2,1.5484,False,True,1
-0.02,2,1.548796,False,True,1
2.88,12,1.550751,False,True,4
-0.02,2,1.551112,False,True,1
1.94,6,1.552109,False,True,3
-0.04,4,1.552791,False,True,1
1.88,12,1.554737,False,True,3
-0.02,2,1.555099,False,True,1
-0.07,7,1.556257,False,True,1
-0.03,3,1.556776,False,True,1
1.83,17,1.560103,False,True,3
-0.01,1,1.560387,False,True,1
2.93,7,1.561652,False,True,4
-0.03,3,1.56222,False,True,1
