environment,algorithm,training_seed,checkpoint_steps,evaluation_episodes,eval_seed_start,successes,success_rate,collisions,collision_rate,road_collisions,road_collision_rate,drownings,drowning_rate,timeouts,timeout_rate,avg_reward,avg_episode_length,avg_max_row,avg_success_episode_length,avg_failure_episode_length,wait_pct,forward_pct,backward_pct,left_pct,right_pct,collision_row_1,collision_row_3,model_path
v9,ppo,0,200000,100,1000,42,0.42,58,0.58,0,0.0,58,0.58,0,0.0,8.303099999999999,8.69,6.87,11.380952380952381,6.741379310344827,0.14499424626006904,0.810126582278481,0.02531645569620253,0.010356731875719217,0.009205983889528193,0,11,results/runs/v9/ppo_seed0/checkpoints/ppo_seed0_200000_steps
v9,ppo,0,400000,100,1000,50,0.5,50,0.5,0,0.0,50,0.5,0,0.0,8.9214,9.86,7.02,12.36,7.36,0.17342799188640973,0.7413793103448276,0.04259634888438134,0.017241379310344827,0.02535496957403651,0,9,results/runs/v9/ppo_seed0/checkpoints/ppo_seed0_400000_steps
v9,ppo,0,600000,100,1000,55,0.55,45,0.45,0,0.0,45,0.45,0,0.0,9.574699999999996,10.53,7.38,12.545454545454545,8.066666666666666,0.11301044634377967,0.7454890788224121,0.09116809116809117,0.026590693257359924,0.023741690408357077,1,7,results/runs/v9/ppo_seed0/checkpoints/ppo_seed0_600000_steps
v9,ppo,0,800000,100,1000,63,0.63,37,0.37,0,0.0,37,0.37,0,0.0,10.319700000000003,13.03,7.67,15.619047619047619,8.621621621621621,0.16500383729854182,0.6162701458173446,0.044512663085188024,0.0920951650038373,0.08211818879508825,0,6,results/runs/v9/ppo_seed0/checkpoints/ppo_seed0_800000_steps
v9,ppo,0,1000000,100,1000,63,0.63,37,0.37,0,0.0,37,0.37,0,0.0,10.106,12.4,7.45,14.523809523809524,8.783783783783784,0.08306451612903226,0.6548387096774193,0.12580645161290321,0.0717741935483871,0.06451612903225806,0,4,results/runs/v9/ppo_seed0/final_model
