#{"t_start": 1787336805.763825, "env_id": "None"}
r,l,t
1.94,6,2.922858
1.96,4,2.924132
-0.02,2,2.924826
1.92,8,2.927261
1.97,3,2.928262
1.95,5,2.930105
-0.01,1,2.930532
1.95,5,2.932102
1.97,3,2.933067
-0.01,1,2.933456
-0.02,2,2.93412
-0.02,2,2.934783
1.97,3,2.935722
1.97,3,2.936758
1.97,3,2.938488
1.95,5,2.941093
-0.01,1,2.941574
-0.02,2,2.942305
-0.02,2,2.943148
-0.02,2,2.943911
5.9,10,3.084789
-0.02,2,3.085545
-0.02,2,3.086233
5.92,8,3.088669
-0.03,3,3.089638
1.96,4,3.090877
5.93,7,3.09314
3.92,8,3.095535
1.96,4,3.096791
5.89,11,3.10004
1.94,6,3.102091
1.94,6,3.104123
1.97,3,3.105119
1.95,5,3.106965
13.91,9,3.109764
1.96,4,3.111024
1.95,5,3.112974
3.94,6,3.114877
-0.02,2,3.115587
3.94,6,3.117551
1.97,3,3.1186
1.95,5,3.120293
-0.01,1,3.120685
-0.03,3,3.121646
1.95,5,3.123665
-0.02,2,3.124487
-0.02,2,3.228784
5.91,9,3.231731
3.95,5,3.23346
3.95,5,3.235031
3.94,6,3.237548
-0.01,1,3.237993
-0.02,2,3.238691
-0.01,1,3.239108
1.97,3,3.240138
3.94,6,3.242024
-0.01,1,3.242415
1.97,3,3.243992
-0.02,2,3.244723
1.96,4,3.246035
-0.04,4,3.247308
1.97,3,3.248946
-0.03,3,3.250152
3.95,5,3.251714
-0.03,3,3.252701
1.94,6,3.254695
3.95,5,3.25631
-0.02,2,3.256992
-0.04,4,3.258399
0.95,5,3.26053
5.93,7,3.263456
1.96,4,3.265016
1.97,3,3.266086
0.97,3,3.267114
-0.02,2,3.26782
1.97,3,3.269043
1.97,3,3.270277
-0.01,1,3.270669
-0.01,1,3.271074
3.93,7,3.273332
-0.03,3,3.274343
3.9,10,3.414197
-0.02,2,3.415032
1.97,3,3.416042
3.94,6,3.417917
-0.01,1,3.418304
3.94,6,3.420207
3.89,11,3.423802
5.93,7,3.426266
-0.01,1,3.427076
1.97,3,3.428247
1.96,4,3.429587
3.95,5,3.431225
1.96,4,3.432517
1.97,3,3.433511
1.96,4,3.434783
3.93,7,3.436991
1.97,3,3.437986
3.95,5,3.440007
-0.02,2,3.44081
1.96,4,3.442238
1.96,4,3.443545
-0.02,2,3.444264
3.94,6,3.44614
5.93,7,3.448229
1.92,8,3.450593
-0.02,2,3.451283
-0.01,1,3.451659
-0.03,3,3.452621
-0.01,1,3.452993
3.95,5,3.565558
-0.02,2,3.566444
3.94,6,3.568391
1.95,5,3.569972
3.94,6,3.571857
-0.01,1,3.572241
-0.01,1,3.572641
5.91,9,3.57539
13.88,12,3.579007
1.97,3,3.580159
1.97,3,3.581318
3.94,6,3.583139
-0.02,2,3.583813
-0.02,2,3.584475
-0.01,1,3.584853
-0.01,1,3.585232
3.92,8,3.587617
5.93,7,3.590044
3.94,6,3.592097
1.97,3,3.593126
-0.02,2,3.593804
1.96,4,3.595038
3.95,5,3.596572
3.94,6,3.598433
1.94,6,3.600979
-0.02,2,3.601956
-0.03,3,3.602986
-0.02,2,3.603711
1.97,3,3.605232
3.94,6,3.607313
1.97,3,3.6084
1.96,4,3.772392
-0.01,1,3.772902
5.92,8,3.776169
3.92,8,3.77889
1.95,5,3.780718
3.94,6,3.782592
5.89,11,3.785877
-0.01,1,3.786258
1.96,4,3.787508
-0.01,1,3.787885
3.94,6,3.789706
1.94,6,3.793739
1.95,5,3.79534
1.97,3,3.796325
3.95,5,3.797892
-0.01,1,3.79827
5.92,8,3.800648
4.92,8,3.803763
3.94,6,3.805712
1.96,4,3.807032
3.94,6,3.808912
1.95,5,3.810509
-0.02,2,3.81124
-0.02,2,3.811972
-0.07,7,3.815013
3.91,9,3.951374
1.95,5,3.95309
1.95,5,3.954648
-0.04,4,3.955893
-0.02,2,3.956561
-0.02,2,3.957236
-0.02,2,3.957904
-0.02,2,3.958573
3.94,6,3.960439
-0.02,2,3.961113
1.96,4,3.962363
-0.03,3,3.963308
-0.06,6,3.965109
3.94,6,3.966919
3.93,7,3.969008
1.97,3,3.970471
-0.03,3,3.971544
-0.02,2,3.972288
1.97,3,3.973329
1.96,4,3.974655
3.92,8,3.977325
-0.02,2,3.978062
-0.04,4,3.979493
3.93,7,3.981939
1.97,3,3.983002
1.94,6,3.984846
-0.02,2,3.985525
3.94,6,3.987403
3.95,5,3.989003
-0.04,4,3.991032
-0.04,4,3.992312
-0.04,4,4.154596
1.96,4,4.156076
1.97,3,4.157063
1.97,3,4.15804
-0.03,3,4.160312
3.94,6,4.162514
1.94,6,4.164597
1.96,4,4.16648
1.93,7,4.168584
5.91,9,4.171264
1.97,3,4.172216
1.95,5,4.173726
3.94,6,4.175622
1.97,3,4.176607
5.92,8,4.179268
3.93,7,4.181455
1.96,4,4.182696
1.95,5,4.184205
1.96,4,4.185452
3.92,8,4.187812
13.9,10,4.192116
1.96,4,4.193475
3.94,6,4.195298
1.97,3,4.196282
-0.03,3,4.197502
1.97,3,4.199419
13.91,9,4.29921
-0.02,2,4.299992
1.95,5,4.301628
3.94,6,4.303538
1.93,7,4.305736
1.97,3,4.306943
-0.03,3,4.308299
1.97,3,4.309359
1.96,4,4.310713
3.95,5,4.312298
-0.02,2,4.312958
13.91,9,4.315814
3.91,9,4.319066
3.94,6,4.321
1.97,3,4.322022
-0.03,3,4.322969
3.94,6,4.32477
3.95,5,4.326293
1.96,4,4.327557
3.93,7,4.329705
1.94,6,4.331545
-0.05,5,4.333107
3.94,6,4.335108
3.94,6,4.337004
1.97,3,4.338086
-0.02,2,4.466508
3.93,7,4.469323
1.96,4,4.4709
3.95,5,4.472477
5.9,10,4.475547
3.94,6,4.477362
3.93,7,4.479639
-0.01,1,4.480153
-0.02,2,4.480893
5.93,7,4.483457
1.96,4,4.485405
1.97,3,4.486826
-0.03,3,4.488774
1.97,3,4.490073
1.96,4,4.491448
3.94,6,4.493341
-0.03,3,4.494321
3.95,5,4.495934
3.95,5,4.497894
-0.04,4,4.49928
3.94,6,4.501232
3.93,7,4.503403
3.94,6,4.505203
1.96,4,4.50644
1.94,6,4.508576
3.95,5,4.510149
3.94,6,4.62153
5.92,8,4.62435
13.91,9,4.627065
-0.01,1,4.627443
3.94,6,4.629242
-0.03,3,4.630636
-0.01,1,4.631369
-0.03,3,4.632607
1.95,5,4.634293
-0.04,4,4.63565
3.95,5,4.637289
3.93,7,4.639505
-0.01,1,4.639909
5.93,7,4.642076
-0.04,4,4.64334
1.95,5,4.644937
3.92,8,4.648225
1.94,6,4.650149
-0.03,3,4.651134
1.95,5,4.652694
1.96,4,4.653948
3.94,6,4.65579
3.95,5,4.657756
1.97,3,4.658765
3.94,6,4.660697
3.94,6,4.66253
1.94,6,4.757181
-0.02,2,4.758019
3.93,7,4.760337
3.95,5,4.761948
-0.01,1,4.762333
1.97,3,4.763353
-0.01,1,4.763739
3.95,5,4.765317
-0.02,2,4.766279
1.97,3,4.767462
1.97,3,4.76849
3.94,6,4.770369
13.91,9,4.773801
1.95,5,4.775497
5.93,7,4.778558
-0.01,1,4.778969
-0.01,1,4.779366
1.97,3,4.780641
-0.02,2,4.781801
13.91,9,4.784624
1.96,4,4.786239
1.97,3,4.787594
1.97,3,4.788877
3.93,7,4.791164
3.94,6,4.793058
-0.03,3,4.794047
5.89,11,4.797489
5.93,7,4.80064
-0.05,5,4.802335
1.97,3,4.803285
3.95,5,4.92135
-0.01,1,4.921919
-0.01,1,4.922366
1.96,4,4.923685
1.97,3,4.924833
1.96,4,4.926211
1.97,3,4.927275
1.97,3,4.928277
5.91,9,4.93127
3.92,8,4.935044
3.95,5,4.93677
1.97,3,4.938281
1.97,3,4.939403
3.93,7,4.941651
3.94,6,4.94354
3.95,5,4.9451
3.95,5,4.946674
1.97,3,4.947661
1.96,4,4.948921
5.91,9,4.953242
1.97,3,4.954214
1.97,3,4.955189
1.96,4,4.956743
1.97,3,4.957715
1.97,3,4.958666
1.96,4,4.959936
1.97,3,4.964334
13.89,11,4.967958
1.97,3,4.968953
-0.02,2,5.085728
5.91,9,5.08852
3.94,6,5.090331
1.96,4,5.091848
1.95,5,5.094093
1.97,3,5.095521
-0.02,2,5.096282
1.95,5,5.097899
-0.01,1,5.0983
1.96,4,5.099627
-0.07,7,5.102441
-0.01,1,5.103046
5.92,8,5.105726
1.95,5,5.107446
0.95,5,5.109068
-0.02,2,5.109856
1.92,8,5.112492
1.97,3,5.113479
-0.06,6,5.115371
-0.01,1,5.115751
-0.01,1,5.116144
3.91,9,5.11944
-0.02,2,5.120514
5.93,7,5.122728
-0.01,1,5.123114
1.95,5,5.124863
-0.01,1,5.125336
3.95,5,5.127347
3.92,8,5.129879
1.97,3,5.232554
1.97,3,5.233766
1.97,3,5.234828
3.93,7,5.237003
1.95,5,5.238587
1.96,4,5.239901
-0.04,4,5.241184
3.93,7,5.243782
5.92,8,5.24665
-0.01,1,5.247111
-0.06,6,5.249066
3.93,7,5.251349
-0.06,6,5.253738
13.88,12,5.258176
5.93,7,5.260612
3.88,12,5.26462
1.91,9,5.267396
1.96,4,5.268687
3.92,8,5.271976
1.93,7,5.274362
3.95,5,5.275968
1.97,3,5.387347
-0.01,1,5.387872
1.96,4,5.389166
3.95,5,5.390738
-0.01,1,5.391124
-0.02,2,5.391787
3.95,5,5.393294
1.97,3,5.39424
3.95,5,5.395759
3.95,5,5.398176
5.93,7,5.400526
-0.03,3,5.401865
3.95,5,5.403673
5.91,9,5.407169
3.95,5,5.408955
3.94,6,5.410825
3.94,6,5.412668
1.96,4,5.413948
-0.05,5,5.415477
1.97,3,5.416505
1.97,3,5.417527
1.96,4,5.418802
3.93,7,5.420915
3.94,6,5.422733
-0.01,1,5.423115
1.95,5,5.424844
-0.02,2,5.425545
-0.04,4,5.426977
1.96,4,5.428276
-0.02,2,5.428958
1.97,3,5.429917
1.93,7,5.563186
5.92,8,5.565864
5.93,7,5.56892
1.96,4,5.570283
5.92,8,5.573684
1.97,3,5.574776
1.97,3,5.575892
-0.01,1,5.576405
3.95,5,5.57861
1.97,3,5.579965
-0.01,1,5.580392
1.97,3,5.581946
-0.02,2,5.58268
3.94,6,5.584764
-0.03,3,5.585784
-0.03,3,5.586807
1.97,3,5.587811
3.94,6,5.589636
1.96,4,5.590911
3.92,8,5.593441
5.91,9,5.596167
-0.01,1,5.596551
5.91,9,5.599249
1.95,5,5.601476
13.91,9,5.604525
1.95,5,5.606449
1.97,3,5.607484
3.92,8,5.712978
1.95,5,5.714601
3.95,5,5.716152
1.97,3,5.717321
5.92,8,5.720142
3.95,5,5.721839
1.94,6,5.723772
1.97,3,5.725271
5.87,13,5.729729
1.93,7,5.732236
1.95,5,5.73387
5.92,8,5.737274
3.95,5,5.738881
5.92,8,5.741351
1.95,5,5.743062
1.97,3,5.7441
5.91,9,5.747395
1.97,3,5.748404
-0.02,2,5.74911
5.93,7,5.75134
13.91,9,5.754068
5.93,7,5.871159
3.93,7,5.873416
1.96,4,5.874741
3.95,5,5.876336
1.93,7,5.878906
5.93,7,5.881129
3.9,10,5.884201
1.94,6,5.886256
13.91,9,5.889303
5.91,9,5.892189
1.97,3,5.893205
-0.02,2,5.893936
-0.02,2,5.894703
3.95,5,5.89684
0.95,5,5.898876
1.97,3,5.899981
-0.01,1,5.900404
3.94,6,5.902308
1.96,4,5.903604
-0.02,2,5.904317
1.96,4,5.905582
3.95,5,5.907133
-0.03,3,5.908086
3.93,7,5.911088
3.95,5,5.91302
1.94,6,6.037263
3.95,5,6.038964
1.93,7,6.041249
1.93,7,6.043444
3.95,5,6.045474
5.92,8,6.048038
3.91,9,6.050768
1.95,5,6.052325
13.9,10,6.05542
-0.03,3,6.057076
1.96,4,6.058454
1.94,6,6.060462
1.94,6,6.062628
5.89,11,6.067806
1.97,3,6.069307
3.95,5,6.07111
1.92,8,6.073949
3.94,6,6.075858
1.96,4,6.077413
1.97,3,6.078465
1.94,6,6.080345
3.95,5,6.18329
1.95,5,6.185027
-0.02,2,6.185808
3.95,5,6.188268
1.95,5,6.190313
-0.04,4,6.191858
-0.03,3,6.193144
3.95,5,6.194975
5.91,9,6.198224
1.95,5,6.19982
1.97,3,6.200846
3.95,5,6.202478
3.95,5,6.20424
5.91,9,6.207051
1.94,6,6.208983
3.95,5,6.210669
1.97,3,6.211745
-0.03,3,6.213204
1.97,3,6.214671
-0.05,5,6.216337
3.94,6,6.218248
1.97,3,6.219285
-0.03,3,6.22026
-0.02,2,6.220932
5.9,10,6.224103
1.97,3,6.225131
1.92,8,6.227516
1.96,4,6.344969
1.93,7,6.347459
3.91,9,6.350244
3.95,5,6.352453
1.97,3,6.353921
5.93,7,6.356522
1.96,4,6.358048
1.95,5,6.359768
1.96,4,6.361185
-0.02,2,6.361925
3.94,6,6.364015
3.9,10,6.367437
1.97,3,6.368498
1.93,7,6.370863
-0.02,2,6.371628
1.97,3,6.37263
3.93,7,6.375268
5.89,11,6.37882
-0.02,2,6.379528
1.96,4,6.380883
1.97,3,6.381914
-0.09,9,6.385232
1.96,4,6.38699
3.94,6,6.38908
13.9,10,6.506083
1.97,3,6.507439
1.95,5,6.509274
1.97,3,6.510329
1.94,6,6.512701
5.93,7,6.514886
1.91,9,6.517991
1.92,8,6.520677
5.93,7,6.523447
1.97,3,6.524494
3.94,6,6.526343
-0.02,2,6.527022
5.92,8,6.529414
-0.02,2,6.530088
3.94,6,6.531885
1.94,6,6.533839
1.97,3,6.534855
1.97,3,6.535812
1.97,3,6.536761
-0.04,4,6.537982
1.94,6,6.539773
3.95,5,6.541305
3.91,9,6.544409
1.97,3,6.545442
1.97,3,6.54648
1.94,6,6.647164
1.97,3,6.64864
3.95,5,6.650356
1.96,4,6.651703
1.93,7,6.653915
1.97,3,6.654904
1.97,3,6.655874
3.92,8,6.65833
1.97,3,6.659284
1.96,4,6.660525
-0.02,2,6.661189
3.95,5,6.662758
1.97,3,6.663725
5.92,8,6.668906
3.93,7,6.671383
1.94,6,6.673351
1.94,6,6.675586
1.95,5,6.67727
1.95,5,6.678939
1.92,8,6.681461
5.91,9,6.684419
5.93,7,6.686674
5.92,8,6.689505
-0.04,4,6.778837
1.97,3,6.780183
3.92,8,6.782966
3.95,5,6.784572
5.93,7,6.786713
1.94,6,6.788545
1.96,4,6.789786
1.96,4,6.791016
-0.01,1,6.79139
1.93,7,6.793466
3.94,6,6.795256
1.96,4,6.796495
-0.01,1,6.796876
-0.05,5,6.798788
1.96,4,6.800201
3.95,5,6.801861
3.93,7,6.804187
1.94,6,6.806146
1.97,3,6.807185
1.95,5,6.808865
3.95,5,6.810476
-0.02,2,6.811184
-0.04,4,6.812573
1.93,7,6.814951
-0.02,2,6.815699
1.96,4,6.81705
13.9,10,6.82114
1.97,3,6.924697
-0.02,2,6.925603
3.93,7,6.927826
1.97,3,6.928794
1.97,3,6.929755
3.93,7,6.931858
1.97,3,6.932811
1.96,4,6.934111
1.96,4,6.935356
1.97,3,6.93632
1.95,5,6.937847
5.93,7,6.939972
1.96,4,6.941237
1.97,3,6.942198
5.93,7,6.945374
1.94,6,6.947394
-0.01,1,6.947784
1.97,3,6.948753
3.95,5,6.950289
3.92,8,6.952694
3.95,5,6.954262
1.94,6,6.956256
-0.02,2,6.957086
1.97,3,6.958117
5.93,7,6.960255
-0.02,2,6.960937
5.9,10,6.964853
1.97,3,6.966282
1.97,3,6.967297
-0.01,1,6.967703
1.97,3,7.073386
1.97,3,7.074529
3.9,10,7.077784
1.97,3,7.078799
3.93,7,7.080967
5.93,7,7.083658
5.9,10,7.086854
3.95,5,7.088488
1.94,6,7.090421
5.92,8,7.093131
3.95,5,7.094805
1.97,3,7.09586
1.96,4,7.097115
1.94,6,7.098937
3.94,6,7.100761
1.97,3,7.101747
5.92,8,7.104191
3.95,5,7.105983
1.97,3,7.109117
5.92,8,7.111694
13.9,10,7.114664
1.97,3,7.115614
1.94,6,7.221215
3.92,8,7.224038
5.93,7,7.226341
1.97,3,7.227429
-0.04,4,7.228785
3.93,7,7.23106
1.97,3,7.232095
3.95,5,7.233712
3.93,7,7.235893
3.9,10,7.238819
3.95,5,7.240367
1.95,5,7.241869
1.97,3,7.242814
5.93,7,7.245047
1.97,3,7.246092
-0.02,2,7.246779
3.95,5,7.248539
1.97,3,7.24963
1.97,3,7.250662
1.96,4,7.25191
1.97,3,7.252865
13.91,9,7.255508
5.89,11,7.258714
1.96,4,7.260382
3.9,10,7.371166
3.92,8,7.373669
-0.02,2,7.374361
1.96,4,7.375614
1.97,3,7.376571
5.93,7,7.379201
1.95,5,7.380803
3.94,6,7.382832
1.96,4,7.384193
1.95,5,7.385873
3.91,9,7.389125
1.97,3,7.390591
5.93,7,7.392908
5.92,8,7.395447
1.97,3,7.396459
1.96,4,7.397719
1.97,3,7.398745
1.94,6,7.400595
5.93,7,7.403289
13.91,9,7.406198
1.96,4,7.4075
-0.05,5,7.409069
5.92,8,7.411706
5.93,7,7.513435
1.93,7,7.515705
1.97,3,7.517877
1.92,8,7.520525
-0.04,4,7.522369
3.95,5,7.524073
-0.01,1,7.524488
3.95,5,7.526156
1.93,7,7.528596
-0.06,6,7.530668
1.94,6,7.532851
13.91,9,7.535757
1.95,5,7.537298
3.94,6,7.539298
5.93,7,7.541468
3.92,8,7.544046
3.95,5,7.545582
3.95,5,7.547122
3.94,6,7.548947
5.93,7,7.551435
5.92,8,7.554938
3.95,5,7.679752
3.95,5,7.682271
-0.02,2,7.683109
5.93,7,7.68557
5.93,7,7.687953
1.95,5,7.689783
3.95,5,7.69228
-0.03,3,7.693355
-0.05,5,7.694938
5.89,11,7.699913
3.95,5,7.7018
3.94,6,7.703701
-0.02,2,7.70438
5.91,9,7.707064
-0.01,1,7.707463
5.88,12,7.710949
1.97,3,7.712388
1.95,5,7.714
1.97,3,7.714989
1.97,3,7.716271
1.96,4,7.719923
5.93,7,7.723167
1.97,3,7.724917
1.94,6,7.727024
-0.02,2,7.727766
1.93,7,7.851808
3.95,5,7.853628
5.92,8,7.856971
1.97,3,7.858075
13.91,9,7.86138
5.93,7,7.86358
3.92,8,7.86598
1.97,3,7.867546
1.96,4,7.869382
1.97,3,7.870591
3.95,5,7.872241
3.92,8,7.874728
1.97,3,7.875736
3.95,5,7.877321
3.94,6,7.879405
5.91,9,7.882335
3.95,5,7.884015
1.97,3,7.885308
13.91,9,7.88824
1.97,3,7.88923
1.97,3,7.89025
5.93,7,7.892463
3.95,5,7.894094
1.96,4,7.896205
3.93,7,8.000745
1.97,3,8.001942
3.91,9,8.00466
1.96,4,8.005922
1.97,3,8.006882
1.92,8,8.010255
5.92,8,8.012769
3.92,8,8.015176
-0.03,3,8.016134
1.97,3,8.017092
5.92,8,8.020804
1.94,6,8.02313
1.94,6,8.025059
1.96,4,8.026359
1.97,3,8.027349
-0.05,5,8.028918
-0.05,5,8.030717
1.97,3,8.031749
3.92,8,8.035616
3.95,5,8.037352
5.93,7,8.039555
-0.01,1,8.039953
3.92,8,8.043305
-0.01,1,8.043759
3.95,5,8.158804
3.95,5,8.161311
5.93,7,8.163642
3.93,7,8.165884
1.97,3,8.167282
1.97,3,8.168528
1.97,3,8.170212
13.88,12,8.174103
1.94,6,8.176114
1.97,3,8.177284
3.95,5,8.179295
3.93,7,8.181458
1.97,3,8.182485
1.97,3,8.183491
1.97,3,8.184521
1.95,5,8.186081
1.96,4,8.18771
1.91,9,8.191701
1.97,3,8.192749
1.97,3,8.193748
3.95,5,8.195372
3.95,5,8.196905
1.97,3,8.197855
1.97,3,8.198862
1.97,3,8.199865
1.93,7,8.202096
3.95,5,8.203661
3.94,6,8.379462
3.95,5,8.381169
1.94,6,8.383059
1.95,5,8.384649
-0.03,3,8.385669
5.91,9,8.388432
1.97,3,8.389442
13.91,9,8.392208
3.92,8,8.394674
1.96,4,8.396316
1.97,3,8.397768
1.97,3,8.398805
1.97,3,8.399818
1.97,3,8.400848
3.94,6,8.40274
1.97,3,8.403736
3.94,6,8.405643
1.97,3,8.406636
1.97,3,8.407622
13.9,10,8.410658
1.97,3,8.411631
3.94,6,8.413755
1.97,3,8.414785
1.96,4,8.416298
1.94,6,8.418242
3.95,5,8.419817
1.97,3,8.544244
-0.04,4,8.545686
-0.03,3,8.546728
3.91,9,8.550742
3.95,5,8.55249
3.95,5,8.554294
1.94,6,8.556177
5.91,9,8.559199
3.95,5,8.560904
3.95,5,8.562616
13.9,10,8.570296
5.89,11,8.573633
5.92,8,8.576048
1.97,3,8.577003
5.93,7,8.579198
1.97,3,8.580183
1.96,4,8.581502
1.97,3,8.582468
13.91,9,8.585141
13.9,10,8.58895
3.93,7,8.591287
3.93,7,8.724029
-0.05,5,8.725687
3.93,7,8.727937
1.94,6,8.730751
3.93,7,8.733049
5.93,7,8.735261
3.95,5,8.737029
5.93,7,8.739824
3.94,6,8.741804
1.95,5,8.745113
3.95,5,8.746867
5.89,11,8.750326
