#{"t_start": 1787297923.255114, "env_id": "None"}
r,l,t,success,collision,max_y
1.92,8,0.467477,False,True,3
1.95,5,0.46848,False,True,3
-0.14,14,0.471375,False,True,1
-0.02,2,0.471951,False,True,1
1.95,5,0.472931,False,True,3
1.88,12,0.475055,False,True,3
-0.03,3,0.475621,False,True,1
-0.02,2,0.476001,False,True,1
1.88,12,0.478052,False,True,3
1.61,39,0.485109,False,True,3
0.78,22,0.489169,False,True,2
-0.04,4,0.489912,False,True,1
-0.21,21,0.493391,False,True,1
0.92,8,0.49477,False,True,2
-0.01,1,0.495006,False,True,1
1.94,6,0.496033,False,True,3
-0.07,7,0.497245,False,True,1
1.72,28,0.501815,False,True,3
1.86,14,0.50418,False,True,3
-0.02,2,0.504559,False,True,1
0.9,10,0.506197,False,True,2
-0.03,3,0.50672,False,True,1
1.86,14,0.508961,False,True,3
-0.11,11,0.510803,False,True,1
-0.14,14,0.513376,False,True,1
1.95,5,0.514282,False,True,3
-0.03,3,0.515157,False,True,1
-0.1,10,0.517029,False,True,1
-0.07,7,0.518266,False,True,1
-0.15,15,0.521209,False,True,1
-0.04,4,0.521948,False,True,1
0.96,4,0.522675,False,True,2
-0.02,2,0.523056,False,True,1
3.9,10,0.524752,False,True,5
0.68,32,0.530118,False,True,2
-0.01,1,0.530393,False,True,1
-0.04,4,0.531095,False,True,1
-0.04,4,0.531792,False,True,1
-0.04,4,0.532476,False,True,1
-0.04,4,0.533385,False,True,1
-0.08,8,0.534829,False,True,1
-0.01,1,0.535053,False,True,1
-0.06,6,0.536118,False,True,1
-0.05,5,0.537014,False,True,1
-0.09,9,0.538755,False,True,1
-0.24,24,0.543001,False,True,1
-0.05,5,0.543919,False,True,1
1.84,16,0.546643,False,True,3
-0.2,20,0.549971,False,True,1
-0.01,1,0.550211,False,True,1
-0.08,8,0.551578,False,True,1
-0.04,4,0.552281,False,True,1
1.94,6,0.553316,False,True,3
-0.13,13,0.556127,False,True,1
-0.11,11,0.558049,False,True,1
2.92,8,0.559648,False,True,4
1.65,35,0.565562,False,True,3
-0.03,3,0.566089,False,True,1
-0.01,1,0.566299,False,True,1
-0.02,2,0.566667,False,True,1
1.84,16,0.569284,False,True,3
1.88,12,0.571367,False,True,3
1.75,25,0.575307,False,True,3
0.85,15,0.577693,False,True,2
-0.04,4,0.578377,False,True,1
-0.04,4,0.579172,False,True,1
1.78,22,0.582719,False,True,3
3.76,24,0.586548,False,True,5
-0.07,7,0.587828,False,True,1
-0.05,5,0.588721,False,True,1
-0.05,5,0.589589,False,True,1
-0.17,17,0.592424,False,True,1
-0.05,5,0.593293,False,True,1
-0.06,6,0.594321,False,True,1
-0.08,8,0.59608,False,True,1
0.77,23,0.599974,False,True,2
-0.08,8,0.60133,False,True,1
0.89,11,0.603172,False,True,2
1.71,29,0.608358,False,True,3
1.96,4,0.609143,False,True,3
-0.08,8,0.610525,False,True,1
-0.21,21,0.614145,False,True,1
0.95,5,0.615021,False,True,2
-0.02,2,0.615388,False,True,1
-0.07,7,0.616542,False,True,1
-0.09,9,0.618001,False,True,1
-0.1,10,0.619697,False,True,1
1.63,37,0.626033,False,True,3
-0.06,6,0.62709,False,True,1
1.93,7,0.62837,False,True,3
-0.13,13,0.630587,False,True,1
-0.16,16,0.633358,False,True,1
-0.11,11,0.635132,False,True,1
-0.04,4,0.635816,False,True,1
-0.23,23,0.639954,False,True,1
4.81,19,0.643412,False,True,6
0.96,4,0.644173,False,True,2
1.96,4,0.644891,False,True,3
1.93,7,0.646191,False,True,3
-0.2,20,0.649643,False,True,1
1.96,4,0.650351,False,True,3
-0.03,3,0.650888,False,True,1
-0.05,5,0.651743,False,True,1
-0.12,12,0.653663,False,True,1
0.85,15,0.656161,False,True,2
-0.14,14,0.658386,False,True,1
-0.18,18,0.661566,False,True,1
0.93,7,0.663097,False,True,2
0.9,10,0.665022,False,True,2
-0.1,10,0.666763,False,True,1
1.89,11,0.66864,False,True,3
-0.06,6,0.669714,False,True,1
-0.03,3,0.670262,False,True,1
-0.17,17,0.673247,False,True,1
0.89,11,0.675141,False,True,2
-0.06,6,0.676186,False,True,1
-0.07,7,0.677395,False,True,1
-0.12,12,0.679611,False,True,1
-0.02,2,0.680131,False,True,1
-0.04,4,0.680889,False,True,1
-0.05,5,0.681759,False,True,1
1.8,20,0.685055,False,True,3
-0.01,1,0.685267,False,True,1
-0.01,1,0.685476,False,True,1
-0.03,3,0.686016,False,True,1
-0.08,8,0.687364,False,True,1
-0.11,11,0.689184,False,True,1
-0.04,4,0.690236,False,True,1
-0.04,4,0.690993,False,True,1
