#{"t_start": 1787302073.512253, "env_id": "None"}
r,l,t,success,collision,max_y
-0.17,17,0.425964,False,True,1
-0.06,6,0.426269,False,True,1
-0.11,11,0.426741,False,True,1
-0.01,1,0.426819,False,True,1
1.86,14,0.431487,False,True,3
-0.04,4,0.432214,False,True,1
-0.07,7,0.43251,False,True,1
-0.02,2,0.432641,False,True,1
-0.02,2,0.433263,False,True,1
-0.06,6,0.433549,False,True,1
-0.03,3,0.433706,False,True,1
-0.06,6,0.433962,False,True,1
1.92,8,0.434366,False,True,3
0.9,10,0.434789,False,True,2
1.89,11,0.435229,False,True,3
-0.04,4,0.435419,False,True,1
1.81,19,0.436245,False,True,3
0.83,17,0.436929,False,True,2
-0.04,4,0.43712,False,True,1
0.91,9,0.437527,False,True,2
-0.03,3,0.437741,False,True,1
-0.03,3,0.438055,False,True,1
-0.14,14,0.43875,False,True,1
-0.27,27,0.439818,False,True,1
-0.06,6,0.440392,False,True,1
1.92,8,0.440782,False,True,3
-0.03,3,0.440958,False,True,1
-0.01,1,0.441035,False,True,1
-0.02,2,0.441254,False,True,1
-0.05,5,0.441506,False,True,1
-0.25,25,0.442449,False,True,1
-0.04,4,0.442646,False,True,1
1.83,17,0.443384,False,True,3
-0.16,16,0.444237,False,True,1
-0.01,1,0.444312,False,True,1
-0.01,1,0.444406,False,True,1
1.89,11,0.444915,False,True,3
-0.25,25,0.445872,False,True,1
-0.02,2,0.445978,False,True,1
-0.1,10,0.446402,False,True,1
-0.04,4,0.446668,False,True,1
0.93,7,0.44696,False,True,2
1.77,23,0.447852,False,True,3
-0.23,23,0.448865,False,True,1
-0.11,11,0.449474,False,True,1
-0.03,3,0.449628,False,True,1
-0.02,2,0.449775,False,True,1
-0.08,8,0.450127,False,True,1
1.86,14,0.450785,False,True,3
-0.3,30,0.451947,False,True,1
-0.11,11,0.452416,False,True,1
-0.1,10,0.452826,False,True,1
0.89,11,0.453379,False,True,2
-0.01,1,0.453462,False,True,1
-0.05,5,0.453689,False,True,1
-0.03,3,0.453851,False,True,1
-0.04,4,0.454112,False,True,1
2.88,12,0.454627,False,True,4
-0.1,10,0.455069,False,True,1
-0.09,9,0.455455,False,True,1
-0.11,11,0.455988,False,True,1
-0.06,6,0.45626,False,True,1
-0.05,5,0.456497,False,True,1
-0.1,10,0.456983,False,True,1
0.86,14,0.4578,False,True,2
-0.05,5,0.458195,False,True,1
-0.08,8,0.458584,False,True,1
-0.12,12,0.459089,False,True,1
0.92,8,0.459575,False,True,2
-0.14,14,0.460126,False,True,1
-0.07,7,0.460431,False,True,1
0.93,7,0.460746,False,True,2
1.87,13,0.461345,False,True,3
-0.03,3,0.461508,False,True,1
3.93,7,0.461799,False,True,5
-0.01,1,0.461896,False,True,1
-0.09,9,0.462342,False,True,1
0.9,10,0.462758,False,True,2
1.94,6,0.463035,False,True,3
0.59,41,0.464533,False,True,2
-0.09,9,0.464997,False,True,1
1.89,11,0.465688,False,True,3
-0.07,7,0.46616,False,True,1
-0.27,27,0.467281,False,True,1
-0.02,2,0.467567,False,True,1
-0.03,3,0.467749,False,True,1
1.91,9,0.468153,False,True,3
1.94,6,0.468444,False,True,3
1.97,3,0.468692,False,True,3
1.91,9,0.469098,False,True,3
0.8,20,0.469876,False,True,2
-0.07,7,0.470164,False,True,1
-0.06,6,0.470616,False,True,1
-0.16,16,0.471335,False,True,1
-0.07,7,0.47175,False,True,1
1.83,17,0.472614,False,True,3
-0.4,40,0.474286,False,True,1
1.91,9,0.474674,False,True,3
-0.09,9,0.475044,False,True,1
-0.08,8,0.475386,False,True,1
-0.05,5,0.475711,False,True,1
-0.03,3,0.475851,False,True,1
1.94,6,0.476136,False,True,3
-0.17,17,0.476796,False,True,1
-0.05,5,0.47765,False,True,1
1.96,4,0.477849,False,True,3
0.89,11,0.478316,False,True,2
-0.01,1,0.478391,False,True,1
-0.02,2,0.478587,False,True,1
-0.14,14,0.479146,False,True,1
-0.11,11,0.479599,False,True,1
0.84,16,0.480235,False,True,2
-0.08,8,0.480808,False,True,1
-0.05,5,0.481071,False,True,1
-0.26,26,0.48206,False,True,1
-0.17,17,0.482725,False,True,1
-0.12,12,0.483316,False,True,1
-0.05,5,0.483539,False,True,1
-0.25,25,0.484483,False,True,1
0.78,22,0.485318,False,True,2
-0.12,12,0.485887,False,True,1
-0.21,21,0.486679,False,True,1
-0.35,35,0.48804,False,True,1
-0.07,7,0.48838,False,True,1
-0.09,9,0.488877,False,True,1
-0.05,5,0.489121,False,True,1
-0.03,3,0.489284,False,True,1
3.9,10,0.489714,False,True,5
-0.05,5,0.490098,False,True,1
-0.15,15,0.490843,False,True,1
2.47,53,0.493014,False,True,4
-0.02,2,0.493142,False,True,1
-0.09,9,0.493674,False,True,1
-0.07,7,0.49397,False,True,1
-0.01,1,0.494075,False,True,1
-0.14,14,0.494625,False,True,1
0.89,11,0.495182,False,True,2
-0.18,18,0.495859,False,True,1
0.93,7,0.496167,False,True,2
0.87,13,0.496762,False,True,2
-0.09,9,0.497431,False,True,1
-0.03,3,0.497591,False,True,1
1.91,9,0.498013,False,True,3
-0.13,13,0.498557,False,True,1
-0.1,10,0.499071,False,True,1
-0.05,5,0.499317,False,True,1
-0.03,3,0.499457,False,True,1
-0.02,2,0.499583,False,True,1
-0.03,3,0.499811,False,True,1
-0.11,11,0.500241,False,True,1
-0.1,10,0.500781,False,True,1
1.88,12,0.501313,False,True,3
0.91,9,0.501826,False,True,2
-0.1,10,0.502256,False,True,1
-0.04,4,0.502447,False,True,1
1.86,14,0.503009,False,True,3
-0.04,4,0.503316,False,True,1
-0.01,1,0.503399,False,True,1
-0.02,2,0.503532,False,True,1
-0.07,7,0.503846,False,True,1
0.91,9,0.504328,False,True,2
-0.06,6,0.504593,False,True,1
-0.03,3,0.504754,False,True,1
-0.01,1,0.504828,False,True,1
-0.07,7,0.505219,False,True,1
-0.05,5,0.505465,False,True,1
0.94,6,0.505741,False,True,2
-0.05,5,0.50597,False,True,1
-0.08,8,0.506392,False,True,1
-0.05,5,0.506663,False,True,1
-0.09,9,0.507082,False,True,1
-0.03,3,0.507232,False,True,1
-0.03,3,0.507506,False,True,1
-0.08,8,0.507887,False,True,1
-0.05,5,0.508111,False,True,1
-0.15,15,0.508702,False,True,1
-0.05,5,0.509023,False,True,1
-0.14,14,0.509603,False,True,1
-0.01,1,0.509675,False,True,1
-0.01,1,0.509744,False,True,1
-0.07,7,0.510132,False,True,1
0.86,14,0.510863,False,True,2
-0.02,2,0.511029,False,True,1
1.9,10,0.511503,False,True,3
1.91,9,0.512056,False,True,3
-0.08,8,0.512417,False,True,1
-0.16,16,0.513074,False,True,1
2.84,16,0.51373,False,True,4
0.87,13,0.5144,False,True,2
1.89,11,0.514909,False,True,3
1.88,12,0.515453,False,True,3
